country,year,variant,gender,freq,age1yearinterval,survivorage
296,1950,estimates,female,5yearly,0,100000
296,1950,estimates,male,5yearly,0,100000
296,1950,estimates,female,5yearly,1,87359.011
296,1950,estimates,male,5yearly,1,84234.103
296,1950,estimates,female,5yearly,5,80520.496
296,1950,estimates,male,5yearly,5,77055.07
296,1950,estimates,female,5yearly,10,78685.589
296,1950,estimates,male,5yearly,10,75207.864
296,1950,estimates,female,5yearly,15,77274.773
296,1950,estimates,male,5yearly,15,73890.128
296,1950,estimates,female,5yearly,20,75393.529
296,1950,estimates,male,5yearly,20,72069.375
296,1950,estimates,female,5yearly,25,73062.77
296,1950,estimates,male,5yearly,25,69538.702
296,1950,estimates,female,5yearly,30,70528.272
296,1950,estimates,male,5yearly,30,66866.641
296,1950,estimates,female,5yearly,35,67753.323
296,1950,estimates,male,5yearly,35,63930.376
296,1950,estimates,female,5yearly,40,64775.763
296,1950,estimates,male,5yearly,40,60583.108
296,1950,estimates,female,5yearly,45,61594.09
296,1950,estimates,male,5yearly,45,56668.373
296,1950,estimates,female,5yearly,50,58107.587
296,1950,estimates,male,5yearly,50,52212.516
296,1950,estimates,female,5yearly,55,53751.423
296,1950,estimates,male,5yearly,55,46819.777
296,1950,estimates,female,5yearly,60,48415.732
296,1950,estimates,male,5yearly,60,40528.607
296,1950,estimates,female,5yearly,65,41374.147
296,1950,estimates,male,5yearly,65,32975.447
296,1950,estimates,female,5yearly,70,32917.972
296,1950,estimates,male,5yearly,70,24605.13
296,1950,estimates,female,5yearly,75,23055.828
296,1950,estimates,male,5yearly,75,15992.14
296,1950,estimates,female,5yearly,80,13271.597
296,1950,estimates,male,5yearly,80,8315.4327
296,1950,estimates,female,5yearly,85,5668.3075
296,1950,estimates,male,5yearly,85,3141.5625
296,1950,estimates,female,5yearly,90,1617.9357
296,1950,estimates,male,5yearly,90,751.13093
296,1950,estimates,female,5yearly,95,282.42541
296,1950,estimates,male,5yearly,95,102.31634
296,1950,estimates,female,5yearly,100plus,28.775313
296,1950,estimates,male,5yearly,100plus,7.8575702
296,1955,estimates,female,5yearly,0,100000
296,1955,estimates,male,5yearly,0,100000
296,1955,estimates,female,5yearly,1,88209.83
296,1955,estimates,male,5yearly,1,85255.911
296,1955,estimates,female,5yearly,5,81918.626
296,1955,estimates,male,5yearly,5,78639.758
296,1955,estimates,female,5yearly,10,80198.815
