country,year,variant,gender,freq,age1yearinterval,survivorage
792,1950,estimates,female,5yearly,0,100000
792,1950,estimates,male,5yearly,0,100000
792,1950,estimates,female,5yearly,1,81439.688
792,1950,estimates,male,5yearly,1,75329.637
792,1950,estimates,female,5yearly,5,73715.884
792,1950,estimates,male,5yearly,5,68065.8
792,1950,estimates,female,5yearly,10,69410.931
792,1950,estimates,male,5yearly,10,63404.298
792,1950,estimates,female,5yearly,15,68482.981
792,1950,estimates,male,5yearly,15,62286.558
792,1950,estimates,female,5yearly,20,67158.303
792,1950,estimates,male,5yearly,20,60834.029
792,1950,estimates,female,5yearly,25,65244.349
792,1950,estimates,male,5yearly,25,58944.682
792,1950,estimates,female,5yearly,30,63302.078
792,1950,estimates,male,5yearly,30,57041.902
792,1950,estimates,female,5yearly,35,61489.31
792,1950,estimates,male,5yearly,35,55109.33
792,1950,estimates,female,5yearly,40,59546.911
792,1950,estimates,male,5yearly,40,52782.756
792,1950,estimates,female,5yearly,45,57261.381
792,1950,estimates,male,5yearly,45,49801.861
792,1950,estimates,female,5yearly,50,54432.112
792,1950,estimates,male,5yearly,50,46000.429
792,1950,estimates,female,5yearly,55,50747.775
792,1950,estimates,male,5yearly,55,41257.78
792,1950,estimates,female,5yearly,60,45783.138
792,1950,estimates,male,5yearly,60,35364.967
792,1950,estimates,female,5yearly,65,39176.136
792,1950,estimates,male,5yearly,65,28393.383
792,1950,estimates,female,5yearly,70,30469.326
792,1950,estimates,male,5yearly,70,20742.602
792,1950,estimates,female,5yearly,75,20153.533
792,1950,estimates,male,5yearly,75,12970.751
792,1950,estimates,female,5yearly,80,10373.999
792,1950,estimates,male,5yearly,80,6413.0653
792,1950,estimates,female,5yearly,85,3695.3951
792,1950,estimates,male,5yearly,85,2137.5982
792,1950,estimates,female,5yearly,90,798.86132
792,1950,estimates,male,5yearly,90,418.33709
792,1950,estimates,female,5yearly,95,93.835968
792,1950,estimates,male,5yearly,95,44.1171
792,1950,estimates,female,5yearly,100plus,5.7160752
792,1950,estimates,male,5yearly,100plus,2.491563
792,1955,estimates,female,5yearly,0,100000
792,1955,estimates,male,5yearly,0,100000
792,1955,estimates,female,5yearly,1,82741.395
792,1955,estimates,male,5yearly,1,77183.499
792,1955,estimates,female,5yearly,5,75217.106
792,1955,estimates,male,5yearly,5,70000.162
792,1955,estimates,female,5yearly,10,71011.28
792,1955,estimates,male,5yearly,10,65592.931
792,1955,estimates,female,5yearly,15,70179.421
792,1955,estimates,male,5yearly,15,64617.684
792,1955,estimates,female,5yearly,20,69153.81
792,1955,estimates,male,5yearly,20,63359.939
792,1955,estimates,female,5yearly,25,67699.718
792,1955,estimates,male,5yearly,25,61544.311
792,1955,estimates,female,5yearly,30,66151.507
