country,year,variant,gender,freq,age1yearinterval,survivorage
706,1950,estimates,female,5yearly,"Region, subregion, country or area *",Somalia
706,1950,estimates,male,5yearly,"Region, subregion, country or area *",Somalia
706,1950,estimates,female,5yearly,0,100000
706,1950,estimates,male,5yearly,0,100000
706,1950,estimates,female,5yearly,1,81538.166
706,1950,estimates,male,5yearly,1,78520.301
706,1950,estimates,female,5yearly,5,68130.695
706,1950,estimates,male,5yearly,5,65059.076
706,1950,estimates,female,5yearly,10,63318.739
706,1950,estimates,male,5yearly,10,60413.479
706,1950,estimates,female,5yearly,15,60951.616
706,1950,estimates,male,5yearly,15,58207.246
706,1950,estimates,female,5yearly,20,58565.838
706,1950,estimates,male,5yearly,20,55871.769
706,1950,estimates,female,5yearly,25,55952.752
706,1950,estimates,male,5yearly,25,52727.075
706,1950,estimates,female,5yearly,30,53040.54
706,1950,estimates,male,5yearly,30,49582.479
706,1950,estimates,female,5yearly,35,49833.334
706,1950,estimates,male,5yearly,35,46428.212
706,1950,estimates,female,5yearly,40,46391.466
706,1950,estimates,male,5yearly,40,43074.705
706,1950,estimates,female,5yearly,45,42918.6
706,1950,estimates,male,5yearly,45,39344.0
706,1950,estimates,female,5yearly,50,39456.502
706,1950,estimates,male,5yearly,50,35291.644
706,1950,estimates,female,5yearly,55,35616.58
706,1950,estimates,male,5yearly,55,30854.743
706,1950,estimates,female,5yearly,60,30969.936
706,1950,estimates,male,5yearly,60,25885.716
706,1950,estimates,female,5yearly,65,25267.166
706,1950,estimates,male,5yearly,65,20324.759
706,1950,estimates,female,5yearly,70,18566.606
706,1950,estimates,male,5yearly,70,14347.611
706,1950,estimates,female,5yearly,75,11500.757
706,1950,estimates,male,5yearly,75,8337.2006
706,1950,estimates,female,5yearly,80,5597.5595
706,1950,estimates,male,5yearly,80,3649.3216
706,1950,estimates,female,5yearly,85,1882.5169
706,1950,estimates,male,5yearly,85,1034.263
706,1950,estimates,female,5yearly,90,396.60353
706,1950,estimates,male,5yearly,90,162.84751
706,1950,estimates,female,5yearly,95,49.76356
706,1950,estimates,male,5yearly,95,13.819174
706,1950,estimates,female,5yearly,100plus,3.9024836
706,1950,estimates,male,5yearly,100plus,0.81465385
706,1955,estimates,female,5yearly,"Region, subregion, country or area *",Somalia
706,1955,estimates,male,5yearly,"Region, subregion, country or area *",Somalia
706,1955,estimates,female,5yearly,0,100000
706,1955,estimates,male,5yearly,0,100000
706,1955,estimates,female,5yearly,1,82832.292
706,1955,estimates,male,5yearly,1,80006.341
706,1955,estimates,female,5yearly,5,70266.002
706,1955,estimates,male,5yearly,5,67342.203
706,1955,estimates,female,5yearly,10,65685.659
706,1955,estimates,male,5yearly,10,62892.526
706,1955,estimates,female,5yearly,15,63413.247
706,1955,estimates,male,5yearly,15,60762.93
706,1955,estimates,female,5yearly,20,61106.458
706,1955,estimates,male,5yearly,20,58480.36
706,1955,estimates,female,5yearly,25,58564.901
706,1955,estimates,male,5yearly,25,55396.333
706,1955,estimates,female,5yearly,30,55723.585
706,1955,estimates,male,5yearly,30,52302.279
706,1955,estimates,female,5yearly,35,52587.359
706,1955,estimates,male,5yearly,35,49186.129
706,1955,estimates,female,5yearly,40,49207.911
706,1955,estimates,male,5yearly,40,45862.97
706,1955,estimates,female,5yearly,45,45764.276
706,1955,estimates,male,5yearly,45,42145.211
706,1955,estimates,female,5yearly,50,42304.632
706,1955,estimates,male,5yearly,50,38078.482
706,1955,estimates,female,5yearly,55,38425.945
706,1955,estimates,male,5yearly,55,33566.661
706,1955,estimates,female,5yearly,60,33704.048
706,1955,estimates,male,5yearly,60,28465.41
706,1955,estimates,female,5yearly,65,27838.076
706,1955,estimates,male,5yearly,65,22663.584
706,1955,estimates,female,5yearly,70,20830.834
706,1955,estimates,male,5yearly,70,16311.449
706,1955,estimates,female,5yearly,75,13267.938
706,1955,estimates,male,5yearly,75,9777.9702
706,1955,estimates,female,5yearly,80,6722.9917
706,1955,estimates,male,5yearly,80,4488.1315
706,1955,estimates,female,5yearly,85,2394.7131
706,1955,estimates,male,5yearly,85,1364.5231
706,1955,estimates,female,5yearly,90,542.9323
706,1955,estimates,male,5yearly,90,235.72323
706,1955,estimates,female,5yearly,95,73.709952
706,1955,estimates,male,5yearly,95,21.858736
