country,year,variant,gender,freq,age1yearinterval,survivorage
218,1950,estimates,female,5yearly,"Region, subregion, country or area *",Ecuador
218,1950,estimates,male,5yearly,"Region, subregion, country or area *",Ecuador
218,1950,estimates,female,5yearly,0,100000
218,1950,estimates,male,5yearly,0,100000
218,1950,estimates,female,5yearly,1,87323.136
218,1950,estimates,male,5yearly,1,85097.767
218,1950,estimates,female,5yearly,5,80481.135
218,1950,estimates,male,5yearly,5,78423.665
218,1950,estimates,female,5yearly,10,78192.446
218,1950,estimates,male,5yearly,10,76144.721
218,1950,estimates,female,5yearly,15,76848.276
218,1950,estimates,male,5yearly,15,74788.918
218,1950,estimates,female,5yearly,20,75464.76
218,1950,estimates,male,5yearly,20,73368.661
218,1950,estimates,female,5yearly,25,73756.781
218,1950,estimates,male,5yearly,25,71611.411
218,1950,estimates,female,5yearly,30,71674.032
218,1950,estimates,male,5yearly,30,69501.032
218,1950,estimates,female,5yearly,35,69248.376
218,1950,estimates,male,5yearly,35,67088.617
218,1950,estimates,female,5yearly,40,66517.666
218,1950,estimates,male,5yearly,40,64386.977
218,1950,estimates,female,5yearly,45,63478.494
218,1950,estimates,male,5yearly,45,61323.007
218,1950,estimates,female,5yearly,50,60050.999
218,1950,estimates,male,5yearly,50,57715.758
218,1950,estimates,female,5yearly,55,56041.882
218,1950,estimates,male,5yearly,55,53267.98
218,1950,estimates,female,5yearly,60,51112.769
218,1950,estimates,male,5yearly,60,47591.119
218,1950,estimates,female,5yearly,65,44786.948
218,1950,estimates,male,5yearly,65,40306.697
218,1950,estimates,female,5yearly,70,36579.517
218,1950,estimates,male,5yearly,70,31300.13
218,1950,estimates,female,5yearly,75,26426.965
218,1950,estimates,male,5yearly,75,21158.299
218,1950,estimates,female,5yearly,80,15463.939
218,1950,estimates,male,5yearly,80,11501.809
218,1950,estimates,female,5yearly,85,6355.3967
218,1950,estimates,male,5yearly,85,4473.6104
218,1950,estimates,female,5yearly,90,1476.5193
218,1950,estimates,male,5yearly,90,1056.4413
218,1950,estimates,female,5yearly,95,143.31247
218,1950,estimates,male,5yearly,95,122.06515
218,1950,estimates,female,5yearly,100plus,3.999063
218,1950,estimates,male,5yearly,100plus,5.3211061
218,1955,estimates,female,5yearly,"Region, subregion, country or area *",Ecuador
218,1955,estimates,male,5yearly,"Region, subregion, country or area *",Ecuador
218,1955,estimates,female,5yearly,0,100000
218,1955,estimates,male,5yearly,0,100000
218,1955,estimates,female,5yearly,1,88257.814
218,1955,estimates,male,5yearly,1,86174.224
218,1955,estimates,female,5yearly,5,82020.652
218,1955,estimates,male,5yearly,5,80075.244
218,1955,estimates,female,5yearly,10,80180.506
218,1955,estimates,male,5yearly,10,78203.012
218,1955,estimates,female,5yearly,15,79100.916
218,1955,estimates,male,5yearly,15,77084.792
218,1955,estimates,female,5yearly,20,77928.228
218,1955,estimates,male,5yearly,20,75850.179
218,1955,estimates,female,5yearly,25,76441.774
