country,year,variant,gender,freq,age1yearinterval,survivorage
188,1950,estimates,female,5yearly,0,100000
188,1950,estimates,male,5yearly,0,100000
188,1950,estimates,female,5yearly,1,90570.86
188,1950,estimates,male,5yearly,1,88819.365
188,1950,estimates,female,5yearly,5,85468.244
188,1950,estimates,male,5yearly,5,83878.366
188,1950,estimates,female,5yearly,10,84415.993
188,1950,estimates,male,5yearly,10,82732.388
188,1950,estimates,female,5yearly,15,83915.992
188,1950,estimates,male,5yearly,15,82127.117
188,1950,estimates,female,5yearly,20,83214.753
188,1950,estimates,male,5yearly,20,81286.468
188,1950,estimates,female,5yearly,25,82118.595
188,1950,estimates,male,5yearly,25,80032.929
188,1950,estimates,female,5yearly,30,80660.241
188,1950,estimates,male,5yearly,30,78503.214
188,1950,estimates,female,5yearly,35,78917.97
188,1950,estimates,male,5yearly,35,76792.154
188,1950,estimates,female,5yearly,40,76912.281
188,1950,estimates,male,5yearly,40,74823.645
188,1950,estimates,female,5yearly,45,74553.427
188,1950,estimates,male,5yearly,45,72378.959
188,1950,estimates,female,5yearly,50,71623.519
188,1950,estimates,male,5yearly,50,69143.788
188,1950,estimates,female,5yearly,55,67763.158
188,1950,estimates,male,5yearly,55,64697.055
188,1950,estimates,female,5yearly,60,62474.169
188,1950,estimates,male,5yearly,60,58570.009
188,1950,estimates,female,5yearly,65,55187.955
188,1950,estimates,male,5yearly,65,50372.584
188,1950,estimates,female,5yearly,70,45474.058
188,1950,estimates,male,5yearly,70,40032.175
188,1950,estimates,female,5yearly,75,33510.162
188,1950,estimates,male,5yearly,75,28304.052
188,1950,estimates,female,5yearly,80,20694.211
188,1950,estimates,male,5yearly,80,16851.224
188,1950,estimates,female,5yearly,85,9708.5727
188,1950,estimates,male,5yearly,85,7741.4893
188,1950,estimates,female,5yearly,90,2998.6295
188,1950,estimates,male,5yearly,90,2433.765
188,1950,estimates,female,5yearly,95,508.15916
188,1950,estimates,male,5yearly,95,445.40566
188,1950,estimates,female,5yearly,100plus,48.446484
188,1950,estimates,male,5yearly,100plus,38.486597
188,1955,estimates,female,5yearly,0,100000
188,1955,estimates,male,5yearly,0,100000
188,1955,estimates,female,5yearly,1,91608.723
188,1955,estimates,male,5yearly,1,89895.746
188,1955,estimates,female,5yearly,5,87488.91
188,1955,estimates,male,5yearly,5,85965.764
188,1955,estimates,female,5yearly,10,86603.789
188,1955,estimates,male,5yearly,10,84996.631
188,1955,estimates,female,5yearly,15,86171.191
188,1955,estimates,male,5yearly,15,84454.529
188,1955,estimates,female,5yearly,20,85588.242
188,1955,estimates,male,5yearly,20,83697.664
188,1955,estimates,female,5yearly,25,84683.073
188,1955,estimates,male,5yearly,25,82577.009
188,1955,estimates,female,5yearly,30,83464.63
188,1955,estimates,male,5yearly,30,81230.52
188,1955,estimates,female,5yearly,35,81979.748
188,1955,estimates,male,5yearly,35,79723.078
188,1955,estimates,female,5yearly,40,80230.243
188,1955,estimates,male,5yearly,40,77936.683
188,1955,estimates,female,5yearly,45,78124.103
188,1955,estimates,male,5yearly,45,75658.39
188,1955,estimates,female,5yearly,50,75451.328
188,1955,estimates,male,5yearly,50,72644.883
188,1955,estimates,female,5yearly,55,71861.193
188,1955,estimates,male,5yearly,55,68473.024
188,1955,estimates,female,5yearly,60,66853.445
188,1955,estimates,male,5yearly,60,62601.47
188,1955,estimates,female,5yearly,65,59818.481
188,1955,estimates,male,5yearly,65,54518.605
188,1955,estimates,female,5yearly,70,50216.742
188,1955,estimates,male,5yearly,70,43918.001
188,1955,estimates,female,5yearly,75,38025.645
188,1955,estimates,male,5yearly,75,31727.489
188,1955,estimates,female,5yearly,80,24424.752
188,1955,estimates,male,5yearly,80,19674.825
188,1955,estimates,female,5yearly,85,12114.618
188,1955,estimates,male,5yearly,85,9486.7714
188,1955,estimates,female,5yearly,90,4038.0529
188,1955,estimates,male,5yearly,90,3117.1093
188,1955,estimates,female,5yearly,95,750.75275
188,1955,estimates,male,5yearly,95,583.96325
188,1955,estimates,female,5yearly,100plus,71.807865
188,1955,estimates,male,5yearly,100plus,49.806277
188,1960,estimates,female,5yearly,0,100000
188,1960,estimates,male,5yearly,0,100000
188,1960,estimates,female,5yearly,1,92626.56
188,1960,estimates,male,5yearly,1,90993.221
188,1960,estimates,female,5yearly,5,89479.91
188,1960,estimates,male,5yearly,5,88080.361
188,1960,estimates,female,5yearly,10,88785.144
188,1960,estimates,male,5yearly,10,87327.657
188,1960,estimates,female,5yearly,15,88447.201
188,1960,estimates,male,5yearly,15,86895.609
188,1960,estimates,female,5yearly,20,88026.509
188,1960,estimates,male,5yearly,20,86285.148
188,1960,estimates,female,5yearly,25,87384.42
188,1960,estimates,male,5yearly,25,85394.569
188,1960,estimates,female,5yearly,30,86500.932
188,1960,estimates,male,5yearly,30,84359.018
188,1960,estimates,female,5yearly,35,85382.436
188,1960,estimates,male,5yearly,35,83199.627
188,1960,estimates,female,5yearly,40,84006.782
188,1960,estimates,male,5yearly,40,81743.862
188,1960,estimates,female,5yearly,45,82281.075
188,1960,estimates,male,5yearly,45,79794.649
188,1960,estimates,female,5yearly,50,80010.866
188,1960,estimates,male,5yearly,50,77220.582
188,1960,estimates,female,5yearly,55,76866.341
188,1960,estimates,male,5yearly,55,73615.083
188,1960,estimates,female,5yearly,60,72359.114
188,1960,estimates,male,5yearly,60,68353.368
188,1960,estimates,female,5yearly,65,65843.425
188,1960,estimates,male,5yearly,65,60755.36
188,1960,estimates,female,5yearly,70,56648.092
188,1960,estimates,male,5yearly,70,50132.544
188,1960,estimates,female,5yearly,75,44465.947
188,1960,estimates,male,5yearly,75,37606.357
188,1960,estimates,female,5yearly,80,30091.547
188,1960,estimates,male,5yearly,80,24938.433
188,1960,estimates,female,5yearly,85,16075.98
188,1960,estimates,male,5yearly,85,13085.648
188,1960,estimates,female,5yearly,90,5937.6129
188,1960,estimates,male,5yearly,90,4711.1104
188,1960,estimates,female,5yearly,95,1255.1417
188,1960,estimates,male,5yearly,95,960.30296
188,1960,estimates,female,5yearly,100plus,123.85443
