country,year,variant,gender,freq,age1yearinterval,survivorage
364,1950,estimates,female,5yearly,0,100000
364,1950,estimates,male,5yearly,0,100000
364,1950,estimates,female,5yearly,1,77445.88
364,1950,estimates,male,5yearly,1,78484.023
364,1950,estimates,female,5yearly,5,69682.074
364,1950,estimates,male,5yearly,5,70616.004
364,1950,estimates,female,5yearly,10,65456.625
364,1950,estimates,male,5yearly,10,67711.134
364,1950,estimates,female,5yearly,15,63498.125
364,1950,estimates,male,5yearly,15,66006.568
364,1950,estimates,female,5yearly,20,61936.223
364,1950,estimates,male,5yearly,20,64757.871
364,1950,estimates,female,5yearly,25,60662.345
364,1950,estimates,male,5yearly,25,63962.453
364,1950,estimates,female,5yearly,30,58992.052
364,1950,estimates,male,5yearly,30,62923.573
364,1950,estimates,female,5yearly,35,56733.486
364,1950,estimates,male,5yearly,35,61677.026
364,1950,estimates,female,5yearly,40,53916.969
364,1950,estimates,male,5yearly,40,59931.642
364,1950,estimates,female,5yearly,45,50387.983
364,1950,estimates,male,5yearly,45,57359.024
364,1950,estimates,female,5yearly,50,46385.876
364,1950,estimates,male,5yearly,50,53565.964
364,1950,estimates,female,5yearly,55,41558.931
364,1950,estimates,male,5yearly,55,48435.434
364,1950,estimates,female,5yearly,60,35715.639
364,1950,estimates,male,5yearly,60,41420.109
364,1950,estimates,female,5yearly,65,29094.053
364,1950,estimates,male,5yearly,65,32877.405
364,1950,estimates,female,5yearly,70,22437.021
364,1950,estimates,male,5yearly,70,23551.358
364,1950,estimates,female,5yearly,75,14101.657
364,1950,estimates,male,5yearly,75,15441.872
364,1950,estimates,female,5yearly,80,7118.2854
364,1950,estimates,male,5yearly,80,8026.1444
364,1950,estimates,female,5yearly,85,2663.1403
364,1950,estimates,male,5yearly,85,2965.5146
364,1950,estimates,female,5yearly,90,673.9203
364,1950,estimates,male,5yearly,90,686.88196
364,1950,estimates,female,5yearly,95,103.39664
364,1950,estimates,male,5yearly,95,87.238161
364,1950,estimates,female,5yearly,100plus,8.9513069
364,1950,estimates,male,5yearly,100plus,5.6276441
364,1955,estimates,female,5yearly,0,100000
364,1955,estimates,male,5yearly,0,100000
364,1955,estimates,female,5yearly,1,79804.631
364,1955,estimates,male,5yearly,1,80649.627
364,1955,estimates,female,5yearly,5,72827.159
364,1955,estimates,male,5yearly,5,73598.23
364,1955,estimates,female,5yearly,10,69423.11
364,1955,estimates,male,5yearly,10,71146.614
364,1955,estimates,female,5yearly,15,67738.424
364,1955,estimates,male,5yearly,15,69628.356
364,1955,estimates,female,5yearly,20,66261.783
364,1955,estimates,male,5yearly,20,68357.667
364,1955,estimates,female,5yearly,25,64985.306
364,1955,estimates,male,5yearly,25,67453.556
364,1955,estimates,female,5yearly,30,63366.561
364,1955,estimates,male,5yearly,30,66313.875
364,1955,estimates,female,5yearly,35,61239.299
364,1955,estimates,male,5yearly,35,64974.526
364,1955,estimates,female,5yearly,40,58593.302
364,1955,estimates,male,5yearly,40,63153.318
364,1955,estimates,female,5yearly,45,55262.732
364,1955,estimates,male,5yearly,45,60507.455
364,1955,estimates,female,5yearly,50,51369.88
364,1955,estimates,male,5yearly,50,56656.93
364,1955,estimates,female,5yearly,55,46521.163
364,1955,estimates,male,5yearly,55,51405.74
364,1955,estimates,female,5yearly,60,40517.419
364,1955,estimates,male,5yearly,60,44307.666
364,1955,estimates,female,5yearly,65,33418.946
