country,year,variant,gender,freq,age1yearinterval,survivorage
586,1950,estimates,female,5yearly,"Region, subregion, country or area *",Pakistan
586,1950,estimates,male,5yearly,"Region, subregion, country or area *",Pakistan
586,1950,estimates,female,5yearly,0,100000
586,1950,estimates,male,5yearly,0,100000
586,1950,estimates,female,5yearly,1,75968.229
586,1950,estimates,male,5yearly,1,72994.131
586,1950,estimates,female,5yearly,5,65674.6
586,1950,estimates,male,5yearly,5,64650.381
586,1950,estimates,female,5yearly,10,63536.161
586,1950,estimates,male,5yearly,10,61235.108
586,1950,estimates,female,5yearly,15,61358.007
586,1950,estimates,male,5yearly,15,59822.068
586,1950,estimates,female,5yearly,20,58420.915
586,1950,estimates,male,5yearly,20,57928.565
586,1950,estimates,female,5yearly,25,55820.349
586,1950,estimates,male,5yearly,25,55614.04
586,1950,estimates,female,5yearly,30,53134.418
586,1950,estimates,male,5yearly,30,53439.837
586,1950,estimates,female,5yearly,35,50437.752
586,1950,estimates,male,5yearly,35,51167.54
586,1950,estimates,female,5yearly,40,47676.83
586,1950,estimates,male,5yearly,40,48722.083
586,1950,estimates,female,5yearly,45,44779.679
586,1950,estimates,male,5yearly,45,45998.406
586,1950,estimates,female,5yearly,50,41652.348
586,1950,estimates,male,5yearly,50,42855.357
586,1950,estimates,female,5yearly,55,38176.182
586,1950,estimates,male,5yearly,55,39115.823
586,1950,estimates,female,5yearly,60,34152.228
586,1950,estimates,male,5yearly,60,34680.297
586,1950,estimates,female,5yearly,65,30000.08
586,1950,estimates,male,5yearly,65,29347.798
586,1950,estimates,female,5yearly,70,24840.333
586,1950,estimates,male,5yearly,70,22982.653
586,1950,estimates,female,5yearly,75,18403.319
586,1950,estimates,male,5yearly,75,15584.769
586,1950,estimates,female,5yearly,80,11820.643
586,1950,estimates,male,5yearly,80,8583.3069
586,1950,estimates,female,5yearly,85,6189.913
586,1950,estimates,male,5yearly,85,3447.5987
586,1950,estimates,female,5yearly,90,2492.4822
586,1950,estimates,male,5yearly,90,909.66834
586,1950,estimates,female,5yearly,95,716.4761
586,1950,estimates,male,5yearly,95,148.18829
586,1950,estimates,female,5yearly,100plus,131.66873
586,1950,estimates,male,5yearly,100plus,13.133506
586,1955,estimates,female,5yearly,"Region, subregion, country or area *",Pakistan
586,1955,estimates,male,5yearly,"Region, subregion, country or area *",Pakistan
586,1955,estimates,female,5yearly,0,100000
586,1955,estimates,male,5yearly,0,100000
586,1955,estimates,female,5yearly,1,80583.367
586,1955,estimates,male,5yearly,1,78319.841
586,1955,estimates,female,5yearly,5,72204.658
586,1955,estimates,male,5yearly,5,71526.532
586,1955,estimates,female,5yearly,10,70250.178
586,1955,estimates,male,5yearly,10,68608.569
586,1955,estimates,female,5yearly,15,68368.089
586,1955,estimates,male,5yearly,15,67321.65
586,1955,estimates,female,5yearly,20,65748.395
586,1955,estimates,male,5yearly,20,65580.697
586,1955,estimates,female,5yearly,25,63313.797
586,1955,estimates,male,5yearly,25,63480.691
586,1955,estimates,female,5yearly,30,60807.257
586,1955,estimates,male,5yearly,30,61400.651
586,1955,estimates,female,5yearly,35,58238.215
586,1955,estimates,male,5yearly,35,59197.728
586,1955,estimates,female,5yearly,40,55542.646
586,1955,estimates,male,5yearly,40,56787.799
586,1955,estimates,female,5yearly,45,52631.275
586,1955,estimates,male,5yearly,45,54050.919
586,1955,estimates,female,5yearly,50,49384.502
586,1955,estimates,male,5yearly,50,50820.462
586,1955,estimates,female,5yearly,55,45647.909
586,1955,estimates,male,5yearly,55,46879.05
586,1955,estimates,female,5yearly,60,41177.431
586,1955,estimates,male,5yearly,60,41969.401
586,1955,estimates,female,5yearly,65,36375.864
586,1955,estimates,male,5yearly,65,36029.693
586,1955,estimates,female,5yearly,70,30264.302
586,1955,estimates,male,5yearly,70,28718.14
586,1955,estimates,female,5yearly,75,22521.033
586,1955,estimates,male,5yearly,75,20021.038
586,1955,estimates,female,5yearly,80,14433.806
586,1955,estimates,male,5yearly,80,11455.45
586,1955,estimates,female,5yearly,85,7477.5794
586,1955,estimates,male,5yearly,85,4865.0477
586,1955,estimates,female,5yearly,90,2934.8401
586,1955,estimates,male,5yearly,90,1378.3131
586,1955,estimates,female,5yearly,95,809.37194
586,1955,estimates,male,5yearly,95,244.99129
586,1955,estimates,female,5yearly,100plus,139.92075
586,1955,estimates,male,5yearly,100plus,24.128446
586,1960,estimates,female,5yearly,"Region, subregion, country or area *",Pakistan
586,1960,estimates,male,5yearly,"Region, subregion, country or area *",Pakistan
586,1960,estimates,female,5yearly,0,100000
586,1960,estimates,male,5yearly,0,100000
586,1960,estimates,female,5yearly,1,83771.986
586,1960,estimates,male,5yearly,1,82010.966
586,1960,estimates,female,5yearly,5,77021.967
586,1960,estimates,male,5yearly,5,76568.644
586,1960,estimates,female,5yearly,10,75290.555
586,1960,estimates,male,5yearly,10,74165.935
586,1960,estimates,female,5yearly,15,73717.772
