country,year,variant,gender,freq,age1yearinterval,survivorage
462,1950,estimates,female,5yearly,0,100000
462,1950,estimates,male,5yearly,0,100000
462,1950,estimates,female,5yearly,1,74770.879
462,1950,estimates,male,5yearly,1,71650.645
462,1950,estimates,female,5yearly,5,63620.483
462,1950,estimates,male,5yearly,5,60335.137
462,1950,estimates,female,5yearly,10,60295.507
462,1950,estimates,male,5yearly,10,57493.695
462,1950,estimates,female,5yearly,15,59036.849
462,1950,estimates,male,5yearly,15,56405.671
462,1950,estimates,female,5yearly,20,57647.693
462,1950,estimates,male,5yearly,20,55195.925
462,1950,estimates,female,5yearly,25,56062.398
462,1950,estimates,male,5yearly,25,53811.116
462,1950,estimates,female,5yearly,30,53644.641
462,1950,estimates,male,5yearly,30,52200.908
462,1950,estimates,female,5yearly,35,50815.915
462,1950,estimates,male,5yearly,35,50268.677
462,1950,estimates,female,5yearly,40,48205.581
462,1950,estimates,male,5yearly,40,47886.263
462,1950,estimates,female,5yearly,45,44939.475
462,1950,estimates,male,5yearly,45,44868.173
462,1950,estimates,female,5yearly,50,40903.753
462,1950,estimates,male,5yearly,50,41081.812
462,1950,estimates,female,5yearly,55,35875.935
462,1950,estimates,male,5yearly,55,36284.622
462,1950,estimates,female,5yearly,60,30094.671
462,1950,estimates,male,5yearly,60,30679.726
462,1950,estimates,female,5yearly,65,23385.864
462,1950,estimates,male,5yearly,65,24567.989
462,1950,estimates,female,5yearly,70,16162.674
462,1950,estimates,male,5yearly,70,17241.458
462,1950,estimates,female,5yearly,75,9467.7171
462,1950,estimates,male,5yearly,75,9903.6989
462,1950,estimates,female,5yearly,80,4418.3959
462,1950,estimates,male,5yearly,80,4244.0084
462,1950,estimates,female,5yearly,85,1526.148
462,1950,estimates,male,5yearly,85,1213.7602
462,1950,estimates,female,5yearly,90,361.23614
462,1950,estimates,male,5yearly,90,208.41213
462,1950,estimates,female,5yearly,95,55.204754
462,1950,estimates,male,5yearly,95,20.764933
462,1950,estimates,female,5yearly,100plus,5.3102298
462,1950,estimates,male,5yearly,100plus,1.3099707
462,1955,estimates,female,5yearly,0,100000
462,1955,estimates,male,5yearly,0,100000
462,1955,estimates,female,5yearly,1,76693.266
462,1955,estimates,male,5yearly,1,73977.649
462,1955,estimates,female,5yearly,5,64991.219
462,1955,estimates,male,5yearly,5,61829.661
462,1955,estimates,female,5yearly,10,62085.297
462,1955,estimates,male,5yearly,10,59327.464
462,1955,estimates,female,5yearly,15,60989.012
462,1955,estimates,male,5yearly,15,58380.503
462,1955,estimates,female,5yearly,20,59735.195
462,1955,estimates,male,5yearly,20,57353.717
462,1955,estimates,female,5yearly,25,58153.37
462,1955,estimates,male,5yearly,25,56084.105
462,1955,estimates,female,5yearly,30,55645.265
462,1955,estimates,male,5yearly,30,54482.523
462,1955,estimates,female,5yearly,35,52711.058
462,1955,estimates,male,5yearly,35,52508.695
462,1955,estimates,female,5yearly,40,50009.094
462,1955,estimates,male,5yearly,40,50148.388
462,1955,estimates,female,5yearly,45,46740.783
462,1955,estimates,male,5yearly,45,47238.882
462,1955,estimates,female,5yearly,50,42695.873
462,1955,estimates,male,5yearly,50,43561.106
462,1955,estimates,female,5yearly,55,37737.18
462,1955,estimates,male,5yearly,55,38841.279
462,1955,estimates,female,5yearly,60,32021.584
462,1955,estimates,male,5yearly,60,33241.089
462,1955,estimates,female,5yearly,65,25509.005
462,1955,estimates,male,5yearly,65,27053.888
462,1955,estimates,female,5yearly,70,18140.716
462,1955,estimates,male,5yearly,70,19373.159
462,1955,estimates,female,5yearly,75,10952.246
462,1955,estimates,male,5yearly,75,11384.153
462,1955,estimates,female,5yearly,80,5253.4969
462,1955,estimates,male,5yearly,80,4984.834
462,1955,estimates,female,5yearly,85,1847.1385
462,1955,estimates,male,5yearly,85,1445.5564
462,1955,estimates,female,5yearly,90,436.94614
462,1955,estimates,male,5yearly,90,247.76537
462,1955,estimates,female,5yearly,95,65.074653
462,1955,estimates,male,5yearly,95,24.19747
462,1955,estimates,female,5yearly,100plus,5.9495655
462,1955,estimates,male,5yearly,100plus,1.485777
462,1960,estimates,female,5yearly,0,100000
462,1960,estimates,male,5yearly,0,100000
462,1960,estimates,female,5yearly,1,79095.548
462,1960,estimates,male,5yearly,1,76548.288
462,1960,estimates,female,5yearly,5,68296.204
462,1960,estimates,male,5yearly,5,65429.952
462,1960,estimates,female,5yearly,10,65730.596
462,1960,estimates,male,5yearly,10,63193.828
462,1960,estimates,female,5yearly,15,64766.872
462,1960,estimates,male,5yearly,15,62359.214
462,1960,estimates,female,5yearly,20,63621.209
462,1960,estimates,male,5yearly,20,61479.774
462,1960,estimates,female,5yearly,25,62006.054
462,1960,estimates,male,5yearly,25,60295.825
462,1960,estimates,female,5yearly,30,59331.58
462,1960,estimates,male,5yearly,30,58661.198
462,1960,estimates,female,5yearly,35,56203.006
462,1960,estimates,male,5yearly,35,56586.415
462,1960,estimates,female,5yearly,40,53328.703
462,1960,estimates,male,5yearly,40,54188.126
462,1960,estimates,female,5yearly,45,49980.213
462,1960,estimates,male,5yearly,45,51321.325
462,1960,estimates,female,5yearly,50,45829.697
462,1960,estimates,male,5yearly,50,47668.819
462,1960,estimates,female,5yearly,55,40833.203
462,1960,estimates,male,5yearly,55,42918.128
462,1960,estimates,female,5yearly,60,35062.458
462,1960,estimates,male,5yearly,60,37191.945
462,1960,estimates,female,5yearly,65,28634.642
462,1960,estimates,male,5yearly,65,31297.699
462,1960,estimates,female,5yearly,70,20968.864
