country,year,variant,gender,freq,age1yearinterval,survivorage
51,1950,estimates,female,5yearly,0,100000
51,1950,estimates,male,5yearly,0,100000
51,1950,estimates,female,5yearly,1,92371.544
51,1950,estimates,male,5yearly,1,91070.47
51,1950,estimates,female,5yearly,5,91410.872
51,1950,estimates,male,5yearly,5,89336.835
51,1950,estimates,female,5yearly,10,91180.091
51,1950,estimates,male,5yearly,10,88931.784
51,1950,estimates,female,5yearly,15,91045.841
51,1950,estimates,male,5yearly,15,88614.306
51,1950,estimates,female,5yearly,20,90777.913
51,1950,estimates,male,5yearly,20,87977.899
51,1950,estimates,female,5yearly,25,90309.394
51,1950,estimates,male,5yearly,25,87112.748
51,1950,estimates,female,5yearly,30,89558.823
51,1950,estimates,male,5yearly,30,85994.252
51,1950,estimates,female,5yearly,35,88544.048
51,1950,estimates,male,5yearly,35,84433.762
51,1950,estimates,female,5yearly,40,87195.449
51,1950,estimates,male,5yearly,40,82409.896
51,1950,estimates,female,5yearly,45,85370.142
51,1950,estimates,male,5yearly,45,79801.175
51,1950,estimates,female,5yearly,50,83028.553
51,1950,estimates,male,5yearly,50,76346.135
51,1950,estimates,female,5yearly,55,79790.953
51,1950,estimates,male,5yearly,55,71441.363
51,1950,estimates,female,5yearly,60,74749.794
51,1950,estimates,male,5yearly,60,64191.971
51,1950,estimates,female,5yearly,65,67631.614
51,1950,estimates,male,5yearly,65,54697.717
51,1950,estimates,female,5yearly,70,57815.094
51,1950,estimates,male,5yearly,70,43310.711
51,1950,estimates,female,5yearly,75,45424.604
51,1950,estimates,male,5yearly,75,31045.899
51,1950,estimates,female,5yearly,80,31172.423
51,1950,estimates,male,5yearly,80,19113.951
51,1950,estimates,female,5yearly,85,17338.022
51,1950,estimates,male,5yearly,85,9551.9543
51,1950,estimates,female,5yearly,90,7294.9911
51,1950,estimates,male,5yearly,90,3463.6266
51,1950,estimates,female,5yearly,95,2069.8689
51,1950,estimates,male,5yearly,95,834.87641
51,1950,estimates,female,5yearly,100plus,355.44502
51,1950,estimates,male,5yearly,100plus,122.09337
51,1955,estimates,female,5yearly,0,100001
51,1955,estimates,male,5yearly,0,100000
51,1955,estimates,female,5yearly,1,92832.998
51,1955,estimates,male,5yearly,1,91608.126
51,1955,estimates,female,5yearly,5,92110.64
51,1955,estimates,male,5yearly,5,90228.405
51,1955,estimates,female,5yearly,10,91936.082
51,1955,estimates,male,5yearly,10,89904.185
51,1955,estimates,female,5yearly,15,91833.886
51,1955,estimates,male,5yearly,15,89648.586
51,1955,estimates,female,5yearly,20,91628.686
51,1955,estimates,male,5yearly,20,89133.28
51,1955,estimates,female,5yearly,25,91267.493
51,1955,estimates,male,5yearly,25,88428.241
51,1955,estimates,female,5yearly,30,90683.309
51,1955,estimates,male,5yearly,30,87508.597
51,1955,estimates,female,5yearly,35,89881.717
51,1955,estimates,male,5yearly,35,86208.163
51,1955,estimates,female,5yearly,40,88793.811
51,1955,estimates,male,5yearly,40,84489.214
51,1955,estimates,female,5yearly,45,87281.947
51,1955,estimates,male,5yearly,45,82220.362
51,1955,estimates,female,5yearly,50,85284.63
51,1955,estimates,male,5yearly,50,79134.749
51,1955,estimates,female,5yearly,55,82440.202
51,1955,estimates,male,5yearly,55,74633.166
51,1955,estimates,female,5yearly,60,77885.025
51,1955,estimates,male,5yearly,60,67797.826
51,1955,estimates,female,5yearly,65,71284.176
51,1955,estimates,male,5yearly,65,58609.554
51,1955,estimates,female,5yearly,70,61953.243
51,1955,estimates,male,5yearly,70,47302.57
51,1955,estimates,female,5yearly,75,49853.785
51,1955,estimates,male,5yearly,75,34780.244
51,1955,estimates,female,5yearly,80,35456.243
51,1955,estimates,male,5yearly,80,22180.773
51,1955,estimates,female,5yearly,85,20811.313
51,1955,estimates,male,5yearly,85,11637.036
51,1955,estimates,female,5yearly,90,9438.3826
51,1955,estimates,male,5yearly,90,4538.6557
51,1955,estimates,female,5yearly,95,2964.1486
51,1955,estimates,male,5yearly,95,1208.1348
51,1955,estimates,female,5yearly,100plus,578.23793
51,1955,estimates,male,5yearly,100plus,200.31211
51,1960,estimates,female,5yearly,0,100002
51,1960,estimates,male,5yearly,0,100000
51,1960,estimates,female,5yearly,1,93293.961
51,1960,estimates,male,5yearly,1,92145.06
51,1960,estimates,female,5yearly,5,92764.425
51,1960,estimates,male,5yearly,5,91063.335
51,1960,estimates,female,5yearly,10,92635.686
51,1960,estimates,male,5yearly,10,90807.687
51,1960,estimates,female,5yearly,15,92559.803
51,1960,estimates,male,5yearly,15,90604.943
51,1960,estimates,female,5yearly,20,92406.449
51,1960,estimates,male,5yearly,20,90193.798
51,1960,estimates,female,5yearly,25,92134.659
51,1960,estimates,male,5yearly,25,89627.63
51,1960,estimates,female,5yearly,30,91690.688
51,1960,estimates,male,5yearly,30,88882.465
51,1960,estimates,female,5yearly,35,91071.999
51,1960,estimates,male,5yearly,35,87814.227
51,1960,estimates,female,5yearly,40,90213.589
51,1960,estimates,male,5yearly,40,86374.455
51,1960,estimates,female,5yearly,45,88987.024
51,1960,estimates,male,5yearly,45,84427.207
51,1960,estimates,female,5yearly,50,87315.667
51,1960,estimates,male,5yearly,50,81705.74
51,1960,estimates,female,5yearly,55,84860.262
51,1960,estimates,male,5yearly,55,77622.494
51,1960,estimates,female,5yearly,60,80810.879
51,1960,estimates,male,5yearly,60,71249.379
51,1960,estimates,female,5yearly,65,74783.731
51,1960,estimates,male,5yearly,65,62453.802
51,1960,estimates,female,5yearly,70,66046.589
51,1960,estimates,male,5yearly,70,51347.85
51,1960,estimates,female,5yearly,75,54405.918
51,1960,estimates,male,5yearly,75,38703.233
51,1960,estimates,female,5yearly,80,40077.304
51,1960,estimates,male,5yearly,80,25549.501
51,1960,estimates,female,5yearly,85,24807.031
51,1960,estimates,male,5yearly,85,14060.281
51,1960,estimates,female,5yearly,90,12122.143
51,1960,estimates,male,5yearly,90,5894.8604
51,1960,estimates,female,5yearly,95,4215.9499
51,1960,estimates,male,5yearly,95,1733.4187
51,1960,estimates,female,5yearly,100plus,936.69505
51,1960,estimates,male,5yearly,100plus,326.65285
51,1965,estimates,female,5yearly,0,100003
51,1965,estimates,male,5yearly,0,100000
51,1965,estimates,female,5yearly,1,93755.57
51,1965,estimates,male,5yearly,1,92682.664
51,1965,estimates,female,5yearly,5,93383.402
51,1965,estimates,male,5yearly,5,91885.686
51,1965,estimates,female,5yearly,10,93289.562
51,1965,estimates,male,5yearly,10,91690.919
51,1965,estimates,female,5yearly,15,93232.325
51,1965,estimates,male,5yearly,15,91531.584
51,1965,estimates,female,5yearly,20,93113.276
51,1965,estimates,male,5yearly,20,91199.861
51,1965,estimates,female,5yearly,25,92897.877
51,1965,estimates,male,5yearly,25,90734.213
51,1965,estimates,female,5yearly,30,92540.819
51,1965,estimates,male,5yearly,30,90112.842
51,1965,estimates,female,5yearly,35,92036.818
51,1965,estimates,male,5yearly,35,89211.093
51,1965,estimates,female,5yearly,40,91327.738
51,1965,estimates,male,5yearly,40,87979.238
51,1965,estimates,female,5yearly,45,90298.301
51,1965,estimates,male,5yearly,45,86287.25
51,1965,estimates,female,5yearly,50,88871.258
51,1965,estimates,male,5yearly,50,83882.185
51,1965,estimates,female,5yearly,55,86738.264
51,1965,estimates,male,5yearly,55,80209.215
51,1965,estimates,female,5yearly,60,83160.632
51,1965,estimates,male,5yearly,60,74369.559
51,1965,estimates,female,5yearly,65,77745.889
51,1965,estimates,male,5yearly,65,66149.866
51,1965,estimates,female,5yearly,70,69756.524
51,1965,estimates,male,5yearly,70,55540.746
51,1965,estimates,female,5yearly,75,58879.845
51,1965,estimates,male,5yearly,75,43135.489
51,1965,estimates,female,5yearly,80,45078.22
51,1965,estimates,male,5yearly,80,29759.996
51,1965,estimates,female,5yearly,85,29661.676
51,1965,estimates,male,5yearly,85,17464.278
51,1965,estimates,female,5yearly,90,15854.038
51,1965,estimates,male,5yearly,90,8063.3565
51,1965,estimates,female,5yearly,95,6269.8478
51,1965,estimates,male,5yearly,95,2714.7969
51,1965,estimates,female,5yearly,100plus,1655.1425
51,1965,estimates,male,5yearly,100plus,611.41581
51,1970,estimates,female,5yearly,0,100004
51,1970,estimates,male,5yearly,0,100000
51,1970,estimates,female,5yearly,1,94216.806
51,1970,estimates,male,5yearly,1,93219.819
51,1970,estimates,female,5yearly,5,93929.435
51,1970,estimates,male,5yearly,5,92587.593
51,1970,estimates,female,5yearly,10,93854.897
51,1970,estimates,male,5yearly,10,92428.927
51,1970,estimates,female,5yearly,15,93808.205
51,1970,estimates,male,5yearly,15,92295.862
51,1970,estimates,female,5yearly,20,93708.886
51,1970,estimates,male,5yearly,20,92012.955
51,1970,estimates,female,5yearly,25,93526.278
51,1970,estimates,male,5yearly,25,91609.743
51,1970,estimates,female,5yearly,30,93220.137
51,1970,estimates,male,5yearly,30,91065.828
51,1970,estimates,female,5yearly,35,92783.748
51,1970,estimates,male,5yearly,35,90268.932
51,1970,estimates,female,5yearly,40,92163.263
51,1970,estimates,male,5yearly,40,89168.931
51,1970,estimates,female,5yearly,45,91251.536
51,1970,estimates,male,5yearly,45,87639.981
51,1970,estimates,female,5yearly,50,89971.239
51,1970,estimates,male,5yearly,50,85438.42
51,1970,estimates,female,5yearly,55,88032.889
51,1970,estimates,male,5yearly,55,82031.283
51,1970,estimates,female,5yearly,60,84741.833
51,1970,estimates,male,5yearly,60,76541.103
51,1970,estimates,female,5yearly,65,79703.262
51,1970,estimates,male,5yearly,65,68706.939
51,1970,estimates,female,5yearly,70,72183.652
51,1970,estimates,male,5yearly,70,58447.634
51,1970,estimates,female,5yearly,75,61811.03
51,1970,estimates,male,5yearly,75,46246.375
51,1970,estimates,female,5yearly,80,48410.247
51,1970,estimates,male,5yearly,80,32793.664
51,1970,estimates,female,5yearly,85,33022.049
51,1970,estimates,male,5yearly,85,20027.948
51,1970,estimates,female,5yearly,90,18620.145
51,1970,estimates,male,5yearly,90,9815.72
51,1970,estimates,female,5yearly,95,7958.5626
51,1970,estimates,male,5yearly,95,3594.8412
51,1970,estimates,female,5yearly,100plus,2336.412
51,1970,estimates,male,5yearly,100plus,905.54708
51,1975,estimates,female,5yearly,0,100005
51,1975,estimates,male,5yearly,0,100000
51,1975,estimates,female,5yearly,1,94677.424
51,1975,estimates,male,5yearly,1,93756.301
51,1975,estimates,female,5yearly,5,94373.716
51,1975,estimates,male,5yearly,5,93066.677
51,1975,estimates,female,5yearly,10,94295.084
51,1975,estimates,male,5yearly,10,92894.526
51,1975,estimates,female,5yearly,15,94245.911
51,1975,estimates,male,5yearly,15,92750.858
51,1975,estimates,female,5yearly,20,94141.464
51,1975,estimates,male,5yearly,20,92446.678
51,1975,estimates,female,5yearly,25,93949.631
51,1975,estimates,male,5yearly,25,92014.487
51,1975,estimates,female,5yearly,30,93628.278
51,1975,estimates,male,5yearly,30,91432.816
51,1975,estimates,female,5yearly,35,93170.55
51,1975,estimates,male,5yearly,35,90582.403
51,1975,estimates,female,5yearly,40,92520.28
51,1975,estimates,male,5yearly,40,89411.337
51,1975,estimates,female,5yearly,45,91565.776
51,1975,estimates,male,5yearly,45,87788.217
51,1975,estimates,female,5yearly,50,90227.042
51,1975,estimates,male,5yearly,50,85458.667
51,1975,estimates,female,5yearly,55,88203.066
51,1975,estimates,male,5yearly,55,81866.896
51,1975,estimates,female,5yearly,60,84772.699
51,1975,estimates,male,5yearly,60,76105.343
51,1975,estimates,female,5yearly,65,79533.449
51,1975,estimates,male,5yearly,65,67931.297
51,1975,estimates,female,5yearly,70,71741.076
51,1975,estimates,male,5yearly,70,57307.544
51,1975,estimates,female,5yearly,75,61047.108
51,1975,estimates,male,5yearly,75,44801.591
51,1975,estimates,female,5yearly,80,47339.23
51,1975,estimates,male,5yearly,80,31210.604
51,1975,estimates,female,5yearly,85,31790.273
51,1975,estimates,male,5yearly,85,18579.913
51,1975,estimates,female,5yearly,90,17519.401
51,1975,estimates,male,5yearly,90,8811.4478
51,1975,estimates,female,5yearly,95,7245.3134
51,1975,estimates,male,5yearly,95,3092.7416
51,1975,estimates,female,5yearly,100plus,2033.9446
51,1975,estimates,male,5yearly,100plus,739.43598
51,1980,estimates,female,5yearly,0,100006
51,1980,estimates,male,5yearly,0,100000
51,1980,estimates,female,5yearly,1,95138.914
51,1980,estimates,male,5yearly,1,94293.917
51,1980,estimates,female,5yearly,5,94841.885
51,1980,estimates,male,5yearly,5,93629.28
51,1980,estimates,female,5yearly,10,94764.511
51,1980,estimates,male,5yearly,10,93462.078
51,1980,estimates,female,5yearly,15,94715.843
51,1980,estimates,male,5yearly,15,93321.518
51,1980,estimates,female,5yearly,20,94611.962
51,1980,estimates,male,5yearly,20,93022.083
51,1980,estimates,female,5yearly,25,94420.507
51,1980,estimates,male,5yearly,25,92594.763
51,1980,estimates,female,5yearly,30,94099.024
51,1980,estimates,male,5yearly,30,92017.891
51,1980,estimates,female,5yearly,35,93640.188
51,1980,estimates,male,5yearly,35,91172.296
51,1980,estimates,female,5yearly,40,92986.957
51,1980,estimates,male,5yearly,40,90004.638
51,1980,estimates,female,5yearly,45,92025.838
51,1980,estimates,male,5yearly,45,88381.236
51,1980,estimates,female,5yearly,50,90674.537
51,1980,estimates,male,5yearly,50,86043.8
51,1980,estimates,female,5yearly,55,88626.984
51,1980,estimates,male,5yearly,55,82429.076
51,1980,estimates,female,5yearly,60,85150.653
51,1980,estimates,male,5yearly,60,76616.717
51,1980,estimates,female,5yearly,65,79836.172
51,1980,estimates,male,5yearly,65,68358.096
51,1980,estimates,female,5yearly,70,71932.063
51,1980,estimates,male,5yearly,70,57619.604
51,1980,estimates,female,5yearly,75,61096.762
