country,year,variant,gender,freq,age1yearinterval,survivorage
600,1950,estimates,female,5yearly,"Region, subregion, country or area *",Paraguay
600,1950,estimates,male,5yearly,"Region, subregion, country or area *",Paraguay
600,1950,estimates,female,5yearly,0,100000
600,1950,estimates,male,5yearly,0,100000
600,1950,estimates,female,5yearly,1,93115.0
600,1950,estimates,male,5yearly,1,92220.0
600,1950,estimates,female,5yearly,5,90689.0
600,1950,estimates,male,5yearly,5,88954.0
600,1950,estimates,female,5yearly,10,89915.0
600,1950,estimates,male,5yearly,10,88101.0
600,1950,estimates,female,5yearly,15,89413.0
600,1950,estimates,male,5yearly,15,87547.0
600,1950,estimates,female,5yearly,20,88778.0
600,1950,estimates,male,5yearly,20,86741.0
600,1950,estimates,female,5yearly,25,88055.0
600,1950,estimates,male,5yearly,25,85751.0
600,1950,estimates,female,5yearly,30,87199.0
600,1950,estimates,male,5yearly,30,84740.0
600,1950,estimates,female,5yearly,35,86199.0
600,1950,estimates,male,5yearly,35,83612.0
600,1950,estimates,female,5yearly,40,84975.0
600,1950,estimates,male,5yearly,40,82214.0
600,1950,estimates,female,5yearly,45,83402.0
600,1950,estimates,male,5yearly,45,80308.0
600,1950,estimates,female,5yearly,50,81247.0
600,1950,estimates,male,5yearly,50,77547.0
600,1950,estimates,female,5yearly,55,78204.0
600,1950,estimates,male,5yearly,55,73527.0
600,1950,estimates,female,5yearly,60,73916.0
600,1950,estimates,male,5yearly,60,67719.0
600,1950,estimates,female,5yearly,65,67646.0
600,1950,estimates,male,5yearly,65,59650.0
600,1950,estimates,female,5yearly,70,58537.0
600,1950,estimates,male,5yearly,70,49035.0
600,1950,estimates,female,5yearly,75,45880.0
600,1950,estimates,male,5yearly,75,36018.0
600,1950,estimates,female,5yearly,80,30480.0
600,1950,estimates,male,5yearly,80,22065.0
600,1950,estimates,female,5yearly,85,15609.928
600,1950,estimates,male,5yearly,85,10309.165
600,1950,estimates,female,5yearly,90,5775.6519
600,1950,estimates,male,5yearly,90,3473.4717
600,1950,estimates,female,5yearly,95,1462.0231
600,1950,estimates,male,5yearly,95,807.78102
600,1950,estimates,female,5yearly,100plus,246.27022
600,1950,estimates,male,5yearly,100plus,127.13502
600,1955,estimates,female,5yearly,"Region, subregion, country or area *",Paraguay
600,1955,estimates,male,5yearly,"Region, subregion, country or area *",Paraguay
600,1955,estimates,female,5yearly,0,100000
600,1955,estimates,male,5yearly,0,100000
600,1955,estimates,female,5yearly,1,93462.0
600,1955,estimates,male,5yearly,1,92616.0
600,1955,estimates,female,5yearly,5,91169.0
600,1955,estimates,male,5yearly,5,89527.0
600,1955,estimates,female,5yearly,10,90437.0
600,1955,estimates,male,5yearly,10,88710.0
600,1955,estimates,female,5yearly,15,89961.0
600,1955,estimates,male,5yearly,15,88175.0
600,1955,estimates,female,5yearly,20,89352.0
600,1955,estimates,male,5yearly,20,87390.0
600,1955,estimates,female,5yearly,25,88657.0
600,1955,estimates,male,5yearly,25,86423.0
600,1955,estimates,female,5yearly,30,87831.0
600,1955,estimates,male,5yearly,30,85438.0
600,1955,estimates,female,5yearly,35,86863.0
600,1955,estimates,male,5yearly,35,84337.0
600,1955,estimates,female,5yearly,40,85673.0
600,1955,estimates,male,5yearly,40,82970.0
600,1955,estimates,female,5yearly,45,84132.0
600,1955,estimates,male,5yearly,45,81095.0
600,1955,estimates,female,5yearly,50,82003.0
600,1955,estimates,male,5yearly,50,78362.0
600,1955,estimates,female,5yearly,55,78988.0
600,1955,estimates,male,5yearly,55,74363.0
600,1955,estimates,female,5yearly,60,74722.0
600,1955,estimates,male,5yearly,60,68559.0
600,1955,estimates,female,5yearly,65,68468.0
600,1955,estimates,male,5yearly,65,60471.0
600,1955,estimates,female,5yearly,70,59342.0
600,1955,estimates,male,5yearly,70,49794.0
600,1955,estimates,female,5yearly,75,46610.0
600,1955,estimates,male,5yearly,75,36653.0
600,1955,estimates,female,5yearly,80,31050.0
600,1955,estimates,male,5yearly,80,22519.0
600,1955,estimates,female,5yearly,85,15955.727
600,1955,estimates,male,5yearly,85,10561.385
600,1955,estimates,female,5yearly,90,5925.3374
600,1955,estimates,male,5yearly,90,3574.7844
600,1955,estimates,female,5yearly,95,1505.2988
600,1955,estimates,male,5yearly,95,835.58003
600,1955,estimates,female,5yearly,100plus,254.36212
600,1955,estimates,male,5yearly,100plus,132.205
600,1960,estimates,female,5yearly,"Region, subregion, country or area *",Paraguay
600,1960,estimates,male,5yearly,"Region, subregion, country or area *",Paraguay
600,1960,estimates,female,5yearly,0,100000
600,1960,estimates,male,5yearly,0,100000
600,1960,estimates,female,5yearly,1,94156.0
600,1960,estimates,male,5yearly,1,93408.0
600,1960,estimates,female,5yearly,5,92148.0
600,1960,estimates,male,5yearly,5,90675.0
600,1960,estimates,female,5yearly,10,91504.0
600,1960,estimates,male,5yearly,10,89931.0
600,1960,estimates,female,5yearly,15,91084.0
600,1960,estimates,male,5yearly,15,89436.0
600,1960,estimates,female,5yearly,20,90533.0
600,1960,estimates,male,5yearly,20,88693.0
600,1960,estimates,female,5yearly,25,89897.0
600,1960,estimates,male,5yearly,25,87775.0
600,1960,estimates,female,5yearly,30,89135.0
600,1960,estimates,male,5yearly,30,86841.0
600,1960,estimates,female,5yearly,35,88238.0
600,1960,estimates,male,5yearly,35,85797.0
600,1960,estimates,female,5yearly,40,87120.0
600,1960,estimates,male,5yearly,40,84493.0
600,1960,estimates,female,5yearly,45,85649.0
600,1960,estimates,male,5yearly,45,82683.0
600,1960,estimates,female,5yearly,50,83581.0
600,1960,estimates,male,5yearly,50,80007.0
