country,year,variant,gender,freq,age1yearinterval,survivorage
512,1950,estimates,female,5yearly,0,100000
512,1950,estimates,male,5yearly,0,100000
512,1950,estimates,female,5yearly,1,79445
512,1950,estimates,male,5yearly,1,78391
512,1950,estimates,female,5yearly,5,64236
512,1950,estimates,male,5yearly,5,63920
512,1950,estimates,female,5yearly,10,61483
512,1950,estimates,male,5yearly,10,61337
512,1950,estimates,female,5yearly,15,60010
512,1950,estimates,male,5yearly,15,60114
512,1950,estimates,female,5yearly,20,58021
512,1950,estimates,male,5yearly,20,58300
512,1950,estimates,female,5yearly,25,55617
512,1950,estimates,male,5yearly,25,55634
512,1950,estimates,female,5yearly,30,53110
512,1950,estimates,male,5yearly,30,53105
512,1950,estimates,female,5yearly,35,50627
512,1950,estimates,male,5yearly,35,50636
512,1950,estimates,female,5yearly,40,48082
512,1950,estimates,male,5yearly,40,48010
512,1950,estimates,female,5yearly,45,45545
512,1950,estimates,male,5yearly,45,45008
512,1950,estimates,female,5yearly,50,42926
512,1950,estimates,male,5yearly,50,41632
512,1950,estimates,female,5yearly,55,39670
512,1950,estimates,male,5yearly,55,37574
512,1950,estimates,female,5yearly,60,35557
512,1950,estimates,male,5yearly,60,32677
512,1950,estimates,female,5yearly,65,29684
512,1950,estimates,male,5yearly,65,26511
512,1950,estimates,female,5yearly,70,22318
512,1950,estimates,male,5yearly,70,19391
512,1950,estimates,female,5yearly,75,13912
512,1950,estimates,male,5yearly,75,11772
512,1950,estimates,female,5yearly,80,6455
512,1950,estimates,male,5yearly,80,5287
512,1950,estimates,female,5yearly,85,1888
512,1950,estimates,male,5yearly,85,1498
512,1950,estimates,female,5yearly,90,310
512,1950,estimates,male,5yearly,90,226
512,1950,estimates,female,5yearly,95,26
512,1950,estimates,male,5yearly,95,17
512,1950,estimates,female,5yearly,100plus,1
512,1950,estimates,male,5yearly,100plus,1
512,1955,estimates,female,5yearly,0,100000
512,1955,estimates,male,5yearly,0,100000
512,1955,estimates,female,5yearly,1,82464
512,1955,estimates,male,5yearly,1,81477
512,1955,estimates,female,5yearly,5,70309
512,1955,estimates,male,5yearly,5,69490
512,1955,estimates,female,5yearly,10,67746
512,1955,estimates,male,5yearly,10,67104
512,1955,estimates,female,5yearly,15,66358
512,1955,estimates,male,5yearly,15,65926
512,1955,estimates,female,5yearly,20,64449
512,1955,estimates,male,5yearly,20,64176
512,1955,estimates,female,5yearly,25,62120
512,1955,estimates,male,5yearly,25,61592
512,1955,estimates,female,5yearly,30,59665
512,1955,estimates,male,5yearly,30,59125
512,1955,estimates,female,5yearly,35,57212
512,1955,estimates,male,5yearly,35,56664
512,1955,estimates,female,5yearly,40,54666
512,1955,estimates,male,5yearly,40,54022
512,1955,estimates,female,5yearly,45,52076
512,1955,estimates,male,5yearly,45,50952
512,1955,estimates,female,5yearly,50,49355
512,1955,estimates,male,5yearly,50,47438
512,1955,estimates,female,5yearly,55,45931
512,1955,estimates,male,5yearly,55,43142
512,1955,estimates,female,5yearly,60,41556
512,1955,estimates,male,5yearly,60,37872
512,1955,estimates,female,5yearly,65,35239
512,1955,estimates,male,5yearly,65,31149
512,1955,estimates,female,5yearly,70,27111
512,1955,estimates,male,5yearly,70,23232
512,1955,estimates,female,5yearly,75,17493
512,1955,estimates,male,5yearly,75,14514
512,1955,estimates,female,5yearly,80,8527
512,1955,estimates,male,5yearly,80,6786
512,1955,estimates,female,5yearly,85,2665
512,1955,estimates,male,5yearly,85,2029
512,1955,estimates,female,5yearly,90,473
512,1955,estimates,male,5yearly,90,326
512,1955,estimates,female,5yearly,95,43
512,1955,estimates,male,5yearly,95,25
512,1955,estimates,female,5yearly,100plus,2
512,1955,estimates,male,5yearly,100plus,1
512,1960,estimates,female,5yearly,0,100000
512,1960,estimates,male,5yearly,0,100000
512,1960,estimates,female,5yearly,1,85090
512,1960,estimates,male,5yearly,1,84178
512,1960,estimates,female,5yearly,5,75506
512,1960,estimates,male,5yearly,5,74363
512,1960,estimates,female,5yearly,10,73167
512,1960,estimates,male,5yearly,10,72196
512,1960,estimates,female,5yearly,15,71884
512,1960,estimates,male,5yearly,15,71080
512,1960,estimates,female,5yearly,20,70089
512,1960,estimates,male,5yearly,20,69420
512,1960,estimates,female,5yearly,25,67882
512,1960,estimates,male,5yearly,25,66959
512,1960,estimates,female,5yearly,30,65531
512,1960,estimates,male,5yearly,30,64597
512,1960,estimates,female,5yearly,35,63163
512,1960,estimates,male,5yearly,35,62191
512,1960,estimates,female,5yearly,40,60675
512,1960,estimates,male,5yearly,40,59584
512,1960,estimates,female,5yearly,45,58095
512,1960,estimates,male,5yearly,45,56508
512,1960,estimates,female,5yearly,50,55337
512,1960,estimates,male,5yearly,50,52927
512,1960,estimates,female,5yearly,55,51827
512,1960,estimates,male,5yearly,55,48473
512,1960,estimates,female,5yearly,60,47293
512,1960,estimates,male,5yearly,60,42925
512,1960,estimates,female,5yearly,65,40681
512,1960,estimates,male,5yearly,65,35758
512,1960,estimates,female,5yearly,70,31967
512,1960,estimates,male,5yearly,70,27162
512,1960,estimates,female,5yearly,75,21296
512,1960,estimates,male,5yearly,75,17435
512,1960,estimates,female,5yearly,80,10871
512,1960,estimates,male,5yearly,80,8469
512,1960,estimates,female,5yearly,85,3619
512,1960,estimates,male,5yearly,85,2667
512,1960,estimates,female,5yearly,90,691
512,1960,estimates,male,5yearly,90,455
512,1960,estimates,female,5yearly,95,67
512,1960,estimates,male,5yearly,95,37
512,1960,estimates,female,5yearly,100plus,4
512,1960,estimates,male,5yearly,100plus,2
512,1965,estimates,female,5yearly,0,100000
512,1965,estimates,male,5yearly,0,100000
512,1965,estimates,female,5yearly,1,87359
512,1965,estimates,male,5yearly,1,86525
512,1965,estimates,female,5yearly,5,79885
512,1965,estimates,male,5yearly,5,78567
512,1965,estimates,female,5yearly,10,77782
512,1965,estimates,male,5yearly,10,76623
512,1965,estimates,female,5yearly,15,76616
512,1965,estimates,male,5yearly,15,75581
512,1965,estimates,female,5yearly,20,74956
512,1965,estimates,male,5yearly,20,74028
512,1965,estimates,female,5yearly,25,72899
512,1965,estimates,male,5yearly,25,71720
512,1965,estimates,female,5yearly,30,70687
512,1965,estimates,male,5yearly,30,69492
512,1965,estimates,female,5yearly,35,68442
512,1965,estimates,male,5yearly,35,67175
512,1965,estimates,female,5yearly,40,66057
512,1965,estimates,male,5yearly,40,64645
512,1965,estimates,female,5yearly,45,63537
512,1965,estimates,male,5yearly,45,61614
512,1965,estimates,female,5yearly,50,60797
512,1965,estimates,male,5yearly,50,58026
512,1965,estimates,female,5yearly,55,57272
512,1965,estimates,male,5yearly,55,53491
512,1965,estimates,female,5yearly,60,52672
512,1965,estimates,male,5yearly,60,47755
512,1965,estimates,female,5yearly,65,45902
512,1965,estimates,male,5yearly,65,40261
512,1965,estimates,female,5yearly,70,36778
512,1965,estimates,male,5yearly,70,31110
512,1965,estimates,female,5yearly,75,25237
