region,year,variant,gender,freq,age1yearinterval,survivorage
913,1950,estimates,female,5yearly,0,100000
913,1950,estimates,male,5yearly,0,100000
913,1950,estimates,female,5yearly,1,88174.1275137739
913,1950,estimates,male,5yearly,1,85104.2634147283
913,1950,estimates,female,5yearly,5,81918.4183035423
913,1950,estimates,male,5yearly,5,78445.0274619415
913,1950,estimates,female,5yearly,10,79962.0157742997
913,1950,estimates,male,5yearly,10,76446.6566678192
913,1950,estimates,female,5yearly,15,78821.4638007483
913,1950,estimates,male,5yearly,15,75396.2925110207
913,1950,estimates,female,5yearly,20,77054.6868209183
913,1950,estimates,male,5yearly,20,73628.1800982351
913,1950,estimates,female,5yearly,25,74843.5136747918
913,1950,estimates,male,5yearly,25,71261.3260239347
913,1950,estimates,female,5yearly,30,72383.8087387034
913,1950,estimates,male,5yearly,30,68634.2164128102
913,1950,estimates,female,5yearly,35,69719.1959590093
913,1950,estimates,male,5yearly,35,65796.2159858584
913,1950,estimates,female,5yearly,40,66843.0598307451
913,1950,estimates,male,5yearly,40,62538.4698619015
913,1950,estimates,female,5yearly,45,63767.5306572298
913,1950,estimates,male,5yearly,45,58755.3358866108
913,1950,estimates,female,5yearly,50,60283.510540772
913,1950,estimates,male,5yearly,50,54315.7070501804
913,1950,estimates,female,5yearly,55,56027.7167386102
913,1950,estimates,male,5yearly,55,49002.2399586353
913,1950,estimates,female,5yearly,60,50597.1718031546
913,1950,estimates,male,5yearly,60,42600.828621795
913,1950,estimates,female,5yearly,65,43586.2727268065
913,1950,estimates,male,5yearly,65,34955.4731155207
913,1950,estimates,female,5yearly,70,34852.6215113052
913,1950,estimates,male,5yearly,70,26293.5670218942
913,1950,estimates,female,5yearly,75,24602.4448050887
913,1950,estimates,male,5yearly,75,17154.7476252733
913,1950,estimates,female,5yearly,80,14305.2187125378
913,1950,estimates,male,5yearly,80,9027.04218374386
913,1950,estimates,female,5yearly,85,6270.70658794416
913,1950,estimates,male,5yearly,85,3516.64865122004
913,1950,estimates,female,5yearly,90,1862.61355827751
913,1950,estimates,male,5yearly,90,920.387952865011
913,1950,estimates,female,5yearly,95,336.592959107302
913,1950,estimates,male,5yearly,95,147.664725133891
913,1950,estimates,female,5yearly,100plus,34.1635807682018
913,1950,estimates,male,5yearly,100plus,13.6505438221729
913,1955,estimates,female,5yearly,0,100000
913,1955,estimates,male,5yearly,0,100000
913,1955,estimates,female,5yearly,1,89513.4061240137
913,1955,estimates,male,5yearly,1,86849.1379478393
913,1955,estimates,female,5yearly,5,84209.4172457851
913,1955,estimates,male,5yearly,5,81188.5258102877
913,1955,estimates,female,5yearly,10,82516.1013063707
913,1955,estimates,male,5yearly,10,79436.4477735974
913,1955,estimates,female,5yearly,15,81490.7610920938
913,1955,estimates,male,5yearly,15,78469.9825081293
913,1955,estimates,female,5yearly,20,79891.3497966793
