region,year,variant,gender,freq,age1yearinterval,survivorage
941,1950,estimates,female,5yearly,0,100000
941,1950,estimates,male,5yearly,0,100000
941,1950,estimates,female,5yearly,1,81285.1410024679
941,1950,estimates,male,5yearly,1,78282.472869403
941,1950,estimates,female,5yearly,5,68936.8396895194
941,1950,estimates,male,5yearly,5,66325.4323072274
941,1950,estimates,female,5yearly,10,65036.123453461
941,1950,estimates,male,5yearly,10,62607.3631484129
941,1950,estimates,female,5yearly,15,63310.0256466903
941,1950,estimates,male,5yearly,15,61051.8878773499
941,1950,estimates,female,5yearly,20,61171.5384067801
941,1950,estimates,male,5yearly,20,58972.9951589329
941,1950,estimates,female,5yearly,25,58615.9360103194
941,1950,estimates,male,5yearly,25,56266.8176017759
941,1950,estimates,female,5yearly,30,55824.0305743805
941,1950,estimates,male,5yearly,30,53364.7535530664
941,1950,estimates,female,5yearly,35,52836.0537891931
941,1950,estimates,male,5yearly,35,50406.6860220958
941,1950,estimates,female,5yearly,40,49668.8255108312
941,1950,estimates,male,5yearly,40,47179.6040253987
941,1950,estimates,female,5yearly,45,46403.9838454547
941,1950,estimates,male,5yearly,45,43584.714443323
941,1950,estimates,female,5yearly,50,42950.2155325011
941,1950,estimates,male,5yearly,50,39565.6569098803
941,1950,estimates,female,5yearly,55,39021.6805351174
941,1950,estimates,male,5yearly,55,35051.3822299575
941,1950,estimates,female,5yearly,60,34084.853923347
941,1950,estimates,male,5yearly,60,29761.8219293073
941,1950,estimates,female,5yearly,65,27672.9214012724
941,1950,estimates,male,5yearly,65,23421.4055056591
941,1950,estimates,female,5yearly,70,20060.9230470334
941,1950,estimates,male,5yearly,70,16386.7780300815
941,1950,estimates,female,5yearly,75,12224.7381746113
941,1950,estimates,male,5yearly,75,9489.03229431676
941,1950,estimates,female,5yearly,80,5766.65903236946
941,1950,estimates,male,5yearly,80,4152.61365029344
941,1950,estimates,female,5yearly,85,1906.28728593363
941,1950,estimates,male,5yearly,85,1237.59725818924
941,1950,estimates,female,5yearly,90,397.304243375867
941,1950,estimates,male,5yearly,90,226.089523805543
941,1950,estimates,female,5yearly,95,47.8435003386196
941,1950,estimates,male,5yearly,95,23.3983161212823
941,1950,estimates,female,5yearly,100plus,3.19700643239524
941,1950,estimates,male,5yearly,100plus,1.33818056724383
941,1955,estimates,female,5yearly,0,100000
941,1955,estimates,male,5yearly,0,100000
941,1955,estimates,female,5yearly,1,83019.8915773305
941,1955,estimates,male,5yearly,1,80319.7462527646
941,1955,estimates,female,5yearly,5,71633.513943834
941,1955,estimates,male,5yearly,5,69276.2291457017
941,1955,estimates,female,5yearly,10,67983.8142663707
941,1955,estimates,male,5yearly,10,65726.5811138802
941,1955,estimates,female,5yearly,15,66314.0647573282
941,1955,estimates,male,5yearly,15,64204.1593362497
941,1955,estimates,female,5yearly,20,64256.3036167749
941,1955,estimates,male,5yearly,20,62183.2703283321
941,1955,estimates,female,5yearly,25,61792.0532376146
941,1955,estimates,male,5yearly,25,59560.7420247202
941,1955,estimates,female,5yearly,30,59098.2216928806
941,1955,estimates,male,5yearly,30,56749.6319649908
941,1955,estimates,female,5yearly,35,56209.4030101384
941,1955,estimates,male,5yearly,35,53872.6322636786
941,1955,estimates,female,5yearly,40,53127.0295664935
941,1955,estimates,male,5yearly,40,50717.4157355102
941,1955,estimates,female,5yearly,45,49915.9772119689
941,1955,estimates,male,5yearly,45,47168.8456934913
941,1955,estimates,female,5yearly,50,46475.2314318825
941,1955,estimates,male,5yearly,50,43166.0007221385
941,1955,estimates,female,5yearly,55,42511.0883716525
941,1955,estimates,male,5yearly,55,38613.1304270622
941,1955,estimates,female,5yearly,60,37483.9813422953
941,1955,estimates,male,5yearly,60,33194.5778096089
941,1955,estimates,female,5yearly,65,30862.4922109096
941,1955,estimates,male,5yearly,65,26567.7736106656
941,1955,estimates,female,5yearly,70,22873.8235086982
941,1955,estimates,male,5yearly,70,19026.7847297555
941,1955,estimates,female,5yearly,75,14430.5405953908
941,1955,estimates,male,5yearly,75,11399.2946223301
941,1955,estimates,female,5yearly,80,7162.17539710995
941,1955,estimates,male,5yearly,80,5228.5077822253
941,1955,estimates,female,5yearly,85,2540.34355706614
941,1955,estimates,male,5yearly,85,1655.96095043655
941,1955,estimates,female,5yearly,90,579.539192670944
941,1955,estimates,male,5yearly,90,325.237525036804
941,1955,estimates,female,5yearly,95,77.5554651357286
941,1955,estimates,male,5yearly,95,36.3842887234899
941,1955,estimates,female,5yearly,100plus,5.7886871446993
941,1955,estimates,male,5yearly,100plus,2.24237869682514
941,1960,estimates,female,5yearly,0,100000
941,1960,estimates,male,5yearly,0,100000
941,1960,estimates,female,5yearly,1,84467.2285276771
941,1960,estimates,male,5yearly,1,81989.3468925839
941,1960,estimates,female,5yearly,5,73904.7589225204
941,1960,estimates,male,5yearly,5,71726.1949283911
941,1960,estimates,female,5yearly,10,70490.5855962694
941,1960,estimates,male,5yearly,10,68385.927875794
941,1960,estimates,female,5yearly,15,68895.1751393903
941,1960,estimates,male,5yearly,15,66907.4253291948
941,1960,estimates,female,5yearly,20,66929.0637584908
941,1960,estimates,male,5yearly,20,64952.001014937
941,1960,estimates,female,5yearly,25,64559.7793202577
941,1960,estimates,male,5yearly,25,62404.9445327887
941,1960,estimates,female,5yearly,30,61968.8329664368
941,1960,estimates,male,5yearly,30,59688.7876607465
941,1960,estimates,female,5yearly,35,59190.1172888836
941,1960,estimates,male,5yearly,35,56905.8650648386
941,1960,estimates,female,5yearly,40,56207.2013432694
941,1960,estimates,male,5yearly,40,53833.6440667084
941,1960,estimates,female,5yearly,45,53068.0606547112
941,1960,estimates,male,5yearly,45,50351.8983232911
941,1960,estimates,female,5yearly,50,49671.1127584202
941,1960,estimates,male,5yearly,50,46380.2499109374
941,1960,estimates,female,5yearly,55,45706.7585294424
941,1960,estimates,male,5yearly,55,41813.0076924669
941,1960,estimates,female,5yearly,60,40623.5116856854
941,1960,estimates,male,5yearly,60,36303.8459776454
941,1960,estimates,female,5yearly,65,33858.7065894001
941,1960,estimates,male,5yearly,65,29457.6775086182
941,1960,estimates,female,5yearly,70,25543.1206157767
941,1960,estimates,male,5yearly,70,21508.6476497963
941,1960,estimates,female,5yearly,75,16562.3788082321
941,1960,estimates,male,5yearly,75,13268.6186849502
941,1960,estimates,female,5yearly,80,8564.54073054806
941,1960,estimates,male,5yearly,80,6351.39882202376
941,1960,estimates,female,5yearly,85,3219.66363819718
941,1960,estimates,male,5yearly,85,2133.19926469513
941,1960,estimates,female,5yearly,90,793.013642501301
941,1960,estimates,male,5yearly,90,451.342263831275
941,1960,estimates,female,5yearly,95,116.362084807288
941,1960,estimates,male,5yearly,95,54.9961232801484
941,1960,estimates,female,5yearly,100plus,9.59479669564564
941,1960,estimates,male,5yearly,100plus,3.70037396383461
941,1965,estimates,female,5yearly,0,100000
941,1965,estimates,male,5yearly,0,100000
941,1965,estimates,female,5yearly,1,85787.1632010362
941,1965,estimates,male,5yearly,1,83554.3148329348
941,1965,estimates,female,5yearly,5,76018.6270420979
