region,year,variant,gender,freq,age1yearinterval,survivorage
947,1950,estimates,female,5yearly,0,100000
947,1950,estimates,male,5yearly,0,100000
947,1950,estimates,female,5yearly,1,82932.1322482882
947,1950,estimates,male,5yearly,1,80202.5588690376
947,1950,estimates,female,5yearly,5,70394.1524558111
947,1950,estimates,male,5yearly,5,67702.3320288224
947,1950,estimates,female,5yearly,10,66059.1160051111
947,1950,estimates,male,5yearly,10,63485.7695994287
947,1950,estimates,female,5yearly,15,64080.6096822481
947,1950,estimates,male,5yearly,15,61644.4466126384
947,1950,estimates,female,5yearly,20,61755.0998230636
947,1950,estimates,male,5yearly,20,59285.9799006347
947,1950,estimates,female,5yearly,25,58972.8425503722
947,1950,estimates,male,5yearly,25,56234.4538232554
947,1950,estimates,female,5yearly,30,55973.0788125592
947,1950,estimates,male,5yearly,30,53058.1532591111
947,1950,estimates,female,5yearly,35,52826.4196163404
947,1950,estimates,male,5yearly,35,49948.2704112589
947,1950,estimates,female,5yearly,40,49567.9664413943
947,1950,estimates,male,5yearly,40,46651.2371836641
947,1950,estimates,female,5yearly,45,46306.0871912317
947,1950,estimates,male,5yearly,45,43014.2074422252
947,1950,estimates,female,5yearly,50,42944.7820558834
947,1950,estimates,male,5yearly,50,38985.7696502632
947,1950,estimates,female,5yearly,55,39100.7004908003
947,1950,estimates,male,5yearly,55,34445.5066627454
947,1950,estimates,female,5yearly,60,34286.4682176718
947,1950,estimates,male,5yearly,60,29179.6657984963
947,1950,estimates,female,5yearly,65,28115.8810325336
947,1950,estimates,male,5yearly,65,23063.0193877863
947,1950,estimates,female,5yearly,70,20633.2454726893
947,1950,estimates,male,5yearly,70,16249.4910669513
947,1950,estimates,female,5yearly,75,12748.6491374905
947,1950,estimates,male,5yearly,75,9494.69093739109
947,1950,estimates,female,5yearly,80,6106.55932523465
947,1950,estimates,male,5yearly,80,4211.36710176583
947,1950,estimates,female,5yearly,85,2048.27315151905
947,1950,estimates,male,5yearly,85,1278.8686883077
947,1950,estimates,female,5yearly,90,431.421951844984
947,1950,estimates,male,5yearly,90,239.280169493759
947,1950,estimates,female,5yearly,95,52.1213988174362
