region,year,variant,gender,freq,age1yearinterval,survivorage
902,1950,estimates,female,5yearly,0,100000
902,1950,estimates,male,5yearly,0,100000
902,1950,estimates,female,5yearly,1,84670.1472455648
902,1950,estimates,male,5yearly,1,83110.2339755229
902,1950,estimates,female,5yearly,5,75713.4278200992
902,1950,estimates,male,5yearly,5,74767.4930651636
902,1950,estimates,female,5yearly,10,72541.7912877554
902,1950,estimates,male,5yearly,10,71574.5561377062
902,1950,estimates,female,5yearly,15,70847.2398388505
902,1950,estimates,male,5yearly,15,69802.6535546548
902,1950,estimates,female,5yearly,20,68886.5080151984
902,1950,estimates,male,5yearly,20,67728.4293649203
902,1950,estimates,female,5yearly,25,66531.5968071453
902,1950,estimates,male,5yearly,25,65243.7809520606
902,1950,estimates,female,5yearly,30,63834.5719736916
902,1950,estimates,male,5yearly,30,62618.4856974251
902,1950,estimates,female,5yearly,35,60866.2080655775
902,1950,estimates,male,5yearly,35,59862.4196335532
902,1950,estimates,female,5yearly,40,57589.414898325
902,1950,estimates,male,5yearly,40,56715.8425471149
902,1950,estimates,female,5yearly,45,53872.6206978986
902,1950,estimates,male,5yearly,45,52839.8623004281
902,1950,estimates,female,5yearly,50,49844.1222807617
902,1950,estimates,male,5yearly,50,48110.7143314293
902,1950,estimates,female,5yearly,55,45445.4718480891
902,1950,estimates,male,5yearly,55,42575.0940474737
902,1950,estimates,female,5yearly,60,39890.6846928731
902,1950,estimates,male,5yearly,60,35828.3609513681
902,1950,estimates,female,5yearly,65,32574.0367057117
902,1950,estimates,male,5yearly,65,27777.5004251549
902,1950,estimates,female,5yearly,70,24125.8709995425
902,1950,estimates,male,5yearly,70,19216.4470081011
902,1950,estimates,female,5yearly,75,15485.5645872098
902,1950,estimates,male,5yearly,75,11239.9782049711
902,1950,estimates,female,5yearly,80,8093.98320609143
902,1950,estimates,male,5yearly,80,5191.53071565884
902,1950,estimates,female,5yearly,85,3194.25607271259
902,1950,estimates,male,5yearly,85,1750.59282298925
902,1950,estimates,female,5yearly,90,874.08197097178
902,1950,estimates,male,5yearly,90,396.677697989353
902,1950,estimates,female,5yearly,95,152.773160800765
902,1950,estimates,male,5yearly,95,56.1788901524486
902,1950,estimates,female,5yearly,100plus,16.0537110336819
902,1950,estimates,male,5yearly,100plus,4.75799803304219
902,1955,estimates,female,5yearly,0,100000
902,1955,estimates,male,5yearly,0,100000
902,1955,estimates,female,5yearly,1,85853.4434877482
902,1955,estimates,male,5yearly,1,84294.1685693899
902,1955,estimates,female,5yearly,5,77705.13996642
902,1955,estimates,male,5yearly,5,76717.0611562965
902,1955,estimates,female,5yearly,10,74952.4779137504
902,1955,estimates,male,5yearly,10,74020.266579627
902,1955,estimates,female,5yearly,15,73430.9543805942
902,1955,estimates,male,5yearly,15,72463.8491156982
902,1955,estimates,female,5yearly,20,71675.7932938987
902,1955,estimates,male,5yearly,20,70584.7740464109
902,1955,estimates,female,5yearly,25,69555.7274093354
902,1955,estimates,male,5yearly,25,68318.079263157
902,1955,estimates,female,5yearly,30,67089.0284308838
902,1955,estimates,male,5yearly,30,65904.7038178632
902,1955,estimates,female,5yearly,35,64287.7049349807
902,1955,estimates,male,5yearly,35,63322.7024763959
902,1955,estimates,female,5yearly,40,61143.2185228027
902,1955,estimates,male,5yearly,40,60310.3095559895
902,1955,estimates,female,5yearly,45,57687.269089595
902,1955,estimates,male,5yearly,45,56616.0747702102
902,1955,estimates,female,5yearly,50,53859.7546064222
902,1955,estimates,male,5yearly,50,52038.2279488219
902,1955,estimates,female,5yearly,55,49385.6859938777
902,1955,estimates,male,5yearly,55,46292.4942443586
902,1955,estimates,female,5yearly,60,43640.1060369227
902,1955,estimates,male,5yearly,60,39086.8696600304
902,1955,estimates,female,5yearly,65,36049.4805635252
902,1955,estimates,male,5yearly,65,30535.8572861352
902,1955,estimates,female,5yearly,70,27040.7929622072
902,1955,estimates,male,5yearly,70,21292.4790267245
902,1955,estimates,female,5yearly,75,17503.7019277713
902,1955,estimates,male,5yearly,75,12492.9756123473
902,1955,estimates,female,5yearly,80,9139.90500413913
902,1955,estimates,male,5yearly,80,5754.51709296676
902,1955,estimates,female,5yearly,85,3540.31872583417
902,1955,estimates,male,5yearly,85,1916.00589990079
902,1955,estimates,female,5yearly,90,925.419612513799
902,1955,estimates,male,5yearly,90,422.718842768659
902,1955,estimates,female,5yearly,95,149.297478191659
902,1955,estimates,male,5yearly,95,57.3417567371517
