region,year,variant,gender,freq,age1yearinterval,survivorage
922,1950,estimates,female,5yearly,0,100000
922,1950,estimates,male,5yearly,0,100000
922,1950,estimates,female,5yearly,1,82845.2362560036
922,1950,estimates,male,5yearly,1,78840.913967545
922,1950,estimates,female,5yearly,5,74998.6738886759
922,1950,estimates,male,5yearly,5,71255.2053799787
922,1950,estimates,female,5yearly,10,72020.9159507886
922,1950,estimates,male,5yearly,10,68176.5174229526
922,1950,estimates,female,5yearly,15,70931.8194306685
922,1950,estimates,male,5yearly,15,66932.3892778435
922,1950,estimates,female,5yearly,20,69633.6746221727
922,1950,estimates,male,5yearly,20,65556.1508129996
922,1950,estimates,female,5yearly,25,67847.060150971
922,1950,estimates,male,5yearly,25,63695.6720954219
922,1950,estimates,female,5yearly,30,65905.6638469395
922,1950,estimates,male,5yearly,30,61661.3943951811
922,1950,estimates,female,5yearly,35,63810.3855042785
922,1950,estimates,male,5yearly,35,59391.9081576541
922,1950,estimates,female,5yearly,40,61594.7458536892
922,1950,estimates,male,5yearly,40,56774.603779604
922,1950,estimates,female,5yearly,45,59196.0738642886
922,1950,estimates,male,5yearly,45,53676.2189864152
922,1950,estimates,female,5yearly,50,56358.7804233561
922,1950,estimates,male,5yearly,50,49855.9789919091
922,1950,estimates,female,5yearly,55,52731.9413405928
922,1950,estimates,male,5yearly,55,45126.7441473227
922,1950,estimates,female,5yearly,60,47839.4769048931
922,1950,estimates,male,5yearly,60,39374.1095815866
922,1950,estimates,female,5yearly,65,41424.0669120872
922,1950,estimates,male,5yearly,65,32506.1945555968
922,1950,estimates,female,5yearly,70,33272.0323283272
922,1950,estimates,male,5yearly,70,24659.3873251469
922,1950,estimates,female,5yearly,75,23471.8914765372
922,1950,estimates,male,5yearly,75,16246.9182576437
922,1950,estimates,female,5yearly,80,13524.2398098379
922,1950,estimates,male,5yearly,80,8638.33008409916
922,1950,estimates,female,5yearly,85,5784.04513188591
922,1950,estimates,male,5yearly,85,3395.98864402218
922,1950,estimates,female,5yearly,90,1636.86720405679
922,1950,estimates,male,5yearly,90,893.411266798507
922,1950,estimates,female,5yearly,95,273.623384005828
922,1950,estimates,male,5yearly,95,143.107586526667
922,1950,estimates,female,5yearly,100plus,24.9833250235167
922,1950,estimates,male,5yearly,100plus,13.0977301418122
922,1955,estimates,female,5yearly,0,100000
922,1955,estimates,male,5yearly,0,100000
922,1955,estimates,female,5yearly,1,84670.11278659
922,1955,estimates,male,5yearly,1,81090.8276949347
922,1955,estimates,female,5yearly,5,77617.7395638489
922,1955,estimates,male,5yearly,5,74229.2470551609
922,1955,estimates,female,5yearly,10,74847.579988569
922,1955,estimates,male,5yearly,10,71515.4806507075
922,1955,estimates,female,5yearly,15,73783.9227734694
922,1955,estimates,male,5yearly,15,70374.6125911226
922,1955,estimates,female,5yearly,20,72630.1373464783
922,1955,estimates,male,5yearly,20,69109.4351128717
922,1955,estimates,female,5yearly,25,71080.0440798416
922,1955,estimates,male,5yearly,25,67359.928809215
922,1955,estimates,female,5yearly,30,69390.3007508905
922,1955,estimates,male,5yearly,30,65468.1205477401
922,1955,estimates,female,5yearly,35,67588.6405210484
922,1955,estimates,male,5yearly,35,63438.1926361451
922,1955,estimates,female,5yearly,40,65511.0648433444
922,1955,estimates,male,5yearly,40,60998.0322055943
922,1955,estimates,female,5yearly,45,63198.5038195352
922,1955,estimates,male,5yearly,45,58088.0538346732
922,1955,estimates,female,5yearly,50,60487.5427074751
922,1955,estimates,male,5yearly,50,54578.1210256042
922,1955,estimates,female,5yearly,55,56975.867621716
922,1955,estimates,male,5yearly,55,50133.2782911973
922,1955,estimates,female,5yearly,60,52237.1844116626
922,1955,estimates,male,5yearly,60,44422.0038351796
922,1955,estimates,female,5yearly,65,45755.2326285078
