region,year,variant,gender,freq,age1yearinterval,survivorage
5501,1950,estimates,female,5yearly,0,100000
5501,1950,estimates,male,5yearly,0,100000
5501,1950,estimates,female,5yearly,1,81191.6832047523
5501,1950,estimates,male,5yearly,1,79557.4548849684
5501,1950,estimates,female,5yearly,5,70619.0941323801
5501,1950,estimates,male,5yearly,5,71314.5529532014
5501,1950,estimates,female,5yearly,10,67100.3025702192
5501,1950,estimates,male,5yearly,10,68173.3293687232
5501,1950,estimates,female,5yearly,15,64962.4491822401
5501,1950,estimates,male,5yearly,15,66197.7981645862
5501,1950,estimates,female,5yearly,20,62390.0387213745
5501,1950,estimates,male,5yearly,20,63700.1269268393
5501,1950,estimates,female,5yearly,25,59369.2009720072
5501,1950,estimates,male,5yearly,25,60685.8898588442
5501,1950,estimates,female,5yearly,30,56013.7365098052
5501,1950,estimates,male,5yearly,30,57541.9746283415
5501,1950,estimates,female,5yearly,35,52337.9552257638
5501,1950,estimates,male,5yearly,35,54280.1385010368
5501,1950,estimates,female,5yearly,40,48371.4087845826
5501,1950,estimates,male,5yearly,40,50723.5406382023
5501,1950,estimates,female,5yearly,45,44137.6432122636
5501,1950,estimates,male,5yearly,45,46749.9048577778
5501,1950,estimates,female,5yearly,50,39611.0141795228
5501,1950,estimates,male,5yearly,50,42205.6043114484
5501,1950,estimates,female,5yearly,55,34703.6182286992
5501,1950,estimates,male,5yearly,55,36962.2178003215
5501,1950,estimates,female,5yearly,60,29262.0480196315
5501,1950,estimates,male,5yearly,60,30946.5084944316
5501,1950,estimates,female,5yearly,65,23217.7837242367
5501,1950,estimates,male,5yearly,65,24185.8771582466
5501,1950,estimates,female,5yearly,70,16871.1795098412
5501,1950,estimates,male,5yearly,70,17126.2982478784
5501,1950,estimates,female,5yearly,75,10793.7332934155
5501,1950,estimates,male,5yearly,75,10412.1836869613
5501,1950,estimates,female,5yearly,80,5797.42911551819
5501,1950,estimates,male,5yearly,80,5072.1120378184
5501,1950,estimates,female,5yearly,85,2472.83417164961
5501,1950,estimates,male,5yearly,85,1834.54466593071
5501,1950,estimates,female,5yearly,90,786.495003237574
5501,1950,estimates,male,5yearly,90,453.564307304933
5501,1950,estimates,female,5yearly,95,174.910466882579
5501,1950,estimates,male,5yearly,95,71.0616301766353
5501,1950,estimates,female,5yearly,100plus,25.7175620546536
5501,1950,estimates,male,5yearly,100plus,6.70473500431813
5501,1955,estimates,female,5yearly,0,100000
5501,1955,estimates,male,5yearly,0,100000
5501,1955,estimates,female,5yearly,1,83069.3727689541
5501,1955,estimates,male,5yearly,1,81580.0667524131
5501,1955,estimates,female,5yearly,5,73495.4808908981
