region,year,variant,gender,freq,age1yearinterval,survivorage
910,1950,estimates,female,5yearly,0,100000
910,1950,estimates,male,5yearly,0,100000
910,1950,estimates,female,5yearly,1,83285.5735052228
910,1950,estimates,male,5yearly,1,80773.732547123
910,1950,estimates,female,5yearly,5,71159.2393591984
910,1950,estimates,male,5yearly,5,68623.9312389797
910,1950,estimates,female,5yearly,10,66375.1644736592
910,1950,estimates,male,5yearly,10,63953.5115382742
910,1950,estimates,female,5yearly,15,64344.3779793885
910,1950,estimates,male,5yearly,15,62073.0060233372
910,1950,estimates,female,5yearly,20,62166.9309147156
910,1950,estimates,male,5yearly,20,59826.8222661064
910,1950,estimates,female,5yearly,25,59657.2277671687
910,1950,estimates,male,5yearly,25,56944.9225778691
910,1950,estimates,female,5yearly,30,56853.6085028908
910,1950,estimates,male,5yearly,30,53874.5220598805
910,1950,estimates,female,5yearly,35,53763.2915285108
910,1950,estimates,male,5yearly,35,50792.0812143812
910,1950,estimates,female,5yearly,40,50451.9255598297
910,1950,estimates,male,5yearly,40,47475.8441927531
910,1950,estimates,female,5yearly,45,47062.7149443064
910,1950,estimates,male,5yearly,45,43799.7288262068
910,1950,estimates,female,5yearly,50,43593.953360491
910,1950,estimates,male,5yearly,50,39733.1718397232
910,1950,estimates,female,5yearly,55,39713.9333558752
910,1950,estimates,male,5yearly,55,35199.9668534196
910,1950,estimates,female,5yearly,60,34964.4939395412
910,1950,estimates,male,5yearly,60,30024.3711707993
910,1950,estimates,female,5yearly,65,29015.8021207167
910,1950,estimates,male,5yearly,65,24089.8691469553
910,1950,estimates,female,5yearly,70,21815.1408370588
910,1950,estimates,male,5yearly,70,17427.543311123
910,1950,estimates,female,5yearly,75,14061.5318972999
910,1950,estimates,male,5yearly,75,10588.0421457419
910,1950,estimates,female,5yearly,80,7202.90584376223
910,1950,estimates,male,5yearly,80,4950.39596699837
910,1950,estimates,female,5yearly,85,2669.72183094401
910,1950,estimates,male,5yearly,85,1607.07903330216
910,1950,estimates,female,5yearly,90,644.837106103559
910,1950,estimates,male,5yearly,90,325.010855241065
910,1950,estimates,female,5yearly,95,92.3392462161173
910,1950,estimates,male,5yearly,95,37.515060889205
910,1950,estimates,female,5yearly,100plus,7.41025694269982
910,1950,estimates,male,5yearly,100plus,2.38214108655542
910,1955,estimates,female,5yearly,0,100000
910,1955,estimates,male,5yearly,0,100000
910,1955,estimates,female,5yearly,1,84722.0671519034
910,1955,estimates,male,5yearly,1,82372.1993783616
910,1955,estimates,female,5yearly,5,73585.1932189867
910,1955,estimates,male,5yearly,5,71169.7416391048
910,1955,estimates,female,5yearly,10,69224.3707058774
910,1955,estimates,male,5yearly,10,66888.7510514079
910,1955,estimates,female,5yearly,15,67295.2960943531
910,1955,estimates,male,5yearly,15,65084.9588325391
910,1955,estimates,female,5yearly,20,65210.1229746597
910,1955,estimates,male,5yearly,20,62910.163472921
910,1955,estimates,female,5yearly,25,62789.1508184697
