region,year,variant,gender,freq,age1yearinterval,survivorage
921,1950,estimates,female,5yearly,"Region, subregion, country or area *",South-Central Asia
921,1950,estimates,male,5yearly,"Region, subregion, country or area *",South-Central Asia
921,1950,estimates,female,5yearly,0,100000
921,1950,estimates,male,5yearly,0,100000
921,1950,estimates,female,5yearly,1,81415.4389382916
921,1950,estimates,male,5yearly,1,79756.2879293743
921,1950,estimates,female,5yearly,5,71051.0502810473
921,1950,estimates,male,5yearly,5,71652.5437573323
921,1950,estimates,female,5yearly,10,67539.456269292
921,1950,estimates,male,5yearly,10,68524.1326640324
921,1950,estimates,female,5yearly,15,65443.3279488149
921,1950,estimates,male,5yearly,15,66583.156292132
921,1950,estimates,female,5yearly,20,62925.2527500155
921,1950,estimates,male,5yearly,20,64131.3229753841
921,1950,estimates,female,5yearly,25,59967.6369038846
921,1950,estimates,male,5yearly,25,61164.1054933023
921,1950,estimates,female,5yearly,30,56681.2188080503
921,1950,estimates,male,5yearly,30,58051.7647758226
921,1950,estimates,female,5yearly,35,53045.9463636136
921,1950,estimates,male,5yearly,35,54792.5646934016
921,1950,estimates,female,5yearly,40,49130.1799171188
921,1950,estimates,male,5yearly,40,51238.7337298694
921,1950,estimates,female,5yearly,45,44959.7204422192
921,1950,estimates,male,5yearly,45,47267.5014680318
921,1950,estimates,female,5yearly,50,40508.5190794682
921,1950,estimates,male,5yearly,50,42714.9167164456
921,1950,estimates,female,5yearly,55,35665.8191989622
921,1950,estimates,male,5yearly,55,37451.3050471427
921,1950,estimates,female,5yearly,60,30231.6802408331
921,1950,estimates,male,5yearly,60,31398.3815389384
921,1950,estimates,female,5yearly,65,24150.1293019167
921,1950,estimates,male,5yearly,65,24587.9370991953
921,1950,estimates,female,5yearly,70,17720.3545951851
921,1950,estimates,male,5yearly,70,17471.1200860279
921,1950,estimates,female,5yearly,75,11477.9640898197
921,1950,estimates,male,5yearly,75,10681.0272183533
921,1950,estimates,female,5yearly,80,6258.63422801322
921,1950,estimates,male,5yearly,80,5248.76750290474
921,1950,estimates,female,5yearly,85,2717.23073621475
921,1950,estimates,male,5yearly,85,1923.20031694167
