region,year,variant,gender,freq,age1yearinterval,survivorage
934,1950,estimates,female,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1950,estimates,male,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1950,estimates,female,5yearly,0,100000
934,1950,estimates,male,5yearly,0,100000
934,1950,estimates,female,5yearly,1,85160.211752122
934,1950,estimates,male,5yearly,1,83794.6768460276
934,1950,estimates,female,5yearly,5,76694.3668508043
934,1950,estimates,male,5yearly,5,75964.1258552442
934,1950,estimates,female,5yearly,10,73678.4095273903
934,1950,estimates,male,5yearly,10,72898.6719956791
934,1950,estimates,female,5yearly,15,71992.1298562012
934,1950,estimates,male,5yearly,15,71096.015828693
934,1950,estimates,female,5yearly,20,70058.8943178674
934,1950,estimates,male,5yearly,20,69023.2102528013
934,1950,estimates,female,5yearly,25,67735.0331392411
934,1950,estimates,male,5yearly,25,66571.811460385
934,1950,estimates,female,5yearly,30,65053.2637126904
934,1950,estimates,male,5yearly,30,63988.39194595
934,1950,estimates,female,5yearly,35,62087.0563820218
934,1950,estimates,male,5yearly,35,61262.0440064601
934,1950,estimates,female,5yearly,40,58790.8646420745
934,1950,estimates,male,5yearly,40,58123.8657101515
934,1950,estimates,female,5yearly,45,55004.7552043285
934,1950,estimates,male,5yearly,45,54203.5234963611
934,1950,estimates,female,5yearly,50,50889.3230538839
934,1950,estimates,male,5yearly,50,49369.2035863047
934,1950,estimates,female,5yearly,55,46416.8738186512
934,1950,estimates,male,5yearly,55,43684.4844520563
934,1950,estimates,female,5yearly,60,40765.3922560888
934,1950,estimates,male,5yearly,60,36728.9207868221
934,1950,estimates,female,5yearly,65,33308.0600178246
934,1950,estimates,male,5yearly,65,28433.6344378134
934,1950,estimates,female,5yearly,70,24723.7019938546
934,1950,estimates,male,5yearly,70,19648.8890368129
934,1950,estimates,female,5yearly,75,15950.5577382665
934,1950,estimates,male,5yearly,75,11508.6216277871
934,1950,estimates,female,5yearly,80,8418.25748850575
934,1950,estimates,male,5yearly,80,5348.76636722929
934,1950,estimates,female,5yearly,85,3377.24365819087
934,1950,estimates,male,5yearly,85,1828.57859408191
934,1950,estimates,female,5yearly,90,947.726650843102
934,1950,estimates,male,5yearly,90,424.325286862845
934,1950,estimates,female,5yearly,95,171.542157670461
934,1950,estimates,male,5yearly,95,62.2395053494041
934,1950,estimates,female,5yearly,100plus,18.8340248527051
934,1950,estimates,male,5yearly,100plus,5.51526700708815
934,1955,estimates,female,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1955,estimates,male,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1955,estimates,female,5yearly,0,100000
934,1955,estimates,male,5yearly,0,100000
934,1955,estimates,female,5yearly,1,86286.3521432146
934,1955,estimates,male,5yearly,1,84889.2482190191
934,1955,estimates,female,5yearly,5,78632.641589329
934,1955,estimates,male,5yearly,5,77830.9766266638
934,1955,estimates,female,5yearly,10,75990.7389063092
934,1955,estimates,male,5yearly,10,75231.0644980387
934,1955,estimates,female,5yearly,15,74498.8546620052
934,1955,estimates,male,5yearly,15,73675.8926079572
934,1955,estimates,female,5yearly,20,72793.6168096132
934,1955,estimates,male,5yearly,20,71820.3830813585
934,1955,estimates,female,5yearly,25,70726.1993380523
934,1955,estimates,male,5yearly,25,69606.6963027336
934,1955,estimates,female,5yearly,30,68293.9894962368
934,1955,estimates,male,5yearly,30,67251.1233201467
934,1955,estimates,female,5yearly,35,65506.4871149509
934,1955,estimates,male,5yearly,35,64712.3174148043
934,1955,estimates,female,5yearly,40,62351.9565431498
934,1955,estimates,male,5yearly,40,61719.9850698493
934,1955,estimates,female,5yearly,45,58857.2435437652
934,1955,estimates,male,5yearly,45,58001.3905287995
934,1955,estimates,female,5yearly,50,54969.6626070818
934,1955,estimates,male,5yearly,50,53337.7380896649
934,1955,estimates,female,5yearly,55,50417.3461282458
934,1955,estimates,male,5yearly,55,47420.3040481378
934,1955,estimates,female,5yearly,60,44562.5642815859
934,1955,estimates,male,5yearly,60,39963.4439068093
934,1955,estimates,female,5yearly,65,36824.9113895293
934,1955,estimates,male,5yearly,65,31142.732662205
934,1955,estimates,female,5yearly,70,27656.6913635136
934,1955,estimates,male,5yearly,70,21656.3978569726
934,1955,estimates,female,5yearly,75,17946.6051268014
934,1955,estimates,male,5yearly,75,12680.4316738397
934,1955,estimates,female,5yearly,80,9413.97358471044
934,1955,estimates,male,5yearly,80,5844.89211610716
934,1955,estimates,female,5yearly,85,3674.33586423721
934,1955,estimates,male,5yearly,85,1956.78774509682
934,1955,estimates,female,5yearly,90,971.588483377736
934,1955,estimates,male,5yearly,90,437.0765822323
934,1955,estimates,female,5yearly,95,159.233903902486
934,1955,estimates,male,5yearly,95,60.5124185490701
934,1955,estimates,female,5yearly,100plus,15.2075012317522
934,1955,estimates,male,5yearly,100plus,4.97174552391483
