region,year,variant,gender,freq,age1yearinterval,survivorage
914,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,female,5yearly,0,100000
914,1950,estimates,male,5yearly,0,100000
914,1950,estimates,female,5yearly,1,81406.156691697
914,1950,estimates,male,5yearly,1,78564.0467606844
914,1950,estimates,female,5yearly,5,67089.1442058416
914,1950,estimates,male,5yearly,5,64514.7440624639
914,1950,estimates,female,5yearly,10,62991.9308888318
914,1950,estimates,male,5yearly,10,60550.2810291451
914,1950,estimates,female,5yearly,15,60961.5696141066
914,1950,estimates,male,5yearly,15,58644.544256959
914,1950,estimates,female,5yearly,20,58377.6916254014
914,1950,estimates,male,5yearly,20,56072.747551395
914,1950,estimates,female,5yearly,25,55177.0407602459
914,1950,estimates,male,5yearly,25,52725.9392005069
914,1950,estimates,female,5yearly,30,51874.9454563059
914,1950,estimates,male,5yearly,30,49363.3264987687
914,1950,estimates,female,5yearly,35,48616.6540418317
914,1950,estimates,male,5yearly,35,46203.5012214382
914,1950,estimates,female,5yearly,40,45398.5221769913
914,1950,estimates,male,5yearly,40,42944.7742786277
914,1950,estimates,female,5yearly,45,42293.8002581257
914,1950,estimates,male,5yearly,45,39405.2643546926
914,1950,estimates,female,5yearly,50,39117.4925996367
914,1950,estimates,male,5yearly,50,35526.1124204099
914,1950,estimates,female,5yearly,55,35431.4967239694
914,1950,estimates,male,5yearly,55,31160.3120394364
914,1950,estimates,female,5yearly,60,30707.1979431565
914,1950,estimates,male,5yearly,60,26049.5517530832
914,1950,estimates,female,5yearly,65,24470.2506179444
914,1950,estimates,male,5yearly,65,20049.763570356
914,1950,estimates,female,5yearly,70,16969.6920964747
914,1950,estimates,male,5yearly,70,13474.708665146
914,1950,estimates,female,5yearly,75,9376.63178907762
914,1950,estimates,male,5yearly,75,7199.98994601649
914,1950,estimates,female,5yearly,80,3649.59878766953
914,1950,estimates,male,5yearly,80,2719.12890045796
914,1950,estimates,female,5yearly,85,870.831657927239
914,1950,estimates,male,5yearly,85,638.672672713151
914,1950,estimates,female,5yearly,90,112.429016553964
914,1950,estimates,male,5yearly,90,83.2680465285685
914,1950,estimates,female,5yearly,95,7.38258749749053
914,1950,estimates,male,5yearly,95,5.68610504247215
914,1950,estimates,female,5yearly,100plus,0.254377225673919
914,1950,estimates,male,5yearly,100plus,0.208254067854468
914,1955,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,female,5yearly,0,100000
914,1955,estimates,male,5yearly,0,100000
914,1955,estimates,female,5yearly,1,82734.0274363343
914,1955,estimates,male,5yearly,1,80149.4565797133
914,1955,estimates,female,5yearly,5,69178.4218188252
914,1955,estimates,male,5yearly,5,66827.4011971496
914,1955,estimates,female,5yearly,10,65234.9152878751
914,1955,estimates,male,5yearly,10,62992.9382535813
914,1955,estimates,female,5yearly,15,63288.1357383311
914,1955,estimates,male,5yearly,15,61157.325798033096
914,1955,estimates,female,5yearly,20,60794.4937106915
914,1955,estimates,male,5yearly,20,58667.1745040458
914,1955,estimates,female,5yearly,25,57697.9020946433
914,1955,estimates,male,5yearly,25,55429.8728377669
914,1955,estimates,female,5yearly,30,54489.6470306253
914,1955,estimates,male,5yearly,30,52165.7564147631
914,1955,estimates,female,5yearly,35,51308.8002320152
914,1955,estimates,male,5yearly,35,49070.0747557092
914,1955,estimates,female,5yearly,40,48142.6387033995
914,1955,estimates,male,5yearly,40,45847.223626876
914,1955,estimates,female,5yearly,45,45057.3700782808
914,1955,estimates,male,5yearly,45,42312.3095817275
914,1955,estimates,female,5yearly,50,41873.442904996
914,1955,estimates,male,5yearly,50,38397.5862972755
914,1955,estimates,female,5yearly,55,38147.0606856847
914,1955,estimates,male,5yearly,55,33939.1805652434
914,1955,estimates,female,5yearly,60,33340.5850289139
914,1955,estimates,male,5yearly,60,28661.3071948728
914,1955,estimates,female,5yearly,65,26939.0221919811
914,1955,estimates,male,5yearly,65,22394.0809125679
914,1955,estimates,female,5yearly,70,19106.9953624036
914,1955,estimates,male,5yearly,70,15399.0478947118
914,1955,estimates,female,5yearly,75,10963.44802896
914,1955,estimates,male,5yearly,75,8529.77435906412
914,1955,estimates,female,5yearly,80,4535.89286183744
914,1955,estimates,male,5yearly,80,3400.70406077436
914,1955,estimates,female,5yearly,85,1183.79414645226
914,1955,estimates,male,5yearly,85,860.829070135966
914,1955,estimates,female,5yearly,90,171.652680540515
914,1955,estimates,male,5yearly,90,123.102182619971
914,1955,estimates,female,5yearly,95,12.8384796357622
914,1955,estimates,male,5yearly,95,9.29309550641802
914,1955,estimates,female,5yearly,100plus,0.501647327583742
914,1955,estimates,male,5yearly,100plus,0.374327603395532
914,1960,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,female,5yearly,0,100000
914,1960,estimates,male,5yearly,0,100000
914,1960,estimates,female,5yearly,1,84032.3383138285
914,1960,estimates,male,5yearly,1,81650.8259508596
914,1960,estimates,female,5yearly,5,71351.6031471312
914,1960,estimates,male,5yearly,5,69168.7476866973
914,1960,estimates,female,5yearly,10,67625.3621822077
914,1960,estimates,male,5yearly,10,65529.2267814788
914,1960,estimates,female,5yearly,15,65765.2860292284
914,1960,estimates,male,5yearly,15,63763.1750196654
914,1960,estimates,female,5yearly,20,63376.9084974392
914,1960,estimates,male,5yearly,20,61367.9997371112
914,1960,estimates,female,5yearly,25,60393.4275539168
914,1960,estimates,male,5yearly,25,58246.1745409473
914,1960,estimates,female,5yearly,30,57291.8737593471
914,1960,estimates,male,5yearly,30,55090.7423339753
914,1960,estimates,female,5yearly,35,54202.8977057155
914,1960,estimates,male,5yearly,35,52072.5232422247
914,1960,estimates,female,5yearly,40,51107.3878892393
914,1960,estimates,male,5yearly,40,48902.6626551978
914,1960,estimates,female,5yearly,45,48059.2071426908
914,1960,estimates,male,5yearly,45,45390.5911591159
914,1960,estimates,female,5yearly,50,44880.0943832237
914,1960,estimates,male,5yearly,50,41451.1607651679
914,1960,estimates,female,5yearly,55,41130.4733767645
914,1960,estimates,male,5yearly,55,36910.6523649724
914,1960,estimates,female,5yearly,60,36252.6193302721
914,1960,estimates,male,5yearly,60,31470.5131939821
