region,year,variant,gender,freq,age1yearinterval,survivorage
915,1950,estimates,female,5yearly,0,100000
915,1950,estimates,male,5yearly,0,100000
915,1950,estimates,female,5yearly,1,88354.2143793938
915,1950,estimates,male,5yearly,1,86661.4152451139
915,1950,estimates,female,5yearly,5,82498.9084271409
915,1950,estimates,male,5yearly,5,80581.8258346613
915,1950,estimates,female,5yearly,10,81062.8010968517
915,1950,estimates,male,5yearly,10,79070.2175813795
915,1950,estimates,female,5yearly,15,80217.7462719715
915,1950,estimates,male,5yearly,15,78195.6806665266
915,1950,estimates,female,5yearly,20,78905.4012690218
915,1950,estimates,male,5yearly,20,76780.538489304
915,1950,estimates,female,5yearly,25,77211.7388335571
915,1950,estimates,male,5yearly,25,74878.9061748895
915,1950,estimates,female,5yearly,30,75343.6183771874
915,1950,estimates,male,5yearly,30,72766.1670956575
915,1950,estimates,female,5yearly,35,73318.14167186
915,1950,estimates,male,5yearly,35,70508.1337941445
915,1950,estimates,female,5yearly,40,71111.0040830511
915,1950,estimates,male,5yearly,40,68005.1730522617
915,1950,estimates,female,5yearly,45,68621.0533303422
915,1950,estimates,male,5yearly,45,65114.2436375739
915,1950,estimates,female,5yearly,50,65632.6654751989
915,1950,estimates,male,5yearly,50,61650.3101932205
915,1950,estimates,female,5yearly,55,61840.7452733153
915,1950,estimates,male,5yearly,55,57337.4725211596
915,1950,estimates,female,5yearly,60,56883.9630492061
915,1950,estimates,male,5yearly,60,51865.5864829698
915,1950,estimates,female,5yearly,65,50466.5492385244
915,1950,estimates,male,5yearly,65,45063.2098877448
915,1950,estimates,female,5yearly,70,41712.1004353579
915,1950,estimates,male,5yearly,70,36468.1461157292
915,1950,estimates,female,5yearly,75,30502.3112951175
915,1950,estimates,male,5yearly,75,25992.9975002479
915,1950,estimates,female,5yearly,80,18602.5869682335
915,1950,estimates,male,5yearly,80,15295.9562627172
915,1950,estimates,female,5yearly,85,8665.8772917467
915,1950,estimates,male,5yearly,85,6796.44352790485
915,1950,estimates,female,5yearly,90,2764.56593626515
915,1950,estimates,male,5yearly,90,2045.8090637305
915,1950,estimates,female,5yearly,95,538.498897950954
915,1950,estimates,male,5yearly,95,373.529920256919
915,1950,estimates,female,5yearly,100plus,58.5224325475012
915,1950,estimates,male,5yearly,100plus,38.0864261798062
915,1955,estimates,female,5yearly,0,100000
915,1955,estimates,male,5yearly,0,100000
915,1955,estimates,female,5yearly,1,89699.8979464163
915,1955,estimates,male,5yearly,1,88127.6277124423
915,1955,estimates,female,5yearly,5,84788.1300994675
915,1955,estimates,male,5yearly,5,82973.1726063925
915,1955,estimates,female,5yearly,10,83622.2875876099
915,1955,estimates,male,5yearly,10,81720.950110062
915,1955,estimates,female,5yearly,15,82948.8830480815
915,1955,estimates,male,5yearly,15,81003.7024879852
915,1955,estimates,female,5yearly,20,81842.3952765639
915,1955,estimates,male,5yearly,20,79774.1617113348
915,1955,estimates,female,5yearly,25,80376.9380796107
915,1955,estimates,male,5yearly,25,78081.5120162192
915,1955,estimates,female,5yearly,30,78754.3736565377
915,1955,estimates,male,5yearly,30,76195.5802886464
915,1955,estimates,female,5yearly,35,76987.8239122088
915,1955,estimates,male,5yearly,35,74170.3112584742
915,1955,estimates,female,5yearly,40,75022.4953905469
915,1955,estimates,male,5yearly,40,71897.9802575782
915,1955,estimates,female,5yearly,45,72751.2789907588
915,1955,estimates,male,5yearly,45,69236.5573293206
915,1955,estimates,female,5yearly,50,69972.0588240231
915,1955,estimates,male,5yearly,50,65981.6768573712
915,1955,estimates,female,5yearly,55,66401.2614682956
915,1955,estimates,male,5yearly,55,61871.0894869858
915,1955,estimates,female,5yearly,60,61659.644742527
915,1955,estimates,male,5yearly,60,56554.3990245049
