region,year,variant,gender,freq,age1yearinterval,survivorage
916,1950,estimates,female,5yearly,"Region, subregion, country or area *",Central America
916,1950,estimates,male,5yearly,"Region, subregion, country or area *",Central America
916,1950,estimates,female,5yearly,0,100000
916,1950,estimates,male,5yearly,0,100000
916,1950,estimates,female,5yearly,1,88228.6833306039
916,1950,estimates,male,5yearly,1,85855.2033867396
916,1950,estimates,female,5yearly,5,80480.7504279884
916,1950,estimates,male,5yearly,5,78762.5980217132
916,1950,estimates,female,5yearly,10,78506.7522731472
916,1950,estimates,male,5yearly,10,76835.4429666465
916,1950,estimates,female,5yearly,15,77629.1320668221
916,1950,estimates,male,5yearly,15,75862.3957507893
916,1950,estimates,female,5yearly,20,76348.4808066788
916,1950,estimates,male,5yearly,20,74378.957371888
916,1950,estimates,female,5yearly,25,74610.5104319176
916,1950,estimates,male,5yearly,25,72325.4448611344
916,1950,estimates,female,5yearly,30,72509.8019379202
916,1950,estimates,male,5yearly,30,69880.2826971265
916,1950,estimates,female,5yearly,35,70113.2185898831
916,1950,estimates,male,5yearly,35,67151.1714484291
916,1950,estimates,female,5yearly,40,67469.2569513151
916,1950,estimates,male,5yearly,40,64105.823324068
916,1950,estimates,female,5yearly,45,64577.2143778425
916,1950,estimates,male,5yearly,45,60643.5195882905
916,1950,estimates,female,5yearly,50,61279.5258851433
916,1950,estimates,male,5yearly,50,56622.1148288943
916,1950,estimates,female,5yearly,55,57270.8080215197
916,1950,estimates,male,5yearly,55,51829.4424742957
916,1950,estimates,female,5yearly,60,52133.2364773059
916,1950,estimates,male,5yearly,60,45998.3184606701
916,1950,estimates,female,5yearly,65,45461.1414683189
916,1950,estimates,male,5yearly,65,38906.6979784572
916,1950,estimates,female,5yearly,70,37309.206703513
916,1950,estimates,male,5yearly,70,30729.7932890479
916,1950,estimates,female,5yearly,75,27539.5813599992
916,1950,estimates,male,5yearly,75,21620.2246955812
916,1950,estimates,female,5yearly,80,16913.9124838138
916,1950,estimates,male,5yearly,80,12577.5203724544
916,1950,estimates,female,5yearly,85,7876.34681492165
916,1950,estimates,male,5yearly,85,5560.03698252259
916,1950,estimates,female,5yearly,90,2475.7533513341
916,1950,estimates,male,5yearly,90,1687.44221141607
916,1950,estimates,female,5yearly,95,465.189188972794
916,1950,estimates,male,5yearly,95,317.070569805655
916,1950,estimates,female,5yearly,100plus,47.6514798987841
916,1950,estimates,male,5yearly,100plus,34.0805541568654
916,1955,estimates,female,5yearly,"Region, subregion, country or area *",Central America
916,1955,estimates,male,5yearly,"Region, subregion, country or area *",Central America
916,1955,estimates,female,5yearly,0,100000
916,1955,estimates,male,5yearly,0,100000
916,1955,estimates,female,5yearly,1,90072.5526951919
916,1955,estimates,male,5yearly,1,87718.6967573189
916,1955,estimates,female,5yearly,5,83679.5972629577
916,1955,estimates,male,5yearly,5,81753.5590988913
916,1955,estimates,female,5yearly,10,82024.3688966656
916,1955,estimates,male,5yearly,10,80125.6573486632
916,1955,estimates,female,5yearly,15,81318.0988146681
916,1955,estimates,male,5yearly,15,79330.1085802683
916,1955,estimates,female,5yearly,20,80271.006237819
916,1955,estimates,male,5yearly,20,78096.8392039276
916,1955,estimates,female,5yearly,25,78802.2250471374
916,1955,estimates,male,5yearly,25,76342.6556376168
916,1955,estimates,female,5yearly,30,76990.1229290963
916,1955,estimates,male,5yearly,30,74182.9363671894
916,1955,estimates,female,5yearly,35,74915.3893493579
916,1955,estimates,male,5yearly,35,71719.1370747598
916,1955,estimates,female,5yearly,40,72601.3923534799
916,1955,estimates,male,5yearly,40,68943.0346231887
916,1955,estimates,female,5yearly,45,69995.1559274435
916,1955,estimates,male,5yearly,45,65762.4567856167
916,1955,estimates,female,5yearly,50,66921.3692686841
916,1955,estimates,male,5yearly,50,62011.3299731905
916,1955,estimates,female,5yearly,55,63079.6353259559
916,1955,estimates,male,5yearly,55,57449.7504048703
916,1955,estimates,female,5yearly,60,58064.7839055561
916,1955,estimates,male,5yearly,60,51778.5979875729
