region,year,variant,gender,freq,age1yearinterval,survivorage
1502,1950,estimates,female,5yearly,0,100000
1502,1950,estimates,male,5yearly,0,100000
1502,1950,estimates,female,5yearly,1,87424.6086877653
1502,1950,estimates,male,5yearly,1,86428.4256606862
1502,1950,estimates,female,5yearly,5,80617.4522692413
1502,1950,estimates,male,5yearly,5,79448.3266225006
1502,1950,estimates,female,5yearly,10,78155.6744560843
1502,1950,estimates,male,5yearly,10,76611.5380479363
1502,1950,estimates,female,5yearly,15,76818.8012326714
1502,1950,estimates,male,5yearly,15,74925.5977435565
1502,1950,estimates,female,5yearly,20,75424.8699302349
1502,1950,estimates,male,5yearly,20,73209.9013912029
1502,1950,estimates,female,5yearly,25,73718.0665172452
1502,1950,estimates,male,5yearly,25,71265.7160263736
1502,1950,estimates,female,5yearly,30,71667.8525255284
1502,1950,estimates,male,5yearly,30,69220.0582229514
1502,1950,estimates,female,5yearly,35,69291.2401448994
1502,1950,estimates,male,5yearly,35,66939.3442301469
1502,1950,estimates,female,5yearly,40,66541.0946170471
1502,1950,estimates,male,5yearly,40,64110.2518733556
1502,1950,estimates,female,5yearly,45,63193.0056519568
1502,1950,estimates,male,5yearly,45,60236.4659706418
1502,1950,estimates,female,5yearly,50,59440.1925884524
1502,1950,estimates,male,5yearly,50,55151.2800544597
1502,1950,estimates,female,5yearly,55,55381.5115979005
1502,1950,estimates,male,5yearly,55,49049.4635826128
1502,1950,estimates,female,5yearly,60,49703.0707446042
1502,1950,estimates,male,5yearly,60,41294.8082902886
1502,1950,estimates,female,5yearly,65,41396.1520400854
1502,1950,estimates,male,5yearly,65,31791.4379304943
1502,1950,estimates,female,5yearly,70,31389.1875141582
1502,1950,estimates,male,5yearly,70,21792.9276616444
1502,1950,estimates,female,5yearly,75,20709.6591675594
1502,1950,estimates,male,5yearly,75,12621.2265552884
1502,1950,estimates,female,5yearly,80,11155.3425763101
1502,1950,estimates,male,5yearly,80,5795.60776334788
1502,1950,estimates,female,5yearly,85,4531.87358648264
1502,1950,estimates,male,5yearly,85,1958.80997196409
1502,1950,estimates,female,5yearly,90,1267.8333884335
1502,1950,estimates,male,5yearly,90,450.51990783611
1502,1950,estimates,female,5yearly,95,223.51065142575
1502,1950,estimates,male,5yearly,95,65.7952462332451
1502,1950,estimates,female,5yearly,100plus,23.2570954309214
1502,1950,estimates,male,5yearly,100plus,5.83937303732532
1502,1955,estimates,female,5yearly,0,100000
1502,1955,estimates,male,5yearly,0,100000
1502,1955,estimates,female,5yearly,1,88232.3888295953
1502,1955,estimates,male,5yearly,1,87125.8180018562
1502,1955,estimates,female,5yearly,5,82133.0798407609
1502,1955,estimates,male,5yearly,5,80900.3460868802
1502,1955,estimates,female,5yearly,10,79823.5343969626
1502,1955,estimates,male,5yearly,10,78436.4724202054
1502,1955,estimates,female,5yearly,15,78622.1714637638
1502,1955,estimates,male,5yearly,15,76998.7922563684
1502,1955,estimates,female,5yearly,20,77377.1618102781
1502,1955,estimates,male,5yearly,20,75417.7540500237
1502,1955,estimates,female,5yearly,25,75848.7596941905
1502,1955,estimates,male,5yearly,25,73590.3569459943
1502,1955,estimates,female,5yearly,30,73966.328159555
1502,1955,estimates,male,5yearly,30,71614.2149850882
1502,1955,estimates,female,5yearly,35,71768.4965113151
1502,1955,estimates,male,5yearly,35,69433.9432618715
1502,1955,estimates,female,5yearly,40,69111.9689402258
1502,1955,estimates,male,5yearly,40,66659.1007687828
1502,1955,estimates,female,5yearly,45,66099.6287537662
1502,1955,estimates,male,5yearly,45,62972.2975283465
1502,1955,estimates,female,5yearly,50,62758.8488383265
1502,1955,estimates,male,5yearly,50,58178.802304804
1502,1955,estimates,female,5yearly,55,58591.3410469147
1502,1955,estimates,male,5yearly,55,51759.1163188057
1502,1955,estimates,female,5yearly,60,52748.9931094826
1502,1955,estimates,male,5yearly,60,43314.5824879983
1502,1955,estimates,female,5yearly,65,44356.235178601
