region,year,variant,gender,freq,age1yearinterval,survivorage
926,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1950,estimates,female,5yearly,0,100000
926,1950,estimates,male,5yearly,0,100000
926,1950,estimates,female,5yearly,1,96256.8305012414
926,1950,estimates,male,5yearly,1,95059.6287636369
926,1950,estimates,female,5yearly,5,95553.6754196973
926,1950,estimates,male,5yearly,5,94163.9147527577
926,1950,estimates,female,5yearly,10,95285.297466087
926,1950,estimates,male,5yearly,10,93786.11772917
926,1950,estimates,female,5yearly,15,95085.0643593239
926,1950,estimates,male,5yearly,15,93477.2167486537
926,1950,estimates,female,5yearly,20,94773.9819789469
926,1950,estimates,male,5yearly,20,92926.3255533503
926,1950,estimates,female,5yearly,25,94323.1832572456
926,1950,estimates,male,5yearly,25,92128.8083515566
926,1950,estimates,female,5yearly,30,93740.7672875363
926,1950,estimates,male,5yearly,30,91233.6103293614
926,1950,estimates,female,5yearly,35,93003.396629311
926,1950,estimates,male,5yearly,35,90228.9069414328
926,1950,estimates,female,5yearly,40,92019.5670830357
926,1950,estimates,male,5yearly,40,88919.8896086266
926,1950,estimates,female,5yearly,45,90653.4480056133
926,1950,estimates,male,5yearly,45,87030.2712826423
926,1950,estimates,female,5yearly,50,88700.0631813419
926,1950,estimates,male,5yearly,50,84172.9043280504
926,1950,estimates,female,5yearly,55,85877.2458710069
926,1950,estimates,male,5yearly,55,79848.796165566
926,1950,estimates,female,5yearly,60,81773.1577723266
926,1950,estimates,male,5yearly,60,73680.8392504825
926,1950,estimates,female,5yearly,65,75595.8640883957
926,1950,estimates,male,5yearly,65,65264.8996125086
926,1950,estimates,female,5yearly,70,66059.4438995351
926,1950,estimates,male,5yearly,70,53966.5623997469
926,1950,estimates,female,5yearly,75,52082.0494323166
926,1950,estimates,male,5yearly,75,39514.9572994358
926,1950,estimates,female,5yearly,80,34547.9735577767
926,1950,estimates,male,5yearly,80,23737.5423135466
926,1950,estimates,female,5yearly,85,17325.6899627174
926,1950,estimates,male,5yearly,85,10548.166418352
926,1950,estimates,female,5yearly,90,5690.17451010338
926,1950,estimates,male,5yearly,90,3049.66256994509
926,1950,estimates,female,5yearly,95,1046.49177384824
926,1950,estimates,male,5yearly,95,504.30433437265
926,1950,estimates,female,5yearly,100plus,96.0200788366539
926,1950,estimates,male,5yearly,100plus,43.7314569386781
926,1955,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1955,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1955,estimates,female,5yearly,0,100000
926,1955,estimates,male,5yearly,0,100000
926,1955,estimates,female,5yearly,1,96973.5437160475
926,1955,estimates,male,5yearly,1,96128.6736194471
926,1955,estimates,female,5yearly,5,96442.9145087145
926,1955,estimates,male,5yearly,5,95483.4435504931
926,1955,estimates,female,5yearly,10,96231.2342636484
926,1955,estimates,male,5yearly,10,95184.3365181166
926,1955,estimates,female,5yearly,15,96075.2728108405
926,1955,estimates,male,5yearly,15,94924.300267289
926,1955,estimates,female,5yearly,20,95837.9058700058
926,1955,estimates,male,5yearly,20,94396.1613440597
926,1955,estimates,female,5yearly,25,95503.0191604396
926,1955,estimates,male,5yearly,25,93623.4182823444
926,1955,estimates,female,5yearly,30,95069.4851897195
926,1955,estimates,male,5yearly,30,92801.3549338088
926,1955,estimates,female,5yearly,35,94488.0119794714
926,1955,estimates,male,5yearly,35,91887.4298565859
926,1955,estimates,female,5yearly,40,93682.1280998504
926,1955,estimates,male,5yearly,40,90737.9783402393
926,1955,estimates,female,5yearly,45,92523.3603176549
926,1955,estimates,male,5yearly,45,89067.3752272418
926,1955,estimates,female,5yearly,50,90816.2767550738
926,1955,estimates,male,5yearly,50,86402.0273603936
926,1955,estimates,female,5yearly,55,88311.2839809862
926,1955,estimates,male,5yearly,55,82096.510700868
926,1955,estimates,female,5yearly,60,84594.6454976314
926,1955,estimates,male,5yearly,60,75533.9509753214
926,1955,estimates,female,5yearly,65,78883.464751231
926,1955,estimates,male,5yearly,65,66460.2597931889
926,1955,estimates,female,5yearly,70,69857.3578244
926,1955,estimates,male,5yearly,70,54727.1935830299
926,1955,estimates,female,5yearly,75,56223.113876728
926,1955,estimates,male,5yearly,75,40106.6577670502
926,1955,estimates,female,5yearly,80,38434.8059222985
926,1955,estimates,male,5yearly,80,24287.2170990579
926,1955,estimates,female,5yearly,85,20078.7489535464
926,1955,estimates,male,5yearly,85,11029.2996985575
926,1955,estimates,female,5yearly,90,6929.67360333261
926,1955,estimates,male,5yearly,90,3329.52507899302
926,1955,estimates,female,5yearly,95,1341.47919748143
926,1955,estimates,male,5yearly,95,590.51604047042
926,1955,estimates,female,5yearly,100plus,128.427846590515
926,1955,estimates,male,5yearly,100plus,56.2829443004418
926,1960,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1960,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1960,estimates,female,5yearly,0,100000
926,1960,estimates,male,5yearly,0,100000
926,1960,estimates,female,5yearly,1,97646.3097897485
926,1960,estimates,male,5yearly,1,96965.9853440443
926,1960,estimates,female,5yearly,5,97234.5317092897
926,1960,estimates,male,5yearly,5,96457.7040523731
926,1960,estimates,female,5yearly,10,97047.9170221288
926,1960,estimates,male,5yearly,10,96188.8343486114
926,1960,estimates,female,5yearly,15,96903.9435375605
926,1960,estimates,male,5yearly,15,95941.2172313068
926,1960,estimates,female,5yearly,20,96688.9395757145
926,1960,estimates,male,5yearly,20,95437.6421749634
926,1960,estimates,female,5yearly,25,96392.8436511591
926,1960,estimates,male,5yearly,25,94705.1241007646
926,1960,estimates,female,5yearly,30,96022.8377053565
926,1960,estimates,male,5yearly,30,93938.462969478
