region,year,variant,gender,freq,age1yearinterval,survivorage
906,1950,estimates,female,5yearly,0,100000
906,1950,estimates,male,5yearly,0,100000
906,1950,estimates,female,5yearly,1,88016.7023668605
906,1950,estimates,male,5yearly,1,87523.6290222527
906,1950,estimates,female,5yearly,5,80990.2093343359
906,1950,estimates,male,5yearly,5,80273.6603122117
906,1950,estimates,female,5yearly,10,78339.4135742915
906,1950,estimates,male,5yearly,10,77155.5137393191
906,1950,estimates,female,5yearly,15,76738.8751701033
906,1950,estimates,male,5yearly,15,75168.5228072245
906,1950,estimates,female,5yearly,20,75111.260614659
906,1950,estimates,male,5yearly,20,73190.7239978103
906,1950,estimates,female,5yearly,25,73137.8748859789
906,1950,estimates,male,5yearly,25,70997.8880565055
906,1950,estimates,female,5yearly,30,70740.9061771604
906,1950,estimates,male,5yearly,30,68735.292986161
906,1950,estimates,female,5yearly,35,68099.0529912398
906,1950,estimates,male,5yearly,35,66332.0417750959
906,1950,estimates,female,5yearly,40,65029.2872297344
906,1950,estimates,male,5yearly,40,63360.0277915289
906,1950,estimates,female,5yearly,45,61138.980121973
906,1950,estimates,male,5yearly,45,59161.9696077824
906,1950,estimates,female,5yearly,50,56884.6566745244
906,1950,estimates,male,5yearly,50,53682.1476798331
906,1950,estimates,female,5yearly,55,52521.5937307591
906,1950,estimates,male,5yearly,55,47264.2997136171
906,1950,estimates,female,5yearly,60,46463.7854715966
906,1950,estimates,male,5yearly,60,39190.3766112597
906,1950,estimates,female,5yearly,65,37541.7016691811
906,1950,estimates,male,5yearly,65,29343.698958747
906,1950,estimates,female,5yearly,70,27284.8106242813
906,1950,estimates,male,5yearly,70,19186.4306635893
906,1950,estimates,female,5yearly,75,16997.2312062775
906,1950,estimates,male,5yearly,75,10271.2753130641
906,1950,estimates,female,5yearly,80,8458.9395509572
906,1950,estimates,male,5yearly,80,4171.44479563241
906,1950,estimates,female,5yearly,85,3096.23430379083
906,1950,estimates,male,5yearly,85,1178.63533745571
906,1950,estimates,female,5yearly,90,761.173459185059
906,1950,estimates,male,5yearly,90,212.855049439824
906,1950,estimates,female,5yearly,95,115.673010217033
906,1950,estimates,male,5yearly,95,23.0479421495693
906,1950,estimates,female,5yearly,100plus,10.2972715369292
906,1950,estimates,male,5yearly,100plus,1.4600830535369
906,1955,estimates,female,5yearly,0,100000
906,1955,estimates,male,5yearly,0,100000
906,1955,estimates,female,5yearly,1,88120.1230728771
906,1955,estimates,male,5yearly,1,87456.3888843717
906,1955,estimates,female,5yearly,5,81531.489932565
906,1955,estimates,male,5yearly,5,80719.4347157218
906,1955,estimates,female,5yearly,10,79001.5970767758
906,1955,estimates,male,5yearly,10,78000.3182295134
906,1955,estimates,female,5yearly,15,77636.0641110843
906,1955,estimates,male,5yearly,15,76362.9730892409
906,1955,estimates,female,5yearly,20,76228.85673284
906,1955,estimates,male,5yearly,20,74573.4947159008
906,1955,estimates,female,5yearly,25,74510.9666234777
906,1955,estimates,male,5yearly,25,72551.0219409743
906,1955,estimates,female,5yearly,30,72359.2495984509
906,1955,estimates,male,5yearly,30,70447.7115439858
906,1955,estimates,female,5yearly,35,69829.2231916847
