region,year,variant,gender,freq,age1yearinterval,survivorage
920,1950,estimates,female,5yearly,0,100000
920,1950,estimates,male,5yearly,0,100000
920,1950,estimates,female,5yearly,1,85827.8864679629
920,1950,estimates,male,5yearly,1,82989.6761693901
920,1950,estimates,female,5yearly,5,77887.9354714827
920,1950,estimates,male,5yearly,5,74860.4776192955
920,1950,estimates,female,5yearly,10,75622.9161496305
920,1950,estimates,male,5yearly,10,72415.4685704875
920,1950,estimates,female,5yearly,15,74583.3374040578
920,1950,estimates,male,5yearly,15,71212.379784216
920,1950,estimates,female,5yearly,20,73262.0451104423
920,1950,estimates,male,5yearly,20,69734.2508439387
920,1950,estimates,female,5yearly,25,71618.245821955
920,1950,estimates,male,5yearly,25,67943.4993799216
920,1950,estimates,female,5yearly,30,69711.3314989385
920,1950,estimates,male,5yearly,30,65972.8606840651
920,1950,estimates,female,5yearly,35,67506.2403235895
920,1950,estimates,male,5yearly,35,63788.057821709
920,1950,estimates,female,5yearly,40,65009.1697514241
920,1950,estimates,male,5yearly,40,61193.9847298457
920,1950,estimates,female,5yearly,45,62296.3259673289
920,1950,estimates,male,5yearly,45,58107.1720261912
920,1950,estimates,female,5yearly,50,59173.7374507731
920,1950,estimates,male,5yearly,50,54353.8237179725
920,1950,estimates,female,5yearly,55,55364.8357288837
920,1950,estimates,male,5yearly,55,49824.658963923
920,1950,estimates,female,5yearly,60,50390.550867926
920,1950,estimates,male,5yearly,60,44055.2252555461
920,1950,estimates,female,5yearly,65,43555.0253366259
920,1950,estimates,male,5yearly,65,36420.9455970166
920,1950,estimates,female,5yearly,70,34559.1105341287
920,1950,estimates,male,5yearly,70,27243.5533597739
920,1950,estimates,female,5yearly,75,24092.8463754484
920,1950,estimates,male,5yearly,75,17568.5676291553
920,1950,estimates,female,5yearly,80,13882.1873038762
920,1950,estimates,male,5yearly,80,9114.70302096866
920,1950,estimates,female,5yearly,85,6087.22514365963
920,1950,estimates,male,5yearly,85,3494.52683273031
920,1950,estimates,female,5yearly,90,1840.60128770688
920,1950,estimates,male,5yearly,90,899.874472799194
920,1950,estimates,female,5yearly,95,347.181753180857
920,1950,estimates,male,5yearly,95,142.32117695589
920,1950,estimates,female,5yearly,100plus,37.8130276627402
920,1950,estimates,male,5yearly,100plus,13.020640625087
920,1955,estimates,female,5yearly,0,100000
920,1955,estimates,male,5yearly,0,100000
920,1955,estimates,female,5yearly,1,87968.1597777434
920,1955,estimates,male,5yearly,1,85490.4282004349
920,1955,estimates,female,5yearly,5,81399.3950808271
920,1955,estimates,male,5yearly,5,78727.286750089
920,1955,estimates,female,5yearly,10,79482.3399821014
920,1955,estimates,male,5yearly,10,76603.5288020411
920,1955,estimates,female,5yearly,15,78476.5320001116
920,1955,estimates,male,5yearly,15,75431.1971104447
920,1955,estimates,female,5yearly,20,77225.9434107526
920,1955,estimates,male,5yearly,20,74020.6711792937
920,1955,estimates,female,5yearly,25,75698.1777581818
920,1955,estimates,male,5yearly,25,72341.6222934539
920,1955,estimates,female,5yearly,30,73935.3165968476
920,1955,estimates,male,5yearly,30,70505.998135593
920,1955,estimates,female,5yearly,35,71885.6173458447
920,1955,estimates,male,5yearly,35,68461.674100152
920,1955,estimates,female,5yearly,40,69514.016185432
920,1955,estimates,male,5yearly,40,66003.44412282
920,1955,estimates,female,5yearly,45,66884.4619056955
920,1955,estimates,male,5yearly,45,63020.0698906545
920,1955,estimates,female,5yearly,50,63837.0924512359
920,1955,estimates,male,5yearly,50,59379.2328271457
920,1955,estimates,female,5yearly,55,60056.3567924208
920,1955,estimates,male,5yearly,55,54885.9979608873
920,1955,estimates,female,5yearly,60,55081.5626083183
920,1955,estimates,male,5yearly,60,49024.354826784
920,1955,estimates,female,5yearly,65,48166.4794972691
920,1955,estimates,male,5yearly,65,41109.4114931851
920,1955,estimates,female,5yearly,70,38780.1033167004
920,1955,estimates,male,5yearly,70,31254.3256532843
920,1955,estimates,female,5yearly,75,27586.8682640312
920,1955,estimates,male,5yearly,75,20564.3300518986
920,1955,estimates,female,5yearly,80,16333.7237486803
920,1955,estimates,male,5yearly,80,10924.326305196
920,1955,estimates,female,5yearly,85,7415.98084875587
920,1955,estimates,male,5yearly,85,4295.69276544444
920,1955,estimates,female,5yearly,90,2337.54271379851
920,1955,estimates,male,5yearly,90,1132.46087689608
920,1955,estimates,female,5yearly,95,461.345765693892
920,1955,estimates,male,5yearly,95,182.209856602419
920,1955,estimates,female,5yearly,100plus,52.5149605318683
920,1955,estimates,male,5yearly,100plus,16.7893024814327
920,1960,estimates,female,5yearly,0,100000
