region,year,variant,gender,freq,age1yearinterval,survivorage
5500,1950,estimates,female,5yearly,0,100000
5500,1950,estimates,male,5yearly,0,100000
5500,1950,estimates,female,5yearly,1,88623.0097894883
5500,1950,estimates,male,5yearly,1,86178.3575291357
5500,1950,estimates,female,5yearly,5,84961.3645527751
5500,1950,estimates,male,5yearly,5,82566.9423197952
5500,1950,estimates,female,5yearly,10,83673.965898838
5500,1950,estimates,male,5yearly,10,81161.3760671687
5500,1950,estimates,female,5yearly,15,83126.350056184
5500,1950,estimates,male,5yearly,15,80424.5268048692
5500,1950,estimates,female,5yearly,20,82403.1508061674
5500,1950,estimates,male,5yearly,20,79442.8620521092
5500,1950,estimates,female,5yearly,25,81446.06094716
5500,1950,estimates,male,5yearly,25,77978.0660952539
5500,1950,estimates,female,5yearly,30,80422.6593760637
5500,1950,estimates,male,5yearly,30,76137.2711028367
5500,1950,estimates,female,5yearly,35,79297.4746391619
5500,1950,estimates,male,5yearly,35,73991.9852447292
5500,1950,estimates,female,5yearly,40,77933.6542198385
5500,1950,estimates,male,5yearly,40,71337.6121163549
5500,1950,estimates,female,5yearly,45,76172.0070165045
5500,1950,estimates,male,5yearly,45,67785.5696550743
5500,1950,estimates,female,5yearly,50,73824.0241420578
5500,1950,estimates,male,5yearly,50,62982.6708318489
5500,1950,estimates,female,5yearly,55,70622.8285074723
5500,1950,estimates,male,5yearly,55,56802.8893662432
5500,1950,estimates,female,5yearly,60,66048.0282980503
5500,1950,estimates,male,5yearly,60,49072.8707699447
5500,1950,estimates,female,5yearly,65,59445.5210679545
5500,1950,estimates,male,5yearly,65,39871.9746678304
5500,1950,estimates,female,5yearly,70,50251.5671611739
5500,1950,estimates,male,5yearly,70,29840.0383895469
5500,1950,estimates,female,5yearly,75,38706.8909469363
5500,1950,estimates,male,5yearly,75,19905.1691992308
5500,1950,estimates,female,5yearly,80,26084.2294787279
5500,1950,estimates,male,5yearly,80,11354.9779472146
5500,1950,estimates,female,5yearly,85,14485.3060553642
5500,1950,estimates,male,5yearly,85,5267.74346306026
5500,1950,estimates,female,5yearly,90,6137.55786430624
5500,1950,estimates,male,5yearly,90,1874.80839025219
5500,1950,estimates,female,5yearly,95,1813.84768508195
5500,1950,estimates,male,5yearly,95,481.157228761599
5500,1950,estimates,female,5yearly,100plus,341.746548460999
5500,1950,estimates,male,5yearly,100plus,84.0434835781089
5500,1955,estimates,female,5yearly,0,100000
5500,1955,estimates,male,5yearly,0,100000
5500,1955,estimates,female,5yearly,1,89463.3005435059
5500,1955,estimates,male,5yearly,1,87174.8448592061
5500,1955,estimates,female,5yearly,5,86183.0993341127
5500,1955,estimates,male,5yearly,5,83944.849585763
5500,1955,estimates,female,5yearly,10,85059.3898024453
5500,1955,estimates,male,5yearly,10,82683.8701024469
5500,1955,estimates,female,5yearly,15,84599.7529697931
5500,1955,estimates,male,5yearly,15,82055.0449134299
5500,1955,estimates,female,5yearly,20,83956.3516924411
5500,1955,estimates,male,5yearly,20,81130.6129994175
5500,1955,estimates,female,5yearly,25,83100.5353283325
5500,1955,estimates,male,5yearly,25,79737.9771040958
5500,1955,estimates,female,5yearly,30,82199.4235453383
5500,1955,estimates,male,5yearly,30,77996.2035419225
5500,1955,estimates,female,5yearly,35,81197.8881302423
5500,1955,estimates,male,5yearly,35,75957.7414546336
5500,1955,estimates,female,5yearly,40,79966.6673266253
5500,1955,estimates,male,5yearly,40,73468.2541316407
5500,1955,estimates,female,5yearly,45,78358.3677632919
5500,1955,estimates,male,5yearly,45,70100.4984971193
5500,1955,estimates,female,5yearly,50,76172.8428898381
5500,1955,estimates,male,5yearly,50,65481.7615693277
5500,1955,estimates,female,5yearly,55,73144.8841523804
5500,1955,estimates,male,5yearly,55,59524.5779126339
5500,1955,estimates,female,5yearly,60,68775.3862972153
5500,1955,estimates,male,5yearly,60,52147.6523310381
5500,1955,estimates,female,5yearly,65,62381.2562833299
5500,1955,estimates,male,5yearly,65,43250.0188398547
5500,1955,estimates,female,5yearly,70,53324.8892868033
5500,1955,estimates,male,5yearly,70,33150.3453269624
5500,1955,estimates,female,5yearly,75,41735.4210884266
5500,1955,estimates,male,5yearly,75,22792.360241873
5500,1955,estimates,female,5yearly,80,28771.315161289
5500,1955,estimates,male,5yearly,80,13506.6797392808
5500,1955,estimates,female,5yearly,85,16486.6168964483
5500,1955,estimates,male,5yearly,85,6564.2751233529
5500,1955,estimates,female,5yearly,90,7281.85529094796
5500,1955,estimates,male,5yearly,90,2467.42819557283
5500,1955,estimates,female,5yearly,95,2266.90231441151
5500,1955,estimates,male,5yearly,95,673.153658936282
5500,1955,estimates,female,5yearly,100plus,453.76302150596
5500,1955,estimates,male,5yearly,100plus,125.407501923876
5500,1960,estimates,female,5yearly,0,100000
5500,1960,estimates,male,5yearly,0,100000
5500,1960,estimates,female,5yearly,1,90309.233580036
5500,1960,estimates,male,5yearly,1,88175.1551239174
5500,1960,estimates,female,5yearly,5,87377.2189546981
5500,1960,estimates,male,5yearly,5,85282.0233970126
5500,1960,estimates,female,5yearly,10,86423.3596275577
