region,year,variant,gender,freq,age1yearinterval,survivorage
1517,1950,estimates,female,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1950,estimates,male,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1950,estimates,female,5yearly,0,100000
1517,1950,estimates,male,5yearly,0,100000
1517,1950,estimates,female,5yearly,1,85206.8847186602
1517,1950,estimates,male,5yearly,1,83745.9217925904
1517,1950,estimates,female,5yearly,5,76832.5740283241
1517,1950,estimates,male,5yearly,5,75990.7229640678
1517,1950,estimates,female,5yearly,10,73932.6326854359
1517,1950,estimates,male,5yearly,10,73033.0587892824
1517,1950,estimates,female,5yearly,15,72371.3000998102
1517,1950,estimates,male,5yearly,15,71339.2052498419
1517,1950,estimates,female,5yearly,20,70583.1394498828
1517,1950,estimates,male,5yearly,20,69395.4902024299
1517,1950,estimates,female,5yearly,25,68443.5229400208
1517,1950,estimates,male,5yearly,25,67097.3573712408
1517,1950,estimates,female,5yearly,30,65995.9063395708
1517,1950,estimates,male,5yearly,30,64658.4661358875
1517,1950,estimates,female,5yearly,35,63215.0225674999
1517,1950,estimates,male,5yearly,35,62009.2450624818
1517,1950,estimates,female,5yearly,40,60145.1333892464
1517,1950,estimates,male,5yearly,40,58954.8056208826
1517,1950,estimates,female,5yearly,45,56679.8133541427
1517,1950,estimates,male,5yearly,45,55174.4709142246
1517,1950,estimates,female,5yearly,50,52863.622657897
1517,1950,estimates,male,5yearly,50,50479.9918589061
1517,1950,estimates,female,5yearly,55,48629.7163987087
1517,1950,estimates,male,5yearly,55,44895.9652587703
1517,1950,estimates,female,5yearly,60,43179.3405655431
1517,1950,estimates,male,5yearly,60,38011.4087663874
1517,1950,estimates,female,5yearly,65,35868.9879980045
1517,1950,estimates,male,5yearly,65,29728.607669443
1517,1950,estimates,female,5yearly,70,27231.444401066
1517,1950,estimates,male,5yearly,70,20862.8311363524
1517,1950,estimates,female,5yearly,75,18081.5092911691
1517,1950,estimates,male,5yearly,75,12477.8327161581
1517,1950,estimates,female,5yearly,80,9885.4939852039
1517,1950,estimates,male,5yearly,80,5957.18216559211
1517,1950,estimates,female,5yearly,85,4130.4238312676
1517,1950,estimates,male,5yearly,85,2104.77266995558
1517,1950,estimates,female,5yearly,90,1210.20540424979
1517,1950,estimates,male,5yearly,90,507.322501945618
1517,1950,estimates,female,5yearly,95,228.232860305405
1517,1950,estimates,male,5yearly,95,77.5011831128351
1517,1950,estimates,female,5yearly,100plus,25.9176370397935
1517,1950,estimates,male,5yearly,100plus,7.14782084479181
1517,1955,estimates,female,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1955,estimates,male,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1955,estimates,female,5yearly,0,100000
1517,1955,estimates,male,5yearly,0,100000
1517,1955,estimates,female,5yearly,1,86462.911092738
1517,1955,estimates,male,5yearly,1,85011.114794539
1517,1955,estimates,female,5yearly,5,78937.0352465488
1517,1955,estimates,male,5yearly,5,78069.4791628006
1517,1955,estimates,female,5yearly,10,76423.3162669833
1517,1955,estimates,male,5yearly,10,75581.472516046
1517,1955,estimates,female,5yearly,15,75003.7272617491
1517,1955,estimates,male,5yearly,15,74090.8786044044
1517,1955,estimates,female,5yearly,20,73403.6981802328
1517,1955,estimates,male,5yearly,20,72326.8074823053
1517,1955,estimates,female,5yearly,25,71482.6527471926
1517,1955,estimates,male,5yearly,25,70230.5793377362
1517,1955,estimates,female,5yearly,30,69245.6835253691
1517,1955,estimates,male,5yearly,30,67986.6200773549
1517,1955,estimates,female,5yearly,35,66706.1997656678
1517,1955,estimates,male,5yearly,35,65550.881327294
1517,1955,estimates,female,5yearly,40,63744.2387462433
1517,1955,estimates,male,5yearly,40,62615.1315423447
1517,1955,estimates,female,5yearly,45,60482.4126209194
1517,1955,estimates,male,5yearly,45,58988.8580078496
1517,1955,estimates,female,5yearly,50,56898.4781820858
1517,1955,estimates,male,5yearly,50,54484.8874387061
1517,1955,estimates,female,5yearly,55,52649.6452627954
1517,1955,estimates,male,5yearly,55,48732.2910079083
1517,1955,estimates,female,5yearly,60,47092.7487843855
1517,1955,estimates,male,5yearly,60,41405.1963801933
1517,1955,estimates,female,5yearly,65,39573.8743342968
1517,1955,estimates,male,5yearly,65,32630.584610695
1517,1955,estimates,female,5yearly,70,30427.3016334723
1517,1955,estimates,male,5yearly,70,23066.6778157803
1517,1955,estimates,female,5yearly,75,20426.511879353
1517,1955,estimates,male,5yearly,75,13845.721039593
1517,1955,estimates,female,5yearly,80,11237.0997517065
1517,1955,estimates,male,5yearly,80,6609.87643159564
1517,1955,estimates,female,5yearly,85,4674.78348711789
1517,1955,estimates,male,5yearly,85,2320.01318812403
1517,1955,estimates,female,5yearly,90,1339.72115953733
1517,1955,estimates,male,5yearly,90,550.204156997085
1517,1955,estimates,female,5yearly,95,241.209861707012
1517,1955,estimates,male,5yearly,95,81.735760773307
1517,1955,estimates,female,5yearly,100plus,25.4661459411039
1517,1955,estimates,male,5yearly,100plus,7.24660741442252
1517,1960,estimates,female,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1960,estimates,male,5yearly,"Region, subregion, country or area *",Middle-income countries
1517,1960,estimates,female,5yearly,0,100000
1517,1960,estimates,male,5yearly,0,100000
1517,1960,estimates,female,5yearly,1,87239.9735480171
1517,1960,estimates,male,5yearly,1,86052.6632646377
1517,1960,estimates,female,5yearly,5,80244.0960712493
1517,1960,estimates,male,5yearly,5,79552.8258193736
1517,1960,estimates,female,5yearly,10,77904.1128736247
1517,1960,estimates,male,5yearly,10,77279.8882346318
1517,1960,estimates,female,5yearly,15,76606.311011203
1517,1960,estimates,male,5yearly,15,75900.3543240797
1517,1960,estimates,female,5yearly,20,75154.1736315508
1517,1960,estimates,male,5yearly,20,74295.839401233
1517,1960,estimates,female,5yearly,25,73436.9921944501
1517,1960,estimates,male,5yearly,25,72448.1702323504
1517,1960,estimates,female,5yearly,30,71423.3834448965
1517,1960,estimates,male,5yearly,30,70469.5104282509
1517,1960,estimates,female,5yearly,35,69087.9922699533
1517,1960,estimates,male,5yearly,35,68255.6065047106
1517,1960,estimates,female,5yearly,40,66420.2610171128
1517,1960,estimates,male,5yearly,40,65575.0014312975
1517,1960,estimates,female,5yearly,45,63283.6127407432
1517,1960,estimates,male,5yearly,45,62082.5453485971
1517,1960,estimates,female,5yearly,50,59749.610387517
1517,1960,estimates,male,5yearly,50,57593.2582972449
1517,1960,estimates,female,5yearly,55,55596.264357547
1517,1960,estimates,male,5yearly,55,51873.5241102611
1517,1960,estimates,female,5yearly,60,50121.437817279
1517,1960,estimates,male,5yearly,60,44521.0783577992
1517,1960,estimates,female,5yearly,65,42700.5158411962
1517,1960,estimates,male,5yearly,65,35680.8112941284
1517,1960,estimates,female,5yearly,70,33389.5632113185
1517,1960,estimates,male,5yearly,70,25799.954789907
1517,1960,estimates,female,5yearly,75,23129.8384543511
1517,1960,estimates,male,5yearly,75,16121.0524453398
1517,1960,estimates,female,5yearly,80,13439.9685468145
1517,1960,estimates,male,5yearly,80,8220.13333226218
1517,1960,estimates,female,5yearly,85,6109.72421847393
1517,1960,estimates,male,5yearly,85,3191.13051409246
1517,1960,estimates,female,5yearly,90,1999.95030872714
1517,1960,estimates,male,5yearly,90,873.174832387072
1517,1960,estimates,female,5yearly,95,432.230410530436
1517,1960,estimates,male,5yearly,95,156.358796503122
1517,1960,estimates,female,5yearly,100plus,57.2910675907241
