region,year,variant,gender,freq,age1yearinterval,survivorage
924,1950,estimates,female,5yearly,0,100000
924,1950,estimates,male,5yearly,0,100000
924,1950,estimates,female,5yearly,1,97034.6133114967
924,1950,estimates,male,5yearly,1,96222.591409123
924,1950,estimates,female,5yearly,5,96352.6986740458
924,1950,estimates,male,5yearly,5,95433.2706644002
924,1950,estimates,female,5yearly,10,96116.9254321465
924,1950,estimates,male,5yearly,10,95109.8562420729
924,1950,estimates,female,5yearly,15,95915.9504953401
924,1950,estimates,male,5yearly,15,94824.6205875631
924,1950,estimates,female,5yearly,20,95601.4125310547
924,1950,estimates,male,5yearly,20,94318.1806691984
924,1950,estimates,female,5yearly,25,95163.8168742779
924,1950,estimates,male,5yearly,25,93600.9520204965
924,1950,estimates,female,5yearly,30,94619.9382416428
924,1950,estimates,male,5yearly,30,92828.4540446965
924,1950,estimates,female,5yearly,35,93958.9943230504
924,1950,estimates,male,5yearly,35,91983.4307554876
924,1950,estimates,female,5yearly,40,93098.792076504
924,1950,estimates,male,5yearly,40,90893.9251836582
924,1950,estimates,female,5yearly,45,91875.9261897948
924,1950,estimates,male,5yearly,45,89262.6495237754
924,1950,estimates,female,5yearly,50,90043.6631454852
924,1950,estimates,male,5yearly,50,86577.256155474
924,1950,estimates,female,5yearly,55,87322.251835511
924,1950,estimates,male,5yearly,55,82228.3327676777
924,1950,estimates,female,5yearly,60,83277.9190183614
924,1950,estimates,male,5yearly,60,75617.2479205345
924,1950,estimates,female,5yearly,65,77138.7963090981
924,1950,estimates,male,5yearly,65,66158.0248016438
924,1950,estimates,female,5yearly,70,67754.4447502463
924,1950,estimates,male,5yearly,70,53821.443929383
924,1950,estimates,female,5yearly,75,54112.2467637737
924,1950,estimates,male,5yearly,75,38860.6781673102
924,1950,estimates,female,5yearly,80,36916.133703726
924,1950,estimates,male,5yearly,80,23184.3836025585
924,1950,estimates,female,5yearly,85,19554.2291811813
924,1950,estimates,male,5yearly,85,10420.8769091302
924,1950,estimates,female,5yearly,90,7062.21326278524
924,1950,estimates,male,5yearly,90,3151.00726306601
924,1950,estimates,female,5yearly,95,1499.84742898857
924,1950,estimates,male,5yearly,95,570.886003711355
924,1950,estimates,female,5yearly,100plus,165.667102933257
924,1950,estimates,male,5yearly,100plus,56.8969899840994
924,1955,estimates,female,5yearly,0,100000
924,1955,estimates,male,5yearly,0,100000
924,1955,estimates,female,5yearly,1,97699.1657064193
924,1955,estimates,male,5yearly,1,97052.0331540647
924,1955,estimates,female,5yearly,5,97261.7849781165
924,1955,estimates,male,5yearly,5,96533.084240322
924,1955,estimates,female,5yearly,10,97059.6787042314
924,1955,estimates,male,5yearly,10,96252.9119790062
924,1955,estimates,female,5yearly,15,96915.6919227081
924,1955,estimates,male,5yearly,15,96014.9722369269
924,1955,estimates,female,5yearly,20,96703.7462241967
924,1955,estimates,male,5yearly,20,95572.9787894181
