region,year,variant,gender,freq,age1yearinterval,survivorage
931,1950,estimates,female,5yearly,0,100000
931,1950,estimates,male,5yearly,0,100000
931,1950,estimates,female,5yearly,1,88240.588495036
931,1950,estimates,male,5yearly,1,86417.3506171127
931,1950,estimates,female,5yearly,5,82846.4379975571
931,1950,estimates,male,5yearly,5,80534.4380570872
931,1950,estimates,female,5yearly,10,81468.1716131468
931,1950,estimates,male,5yearly,10,79063.8796152513
931,1950,estimates,female,5yearly,15,80745.8350695059
931,1950,estimates,male,5yearly,15,78325.6179805701
931,1950,estimates,female,5yearly,20,79622.6626681911
931,1950,estimates,male,5yearly,20,77146.1324894901
931,1950,estimates,female,5yearly,25,78095.0588935284
931,1950,estimates,male,5yearly,25,75515.9544681322
931,1950,estimates,female,5yearly,30,76267.4099315732
931,1950,estimates,male,5yearly,30,73586.7897220046
931,1950,estimates,female,5yearly,35,74194.8238024076
931,1950,estimates,male,5yearly,35,71407.617613379
931,1950,estimates,female,5yearly,40,71848.8843204896
931,1950,estimates,male,5yearly,40,68893.9746256284
931,1950,estimates,female,5yearly,45,69146.356319995
931,1950,estimates,male,5yearly,45,65870.1818381554
931,1950,estimates,female,5yearly,50,65917.9603740391
931,1950,estimates,male,5yearly,50,62059.3485068398
931,1950,estimates,female,5yearly,55,61859.261373282
931,1950,estimates,male,5yearly,55,57153.0642220146
931,1950,estimates,female,5yearly,60,56587.0341547069
931,1950,estimates,male,5yearly,60,50861.610541309
931,1950,estimates,female,5yearly,65,49675.2174733053
931,1950,estimates,male,5yearly,65,42978.7329286267
931,1950,estimates,female,5yearly,70,40861.7782979553
931,1950,estimates,male,5yearly,70,33591.618281703
931,1950,estimates,female,5yearly,75,30100.9241891009
931,1950,estimates,male,5yearly,75,23059.8016735557
931,1950,estimates,female,5yearly,80,18582.3529471793
931,1950,estimates,male,5yearly,80,12955.3223286195
931,1950,estimates,female,5yearly,85,8824.05397691592
931,1950,estimates,male,5yearly,85,5462.8395137688
931,1950,estimates,female,5yearly,90,2895.96873846232
931,1950,estimates,male,5yearly,90,1561.31143244073
931,1950,estimates,female,5yearly,95,586.249749010269
931,1950,estimates,male,5yearly,95,273.447518616943
931,1950,estimates,female,5yearly,100plus,66.79998244521
931,1950,estimates,male,5yearly,100plus,27.2772186978047
931,1955,estimates,female,5yearly,0,100000
931,1955,estimates,male,5yearly,0,100000
931,1955,estimates,female,5yearly,1,89403.0025863126
931,1955,estimates,male,5yearly,1,87572.1322273181
931,1955,estimates,female,5yearly,5,84668.7692460238
931,1955,estimates,male,5yearly,5,82375.0271707821
931,1955,estimates,female,5yearly,10,83445.5236306499
931,1955,estimates,male,5yearly,10,81065.0618077512
931,1955,estimates,female,5yearly,15,82819.8052972765
931,1955,estimates,male,5yearly,15,80425.4107280961
931,1955,estimates,female,5yearly,20,81839.0423027443
931,1955,estimates,male,5yearly,20,79385.5999127201
931,1955,estimates,female,5yearly,25,80486.9089535233
931,1955,estimates,male,5yearly,25,77921.1603594528
931,1955,estimates,female,5yearly,30,78840.4516059821
931,1955,estimates,male,5yearly,30,76158.0492446447
931,1955,estimates,female,5yearly,35,76950.9751015766
931,1955,estimates,male,5yearly,35,74154.3540208655
931,1955,estimates,female,5yearly,40,74791.2902932602
931,1955,estimates,male,5yearly,40,71836.9461725333
931,1955,estimates,female,5yearly,45,72270.5447988336
931,1955,estimates,male,5yearly,45,69021.9172803306
931,1955,estimates,female,5yearly,50,69214.7304248216
931,1955,estimates,male,5yearly,50,65407.8538339346
931,1955,estimates,female,5yearly,55,65343.2241825027
931,1955,estimates,male,5yearly,55,60660.9918112891
931,1955,estimates,female,5yearly,60,60239.1592427061
931,1955,estimates,male,5yearly,60,54449.5216390083
931,1955,estimates,female,5yearly,65,53436.1424967243
931,1955,estimates,male,5yearly,65,46516.9827476993
931,1955,estimates,female,5yearly,70,44625.179515041
931,1955,estimates,male,5yearly,70,36900.0585000838
931,1955,estimates,female,5yearly,75,33648.3877023825
931,1955,estimates,male,5yearly,75,25925.1086527587
931,1955,estimates,female,5yearly,80,21554.4282840859
931,1955,estimates,male,5yearly,80,15124.9606950744
931,1955,estimates,female,5yearly,85,10826.1035623609
931,1955,estimates,male,5yearly,85,6759.42927757348
931,1955,estimates,female,5yearly,90,3849.16029454055
931,1955,estimates,male,5yearly,90,2100.25976661586
931,1955,estimates,female,5yearly,95,865.540087356212
931,1955,estimates,male,5yearly,95,410.660601943474
931,1955,estimates,female,5yearly,100plus,111.676187545434
931,1955,estimates,male,5yearly,100plus,46.6978974811651
931,1960,estimates,female,5yearly,0,100000
931,1960,estimates,male,5yearly,0,100000
931,1960,estimates,female,5yearly,1,90499.3989599986
931,1960,estimates,male,5yearly,1,88663.8000949586
931,1960,estimates,female,5yearly,5,86429.7072649945
931,1960,estimates,male,5yearly,5,84049.0121718427
931,1960,estimates,female,5yearly,10,85398.7794468932
931,1960,estimates,male,5yearly,10,82897.1038634087
931,1960,estimates,female,5yearly,15,84877.2408484934
931,1960,estimates,male,5yearly,15,82342.0635873946
931,1960,estimates,female,5yearly,20,84051.3302414511
931,1960,estimates,male,5yearly,20,81428.7585221684
931,1960,estimates,female,5yearly,25,82898.4368742072
931,1960,estimates,male,5yearly,25,80118.3580548652
931,1960,estimates,female,5yearly,30,81477.632394589
931,1960,estimates,male,5yearly,30,78521.6962643804
931,1960,estimates,female,5yearly,35,79815.5684322785
931,1960,estimates,male,5yearly,35,76685.9588660185
931,1960,estimates,female,5yearly,40,77884.7312204117
931,1960,estimates,male,5yearly,40,74558.0963411772
931,1960,estimates,female,5yearly,45,75604.8444723549
931,1960,estimates,male,5yearly,45,71974.2288097892
931,1960,estimates,female,5yearly,50,72785.9494939499
931,1960,estimates,male,5yearly,50,68580.170054406
931,1960,estimates,female,5yearly,55,69135.317969111
931,1960,estimates,male,5yearly,55,63952.5362210022
931,1960,estimates,female,5yearly,60,64255.6045450566
931,1960,estimates,male,5yearly,60,57735.818084457
931,1960,estimates,female,5yearly,65,57644.3648461914
931,1960,estimates,male,5yearly,65,49632.2215880622
931,1960,estimates,female,5yearly,70,48912.502580445
931,1960,estimates,male,5yearly,70,39642.6661478815
931,1960,estimates,female,5yearly,75,37639.59135552
931,1960,estimates,male,5yearly,75,28141.8840174649
931,1960,estimates,female,5yearly,80,24620.0679309062
931,1960,estimates,male,5yearly,80,16634.4335693568
931,1960,estimates,female,5yearly,85,12557.5765534455
931,1960,estimates,male,5yearly,85,7549.79177197264
931,1960,estimates,female,5yearly,90,4464.0244078215
931,1960,estimates,male,5yearly,90,2385.17638697807
931,1960,estimates,female,5yearly,95,976.252234877524
931,1960,estimates,male,5yearly,95,473.777750340591
931,1960,estimates,female,5yearly,100plus,118.170887676781
931,1960,estimates,male,5yearly,100plus,54.5561729657313
931,1965,estimates,female,5yearly,0,100000
931,1965,estimates,male,5yearly,0,100000
931,1965,estimates,female,5yearly,1,91521.6413518233
931,1965,estimates,male,5yearly,1,89645.9700166187
931,1965,estimates,female,5yearly,5,88161.2180431036
931,1965,estimates,male,5yearly,5,85542.7254792271
931,1965,estimates,female,5yearly,10,87343.6037903337
931,1965,estimates,male,5yearly,10,84524.0027029916
931,1965,estimates,female,5yearly,15,86926.3232701584
931,1965,estimates,male,5yearly,15,84040.2059680325
931,1965,estimates,female,5yearly,20,86252.3504334455
931,1965,estimates,male,5yearly,20,83226.695149065
931,1965,estimates,female,5yearly,25,85314.031725046
931,1965,estimates,male,5yearly,25,82040.8511281798
931,1965,estimates,female,5yearly,30,84135.7963237968
931,1965,estimates,male,5yearly,30,80576.2218628402
931,1965,estimates,female,5yearly,35,82720.0999312956
931,1965,estimates,male,5yearly,35,78868.9349433589
931,1965,estimates,female,5yearly,40,81018.5017522523
931,1965,estimates,male,5yearly,40,76850.8544127764
931,1965,estimates,female,5yearly,45,78946.8182793501
931,1965,estimates,male,5yearly,45,74365.0973694318
