continent,year,variant,agebroad,sexratio_maleper100female
903,1990,estimates,0_4,102.349932513509
903,1990,estimates,0_14,102.075926862214
903,1990,estimates,0_17,101.994061626763
903,1990,estimates,0_19,101.910474774312
903,1990,estimates,0_24,101.60533919287
903,1990,estimates,3_4,102.215591321364
903,1990,estimates,3_5,102.183281749731
903,1990,estimates,3_6,102.153827244326
903,1990,estimates,4_5,102.147609541988
903,1990,estimates,4_6,102.119165213096
903,1990,estimates,5_10,101.995097320338
903,1990,estimates,5_11,101.973522935584
903,1990,estimates,5_14,101.901142952378
903,1990,estimates,6_9,101.990065050898
903,1990,estimates,6_10,101.968641612214
903,1990,estimates,6_11,101.947121574163
903,1990,estimates,6_12,101.924646558382
903,1990,estimates,7_10,101.944084110459
903,1990,estimates,7_12,101.899584253201
903,1990,estimates,11_16,101.661837988644
903,1990,estimates,11_17,101.615883379435
903,1990,estimates,11_18,101.550281712299
903,1990,estimates,12_14,101.702415780105
903,1990,estimates,12_16,101.624900716431
903,1990,estimates,12_17,101.575945184459
903,1990,estimates,12_18,101.504726476137
903,1990,estimates,13_17,101.532011436108
903,1990,estimates,13_18,101.454070621062
903,1990,estimates,13_19,101.350947432839
903,1990,estimates,15plus,97.2178907809945
903,1990,estimates,15_17,101.435219462304
903,1990,estimates,15_24,100.519099652797
903,1990,estimates,15_49,99.147776945149
903,1990,estimates,15_59,98.5558371615677
903,1990,estimates,15_64,98.2393581382848
903,1990,estimates,16plus,97.0391850782005
903,1990,estimates,17plus,96.8553610778373
903,1990,estimates,18plus,96.6694448677531
903,1990,estimates,18_23,100.148466063011
903,1990,estimates,20plus,96.3105040089363
903,1990,estimates,20_64,97.5078981268408
903,1990,estimates,20_69,97.1394078572341
903,1990,estimates,21plus,96.1421137752784
903,1990,estimates,25plus,95.5147381599188
903,1990,estimates,25_49,98.1438430278101
903,1990,estimates,25_64,96.9396027358147
903,1990,estimates,25_69,96.5038667623033
903,1990,estimates,50plus,89.2401472066818
903,1990,estimates,60plus,84.9521927893357
903,1990,estimates,65plus,81.9555021704491
903,1990,estimates,70plus,78.363016441795
903,1990,estimates,75plus,73.4625957659862
903,1990,estimates,80plus,66.3682996361454
903,1990,estimates,85plus,57.0782749238451
903,1990,estimates,90plus,45.9806828448901
903,1995,estimates,"Region, subregion, country or area *",AFRICA
903,1995,estimates,total,99.2982082099678
903,1995,estimates,0_1,102.439027347795
903,1995,estimates,0_4,102.323398010222
903,1995,estimates,0_14,102.108830545861
903,1995,estimates,0_17,102.029936098657
903,1995,estimates,0_19,101.953996065792
903,1995,estimates,0_24,101.668469738095
903,1995,estimates,3_4,102.206103985973
903,1995,estimates,3_5,102.180828011586
903,1995,estimates,3_6,102.15869944133
903,1995,estimates,4_5,102.152538395453
903,1995,estimates,4_6,102.131799668248
903,1995,estimates,5_10,102.047625261441
903,1995,estimates,5_11,102.034029680838
903,1995,estimates,5_14,101.977800900535
903,1995,estimates,6_9,102.043742626283
903,1995,estimates,6_10,102.030245420038
903,1995,estimates,6_11,102.016895034436
903,1995,estimates,6_12,102.001689597473
903,1995,estimates,7_10,102.014701384781
903,1995,estimates,7_12,101.985877526622
903,1995,estimates,11_16,101.772976268892
903,1995,estimates,11_17,101.721050374082
903,1995,estimates,11_18,101.657988675696
903,1995,estimates,12_14,101.827949845906
903,1995,estimates,12_16,101.735379275215
903,1995,estimates,12_17,101.679592533761
903,1995,estimates,12_18,101.611693367896
903,1995,estimates,13_17,101.630670588369
903,1995,estimates,13_18,101.557584481802
903,1995,estimates,13_19,101.47077565718
903,1995,estimates,15plus,97.1764850554666
903,1995,estimates,15_17,101.515820228811
903,1995,estimates,15_24,100.697147386369
903,1995,estimates,15_49,99.0612748534343
903,1995,estimates,15_59,98.4302153602419
903,1995,estimates,15_64,98.1384379468852
903,1995,estimates,16plus,96.9908304828015
903,1995,estimates,17plus,96.8007342220687
903,1995,estimates,18plus,96.6079389354295
903,1995,estimates,18_23,100.449737653444
903,1995,estimates,20plus,96.224323886301
903,1995,estimates,20_64,97.345616669725
903,1995,estimates,20_69,96.9988134573583
903,1995,estimates,21plus,96.0364703762831
903,1995,estimates,25plus,95.344639754079
903,1995,estimates,25_49,97.8628457960532
903,1995,estimates,25_64,96.6663259206115
903,1995,estimates,25_69,96.2616855172193
903,1995,estimates,50plus,89.1723598316323
903,1995,estimates,60plus,85.6097370808487
903,1995,estimates,65plus,82.8459800458403
903,1995,estimates,70plus,79.6644029241575
903,1995,estimates,75plus,75.5635338858989
903,1995,estimates,80plus,68.8926491083636
903,1995,estimates,85plus,58.1891481122112
903,1995,estimates,90plus,45.693005840337
903,2000,estimates,"Region, subregion, country or area *",AFRICA
903,2000,estimates,total,99.3387192006247
903,2000,estimates,0_1,102.711886185065
903,2000,estimates,0_4,102.47102345271
903,2000,estimates,0_14,102.187612418198
903,2000,estimates,0_17,102.083372674802
903,2000,estimates,0_19,101.999710285635
903,2000,estimates,0_24,101.762941809475
903,2000,estimates,3_4,102.227458365367
903,2000,estimates,3_5,102.184817551604
903,2000,estimates,3_6,102.151833699963
903,2000,estimates,4_5,102.13451778553
903,2000,estimates,4_6,102.106172563397
903,2000,estimates,5_10,102.039198440728
903,2000,estimates,5_11,102.044165011385
903,2000,estimates,5_14,102.014490448433
903,2000,estimates,6_9,102.025125188135
903,2000,estimates,6_10,102.027075103583
903,2000,estimates,6_11,102.034858698619
903,2000,estimates,6_12,102.038728712915
903,2000,estimates,7_10,102.021776916775
903,2000,estimates,7_12,102.03722329171
903,2000,estimates,11_16,101.829704924053
903,2000,estimates,11_17,101.752590306381
903,2000,estimates,11_18,101.677327225405
903,2000,estimates,12_14,101.937393746858
903,2000,estimates,12_16,101.776920414418
903,2000,estimates,12_17,101.694111579707
903,2000,estimates,12_18,101.614720396383
903,2000,estimates,13_17,101.614576252694
903,2000,estimates,13_18,101.53310182346
903,2000,estimates,13_19,101.456304097437
903,2000,estimates,15plus,97.2759535777499
903,2000,estimates,15_17,101.431702044885
903,2000,estimates,15_24,100.872857422847
903,2000,estimates,15_49,99.216473048903
903,2000,estimates,15_59,98.5957725559725
903,2000,estimates,15_64,98.2674108776651
903,2000,estimates,16plus,97.0970786835242
903,2000,estimates,17plus,96.9156334105
903,2000,estimates,18plus,96.7315927637165
903,2000,estimates,18_23,100.685442723672
903,2000,estimates,20plus,96.3538271176702
903,2000,estimates,20_64,97.5155455856478
903,2000,estimates,20_69,97.1690781247651
903,2000,estimates,21plus,96.1607233640995
903,2000,estimates,25plus,95.377562121817
903,2000,estimates,25_49,97.991554035905
903,2000,estimates,25_64,96.7454807410092
903,2000,estimates,25_69,96.3430539254852
903,2000,estimates,50plus,88.8615616614369
903,2000,estimates,60plus,84.9029754046428
903,2000,estimates,65plus,82.5651947270347
903,2000,estimates,70plus,79.2265010825301
903,2000,estimates,75plus,75.2139954488911
903,2000,estimates,80plus,69.7144313787074
903,2000,estimates,85plus,60.9019019323404
903,2000,estimates,90plus,47.5203420554214
903,2005,estimates,"Region, subregion, country or area *",AFRICA
903,2005,estimates,total,99.3853959269934
903,2005,estimates,0_1,102.644321722576
903,2005,estimates,0_4,102.546976967611
903,2005,estimates,0_14,102.213645273755
903,2005,estimates,0_17,102.125322953475
903,2005,estimates,0_19,102.046937963885
903,2005,estimates,0_24,101.774315408847
903,2005,estimates,3_4,102.440196231548
903,2005,estimates,3_5,102.405151657217
903,2005,estimates,3_6,102.369999833859
903,2005,estimates,4_5,102.368445284368
903,2005,estimates,4_6,102.332680209907
903,2005,estimates,5_10,102.149608730068
903,2005,estimates,5_11,102.111470061154
903,2005,estimates,5_14,102.006736490505
903,2005,estimates,6_9,102.147441854899
903,2005,estimates,6_10,102.110075329241
903,2005,estimates,6_11,102.071138240685
903,2005,estimates,6_12,102.032975451933
903,2005,estimates,7_10,102.070598346557
903,2005,estimates,7_12,101.991971982378
903,2005,estimates,11_16,101.716002444026
903,2005,estimates,11_17,101.685782779396
903,2005,estimates,11_18,101.638960226502
903,2005,estimates,12_14,101.731211673132
903,2005,estimates,12_16,101.685036202281
903,2005,estimates,12_17,101.654292218376
903,2005,estimates,12_18,101.604404496824
903,2005,estimates,13_17,101.626759577765
903,2005,estimates,13_18,101.572272542251
903,2005,estimates,13_19,101.495985001074
903,2005,estimates,15plus,97.400206643907
903,2005,estimates,15_17,101.57246984352
903,2005,estimates,15_24,100.873748713511
903,2005,estimates,15_49,99.3168027605475
903,2005,estimates,15_59,98.7480906803522
903,2005,estimates,15_64,98.4234735397745
903,2005,estimates,16plus,97.2324129964352
903,2005,estimates,17plus,97.0560367331024
903,2005,estimates,18plus,96.8732557153066
903,2005,estimates,18_23,100.619209621872
903,2005,estimates,20plus,96.5049178141692
903,2005,estimates,20_64,97.701480893087
