continent,year,variant,agebroad,sexratio_maleper100female
908,1950,estimates,60plus,69.729145095832
908,1950,estimates,65plus,68.4050651371506
908,1950,estimates,70plus,66.3148988447648
908,1950,estimates,75plus,62.4103875864944
908,1950,estimates,80plus,56.7340000944316
908,1950,estimates,85plus,49.9217844659137
908,1950,estimates,90plus,42.603738423667
908,1955,estimates,"Region, subregion, country or area *",EUROPE
908,1955,estimates,total,88.6323339028843
908,1955,estimates,0_1,104.823414889
908,1955,estimates,0_4,104.515052350797
908,1955,estimates,0_14,103.595613941453
908,1955,estimates,0_17,103.180056797499
908,1955,estimates,0_19,102.921625030762
908,1955,estimates,0_24,102.228656569498
908,1955,estimates,3_4,104.233120385422
908,1955,estimates,3_5,104.154690981627
908,1955,estimates,3_6,104.076459239122
908,1955,estimates,4_5,104.073366049688
908,1955,estimates,4_6,103.994384996424
908,1955,estimates,5_10,103.544097296639
908,1955,estimates,5_11,103.437486233063
908,1955,estimates,5_14,103.046588499172
908,1955,estimates,6_9,103.54893747696
908,1955,estimates,6_10,103.442539184531
908,1955,estimates,6_11,103.329893061901
908,1955,estimates,6_12,103.205616917995
908,1955,estimates,7_10,103.33435387593
908,1955,estimates,7_12,103.083045930608
908,1955,estimates,11_16,101.833243425988
908,1955,estimates,11_17,101.682898791453
908,1955,estimates,11_18,101.554017821813
908,1955,estimates,12_14,101.992912048657
908,1955,estimates,12_16,101.683658766705
908,1955,estimates,12_17,101.540095131848
908,1955,estimates,12_18,101.4181861749
908,1955,estimates,13_17,101.41179155422
908,1955,estimates,13_18,101.296639181305
908,1955,estimates,13_19,101.194420136996
908,1955,estimates,15plus,83.9670791023737
908,1955,estimates,15_17,101.168776045249
908,1955,estimates,15_24,100.171211377
908,1955,estimates,15_49,89.6466773170795
908,1955,estimates,15_59,87.6992237257855
908,1955,estimates,15_64,86.6256472358392
908,1955,estimates,16plus,83.6073300625293
908,1955,estimates,17plus,83.2100313952653
908,1955,estimates,18plus,82.7826856119596
908,1955,estimates,18_23,100.000623033398
908,1955,estimates,20plus,81.9066126088034
908,1955,estimates,20_64,84.6031428427524
908,1955,estimates,20_69,83.6489890093757
908,1955,estimates,21plus,81.4724598208172
908,1955,estimates,25plus,79.7335019184328
908,1955,estimates,25_49,84.9284973215145
908,1955,estimates,25_64,82.4224895401984
908,1955,estimates,25_69,81.4811470163153
908,1955,estimates,50plus,72.4768261738703
908,1955,estimates,60plus,67.1784936662552
908,1955,estimates,65plus,65.4054549087176
908,1955,estimates,70plus,63.6532304154889
908,1955,estimates,75plus,61.0517858658261
908,1955,estimates,80plus,56.3318828486023
908,1955,estimates,85plus,49.9472855408787
908,1955,estimates,90plus,42.70017245627
908,1960,estimates,"Region, subregion, country or area *",EUROPE
908,1960,estimates,total,89.6280565941994
908,1960,estimates,0_1,104.83519500519
908,1960,estimates,0_4,104.609957018019
908,1960,estimates,0_14,104.310911419698
908,1960,estimates,0_17,104.121875697678
908,1960,estimates,0_19,103.909492907824
908,1960,estimates,0_24,103.193935525554
908,1960,estimates,3_4,104.404116590282
908,1960,estimates,3_5,104.373878321175
908,1960,estimates,3_6,104.351548739269
908,1960,estimates,4_5,104.338333714916
908,1960,estimates,4_6,104.320242966366
908,1960,estimates,5_10,104.263315719725
908,1960,estimates,5_11,104.253576126999
908,1960,estimates,5_14,104.150300537937
908,1960,estimates,6_9,104.261668711425
908,1960,estimates,6_10,104.25315568206
908,1960,estimates,6_11,104.243402053433
908,1960,estimates,6_12,104.22430780454
908,1960,estimates,7_10,104.245339518182
908,1960,estimates,7_12,104.214071945063
908,1960,estimates,11_16,103.709909413855
908,1960,estimates,11_17,103.552500867999
908,1960,estimates,11_18,103.361024528255
908,1960,estimates,12_14,103.884855997236
908,1960,estimates,12_16,103.599703363361
908,1960,estimates,12_17,103.42754613944
908,1960,estimates,12_18,103.219959842335
908,1960,estimates,13_17,103.267668699961
908,1960,estimates,13_18,103.04383319682
908,1960,estimates,13_19,102.794811771903
908,1960,estimates,15plus,84.7285654012234
908,1960,estimates,15_17,102.880160184636
908,1960,estimates,15_24,101.227741831658
908,1960,estimates,15_49,91.8183753559967
908,1960,estimates,15_59,89.5021807691091
908,1960,estimates,15_64,88.2444672596852
908,1960,estimates,16plus,84.3891023491247
908,1960,estimates,17plus,84.0690748494453
908,1960,estimates,18plus,83.7571181358815
908,1960,estimates,18_23,100.684441591664
908,1960,estimates,20plus,83.0759338127362
908,1960,estimates,20_64,86.6898204968656
908,1960,estimates,20_69,85.4350066587415
908,1960,estimates,21plus,82.6899948806516
908,1960,estimates,25plus,80.8693233800691
908,1960,estimates,25_49,87.8641692557863
908,1960,estimates,25_64,84.5935179231068
908,1960,estimates,25_69,83.3043792206021
908,1960,estimates,50plus,72.0888018101621
908,1960,estimates,60plus,65.5380911497198
908,1960,estimates,65plus,62.4522367941706
908,1960,estimates,70plus,60.367512307484
908,1960,estimates,75plus,58.288591181101
908,1960,estimates,80plus,54.9788070862655
908,1960,estimates,85plus,48.6394055484282
908,1960,estimates,90plus,41.5270916734503
908,1965,estimates,"Region, subregion, country or area *",EUROPE
908,1965,estimates,total,90.6528813154646
908,1965,estimates,0_1,105.13303426024
908,1965,estimates,0_4,104.796700676727
908,1965,estimates,0_14,104.493149026531
908,1965,estimates,0_17,104.480629866584
908,1965,estimates,0_19,104.439387722328
908,1965,estimates,0_24,104.136506612749
908,1965,estimates,3_4,104.497441743649
908,1965,estimates,3_5,104.447293620013
908,1965,estimates,3_6,104.40969287627
908,1965,estimates,4_5,104.390392675371
908,1965,estimates,4_6,104.359337696848
908,1965,estimates,5_10,104.302880737321
908,1965,estimates,5_11,104.310041247169
908,1965,estimates,5_14,104.340852351383
908,1965,estimates,6_9,104.286541647761
908,1965,estimates,6_10,104.293882727846
908,1965,estimates,6_11,104.303720744284
908,1965,estimates,6_12,104.31536326831
908,1965,estimates,7_10,104.293010856637
908,1965,estimates,7_12,104.318424892134
908,1965,estimates,11_16,104.413835784088
908,1965,estimates,11_17,104.40600710738
908,1965,estimates,11_18,104.37751848818
908,1965,estimates,12_14,104.415856391353
908,1965,estimates,12_16,104.426149808527
908,1965,estimates,12_17,104.414979054276
908,1965,estimates,12_18,104.381026663771
908,1965,estimates,13_17,104.420659569805
908,1965,estimates,13_18,104.379917002059
908,1965,estimates,13_19,104.311938303504
908,1965,estimates,15plus,86.1110179808963
908,1965,estimates,15_17,104.414074687031
908,1965,estimates,15_24,103.488183067947
908,1965,estimates,15_49,95.5586661762034
908,1965,estimates,15_59,91.9748939243776
908,1965,estimates,15_64,90.5716144397444
908,1965,estimates,16plus,85.7216355882162
908,1965,estimates,17plus,85.3178151471153
908,1965,estimates,18plus,84.9068756759328
908,1965,estimates,18_23,103.25771612403
908,1965,estimates,20plus,84.1115354604289
908,1965,estimates,20_64,88.7646084533797
908,1965,estimates,20_69,87.2796867129247
908,1965,estimates,21plus,83.7373695712702
908,1965,estimates,25plus,82.2830126382203
908,1965,estimates,25_49,92.2962396591608
908,1965,estimates,25_64,87.0938964754192
908,1965,estimates,25_69,85.5694275176704
908,1965,estimates,50plus,70.7426641414093
908,1965,estimates,60plus,65.052732676085
908,1965,estimates,65plus,60.6349727143715
908,1965,estimates,70plus,56.895528974937
908,1965,estimates,75plus,54.0559443513759
908,1965,estimates,80plus,51.2733170241218
908,1965,estimates,85plus,47.3711353930108
908,1965,estimates,90plus,40.3946103244225
908,1970,estimates,"Region, subregion, country or area *",EUROPE
908,1970,estimates,total,91.321093683609
908,1970,estimates,0_1,104.718974511832
908,1970,estimates,0_4,104.524198840956
908,1970,estimates,0_14,104.593230805411
908,1970,estimates,0_17,104.533384851095
908,1970,estimates,0_19,104.47721469268
908,1970,estimates,0_24,104.320314188055
908,1970,estimates,3_4,104.369591920655
908,1970,estimates,3_5,104.37036115396
908,1970,estimates,3_6,104.38228197122
908,1970,estimates,4_5,104.364321362869
908,1970,estimates,4_6,104.382150350916
908,1970,estimates,5_10,104.533202333161
908,1970,estimates,5_11,104.576409813114
908,1970,estimates,5_14,104.625503970159
908,1970,estimates,6_9,104.524342037249
908,1970,estimates,6_10,104.564721250689
908,1970,estimates,6_11,104.609650625364
908,1970,estimates,6_12,104.645776668768
908,1970,estimates,7_10,104.600995507138
908,1970,estimates,7_12,104.683165454461
908,1970,estimates,11_16,104.616952288312
908,1970,estimates,11_17,104.539719898316
908,1970,estimates,11_18,104.471686895636
908,1970,estimates,12_14,104.739426185749
908,1970,estimates,12_16,104.573283023438
908,1970,estimates,12_17,104.489999097115
908,1970,estimates,12_18,104.418876774894
908,1970,estimates,13_17,104.414068230054
908,1970,estimates,13_18,104.343064789441
908,1970,estimates,13_19,104.286868922701
908,1970,estimates,15plus,87.2114766262186
908,1970,estimates,15_17,104.233520868762
908,1970,estimates,15_24,103.889081355753
908,1970,estimates,15_49,98.0355691685815
908,1970,estimates,15_59,94.1777861700701
908,1970,estimates,15_64,92.5100531604921
908,1970,estimates,16plus,86.8451381528942
908,1970,estimates,17plus,86.4718031880045
908,1970,estimates,18plus,86.0902687957548
908,1970,estimates,18_23,103.787222175624
908,1970,estimates,20plus,85.292894450232
908,1970,estimates,20_64,90.8989574370082
908,1970,estimates,20_69,89.2374815324198
908,1970,estimates,21plus,84.8756365017794
908,1970,estimates,25plus,83.1466931742204
908,1970,estimates,25_49,95.3672638438648
908,1970,estimates,25_64,89.0279226411156
908,1970,estimates,25_69,87.3053551214061
908,1970,estimates,50plus,69.1051790895433
908,1970,estimates,60plus,64.6153748105837
908,1970,estimates,65plus,60.1332388141318
908,1970,estimates,70plus,54.8409447331576
908,1970,estimates,75plus,50.4021921852494
908,1970,estimates,80plus,46.5369435078786
908,1970,estimates,85plus,43.39641984384
908,1970,estimates,90plus,38.8598941863916
908,1975,estimates,"Region, subregion, country or area *",EUROPE
908,1975,estimates,total,91.7779137842791
908,1975,estimates,0_1,104.903794726499
908,1975,estimates,0_4,104.688468144107
908,1975,estimates,0_14,104.609809059555
908,1975,estimates,0_17,104.619597957554
908,1975,estimates,0_19,104.573520136
908,1975,estimates,0_24,104.295063569259
908,1975,estimates,3_4,104.495721592295
908,1975,estimates,3_5,104.474932365517
908,1975,estimates,3_6,104.464798462802
908,1975,estimates,4_5,104.448120484992
908,1975,estimates,4_6,104.443662412722
908,1975,estimates,5_10,104.496542139169
908,1975,estimates,5_11,104.518734912744
908,1975,estimates,5_14,104.572689237741
908,1975,estimates,6_9,104.485596191198
908,1975,estimates,6_10,104.508677753915
908,1975,estimates,6_11,104.532326555282
908,1975,estimates,6_12,104.554489154895
908,1975,estimates,7_10,104.52656159573
908,1975,estimates,7_12,104.573552905766
908,1975,estimates,11_16,104.685376865888
908,1975,estimates,11_17,104.67403049942
908,1975,estimates,11_18,104.633776875042
908,1975,estimates,12_14,104.691794802014
908,1975,estimates,12_16,104.693133040095
908,1975,estimates,12_17,104.678635288347
908,1975,estimates,12_18,104.632079993086
908,1975,estimates,13_17,104.678036535938
908,1975,estimates,13_18,104.62388940854
908,1975,estimates,13_19,104.535510889997
908,1975,estimates,15plus,88.1179248995659
908,1975,estimates,15_17,104.66555054301
908,1975,estimates,15_24,103.842181973217
908,1975,estimates,15_49,100.57580583223
908,1975,estimates,15_59,96.4534883901179
908,1975,estimates,15_64,94.3065594514781
908,1975,estimates,16plus,87.7753970173038
908,1975,estimates,17plus,87.4178613455362
908,1975,estimates,18plus,87.0474620525696
908,1975,estimates,18_23,103.546362718607
908,1975,estimates,20plus,86.281499133909
908,1975,estimates,20_64,92.883659465044
908,1975,estimates,20_69,90.939696569035
908,1975,estimates,21plus,85.8887889838629
908,1975,estimates,25plus,84.2303142953892
908,1975,estimates,25_49,99.0215697840657
908,1975,estimates,25_64,91.2770816232233
908,1975,estimates,25_69,89.2067389265228
908,1975,estimates,50plus,68.2326720184285
908,1975,estimates,60plus,62.9910476488254
908,1975,estimates,65plus,59.5055791563511
908,1975,estimates,70plus,54.2750662289396
908,1975,estimates,75plus,48.2661499338972
908,1975,estimates,80plus,43.2875853173814
908,1975,estimates,85plus,38.6485455526281
908,1975,estimates,90plus,35.1847438694964
908,1980,estimates,"Region, subregion, country or area *",EUROPE
908,1980,estimates,total,92.1639918844095
908,1980,estimates,0_1,104.607240103033
908,1980,estimates,0_4,104.626867138878
908,1980,estimates,0_14,104.555388135597
908,1980,estimates,0_17,104.552083546843
908,1980,estimates,0_19,104.545896617073
908,1980,estimates,0_24,104.45449199445
908,1980,estimates,3_4,104.64016387139
908,1980,estimates,3_5,104.634545225133
908,1980,estimates,3_6,104.626729276134
908,1980,estimates,4_5,104.630314854682
908,1980,estimates,4_6,104.621338267411
908,1980,estimates,5_10,104.56269019978
908,1980,estimates,5_11,104.54633718207
908,1980,estimates,5_14,104.521221105696
908,1980,estimates,6_9,104.565239186158
908,1980,estimates,6_10,104.550738916648
908,1980,estimates,6_11,104.533728125802
908,1980,estimates,6_12,104.519071386275
908,1980,estimates,7_10,104.537719413126
908,1980,estimates,7_12,104.505263977509
908,1980,estimates,11_16,104.486844747307
908,1980,estimates,11_17,104.494608587781
908,1980,estimates,11_18,104.497585330136
908,1980,estimates,12_14,104.464857707424
908,1980,estimates,12_16,104.493932178695
908,1980,estimates,12_17,104.501708724
908,1980,estimates,12_18,104.504039171647
908,1980,estimates,13_17,104.514845348353
908,1980,estimates,13_18,104.515294515719
908,1980,estimates,13_19,104.509053216515
908,1980,estimates,15plus,88.9079019454472
908,1980,estimates,15_17,104.536936589335
908,1980,estimates,15_24,104.317407301476
908,1980,estimates,15_49,101.522033002456
908,1980,estimates,15_59,97.8200757647513
908,1980,estimates,15_64,96.1858104699126
908,1980,estimates,16plus,88.6078023855144
908,1980,estimates,17plus,88.2909278283037
908,1980,estimates,18plus,87.9574289321952
908,1980,estimates,18_23,104.335793874079
908,1980,estimates,20plus,87.2445964117763
908,1980,estimates,20_64,95.0611510326652
908,1980,estimates,20_69,92.713284594427
908,1980,estimates,21plus,86.8654247628134
908,1980,estimates,25plus,85.2130802555492
908,1980,estimates,25_49,100.199871622047
908,1980,estimates,25_64,93.6342919633337
908,1980,estimates,25_69,91.084542281782
908,1980,estimates,50plus,69.804131605309
908,1980,estimates,60plus,60.934726185648
908,1980,estimates,65plus,57.9276223020412
908,1980,estimates,70plus,53.684634497096
908,1980,estimates,75plus,47.7466355909193
908,1980,estimates,80plus,41.3544596720774
908,1980,estimates,85plus,35.7543208328931
908,1980,estimates,90plus,30.739379231247
908,1985,estimates,"Region, subregion, country or area *",EUROPE
908,1985,estimates,total,92.4640234614838
908,1985,estimates,0_1,105.010171826446
908,1985,estimates,0_4,104.74950461431
908,1985,estimates,0_14,104.603661573406
908,1985,estimates,0_17,104.597644348273
908,1985,estimates,0_19,104.559844373155
908,1985,estimates,0_24,104.347563516455
908,1985,estimates,3_4,104.514537604547
908,1985,estimates,3_5,104.483759180957
908,1985,estimates,3_6,104.464905838762
908,1985,estimates,4_5,104.446236753432
908,1985,estimates,4_6,104.433648520647
908,1985,estimates,5_10,104.459753169631
908,1985,estimates,5_11,104.481671095581
908,1985,estimates,5_14,104.532235895644
908,1985,estimates,6_9,104.445715725848
908,1985,estimates,6_10,104.467155152393
908,1985,estimates,6_11,104.491419444267
908,1985,estimates,6_12,104.514476395173
908,1985,estimates,7_10,104.48163787152
908,1985,estimates,7_12,104.531815358398
908,1985,estimates,11_16,104.624964558793
908,1985,estimates,11_17,104.607931493371
908,1985,estimates,11_18,104.574314111331
908,1985,estimates,12_14,104.646800999431
908,1985,estimates,12_16,104.627800159751
908,1985,estimates,12_17,104.607505163133
908,1985,estimates,12_18,104.569263880288
908,1985,estimates,13_17,104.599180342154
908,1985,estimates,13_18,104.556114126475
908,1985,estimates,13_19,104.494364624621
908,1985,estimates,15plus,89.4305139535919
908,1985,estimates,15_17,104.568839884467
908,1985,estimates,15_24,103.995962502134
908,1985,estimates,15_49,101.498770390279
908,1985,estimates,15_59,99.2373402224688
908,1985,estimates,15_64,96.9560790057952
908,1985,estimates,16plus,89.1633001384341
908,1985,estimates,17plus,88.8856202357871
908,1985,estimates,18plus,88.5967607029101
908,1985,estimates,18_23,103.837524076912
908,1985,estimates,20plus,87.98135607268
908,1985,estimates,20_64,96.0518787850396
908,1985,estimates,20_69,94.3157997740652
908,1985,estimates,21plus,87.6532083489172
908,1985,estimates,25plus,86.1895681236244
908,1985,estimates,25_49,100.407752647204
908,1985,estimates,25_64,94.9369228925833
908,1985,estimates,25_69,93.0371431877111
908,1985,estimates,50plus,71.4328324512174
908,1985,estimates,60plus,60.4506679932526
908,1985,estimates,65plus,55.9230236024574
908,1985,estimates,70plus,52.1828583705263
908,1985,estimates,75plus,47.1566472299594
908,1985,estimates,80plus,40.685541439705
908,1985,estimates,85plus,34.0901738482539
908,1985,estimates,90plus,28.8256987347476
908,1990,estimates,"Region, subregion, country or area *",EUROPE
908,1990,estimates,total,92.9553066471576
908,1990,estimates,0_1,105.17029459448
908,1990,estimates,0_4,105.019699954216
908,1990,estimates,0_14,104.594812530729
908,1990,estimates,0_17,104.55047662777
908,1990,estimates,0_19,104.521204618175
908,1990,estimates,0_24,104.38041513386
908,1990,estimates,3_4,104.873246611895
908,1990,estimates,3_5,104.824083632179
908,1990,estimates,3_6,104.775733728308
908,1990,estimates,4_5,104.775141919353
908,1990,estimates,4_6,104.72728006953
908,1990,estimates,5_10,104.507234191458
908,1990,estimates,5_11,104.466224854633
908,1990,estimates,5_14,104.390239376024
908,1990,estimates,6_9,104.503370973395
908,1990,estimates,6_10,104.463670079629
908,1990,estimates,6_11,104.423148427292
908,1990,estimates,6_12,104.38826610114
908,1990,estimates,7_10,104.421720972249
908,1990,estimates,7_12,104.347806284774
908,1990,estimates,11_16,104.254204499626
908,1990,estimates,11_17,104.269186094406
908,1990,estimates,11_18,104.274767289769
908,1990,estimates,12_14,104.214740128304
908,1990,estimates,12_16,104.260778790182
908,1990,estimates,12_17,104.277092267967
908,1990,estimates,12_18,104.282299547244
908,1990,estimates,13_17,104.296187661499
908,1990,estimates,13_18,104.299003700488
908,1990,estimates,13_19,104.288771765031
908,1990,estimates,15plus,90.1726779990013
908,1990,estimates,15_17,104.338028221387
908,1990,estimates,15_24,104.078947245359
908,1990,estimates,15_49,101.884068817124
908,1990,estimates,15_59,99.9880870067806
908,1990,estimates,15_64,98.3774604053166
908,1990,estimates,16plus,89.9355815776482
908,1990,estimates,17plus,89.6875800658204
908,1990,estimates,18plus,89.4288428392151
908,1990,estimates,18_23,104.058559852899
908,1990,estimates,20plus,88.8820672969777
908,1990,estimates,20_64,97.6897238135554
908,1990,estimates,20_69,95.263973304178
908,1990,estimates,21plus,88.5937752493473
908,1990,estimates,25plus,87.3240090089193
908,1990,estimates,25_49,100.99152904971
908,1990,estimates,25_64,96.8516424381949
908,1990,estimates,25_69,94.2018301312455
908,1990,estimates,50plus,73.4499791010551
908,1990,estimates,60plus,63.1341540433802
908,1990,estimates,65plus,56.2307585687339
908,1990,estimates,70plus,50.7709499397653
908,1990,estimates,75plus,46.2849004778019
908,1990,estimates,80plus,40.6783564674778
908,1990,estimates,85plus,33.9873938457356
908,1990,estimates,90plus,27.4085953822253
908,1995,estimates,"Region, subregion, country or area *",EUROPE
908,1995,estimates,total,93.0418801926606
908,1995,estimates,0_1,105.508976580718
908,1995,estimates,0_4,105.356500300765
908,1995,estimates,0_14,104.934533583309
908,1995,estimates,0_17,104.794497291051
908,1995,estimates,0_19,104.694981097342
908,1995,estimates,0_24,104.423266043455
908,1995,estimates,3_4,105.227794436029
908,1995,estimates,3_5,105.188523691604
908,1995,estimates,3_6,105.149984248834
908,1995,estimates,4_5,105.150690784867
908,1995,estimates,4_6,105.11304812404
908,1995,estimates,5_10,104.925484093938
908,1995,estimates,5_11,104.885769503973
908,1995,estimates,5_14,104.757743890106
908,1995,estimates,6_9,104.928541553093
908,1995,estimates,6_10,104.889631914943
908,1995,estimates,6_11,104.849708919302
908,1995,estimates,6_12,104.808412468721
908,1995,estimates,7_10,104.853098534624
908,1995,estimates,7_12,104.771124498706
908,1995,estimates,11_16,104.409239030856
908,1995,estimates,11_17,104.354743518999
908,1995,estimates,11_18,104.299538640378
908,1995,estimates,12_14,104.466551008809
908,1995,estimates,12_16,104.360348383591
908,1995,estimates,12_17,104.304923149552
908,1995,estimates,12_18,104.248988136971
908,1995,estimates,13_17,104.252928307656
908,1995,estimates,13_18,104.196374179493
908,1995,estimates,13_19,104.139594925341
908,1995,estimates,15plus,90.4002829108129
908,1995,estimates,15_17,104.143117167866
908,1995,estimates,15_24,103.723125670294
908,1995,estimates,15_49,101.250089228426
908,1995,estimates,15_59,99.6128724583025
908,1995,estimates,15_64,98.4851444700795
908,1995,estimates,16plus,90.1758869058764
908,1995,estimates,17plus,89.9464425944156
908,1995,estimates,18plus,89.7111225210039
908,1995,estimates,18_23,103.609873939074
908,1995,estimates,20plus,89.2174771667577
908,1995,estimates,20_64,97.8649264755865
908,1995,estimates,20_69,95.9847914505712
908,1995,estimates,21plus,88.9576769467896
908,1995,estimates,25plus,87.8209493378835
908,1995,estimates,25_49,100.31890569642
908,1995,estimates,25_64,97.1396501586718
908,1995,estimates,25_69,95.1055603309813
908,1995,estimates,50plus,74.5940038111802
908,1995,estimates,60plus,65.5635638764489
908,1995,estimates,65plus,59.3064484904415
908,1995,estimates,70plus,51.7747568405606
908,1995,estimates,75plus,45.5229976568106
908,1995,estimates,80plus,40.3257986085712
908,1995,estimates,85plus,34.1893812465155
908,1995,estimates,90plus,27.4905634942033
908,2000,estimates,"Region, subregion, country or area *",EUROPE
908,2000,estimates,total,93.1013984304127
908,2000,estimates,0_1,105.482804994283
908,2000,estimates,0_4,105.392174922019
908,2000,estimates,0_14,105.155093682797
908,2000,estimates,0_17,105.038845178756
908,2000,estimates,0_19,104.928914624298
908,2000,estimates,0_24,104.547554781757
908,2000,estimates,3_4,105.308049765589
908,2000,estimates,3_5,105.288398546733
908,2000,estimates,3_6,105.270222319044
908,2000,estimates,4_5,105.268443387509
908,2000,estimates,4_6,105.251387587146
908,2000,estimates,5_10,105.165570613196
908,2000,estimates,5_11,105.14466988586
908,2000,estimates,5_14,105.058924141398
908,2000,estimates,6_9,105.169527348687
908,2000,estimates,6_10,105.150331045205
908,2000,estimates,6_11,105.12915499141
908,2000,estimates,6_12,105.1046830593
908,2000,estimates,7_10,105.134732057047
908,2000,estimates,7_12,105.087989490242
908,2000,estimates,11_16,104.820996678621
908,2000,estimates,11_17,104.761226625256
908,2000,estimates,11_18,104.689900058054
908,2000,estimates,12_14,104.886013714581
908,2000,estimates,12_16,104.779976288601
908,2000,estimates,12_17,104.717522327442
908,2000,estimates,12_18,104.642705076676
908,2000,estimates,13_17,104.666983021617
908,2000,estimates,13_18,104.588357948952
908,2000,estimates,13_19,104.496883975438
908,2000,estimates,15plus,90.7135565683815
908,2000,estimates,15_17,104.55064110303
908,2000,estimates,15_24,103.784302794905
908,2000,estimates,15_49,100.941214089741
908,2000,estimates,15_59,99.6026312195363
908,2000,estimates,15_64,98.2929217223811
908,2000,estimates,16plus,90.4907475134165
908,2000,estimates,17plus,90.2622034805306
908,2000,estimates,18plus,90.028540485535
908,2000,estimates,18_23,103.574636002793
908,2000,estimates,20plus,89.548027399176
908,2000,estimates,20_64,97.6216078155986
908,2000,estimates,20_69,96.2280411177332
908,2000,estimates,21plus,89.3017162321498
908,2000,estimates,25plus,88.2666490244345
908,2000,estimates,25_49,99.8905653453785
908,2000,estimates,25_64,96.9230854635498
908,2000,estimates,25_69,95.4301395334506
908,2000,estimates,50plus,76.3325998685759
908,2000,estimates,60plus,67.8292011667762
908,2000,estimates,65plus,62.2328975949185
908,2000,estimates,70plus,55.4578201774609
908,2000,estimates,75plus,47.4913075290899
908,2000,estimates,80plus,40.5299009211943
908,2000,estimates,85plus,34.3789702919442
908,2000,estimates,90plus,27.9150310556945
908,2005,estimates,"Region, subregion, country or area *",EUROPE
908,2005,estimates,total,93.1330277162469
908,2005,estimates,0_1,105.587790948236
908,2005,estimates,0_4,105.427511220777
908,2005,estimates,0_14,105.272408424942
908,2005,estimates,0_17,105.21034703312
908,2005,estimates,0_19,105.134478632865
908,2005,estimates,0_24,104.803515655661
908,2005,estimates,3_4,105.278418985943
908,2005,estimates,3_5,105.257797094477
908,2005,estimates,3_6,105.244003718273
908,2005,estimates,4_5,105.23313952597
908,2005,estimates,4_6,105.223044997445
908,2005,estimates,5_10,105.213739683672
908,2005,estimates,5_11,105.216033011087
908,2005,estimates,5_14,105.200712469166
908,2005,estimates,6_9,105.20943009587
908,2005,estimates,6_10,105.213182553147
908,2005,estimates,6_11,105.215934544353
908,2005,estimates,6_12,105.215622677381
908,2005,estimates,7_10,105.215591739467
908,2005,estimates,7_12,105.217566306834
908,2005,estimates,11_16,105.123168641864
908,2005,estimates,11_17,105.082273772096
908,2005,estimates,11_18,105.029251347944
908,2005,estimates,12_14,105.169466290631
908,2005,estimates,12_16,105.104216837244
908,2005,estimates,12_17,105.06075113787
908,2005,estimates,12_18,105.004493660171
908,2005,estimates,13_17,105.033409676088
908,2005,estimates,13_18,104.973770002198
908,2005,estimates,13_19,104.900325612247
908,2005,estimates,15plus,90.9947943127516
908,2005,estimates,15_17,104.963433742126
908,2005,estimates,15_24,104.266494272192
908,2005,estimates,15_49,101.054833307354
908,2005,estimates,15_59,99.2843837045887
908,2005,estimates,15_64,98.431840286882
908,2005,estimates,16plus,90.7914559214764
908,2005,estimates,17plus,90.5752180188405
908,2005,estimates,18plus,90.3477176773264
908,2005,estimates,18_23,104.131193825542
908,2005,estimates,20plus,89.8708876489856
908,2005,estimates,20_64,97.7514249253115
