continent,year,variant,agebroad,sexratio_maleper100female
909,1955,estimates,6_12,104.736831859477
909,1955,estimates,7_10,104.690535956224
909,1955,estimates,7_12,104.75714659155
909,1955,estimates,11_16,105.094317407111
909,1955,estimates,11_17,105.172057841934
909,1955,estimates,11_18,105.303191459427
909,1955,estimates,12_14,105.04466707034
909,1955,estimates,12_16,105.146689377715
909,1955,estimates,12_17,105.231261748652
909,1955,estimates,12_18,105.376514881015
909,1955,estimates,13_17,105.291174121627
909,1955,estimates,13_18,105.454522766304
909,1955,estimates,13_19,105.685642299628
909,1955,estimates,15plus,102.959576363965
909,1955,estimates,15_17,105.438091451292
909,1955,estimates,15_24,107.64174265864
909,1955,estimates,15_49,107.469050756365
909,1955,estimates,15_59,106.668525060466
909,1955,estimates,15_64,105.703512400158
909,1955,estimates,16plus,102.906067870057
909,1955,estimates,17plus,102.849208795465
909,1955,estimates,18plus,102.78397593465
909,1955,estimates,18_23,108.360371540906
909,1955,estimates,20plus,102.599693463068
909,1955,estimates,20_64,105.668877873029
909,1955,estimates,20_69,104.778122027414
909,1955,estimates,21plus,102.474682715517
909,1955,estimates,25plus,101.741554842044
909,1955,estimates,25_49,107.395878958777
909,1955,estimates,25_64,105.108249938712
909,1955,estimates,25_69,104.130696460529
909,1955,estimates,50plus,92.7490871869558
909,1955,estimates,60plus,85.6343363744432
909,1955,estimates,65plus,83.0976489354324
909,1955,estimates,70plus,78.9046880337812
909,1955,estimates,75plus,74.1602507500297
909,1955,estimates,80plus,69.0261476412743
909,1955,estimates,85plus,63.188550507572
909,1955,estimates,90plus,58.9025177533893
909,1960,estimates,"Region, subregion, country or area *",OCEANIA
909,1960,estimates,total,102.979677029889
909,1960,estimates,0_1,105.562217859898
909,1960,estimates,0_4,105.031541194326
909,1960,estimates,0_14,104.724304099754
909,1960,estimates,0_17,104.809630695898
909,1960,estimates,0_19,104.879684975134
909,1960,estimates,0_24,105.122258488607
909,1960,estimates,3_4,104.511647004682
909,1960,estimates,3_5,104.430511241374
909,1960,estimates,3_6,104.374596400595
909,1960,estimates,4_5,104.333256492576
909,1960,estimates,4_6,104.289813866088
909,1960,estimates,5_10,104.303019327713
909,1960,estimates,5_11,104.363457761984
909,1960,estimates,5_14,104.546197411898
909,1960,estimates,6_9,104.258634542898
909,1960,estimates,6_10,104.311329190565
909,1960,estimates,6_11,104.381074971368
909,1960,estimates,6_12,104.455090192772
909,1960,estimates,7_10,104.34010354082
909,1960,estimates,7_12,104.499876577948
909,1960,estimates,11_16,105.056550289467
909,1960,estimates,11_17,105.11610495161
909,1960,estimates,11_18,105.177421527684
909,1960,estimates,12_14,105.023259528421
909,1960,estimates,12_16,105.126589368734
909,1960,estimates,12_17,105.187418174333
909,1960,estimates,12_18,105.250318835712
909,1960,estimates,13_17,105.247784624046
909,1960,estimates,13_18,105.314220356452
909,1960,estimates,13_19,105.381921159846
909,1960,estimates,15plus,102.121229345041
909,1960,estimates,15_17,105.379708186625
909,1960,estimates,15_24,106.015005448833
909,1960,estimates,15_49,106.610535572256
909,1960,estimates,15_59,106.475438850954
909,1960,estimates,15_64,105.609791834166
909,1960,estimates,16plus,102.038558140558
909,1960,estimates,17plus,101.952344849296
909,1960,estimates,18plus,101.862169154985
909,1960,estimates,18_23,106.174613641359
909,1960,estimates,20plus,101.665965562973
909,1960,estimates,20_64,105.622496365196
909,1960,estimates,20_69,104.357945268217
909,1960,estimates,21plus,101.558257193688
909,1960,estimates,25plus,101.027210714252
909,1960,estimates,25_49,106.887877209336
909,1960,estimates,25_64,105.473988320989
909,1960,estimates,25_69,104.035796099042
909,1960,estimates,50plus,92.1138596239698
909,1960,estimates,60plus,82.1925352282539
909,1960,estimates,65plus,77.9648524701543
909,1960,estimates,70plus,74.91820586735
909,1960,estimates,75plus,69.637739825488
909,1960,estimates,80plus,63.787246969153
909,1960,estimates,85plus,58.1964789678807
909,1960,estimates,90plus,51.2889486662183
909,1965,estimates,"Region, subregion, country or area *",OCEANIA
909,1965,estimates,total,102.267179102349
909,1965,estimates,0_1,105.406439009181
909,1965,estimates,0_4,105.151314188187
909,1965,estimates,0_14,104.808050926027
909,1965,estimates,0_17,104.823850471945
909,1965,estimates,0_19,104.864092783212
909,1965,estimates,0_24,105.032357577942
909,1965,estimates,3_4,104.905785569253
909,1965,estimates,3_5,104.849733061403
909,1965,estimates,3_6,104.802649528602
909,1965,estimates,4_5,104.789082950693
909,1965,estimates,4_6,104.745855192701
909,1965,estimates,5_10,104.605213275992
909,1965,estimates,5_11,104.599106803642
909,1965,estimates,5_14,104.616854736151
909,1965,estimates,6_9,104.587296574887
909,1965,estimates,6_10,104.577849034988
909,1965,estimates,6_11,104.575000291744
909,1965,estimates,6_12,104.578329916998
909,1965,estimates,7_10,104.557046474342
909,1965,estimates,7_12,104.564264860211
909,1965,estimates,11_16,104.708977996101
909,1965,estimates,11_17,104.752122356624
909,1965,estimates,11_18,104.804350803472
909,1965,estimates,12_14,104.662369041447
909,1965,estimates,12_16,104.740326478017
909,1965,estimates,12_17,104.786094650865
909,1965,estimates,12_18,104.841805820963
909,1965,estimates,13_17,104.825106679176
909,1965,estimates,13_18,104.884551331338
909,1965,estimates,13_19,104.954376472533
909,1965,estimates,15plus,101.035160519876
909,1965,estimates,15_17,104.915711050307
909,1965,estimates,15_24,105.47960803912
909,1965,estimates,15_49,105.896816154664
909,1965,estimates,15_59,105.500221644925
909,1965,estimates,15_64,105.038598186062
909,1965,estimates,16plus,100.925070519257
909,1965,estimates,17plus,100.807484022997
909,1965,estimates,18plus,100.682089595658
909,1965,estimates,18_23,105.738955464029
909,1965,estimates,20plus,100.408620328713
909,1965,estimates,20_64,105.033592293206
909,1965,estimates,20_69,103.875509117759
909,1965,estimates,21plus,100.26050375973
909,1965,estimates,25plus,99.6070875559884
909,1965,estimates,25_49,106.124993224565
909,1965,estimates,25_64,104.868415056755
909,1965,estimates,25_69,103.534329109288
909,1965,estimates,50plus,90.3237251525546
909,1965,estimates,60plus,80.2950816824924
909,1965,estimates,65plus,73.4286601166055
909,1965,estimates,70plus,67.6900623973186
909,1965,estimates,75plus,63.8323250032334
909,1965,estimates,80plus,58.2040112532898
909,1965,estimates,85plus,52.1333976955527
909,1965,estimates,90plus,45.7608229747107
909,1970,estimates,"Region, subregion, country or area *",OCEANIA
909,1970,estimates,total,101.80371546616
909,1970,estimates,0_1,104.698099596526
909,1970,estimates,0_4,104.787361734345
909,1970,estimates,0_14,104.78819876351
909,1970,estimates,0_17,104.658220947563
909,1970,estimates,0_19,104.596874074925
909,1970,estimates,0_24,104.630410822922
909,1970,estimates,3_4,104.872074415819
909,1970,estimates,3_5,104.886706381488
909,1970,estimates,3_6,104.896308619809
909,1970,estimates,4_5,104.903610969211
909,1970,estimates,4_6,104.910848462055
909,1970,estimates,5_10,104.897303539981
909,1970,estimates,5_11,104.88617480435
909,1970,estimates,5_14,104.788640669884
909,1970,estimates,6_9,104.906944477669
909,1970,estimates,6_10,104.893455303435
909,1970,estimates,6_11,104.881068856561
909,1970,estimates,6_12,104.861014811611
909,1970,estimates,7_10,104.885348525566
909,1970,estimates,7_12,104.850056790249
909,1970,estimates,11_16,104.419342700095
909,1970,estimates,11_17,104.329957565833
909,1970,estimates,11_18,104.272267574446
909,1970,estimates,12_14,104.548606366126
909,1970,estimates,12_16,104.334134830945
909,1970,estimates,12_17,104.241767057652
909,1970,estimates,12_18,104.18674316507
909,1970,estimates,13_17,104.134005305951
909,1970,estimates,13_18,104.085823646646
909,1970,estimates,13_19,104.08333997914
909,1970,estimates,15plus,100.394070973762
909,1970,estimates,15_17,103.905949954208
909,1970,estimates,15_24,104.343707846476
909,1970,estimates,15_49,105.542350825358
909,1970,estimates,15_59,104.628630581599
909,1970,estimates,15_64,104.045281131421
909,1970,estimates,16plus,100.286697763317
909,1970,estimates,17plus,100.184160887749
909,1970,estimates,18plus,100.082004546839
909,1970,estimates,18_23,104.417518739441
909,1970,estimates,20plus,99.8484923879082
909,1970,estimates,20_64,104.067432530232
909,1970,estimates,20_69,103.378228575637
909,1970,estimates,21plus,99.7104256108473
909,1970,estimates,25plus,99.0067548650808
909,1970,estimates,25_49,106.261021946925
909,1970,estimates,25_64,103.919866208189
909,1970,estimates,25_69,103.108201361743
909,1970,estimates,50plus,88.7454702685908
909,1970,estimates,60plus,80.3220340595649
909,1970,estimates,65plus,73.9968253574573
909,1970,estimates,70plus,65.3513951212929
909,1970,estimates,75plus,58.9363501049633
909,1970,estimates,80plus,54.6775682274926
909,1970,estimates,85plus,47.2859820154399
909,1970,estimates,90plus,41.1811599016807
909,1975,estimates,"Region, subregion, country or area *",OCEANIA
909,1975,estimates,total,101.279278306297
909,1975,estimates,0_1,104.947047483163
909,1975,estimates,0_4,104.792454884933
909,1975,estimates,0_14,105.045327276882
909,1975,estimates,0_17,104.972810731192
909,1975,estimates,0_19,104.87078893014
909,1975,estimates,0_24,104.548680687067
909,1975,estimates,3_4,104.666400736144
909,1975,estimates,3_5,104.687400275354
909,1975,estimates,3_6,104.72262005754
909,1975,estimates,4_5,104.700125263259
909,1975,estimates,4_6,104.743150974133
909,1975,estimates,5_10,105.030570341262
909,1975,estimates,5_11,105.100253493179
909,1975,estimates,5_14,105.179939998962
909,1975,estimates,6_9,105.024033559589
909,1975,estimates,6_10,105.091325861641
909,1975,estimates,6_11,105.162617798443
909,1975,estimates,6_12,105.218979706855
909,1975,estimates,7_10,105.156967157156
909,1975,estimates,7_12,105.284117469081
909,1975,estimates,11_16,105.184796771221
909,1975,estimates,11_17,105.062573287892
909,1975,estimates,11_18,104.936157299323
909,1975,estimates,12_14,105.368599204944
909,1975,estimates,12_16,105.116134284756
909,1975,estimates,12_17,104.98383802647
909,1975,estimates,12_18,104.849290632346
909,1975,estimates,13_17,104.864468978326
909,1975,estimates,13_18,104.725494068243
909,1975,estimates,13_19,104.58650615941
909,1975,estimates,15plus,99.612904793533
909,1975,estimates,15_17,104.582200054233
909,1975,estimates,15_24,103.693324827832
909,1975,estimates,15_49,104.767260299614
909,1975,estimates,15_59,104.026258479376
909,1975,estimates,15_64,103.368158257343
909,1975,estimates,16plus,99.4628235278435
909,1975,estimates,17plus,99.3143062081658
909,1975,estimates,18plus,99.1681711782404
909,1975,estimates,18_23,103.334505879289
909,1975,estimates,20plus,98.8848844836098
909,1975,estimates,20_64,103.199423594967
909,1975,estimates,20_69,102.432546382358
909,1975,estimates,21plus,98.7484418796399
909,1975,estimates,25plus,98.2021467197684
909,1975,estimates,25_49,105.404041238038
909,1975,estimates,25_64,103.23295784378
909,1975,estimates,25_69,102.321921556456
909,1975,estimates,50plus,88.1295708584096
909,1975,estimates,60plus,79.4665991545459
909,1975,estimates,65plus,73.3720026182104
909,1975,estimates,70plus,64.9702364285032
909,1975,estimates,75plus,55.4983394695736
909,1975,estimates,80plus,48.0942409513063
909,1975,estimates,85plus,43.9014486869009
909,1975,estimates,90plus,36.3603133159269
909,1980,estimates,"Region, subregion, country or area *",OCEANIA
909,1980,estimates,total,100.628632052455
909,1980,estimates,0_1,105.63427551324
909,1980,estimates,0_4,105.240810584565
909,1980,estimates,0_14,104.909672371691
909,1980,estimates,0_17,104.849104745711
909,1980,estimates,0_19,104.781534215872
909,1980,estimates,0_24,104.497058966334
909,1980,estimates,3_4,104.908666951587
909,1980,estimates,3_5,104.856825683892
909,1980,estimates,3_6,104.819848467177
909,1980,estimates,4_5,104.798270735267
909,1980,estimates,4_6,104.768737142323
909,1980,estimates,5_10,104.722762513376
909,1980,estimates,5_11,104.734301172296
909,1980,estimates,5_14,104.746982823207
909,1980,estimates,6_9,104.706311404335
909,1980,estimates,6_10,104.716363774827
909,1980,estimates,6_11,104.73089517544
909,1980,estimates,6_12,104.744136051288
909,1980,estimates,7_10,104.718005663206
909,1980,estimates,7_12,104.750005433931
909,1980,estimates,11_16,104.721570550936
909,1980,estimates,11_17,104.679690057841
909,1980,estimates,11_18,104.627239817063
909,1980,estimates,12_14,104.77789619739
909,1980,estimates,12_16,104.704470925494
909,1980,estimates,12_17,104.658375971928
909,1980,estimates,12_18,104.601341430062
909,1980,estimates,13_17,104.624683278985
909,1980,estimates,13_18,104.563673435239
909,1980,estimates,13_19,104.490289320119
909,1980,estimates,15plus,98.888224043555
909,1980,estimates,15_17,104.539015637769
909,1980,estimates,15_24,103.833641071219
909,1980,estimates,15_49,103.574137676451
909,1980,estimates,15_59,103.38310560596
909,1980,estimates,15_64,102.732519429449
909,1980,estimates,16plus,98.731775334347
909,1980,estimates,17plus,98.5688246276825
909,1980,estimates,18plus,98.4008109870194
909,1980,estimates,18_23,103.678379555209
909,1980,estimates,20plus,98.0588626350752
909,1980,estimates,20_64,102.438740294792
909,1980,estimates,20_69,101.575676934377
909,1980,estimates,21plus,97.88681978627
909,1980,estimates,25plus,97.2146253961176
909,1980,estimates,25_49,103.42415918492
909,1980,estimates,25_64,102.280139382267
909,1980,estimates,25_69,101.269213861618
909,1980,estimates,50plus,88.4416451271081
909,1980,estimates,60plus,78.8683057367453
909,1980,estimates,65plus,73.5443270222117
909,1980,estimates,70plus,65.9736116986612
909,1980,estimates,75plus,56.3660356315319
909,1980,estimates,80plus,45.654672158276
909,1980,estimates,85plus,38.1499114260407
909,1980,estimates,90plus,34.1356761744293
909,1985,estimates,"Region, subregion, country or area *",OCEANIA
909,1985,estimates,total,100.565014705234
909,1985,estimates,0_1,105.418788763001
909,1985,estimates,0_4,105.538022875845
909,1985,estimates,0_14,105.267946898187
909,1985,estimates,0_17,105.169983000842
909,1985,estimates,0_19,105.101418721634
909,1985,estimates,0_24,104.85582334132
909,1985,estimates,3_4,105.642742711392
909,1985,estimates,3_5,105.631231292907
909,1985,estimates,3_6,105.607843894417
909,1985,estimates,4_5,105.626311467932
909,1985,estimates,4_6,105.596591644474
909,1985,estimates,5_10,105.359232618237
909,1985,estimates,5_11,105.292026773577
909,1985,estimates,5_14,105.128851623778
909,1985,estimates,6_9,105.374300866688
909,1985,estimates,6_10,105.310378775403
909,1985,estimates,6_11,105.240687969175
909,1985,estimates,6_12,105.174511147554
909,1985,estimates,7_10,105.255000335969
909,1985,estimates,7_12,105.116309182753
909,1985,estimates,11_16,104.763948466581
909,1985,estimates,11_17,104.742714364866
909,1985,estimates,11_18,104.715522298845
909,1985,estimates,12_14,104.762219913848
909,1985,estimates,12_16,104.734836194241
909,1985,estimates,12_17,104.714640015788
909,1985,estimates,12_18,104.687304531597
909,1985,estimates,13_17,104.697904162577
909,1985,estimates,13_18,104.668498766913
909,1985,estimates,13_19,104.630575460814
909,1985,estimates,15plus,98.7805101363721
909,1985,estimates,15_17,104.664756014782
909,1985,estimates,15_24,104.206372288514
909,1985,estimates,15_49,103.183396476474
909,1985,estimates,15_59,103.304422875383
909,1985,estimates,15_64,102.793983682944
909,1985,estimates,16plus,98.6287864474376
909,1985,estimates,17plus,98.4732019654627
909,1985,estimates,18plus,98.3131960590928
909,1985,estimates,18_23,104.143235611654
909,1985,estimates,20plus,97.9765357245344
909,1985,estimates,20_64,102.500777446865
909,1985,estimates,20_69,101.641670817113
909,1985,estimates,21plus,97.799318475994
909,1985,estimates,25plus,97.059695440317
909,1985,estimates,25_49,102.642343609981
909,1985,estimates,25_64,102.248302278557
909,1985,estimates,25_69,101.252430901182
909,1985,estimates,50plus,88.6982527652198
909,1985,estimates,60plus,79.4806142063715
909,1985,estimates,65plus,73.2808691117507
909,1985,estimates,70plus,66.7090194585988
909,1985,estimates,75plus,57.9223445125538
909,1985,estimates,80plus,47.0680511817937
909,1985,estimates,85plus,36.405618450171
909,1985,estimates,90plus,28.857383573981
909,1990,estimates,"Region, subregion, country or area *",OCEANIA
909,1990,estimates,total,100.258791410676
909,1990,estimates,0_1,105.665345682281
909,1990,estimates,0_4,105.592718437541
909,1990,estimates,0_14,105.554292288661
909,1990,estimates,0_17,105.438304167127
909,1990,estimates,0_19,105.312697341548
909,1990,estimates,0_24,104.844559015378
909,1990,estimates,3_4,105.533237168174
909,1990,estimates,3_5,105.534267691399
909,1990,estimates,3_6,105.539465835015
909,1990,estimates,4_5,105.532897838516
909,1990,estimates,4_6,105.540312630251
909,1990,estimates,5_10,105.580391113817
909,1990,estimates,5_11,105.584438855976
909,1990,estimates,5_14,105.533736509368
909,1990,estimates,6_9,105.58382727361
909,1990,estimates,6_10,105.589528200539
909,1990,estimates,6_11,105.592809892882
909,1990,estimates,6_12,105.587768886415
909,1990,estimates,7_10,105.598335472329
909,1990,estimates,7_12,105.593408484891
909,1990,estimates,11_16,105.291828166676
909,1990,estimates,11_17,105.194944555565
909,1990,estimates,11_18,105.085830840359
909,1990,estimates,12_14,105.411151681684
909,1990,estimates,12_16,105.22958256362
909,1990,estimates,12_17,105.127738575585
909,1990,estimates,12_18,105.013336701562
909,1990,estimates,13_17,105.04554023628
909,1990,estimates,13_18,104.926809238862
909,1990,estimates,13_19,104.794275095409
909,1990,estimates,15plus,98.3831070170681
909,1990,estimates,15_17,104.856965870544
909,1990,estimates,15_24,103.744237459212
909,1990,estimates,15_49,102.326257728753
909,1990,estimates,15_59,102.435806076728
909,1990,estimates,15_64,102.265634617483
909,1990,estimates,16plus,98.224324905848
909,1990,estimates,17plus,98.0594560763782
909,1990,estimates,18plus,97.8908059928278
909,1990,estimates,18_23,103.43810894409
909,1990,estimates,20plus,97.5581850945004
909,1990,estimates,20_64,101.898344399507
909,1990,estimates,20_69,101.207336976165
909,1990,estimates,21plus,97.397725947515
909,1990,estimates,25plus,96.795541889955
909,1990,estimates,25_49,101.63911506527
909,1990,estimates,25_64,101.729453723745
909,1990,estimates,25_69,100.936445543071
909,1990,estimates,50plus,89.1851992316111
909,1990,estimates,60plus,81.2768176369308
909,1990,estimates,65plus,74.8253342509126
909,1990,estimates,70plus,67.4611738329058
909,1990,estimates,75plus,59.6074761006173
909,1990,estimates,80plus,49.703056768559
909,1990,estimates,85plus,38.5325705108903
909,1990,estimates,90plus,28.0530865700718
909,1995,estimates,"Region, subregion, country or area *",OCEANIA
909,1995,estimates,total,99.978436676151
909,1995,estimates,0_1,106.11144397843
909,1995,estimates,0_4,105.936184575827
909,1995,estimates,0_14,105.666013147581
909,1995,estimates,0_17,105.629678324764
909,1995,estimates,0_19,105.542335312034
909,1995,estimates,0_24,105.043063496905
909,1995,estimates,3_4,105.767094568695
909,1995,estimates,3_5,105.73174805935
909,1995,estimates,3_6,105.70180330733
909,1995,estimates,4_5,105.693229672822
909,1995,estimates,4_6,105.665832535354
909,1995,estimates,5_10,105.568879596148
909,1995,estimates,5_11,105.552035698117
909,1995,estimates,5_14,105.52166798515
909,1995,estimates,6_9,105.563887404673
909,1995,estimates,6_10,105.550230917807
909,1995,estimates,6_11,105.533570007942
909,1995,estimates,6_12,105.518332484215
909,1995,estimates,7_10,105.534938035351
909,1995,estimates,7_12,105.502635381404
909,1995,estimates,11_16,105.458564286933
909,1995,estimates,11_17,105.441119742965
909,1995,estimates,11_18,105.382131843231
909,1995,estimates,12_14,105.448089987374
909,1995,estimates,12_16,105.460580558344
909,1995,estimates,12_17,105.439786301527
909,1995,estimates,12_18,105.372193476314
909,1995,estimates,13_17,105.442873615817
909,1995,estimates,13_18,105.363030041498
909,1995,estimates,13_19,105.231756407667
909,1995,estimates,15plus,98.0192228784903
909,1995,estimates,15_17,105.431146973255
909,1995,estimates,15_24,104.040361863798
909,1995,estimates,15_49,101.644732822075
909,1995,estimates,15_59,101.78916153472
909,1995,estimates,15_64,101.652394224828
909,1995,estimates,16plus,97.8570943821428
909,1995,estimates,17plus,97.6902570155844
909,1995,estimates,18plus,97.520498478315
909,1995,estimates,18_23,103.704873485705
909,1995,estimates,20plus,97.1818094020408
909,1995,estimates,20_64,101.162164707504
909,1995,estimates,20_69,100.804371713855
909,1995,estimates,21plus,97.0146638227558
909,1995,estimates,25plus,96.3797738791533
909,1995,estimates,25_49,100.575522650494
909,1995,estimates,25_64,100.853330982575
909,1995,estimates,25_69,100.458339990548
909,1995,estimates,50plus,89.8154131937034
909,1995,estimates,60plus,82.1673434610348
909,1995,estimates,65plus,76.8401410041291
909,1995,estimates,70plus,69.2531742850404
909,1995,estimates,75plus,60.6164215580196
909,1995,estimates,80plus,51.2860268092088
909,1995,estimates,85plus,41.256559095481
909,1995,estimates,90plus,30.6432250319483
909,2000,estimates,"Region, subregion, country or area *",OCEANIA
909,2000,estimates,total,100.167283438485
909,2000,estimates,0_1,106.147944404133
909,2000,estimates,0_4,106.713570307539
909,2000,estimates,0_14,106.751067086274
909,2000,estimates,0_17,106.528556019002
909,2000,estimates,0_19,106.335726617447
909,2000,estimates,0_24,105.665386892824
909,2000,estimates,3_4,107.218516404869
909,2000,estimates,3_5,107.2790600021
909,2000,estimates,3_6,107.310982163661
909,2000,estimates,4_5,107.355865184404
909,2000,estimates,4_6,107.37304227887
909,2000,estimates,5_10,107.196307358132
909,2000,estimates,5_11,107.093839010668
909,2000,estimates,5_14,106.770614776928
909,2000,estimates,6_9,107.247178907757
909,2000,estimates,6_10,107.15448756029
909,2000,estimates,6_11,107.041271486034
909,2000,estimates,6_12,106.920440769637
909,2000,estimates,7_10,107.08988811794
909,2000,estimates,7_12,106.836719561026
909,2000,estimates,11_16,105.896861786287
909,2000,estimates,11_17,105.780726475201
909,2000,estimates,11_18,105.64701873762
909,2000,estimates,12_14,105.981253409509
909,2000,estimates,12_16,105.782099243293
909,2000,estimates,12_17,105.66494285118
909,2000,estimates,12_18,105.527652849236
909,2000,estimates,13_17,105.562125930433
909,2000,estimates,13_18,105.418151695955
909,2000,estimates,13_19,105.251390725356
909,2000,estimates,15plus,97.9750296662725
909,2000,estimates,15_17,105.343146233908
909,2000,estimates,15_24,103.851525606247
909,2000,estimates,15_49,101.062899955747
909,2000,estimates,15_59,101.27722899523
909,2000,estimates,15_64,101.24031623033
909,2000,estimates,16plus,97.8119591409558
909,2000,estimates,17plus,97.6475651842679
909,2000,estimates,18plus,97.4837997359839
909,2000,estimates,18_23,103.455486540933
909,2000,estimates,20plus,97.1710794836531
909,2000,estimates,20_64,100.726023856714
909,2000,estimates,20_69,100.515093392792
909,2000,estimates,21plus,97.0249408973786
909,2000,estimates,25plus,96.5123030004193
909,2000,estimates,25_49,99.8930312984163
909,2000,estimates,25_64,100.443634346106
909,2000,estimates,25_69,100.21967965981
909,2000,estimates,50plus,91.5797900477336
909,2000,estimates,60plus,84.2791594852135
909,2000,estimates,65plus,79.0970285281231
909,2000,estimates,70plus,72.5715568026012
909,2000,estimates,75plus,63.0226060699926
909,2000,estimates,80plus,51.8680719244833
909,2000,estimates,85plus,43.0974809358548
909,2000,estimates,90plus,33.0553359094096
909,2005,estimates,"Region, subregion, country or area *",OCEANIA
909,2005,estimates,total,100.197486053177
909,2005,estimates,0_1,105.900167443544
909,2005,estimates,0_4,105.929281295032
909,2005,estimates,0_14,106.600498390886
909,2005,estimates,0_17,106.509626596244
909,2005,estimates,0_19,106.386663046871
909,2005,estimates,0_24,105.94207357941
909,2005,estimates,3_4,105.995464284925
909,2005,estimates,3_5,106.074932941926
909,2005,estimates,3_6,106.164780098374
909,2005,estimates,4_5,106.148187558423
909,2005,estimates,4_6,106.243841316549
909,2005,estimates,5_10,106.740789673642
909,2005,estimates,5_11,106.838254976056
909,2005,estimates,5_14,106.944616064374
909,2005,estimates,6_9,106.746376265411
909,2005,estimates,6_10,106.842703369338
909,2005,estimates,6_11,106.939628408888
909,2005,estimates,6_12,107.013738288746
909,2005,estimates,7_10,106.944933990537
909,2005,estimates,7_12,107.110746225332
909,2005,estimates,11_16,106.924006327774
909,2005,estimates,11_17,106.74051483211
909,2005,estimates,11_18,106.56791310199
909,2005,estimates,12_14,107.197140550436
909,2005,estimates,12_16,106.821252326018
909,2005,estimates,12_17,106.6230920623
909,2005,estimates,12_18,106.441479988267
909,2005,estimates,13_17,106.450700786927
909,2005,estimates,13_18,106.266084881003
909,2005,estimates,13_19,106.104358352166
909,2005,estimates,15plus,98.1651168548255
909,2005,estimates,15_17,106.032191107389
909,2005,estimates,15_24,104.888678730448
909,2005,estimates,15_49,101.27843563447
909,2005,estimates,15_59,101.056677894031
909,2005,estimates,15_64,100.99086649487
909,2005,estimates,16plus,97.9926151863074
909,2005,estimates,17plus,97.8244953970608
909,2005,estimates,18plus,97.659281630358
909,2005,estimates,18_23,104.626302788529
909,2005,estimates,20plus,97.3249139913289
909,2005,estimates,20_64,100.361434857791
909,2005,estimates,20_69,100.199092246438
909,2005,estimates,21plus,97.1545701325142
909,2005,estimates,25plus,96.5010419137496
909,2005,estimates,25_49,99.7186597713245
909,2005,estimates,25_64,99.8066750760041
