variant,continent,year,gender,oldagedependencyratio1564
estimates,903,1950,male,5.287
estimates,903,1951,male,5.292
estimates,903,1952,male,5.268
estimates,903,1953,male,5.22
estimates,903,1954,male,5.152
estimates,903,1955,male,5.067
estimates,903,1956,male,5.113
estimates,903,1957,male,5.136
estimates,903,1958,male,5.137
estimates,903,1959,male,5.119
estimates,903,1960,male,5.084
estimates,903,1961,male,5.15
estimates,903,1962,male,5.192
estimates,903,1963,male,5.214
estimates,903,1964,male,5.216
estimates,903,1965,male,5.2
estimates,903,1966,male,5.261
estimates,903,1967,male,5.299
estimates,903,1968,male,5.316
estimates,903,1969,male,5.316
estimates,903,1970,male,5.303
estimates,903,1971,male,5.361
estimates,903,1972,male,5.398
estimates,903,1973,male,5.415
estimates,903,1974,male,5.412
estimates,903,1975,male,5.391
estimates,903,1976,male,5.435
estimates,903,1977,male,5.459
estimates,903,1978,male,5.467
estimates,903,1979,male,5.462
estimates,903,1980,male,5.449
estimates,903,1981,male,5.486
estimates,903,1982,male,5.505
estimates,903,1983,male,5.508
estimates,903,1984,male,5.499
estimates,903,1985,male,5.479
estimates,903,1986,male,5.527
estimates,903,1987,male,5.559
estimates,903,1988,male,5.578
estimates,903,1989,male,5.585
estimates,903,1990,male,5.583
estimates,903,1991,male,5.628
estimates,903,1992,male,5.656
estimates,903,1993,male,5.67
estimates,903,1994,male,5.672
estimates,903,1995,male,5.667
estimates,903,1996,male,5.698
estimates,903,1997,male,5.713
estimates,903,1998,male,5.713
estimates,903,1999,male,5.696
estimates,903,2000,male,5.663
estimates,903,2001,male,5.675
estimates,903,2002,male,5.669
estimates,903,2003,male,5.648
estimates,903,2004,male,5.617
estimates,903,2005,male,5.58
estimates,903,2006,male,5.595
estimates,903,2007,male,5.598
estimates,903,2008,male,5.593
estimates,903,2009,male,5.582
estimates,903,2010,male,5.569
estimates,903,2011,male,5.59
estimates,903,2012,male,5.605
estimates,903,2013,male,5.615
estimates,903,2014,male,5.624
estimates,903,2015,male,5.633
medium_variant,903,2015,male,5.633
medium_variant,903,2016,male,5.679
medium_variant,903,2017,male,5.719
medium_variant,903,2018,male,5.756
medium_variant,903,2019,male,5.788
medium_variant,903,2020,male,5.817
medium_variant,903,2021,male,5.878
medium_variant,903,2022,male,5.931
medium_variant,903,2023,male,5.976
medium_variant,903,2024,male,6.017
medium_variant,903,2025,male,6.055
medium_variant,903,2026,male,6.119
medium_variant,903,2027,male,6.176
medium_variant,903,2028,male,6.228
medium_variant,903,2029,male,6.276
medium_variant,903,2030,male,6.323
medium_variant,903,2031,male,6.394
medium_variant,903,2032,male,6.459
medium_variant,903,2033,male,6.522
medium_variant,903,2034,male,6.588
medium_variant,903,2035,male,6.659
medium_variant,903,2036,male,6.754
medium_variant,903,2037,male,6.848
medium_variant,903,2038,male,6.945
medium_variant,903,2039,male,7.047
medium_variant,903,2040,male,7.156
medium_variant,903,2041,male,7.291
medium_variant,903,2042,male,7.427
medium_variant,903,2043,male,7.565
medium_variant,903,2044,male,7.707
medium_variant,903,2045,male,7.857
medium_variant,903,2046,male,8.027
medium_variant,903,2047,male,8.197
medium_variant,903,2048,male,8.365
medium_variant,903,2049,male,8.533
medium_variant,903,2050,male,8.702
