variant,continent,year,gender,oldagedependencyratio1564
estimates,935,1950,male,5.968
estimates,935,1951,male,6.012
estimates,935,1952,male,6.022
estimates,935,1953,male,5.993
estimates,935,1954,male,5.922
estimates,935,1955,male,5.812
estimates,935,1956,male,5.849
estimates,935,1957,male,5.845
estimates,935,1958,male,5.802
estimates,935,1959,male,5.725
estimates,935,1960,male,5.618
estimates,935,1961,male,5.693
estimates,935,1962,male,5.735
estimates,935,1963,male,5.744
estimates,935,1964,male,5.718
estimates,935,1965,male,5.655
estimates,935,1966,male,5.765
estimates,935,1967,male,5.844
estimates,935,1968,male,5.896
estimates,935,1969,male,5.932
estimates,935,1970,male,5.956
estimates,935,1971,male,6.059
estimates,935,1972,male,6.145
estimates,935,1973,male,6.215
estimates,935,1974,male,6.273
estimates,935,1975,male,6.318
estimates,935,1976,male,6.426
estimates,935,1977,male,6.516
estimates,935,1978,male,6.59
estimates,935,1979,male,6.648
estimates,935,1980,male,6.69
estimates,935,1981,male,6.776
estimates,935,1982,male,6.841
estimates,935,1983,male,6.889
estimates,935,1984,male,6.922
estimates,935,1985,male,6.942
estimates,935,1986,male,7.01
estimates,935,1987,male,7.06
estimates,935,1988,male,7.102
estimates,935,1989,male,7.148
estimates,935,1990,male,7.205
estimates,935,1991,male,7.32
estimates,935,1992,male,7.436
estimates,935,1993,male,7.549
estimates,935,1994,male,7.657
estimates,935,1995,male,7.756
estimates,935,1996,male,7.897
estimates,935,1997,male,8.022
estimates,935,1998,male,8.132
estimates,935,1999,male,8.228
estimates,935,2000,male,8.311
estimates,935,2001,male,8.439
estimates,935,2002,male,8.551
estimates,935,2003,male,8.646
estimates,935,2004,male,8.725
estimates,935,2005,male,8.791
estimates,935,2006,male,8.886
estimates,935,2007,male,8.969
estimates,935,2008,male,9.047
estimates,935,2009,male,9.132
estimates,935,2010,male,9.23
estimates,935,2011,male,9.378
estimates,935,2012,male,9.528
estimates,935,2013,male,9.696
estimates,935,2014,male,9.903
estimates,935,2015,male,10.161
medium_variant,935,2015,male,10.161
medium_variant,935,2016,male,10.5
medium_variant,935,2017,male,10.877
medium_variant,935,2018,male,11.272
medium_variant,935,2019,male,11.654
medium_variant,935,2020,male,12.008
medium_variant,935,2021,male,12.367
medium_variant,935,2022,male,12.693
medium_variant,935,2023,male,13.006
medium_variant,935,2024,male,13.333
medium_variant,935,2025,male,13.693
medium_variant,935,2026,male,14.101
medium_variant,935,2027,male,14.521
medium_variant,935,2028,male,14.958
medium_variant,935,2029,male,15.418
medium_variant,935,2030,male,15.904
medium_variant,935,2031,male,16.433
medium_variant,935,2032,male,16.972
medium_variant,935,2033,male,17.518
medium_variant,935,2034,male,18.062
medium_variant,935,2035,male,18.598
medium_variant,935,2036,male,19.142
medium_variant,935,2037,male,19.67
medium_variant,935,2038,male,20.174
medium_variant,935,2039,male,20.638
medium_variant,935,2040,male,21.056
medium_variant,935,2041,male,21.452
medium_variant,935,2042,male,21.791
medium_variant,935,2043,male,22.099
medium_variant,935,2044,male,22.408
medium_variant,935,2045,male,22.741
medium_variant,935,2046,male,23.124
medium_variant,935,2047,male,23.507
medium_variant,935,2048,male,23.907
medium_variant,935,2049,male,24.353
medium_variant,935,2050,male,24.862
medium_variant,935,2051,male,25.469
medium_variant,935,2052,male,26.12
medium_variant,935,2053,male,26.792
medium_variant,935,2054,male,27.438
medium_variant,935,2055,male,28.029
medium_variant,935,2056,male,28.608
medium_variant,935,2057,male,29.114
medium_variant,935,2058,male,29.559
medium_variant,935,2059,male,29.961
medium_variant,935,2060,male,30.334
medium_variant,935,2061,male,30.714
medium_variant,935,2062,male,31.038
medium_variant,935,2063,male,31.324
medium_variant,935,2064,male,31.595
medium_variant,935,2065,male,31.87
medium_variant,935,2066,male,32.182
medium_variant,935,2067,male,32.476
medium_variant,935,2068,male,32.764
medium_variant,935,2069,male,33.059
medium_variant,935,2070,male,33.375
medium_variant,935,2071,male,33.729
medium_variant,935,2072,male,34.079
medium_variant,935,2073,male,34.435
medium_variant,935,2074,male,34.802
medium_variant,935,2075,male,35.182
medium_variant,935,2076,male,35.591
medium_variant,935,2077,male,35.989
medium_variant,935,2078,male,36.379
medium_variant,935,2079,male,36.765
medium_variant,935,2080,male,37.152
medium_variant,935,2081,male,37.571
medium_variant,935,2082,male,37.958
medium_variant,935,2083,male,38.318
medium_variant,935,2084,male,38.661
medium_variant,935,2085,male,39.004
medium_variant,935,2086,male,39.361
medium_variant,935,2087,male,39.677
medium_variant,935,2088,male,39.975
medium_variant,935,2089,male,40.27
medium_variant,935,2090,male,40.575
medium_variant,935,2091,male,40.867
medium_variant,935,2092,male,41.136
medium_variant,935,2093,male,41.394
medium_variant,935,2094,male,41.653
medium_variant,935,2095,male,41.924
medium_variant,935,2096,male,42.177
medium_variant,935,2097,male,42.415
medium_variant,935,2098,male,42.652
medium_variant,935,2099,male,42.895
medium_variant,935,2100,male,43.155
estimates,935,1950,female,7.619
estimates,935,1951,female,7.674
estimates,935,1952,female,7.691
estimates,935,1953,female,7.669
estimates,935,1954,female,7.607
estimates,935,1955,female,7.508
estimates,935,1956,female,7.528
estimates,935,1957,female,7.509
estimates,935,1958,female,7.456
estimates,935,1959,female,7.375
estimates,935,1960,female,7.269
estimates,935,1961,female,7.33
estimates,935,1962,female,7.357
estimates,935,1963,female,7.355
estimates,935,1964,female,7.323
estimates,935,1965,female,7.267
estimates,935,1966,female,7.373
estimates,935,1967,female,7.455
estimates,935,1968,female,7.519
estimates,935,1969,female,7.572
estimates,935,1970,female,7.621
estimates,935,1971,female,7.724
estimates,935,1972,female,7.816
estimates,935,1973,female,7.897
estimates,935,1974,female,7.967
estimates,935,1975,female,8.024
estimates,935,1976,female,8.128
estimates,935,1977,female,8.215
estimates,935,1978,female,8.287
estimates,935,1979,female,8.344
estimates,935,1980,female,8.385
estimates,935,1981,female,8.449
estimates,935,1982,female,8.494
estimates,935,1983,female,8.524
estimates,935,1984,female,8.548
estimates,935,1985,female,8.571
estimates,935,1986,female,8.622
estimates,935,1987,female,8.665
estimates,935,1988,female,8.707
estimates,935,1989,female,8.754
estimates,935,1990,female,8.811
estimates,935,1991,female,8.911
estimates,935,1992,female,9.014
estimates,935,1993,female,9.119
estimates,935,1994,female,9.229
estimates,935,1995,female,9.343
estimates,935,1996,female,9.486
estimates,935,1997,female,9.626
estimates,935,1998,female,9.76
estimates,935,1999,female,9.886
estimates,935,2000,female,10.002
estimates,935,2001,female,10.124
estimates,935,2002,female,10.23
estimates,935,2003,female,10.324
estimates,935,2004,female,10.406
estimates,935,2005,female,10.484
estimates,935,2006,female,10.582
estimates,935,2007,female,10.673
estimates,935,2008,female,10.769
estimates,935,2009,female,10.881
estimates,935,2010,female,11.019
estimates,935,2011,female,11.196
estimates,935,2012,female,11.389
estimates,935,2013,female,11.611
estimates,935,2014,female,11.88
estimates,935,2015,female,12.206
medium_variant,935,2015,female,12.206
medium_variant,935,2016,female,12.591
medium_variant,935,2017,female,13.025
medium_variant,935,2018,female,13.487
medium_variant,935,2019,female,13.945
medium_variant,935,2020,female,14.385
medium_variant,935,2021,female,14.807
medium_variant,935,2022,female,15.203
medium_variant,935,2023,female,15.595
medium_variant,935,2024,female,16.013
medium_variant,935,2025,female,16.476
medium_variant,935,2026,female,16.962
medium_variant,935,2027,female,17.473
medium_variant,935,2028,female,18.016
medium_variant,935,2029,female,18.598
medium_variant,935,2030,female,19.224
medium_variant,935,2031,female,19.861
medium_variant,935,2032,female,20.527
medium_variant,935,2033,female,21.215
medium_variant,935,2034,female,21.911
medium_variant,935,2035,female,22.606
medium_variant,935,2036,female,23.258
medium_variant,935,2037,female,23.9
medium_variant,935,2038,female,24.526
medium_variant,935,2039,female,25.126
medium_variant,935,2040,female,25.694
medium_variant,935,2041,female,26.192
medium_variant,935,2042,female,26.644
medium_variant,935,2043,female,27.077
medium_variant,935,2044,female,27.527
medium_variant,935,2045,female,28.02
medium_variant,935,2046,female,28.514
medium_variant,935,2047,female,29.022
medium_variant,935,2048,female,29.564
medium_variant,935,2049,female,30.168
medium_variant,935,2050,female,30.852
medium_variant,935,2051,female,31.566
medium_variant,935,2052,female,32.339
medium_variant,935,2053,female,33.143
medium_variant,935,2054,female,33.925
medium_variant,935,2055,female,34.65
medium_variant,935,2056,female,35.271
medium_variant,935,2057,female,35.811
medium_variant,935,2058,female,36.285
medium_variant,935,2059,female,36.72
medium_variant,935,2060,female,37.137
medium_variant,935,2061,female,37.483
medium_variant,935,2062,female,37.775
medium_variant,935,2063,female,38.037
medium_variant,935,2064,female,38.295
medium_variant,935,2065,female,38.573
medium_variant,935,2066,female,38.811
medium_variant,935,2067,female,39.041
medium_variant,935,2068,female,39.28
medium_variant,935,2069,female,39.546
medium_variant,935,2070,female,39.855
medium_variant,935,2071,female,40.131
medium_variant,935,2072,female,40.421
medium_variant,935,2073,female,40.737
medium_variant,935,2074,female,41.087
medium_variant,935,2075,female,41.472
medium_variant,935,2076,female,41.817
medium_variant,935,2077,female,42.168
medium_variant,935,2078,female,42.531
medium_variant,935,2079,female,42.91
medium_variant,935,2080,female,43.314
medium_variant,935,2081,female,43.688
medium_variant,935,2082,female,44.048
medium_variant,935,2083,female,44.399
medium_variant,935,2084,female,44.755
medium_variant,935,2085,female,45.137
medium_variant,935,2086,female,45.46
medium_variant,935,2087,female,45.76
medium_variant,935,2088,female,46.064
medium_variant,935,2089,female,46.392
medium_variant,935,2090,female,46.756
medium_variant,935,2091,female,47.03
medium_variant,935,2092,female,47.301
medium_variant,935,2093,female,47.583
medium_variant,935,2094,female,47.888
medium_variant,935,2095,female,48.227
medium_variant,935,2096,female,48.466
medium_variant,935,2097,female,48.712
medium_variant,935,2098,female,48.979
medium_variant,935,2099,female,49.273
medium_variant,935,2100,female,49.602
