variant,continent,year,gender,oldagedependencyratio1564
estimates,909,1950,male,10.769
estimates,909,1951,male,10.877
estimates,909,1952,male,10.95
estimates,909,1953,male,10.977
estimates,909,1954,male,10.948
estimates,909,1955,male,10.861
estimates,909,1956,male,10.928
estimates,909,1957,male,10.93
estimates,909,1958,male,10.879
estimates,909,1959,male,10.786
estimates,909,1960,male,10.661
estimates,909,1961,male,10.608
estimates,909,1962,male,10.518
estimates,909,1963,male,10.404
estimates,909,1964,male,10.274
estimates,909,1965,male,10.138
estimates,909,1966,male,10.089
estimates,909,1967,male,10.029
estimates,909,1968,male,9.968
estimates,909,1969,male,9.906
estimates,909,1970,male,9.837
estimates,909,1971,male,9.927
estimates,909,1972,male,9.994
estimates,909,1973,male,10.048
estimates,909,1974,male,10.102
estimates,909,1975,male,10.158
estimates,909,1976,male,10.333
estimates,909,1977,male,10.501
estimates,909,1978,male,10.654
estimates,909,1979,male,10.775
estimates,909,1980,male,10.859
estimates,909,1981,male,10.964
estimates,909,1982,male,11.029
estimates,909,1983,male,11.076
estimates,909,1984,male,11.135
estimates,909,1985,male,11.22
estimates,909,1986,male,11.385
estimates,909,1987,male,11.557
estimates,909,1988,male,11.729
estimates,909,1989,male,11.897
estimates,909,1990,male,12.059
estimates,909,1991,male,12.285
estimates,909,1992,male,12.501
estimates,909,1993,male,12.694
estimates,909,1994,male,12.852
estimates,909,1995,male,12.967
estimates,909,1996,male,13.119
estimates,909,1997,male,13.236
estimates,909,1998,male,13.329
estimates,909,1999,male,13.416
estimates,909,2000,male,13.514
estimates,909,2001,male,13.633
estimates,909,2002,male,13.757
estimates,909,2003,male,13.887
estimates,909,2004,male,14.022
estimates,909,2005,male,14.164
estimates,909,2006,male,14.285
estimates,909,2007,male,14.406
estimates,909,2008,male,14.553
estimates,909,2009,male,14.756
estimates,909,2010,male,15.028
estimates,909,2011,male,15.418
estimates,909,2012,male,15.85
estimates,909,2013,male,16.297
estimates,909,2014,male,16.729
estimates,909,2015,male,17.131
medium_variant,909,2015,male,17.131
medium_variant,909,2016,male,17.529
medium_variant,909,2017,male,17.899
medium_variant,909,2018,male,18.253
medium_variant,909,2019,male,18.607
medium_variant,909,2020,male,18.973
medium_variant,909,2021,male,19.362
medium_variant,909,2022,male,19.745
medium_variant,909,2023,male,20.129
medium_variant,909,2024,male,20.523
medium_variant,909,2025,male,20.933
medium_variant,909,2026,male,21.337
medium_variant,909,2027,male,21.746
medium_variant,909,2028,male,22.151
medium_variant,909,2029,male,22.531
medium_variant,909,2030,male,22.879
medium_variant,909,2031,male,23.155
medium_variant,909,2032,male,23.387
medium_variant,909,2033,male,23.596
medium_variant,909,2034,male,23.813
medium_variant,909,2035,male,24.059
medium_variant,909,2036,male,24.286
medium_variant,909,2037,male,24.528
medium_variant,909,2038,male,24.774
medium_variant,909,2039,male,24.997
medium_variant,909,2040,male,25.187
medium_variant,909,2041,male,25.315
medium_variant,909,2042,male,25.398
medium_variant,909,2043,male,25.466
medium_variant,909,2044,male,25.565
medium_variant,909,2045,male,25.726
medium_variant,909,2046,male,25.901
medium_variant,909,2047,male,26.113
medium_variant,909,2048,male,26.359
medium_variant,909,2049,male,26.627
medium_variant,909,2050,male,26.91
medium_variant,909,2051,male,27.168
medium_variant,909,2052,male,27.423
medium_variant,909,2053,male,27.683
medium_variant,909,2054,male,27.958
medium_variant,909,2055,male,28.259
medium_variant,909,2056,male,28.545
medium_variant,909,2057,male,28.831
medium_variant,909,2058,male,29.114
medium_variant,909,2059,male,29.39
medium_variant,909,2060,male,29.664
medium_variant,909,2061,male,29.88
medium_variant,909,2062,male,30.07
medium_variant,909,2063,male,30.248
medium_variant,909,2064,male,30.431
medium_variant,909,2065,male,30.63
medium_variant,909,2066,male,30.781
medium_variant,909,2067,male,30.921
medium_variant,909,2068,male,31.07
medium_variant,909,2069,male,31.252
medium_variant,909,2070,male,31.493
medium_variant,909,2071,male,31.704
medium_variant,909,2072,male,31.945
medium_variant,909,2073,male,32.222
medium_variant,909,2074,male,32.528
medium_variant,909,2075,male,32.858
medium_variant,909,2076,male,33.116
medium_variant,909,2077,male,33.371
medium_variant,909,2078,male,33.632
medium_variant,909,2079,male,33.917
medium_variant,909,2080,male,34.248
medium_variant,909,2081,male,34.53
medium_variant,909,2082,male,34.816
medium_variant,909,2083,male,35.119
medium_variant,909,2084,male,35.447
medium_variant,909,2085,male,35.808
medium_variant,909,2086,male,36.098
medium_variant,909,2087,male,36.38
medium_variant,909,2088,male,36.668
medium_variant,909,2089,male,36.979
medium_variant,909,2090,male,37.332
medium_variant,909,2091,male,37.599
medium_variant,909,2092,male,37.862
medium_variant,909,2093,male,38.141
medium_variant,909,2094,male,38.452
medium_variant,909,2095,male,38.809
medium_variant,909,2096,male,39.057
medium_variant,909,2097,male,39.311
medium_variant,909,2098,male,39.583
medium_variant,909,2099,male,39.891
medium_variant,909,2100,male,40.251
estimates,909,1950,female,12.758
estimates,909,1951,female,13.005
estimates,909,1952,female,13.24
estimates,909,1953,female,13.456
estimates,909,1954,female,13.647
estimates,909,1955,female,13.815
estimates,909,1956,female,14.006
estimates,909,1957,female,14.161
estimates,909,1958,female,14.285
estimates,909,1959,female,14.379
estimates,909,1960,female,14.442
estimates,909,1961,female,14.506
estimates,909,1962,female,14.537
estimates,909,1963,female,14.542
estimates,909,1964,female,14.528
estimates,909,1965,female,14.502
estimates,909,1966,female,14.375
estimates,909,1967,female,14.231
estimates,909,1968,female,14.082
estimates,909,1969,female,13.945
estimates,909,1970,female,13.832
estimates,909,1971,female,13.923
estimates,909,1972,female,14.011
estimates,909,1973,female,14.098
estimates,909,1974,female,14.194
estimates,909,1975,female,14.311
estimates,909,1976,female,14.482
estimates,909,1977,female,14.668
estimates,909,1978,female,14.855
estimates,909,1979,female,15.023
estimates,909,1980,female,15.169
estimates,909,1981,female,15.297
estimates,909,1982,female,15.396
estimates,909,1983,female,15.485
estimates,909,1984,female,15.594
estimates,909,1985,female,15.739
estimates,909,1986,female,15.868
estimates,909,1987,female,16.016
estimates,909,1988,female,16.175
estimates,909,1989,female,16.332
estimates,909,1990,female,16.481
estimates,909,1991,female,16.651
estimates,909,1992,female,16.81
estimates,909,1993,female,16.951
estimates,909,1994,female,17.066
estimates,909,1995,female,17.155
estimates,909,1996,female,17.213
estimates,909,1997,female,17.241
estimates,909,1998,female,17.251
estimates,909,1999,female,17.264
estimates,909,2000,female,17.297
estimates,909,2001,female,17.287
estimates,909,2002,female,17.295
estimates,909,2003,female,17.325
estimates,909,2004,female,17.376
estimates,909,2005,female,17.45
estimates,909,2006,female,17.479
estimates,909,2007,female,17.524
estimates,909,2008,female,17.608
estimates,909,2009,female,17.764
estimates,909,2010,female,18.004
estimates,909,2011,female,18.289
estimates,909,2012,female,18.632
estimates,909,2013,female,19.017
estimates,909,2014,female,19.417
estimates,909,2015,female,19.817
medium_variant,909,2015,female,19.817
medium_variant,909,2016,female,20.213
medium_variant,909,2017,female,20.599
medium_variant,909,2018,female,20.986
medium_variant,909,2019,female,21.392
medium_variant,909,2020,female,21.829
medium_variant,909,2021,female,22.268
medium_variant,909,2022,female,22.716
medium_variant,909,2023,female,23.18
medium_variant,909,2024,female,23.664
medium_variant,909,2025,female,24.172
medium_variant,909,2026,female,24.635
medium_variant,909,2027,female,25.108
medium_variant,909,2028,female,25.586
medium_variant,909,2029,female,26.055
medium_variant,909,2030,female,26.51
medium_variant,909,2031,female,26.86
medium_variant,909,2032,female,27.18
medium_variant,909,2033,female,27.49
medium_variant,909,2034,female,27.82
medium_variant,909,2035,female,28.19
medium_variant,909,2036,female,28.488
medium_variant,909,2037,female,28.812
medium_variant,909,2038,female,29.148
medium_variant,909,2039,female,29.467
medium_variant,909,2040,female,29.76
medium_variant,909,2041,female,29.928
medium_variant,909,2042,female,30.052
medium_variant,909,2043,female,30.165
medium_variant,909,2044,female,30.32
medium_variant,909,2045,female,30.554
medium_variant,909,2046,female,30.745
medium_variant,909,2047,female,30.983
medium_variant,909,2048,female,31.269
medium_variant,909,2049,female,31.592
medium_variant,909,2050,female,31.946
medium_variant,909,2051,female,32.214
medium_variant,909,2052,female,32.489
medium_variant,909,2053,female,32.776
medium_variant,909,2054,female,33.083
medium_variant,909,2055,female,33.42
medium_variant,909,2056,female,33.664
medium_variant,909,2057,female,33.902
medium_variant,909,2058,female,34.145
medium_variant,909,2059,female,34.404
medium_variant,909,2060,female,34.694
medium_variant,909,2061,female,34.871
medium_variant,909,2062,female,35.045
medium_variant,909,2063,female,35.232
medium_variant,909,2064,female,35.448
medium_variant,909,2065,female,35.704
medium_variant,909,2066,female,35.849
medium_variant,909,2067,female,35.998
medium_variant,909,2068,female,36.172
medium_variant,909,2069,female,36.401
medium_variant,909,2070,female,36.717
medium_variant,909,2071,female,36.936
medium_variant,909,2072,female,37.2
medium_variant,909,2073,female,37.524
medium_variant,909,2074,female,37.904
medium_variant,909,2075,female,38.336
medium_variant,909,2076,female,38.624
medium_variant,909,2077,female,38.924
medium_variant,909,2078,female,39.248
medium_variant,909,2079,female,39.616
medium_variant,909,2080,female,40.059
medium_variant,909,2081,female,40.371
medium_variant,909,2082,female,40.698
medium_variant,909,2083,female,41.059
medium_variant,909,2084,female,41.47
medium_variant,909,2085,female,41.947
medium_variant,909,2086,female,42.259
medium_variant,909,2087,female,42.575
medium_variant,909,2088,female,42.918
medium_variant,909,2089,female,43.313
medium_variant,909,2090,female,43.782
medium_variant,909,2091,female,44.075
medium_variant,909,2092,female,44.379
medium_variant,909,2093,female,44.718
medium_variant,909,2094,female,45.112
medium_variant,909,2095,female,45.584
medium_variant,909,2096,female,45.86
medium_variant,909,2097,female,46.153
medium_variant,909,2098,female,46.484
medium_variant,909,2099,female,46.877
medium_variant,909,2100,female,47.355
