variant,continent,year,gender,oldagedependencyratio1564
estimates,905,1950,male,11.868
estimates,905,1951,male,12.167
estimates,905,1952,male,12.434
estimates,905,1953,male,12.673
estimates,905,1954,male,12.887
estimates,905,1955,male,13.078
estimates,905,1956,male,13.28
estimates,905,1957,male,13.432
estimates,905,1958,male,13.534
estimates,905,1959,male,13.575
estimates,905,1960,male,13.555
estimates,905,1961,male,13.621
estimates,905,1962,male,13.616
estimates,905,1963,male,13.567
estimates,905,1964,male,13.506
estimates,905,1965,male,13.444
estimates,905,1966,male,13.497
estimates,905,1967,male,13.538
estimates,905,1968,male,13.563
estimates,905,1969,male,13.56
estimates,905,1970,male,13.519
estimates,905,1971,male,13.542
estimates,905,1972,male,13.524
estimates,905,1973,male,13.484
estimates,905,1974,male,13.435
estimates,905,1975,male,13.381
estimates,905,1976,male,13.546
estimates,905,1977,male,13.707
estimates,905,1978,male,13.877
estimates,905,1979,male,14.053
estimates,905,1980,male,14.222
estimates,905,1981,male,14.335
estimates,905,1982,male,14.42
estimates,905,1983,male,14.495
estimates,905,1984,male,14.577
estimates,905,1985,male,14.669
estimates,905,1986,male,14.86
estimates,905,1987,male,15.036
estimates,905,1988,male,15.195
estimates,905,1989,male,15.329
estimates,905,1990,male,15.432
estimates,905,1991,male,15.575
estimates,905,1992,male,15.681
estimates,905,1993,male,15.747
estimates,905,1994,male,15.767
estimates,905,1995,male,15.741
estimates,905,1996,male,15.736
estimates,905,1997,male,15.686
estimates,905,1998,male,15.607
estimates,905,1999,male,15.52
estimates,905,2000,male,15.443
estimates,905,2001,male,15.478
estimates,905,2002,male,15.519
estimates,905,2003,male,15.57
estimates,905,2004,male,15.628
estimates,905,2005,male,15.697
estimates,905,2006,male,15.872
estimates,905,2007,male,16.052
estimates,905,2008,male,16.263
estimates,905,2009,male,16.542
estimates,905,2010,male,16.906
estimates,905,2011,male,17.366
estimates,905,2012,male,17.892
estimates,905,2013,male,18.473
estimates,905,2014,male,19.086
