variant,continent,year,gender,oldagedependencyratio1564
estimates,908,1950,male,10.741
estimates,908,1951,male,10.819
estimates,908,1952,male,10.848
estimates,908,1953,male,10.847
estimates,908,1954,male,10.832
estimates,908,1955,male,10.814
estimates,908,1956,male,10.908
estimates,908,1957,male,10.992
estimates,908,1958,male,11.065
estimates,908,1959,male,11.125
estimates,908,1960,male,11.17
estimates,908,1961,male,11.312
estimates,908,1962,male,11.424
estimates,908,1963,male,11.519
estimates,908,1964,male,11.614
estimates,908,1965,male,11.722
estimates,908,1966,male,11.94
estimates,908,1967,male,12.151
estimates,908,1968,male,12.352
estimates,908,1969,male,12.542
estimates,908,1970,male,12.719
estimates,908,1971,male,12.974
estimates,908,1972,male,13.189
estimates,908,1973,male,13.369
estimates,908,1974,male,13.52
estimates,908,1975,male,13.648
estimates,908,1976,male,13.891
estimates,908,1977,male,14.109
estimates,908,1978,male,14.259
estimates,908,1979,male,14.28
estimates,908,1980,male,14.148
estimates,908,1981,male,14.009
estimates,908,1982,male,13.736
estimates,908,1983,male,13.409
estimates,908,1984,male,13.13
estimates,908,1985,male,12.954
estimates,908,1986,male,13.024
estimates,908,1987,male,13.158
estimates,908,1988,male,13.344
estimates,908,1989,male,13.568
estimates,908,1990,male,13.817
estimates,908,1991,male,14.228
estimates,908,1992,male,14.651
estimates,908,1993,male,15.054
estimates,908,1994,male,15.396
estimates,908,1995,male,15.658
estimates,908,1996,male,15.987
estimates,908,1997,male,16.229
estimates,908,1998,male,16.423
estimates,908,1999,male,16.621
estimates,908,2000,male,16.849
estimates,908,2001,male,17.233
estimates,908,2002,male,17.633
estimates,908,2003,male,18.005
estimates,908,2004,male,18.283
estimates,908,2005,male,18.436
estimates,908,2006,male,18.674
estimates,908,2007,male,18.812
estimates,908,2008,male,18.915
estimates,908,2009,male,19.065
estimates,908,2010,male,19.302
estimates,908,2011,male,19.717
estimates,908,2012,male,20.19
estimates,908,2013,male,20.704
estimates,908,2014,male,21.229
estimates,908,2015,male,21.75
medium_variant,908,2015,male,21.75
medium_variant,908,2016,male,22.373
medium_variant,908,2017,male,22.987
medium_variant,908,2018,male,23.592
medium_variant,908,2019,male,24.191
medium_variant,908,2020,male,24.791
medium_variant,908,2021,male,25.488
medium_variant,908,2022,male,26.164
medium_variant,908,2023,male,26.829
medium_variant,908,2024,male,27.492
medium_variant,908,2025,male,28.161
medium_variant,908,2026,male,28.913
medium_variant,908,2027,male,29.656
medium_variant,908,2028,male,30.379
medium_variant,908,2029,male,31.063
medium_variant,908,2030,male,31.699
medium_variant,908,2031,male,32.352
medium_variant,908,2032,male,32.946
medium_variant,908,2033,male,33.498
medium_variant,908,2034,male,34.031
medium_variant,908,2035,male,34.564
medium_variant,908,2036,male,35.136
medium_variant,908,2037,male,35.683
medium_variant,908,2038,male,36.211
medium_variant,908,2039,male,36.723
medium_variant,908,2040,male,37.222
medium_variant,908,2041,male,37.754
medium_variant,908,2042,male,38.252
medium_variant,908,2043,male,38.727
medium_variant,908,2044,male,39.195
medium_variant,908,2045,male,39.677
medium_variant,908,2046,male,40.196
medium_variant,908,2047,male,40.689
medium_variant,908,2048,male,41.174
medium_variant,908,2049,male,41.671
medium_variant,908,2050,male,42.192
medium_variant,908,2051,male,42.732
medium_variant,908,2052,male,43.258
medium_variant,908,2053,male,43.752
medium_variant,908,2054,male,44.184
medium_variant,908,2055,male,44.543
medium_variant,908,2056,male,44.822
medium_variant,908,2057,male,45
medium_variant,908,2058,male,45.092
medium_variant,908,2059,male,45.116
medium_variant,908,2060,male,45.094
medium_variant,908,2061,male,45.002
medium_variant,908,2062,male,44.83
medium_variant,908,2063,male,44.617
medium_variant,908,2064,male,44.41
medium_variant,908,2065,male,44.245
medium_variant,908,2066,male,44.079
medium_variant,908,2067,male,43.914
medium_variant,908,2068,male,43.78
medium_variant,908,2069,male,43.71
medium_variant,908,2070,male,43.73
medium_variant,908,2071,male,43.778
medium_variant,908,2072,male,43.874
medium_variant,908,2073,male,44.024
medium_variant,908,2074,male,44.229
medium_variant,908,2075,male,44.494
medium_variant,908,2076,male,44.741
medium_variant,908,2077,male,45
medium_variant,908,2078,male,45.279
medium_variant,908,2079,male,45.586
medium_variant,908,2080,male,45.935
medium_variant,908,2081,male,46.22
medium_variant,908,2082,male,46.49
medium_variant,908,2083,male,46.762
medium_variant,908,2084,male,47.056
medium_variant,908,2085,male,47.396
medium_variant,908,2086,male,47.625
medium_variant,908,2087,male,47.84
medium_variant,908,2088,male,48.06
medium_variant,908,2089,male,48.305
medium_variant,908,2090,male,48.594
medium_variant,908,2091,male,48.716
medium_variant,908,2092,male,48.827
medium_variant,908,2093,male,48.951
medium_variant,908,2094,male,49.113
medium_variant,908,2095,male,49.337
medium_variant,908,2096,male,49.377
medium_variant,908,2097,male,49.424
medium_variant,908,2098,male,49.504
medium_variant,908,2099,male,49.644
medium_variant,908,2100,male,49.871
estimates,908,1950,female,13.281
estimates,908,1951,female,13.513
estimates,908,1952,female,13.719
estimates,908,1953,female,13.914
estimates,908,1954,female,14.112
estimates,908,1955,female,14.323
estimates,908,1956,female,14.597
estimates,908,1957,female,14.882
estimates,908,1958,female,15.179
estimates,908,1959,female,15.481
estimates,908,1960,female,15.783
estimates,908,1961,female,16.133
estimates,908,1962,female,16.467
estimates,908,1963,female,16.797
estimates,908,1964,female,17.141
estimates,908,1965,female,17.509
estimates,908,1966,female,17.906
estimates,908,1967,female,18.311
estimates,908,1968,female,18.724
estimates,908,1969,female,19.142
estimates,908,1970,female,19.568
estimates,908,1971,female,19.993
estimates,908,1972,female,20.394
estimates,908,1973,female,20.788
estimates,908,1974,female,21.197
estimates,908,1975,female,21.629
estimates,908,1976,female,22.118
estimates,908,1977,female,22.625
estimates,908,1978,female,23.084
estimates,908,1979,female,23.39
estimates,908,1980,female,23.492
estimates,908,1981,female,23.418
estimates,908,1982,female,23.142
estimates,908,1983,female,22.787
estimates,908,1984,female,22.528
estimates,908,1985,female,22.459
estimates,908,1986,female,22.613
estimates,908,1987,female,22.914
estimates,908,1988,female,23.317
estimates,908,1989,female,23.751
estimates,908,1990,female,24.173
estimates,908,1991,female,24.607
estimates,908,1992,female,25.033
estimates,908,1993,female,25.427
estimates,908,1994,female,25.756
estimates,908,1995,female,26.001
estimates,908,1996,female,26.21
estimates,908,1997,female,26.307
estimates,908,1998,female,26.355
estimates,908,1999,female,26.44
estimates,908,2000,female,26.612
estimates,908,2001,female,26.909
estimates,908,2002,female,27.278
estimates,908,2003,female,27.661
estimates,908,2004,female,27.958
estimates,908,2005,female,28.116
estimates,908,2006,female,28.261
estimates,908,2007,female,28.283
estimates,908,2008,female,28.266
estimates,908,2009,female,28.326
estimates,908,2010,female,28.53
estimates,908,2011,female,28.861
estimates,908,2012,female,29.287
estimates,908,2013,female,29.798
estimates,908,2014,female,30.369
estimates,908,2015,female,30.987
medium_variant,908,2015,female,30.987
medium_variant,908,2016,female,31.642
medium_variant,908,2017,female,32.343
medium_variant,908,2018,female,33.076
medium_variant,908,2019,female,33.83
medium_variant,908,2020,female,34.608
medium_variant,908,2021,female,35.416
medium_variant,908,2022,female,36.212
medium_variant,908,2023,female,37.015
medium_variant,908,2024,female,37.846
medium_variant,908,2025,female,38.719
medium_variant,908,2026,female,39.584
medium_variant,908,2027,female,40.461
medium_variant,908,2028,female,41.342
medium_variant,908,2029,female,42.206
medium_variant,908,2030,female,43.044
medium_variant,908,2031,female,43.778
medium_variant,908,2032,female,44.455
medium_variant,908,2033,female,45.099
medium_variant,908,2034,female,45.751
medium_variant,908,2035,female,46.444
medium_variant,908,2036,female,47.04
medium_variant,908,2037,female,47.642
medium_variant,908,2038,female,48.266
medium_variant,908,2039,female,48.917
medium_variant,908,2040,female,49.596
medium_variant,908,2041,female,50.158
medium_variant,908,2042,female,50.715
medium_variant,908,2043,female,51.275
medium_variant,908,2044,female,51.857
medium_variant,908,2045,female,52.491
medium_variant,908,2046,female,53.029
medium_variant,908,2047,female,53.555
medium_variant,908,2048,female,54.1
medium_variant,908,2049,female,54.694
medium_variant,908,2050,female,55.36
medium_variant,908,2051,female,55.92
medium_variant,908,2052,female,56.489
medium_variant,908,2053,female,57.05
medium_variant,908,2054,female,57.569
medium_variant,908,2055,female,58.033
medium_variant,908,2056,female,58.241
medium_variant,908,2057,female,58.33
medium_variant,908,2058,female,58.331
medium_variant,908,2059,female,58.284
medium_variant,908,2060,female,58.234
medium_variant,908,2061,female,57.933
medium_variant,908,2062,female,57.559
medium_variant,908,2063,female,57.17
medium_variant,908,2064,female,56.829
medium_variant,908,2065,female,56.589
medium_variant,908,2066,female,56.179
medium_variant,908,2067,female,55.801
medium_variant,908,2068,female,55.493
medium_variant,908,2069,female,55.298
medium_variant,908,2070,female,55.254
medium_variant,908,2071,female,55.084
medium_variant,908,2072,female,54.992
medium_variant,908,2073,female,54.996
medium_variant,908,2074,female,55.106
medium_variant,908,2075,female,55.334
medium_variant,908,2076,female,55.404
medium_variant,908,2077,female,55.51
medium_variant,908,2078,female,55.67
medium_variant,908,2079,female,55.906
medium_variant,908,2080,female,56.242
medium_variant,908,2081,female,56.393
medium_variant,908,2082,female,56.547
medium_variant,908,2083,female,56.731
medium_variant,908,2084,female,56.982
medium_variant,908,2085,female,57.338
medium_variant,908,2086,female,57.465
medium_variant,908,2087,female,57.596
medium_variant,908,2088,female,57.768
medium_variant,908,2089,female,58.012
medium_variant,908,2090,female,58.358
medium_variant,908,2091,female,58.402
medium_variant,908,2092,female,58.457
medium_variant,908,2093,female,58.559
medium_variant,908,2094,female,58.742
medium_variant,908,2095,female,59.036
medium_variant,908,2096,female,59.007
medium_variant,908,2097,female,59.01
medium_variant,908,2098,female,59.077
medium_variant,908,2099,female,59.241
medium_variant,908,2100,female,59.539
