variant,continent,year,gender,oldagedependencyratio1564
estimates,904,1950,male,5.855
estimates,904,1951,male,5.893
estimates,904,1952,male,5.921
estimates,904,1953,male,5.938
estimates,904,1954,male,5.945
estimates,904,1955,male,5.942
estimates,904,1956,male,6.026
estimates,904,1957,male,6.093
estimates,904,1958,male,6.149
estimates,904,1959,male,6.198
estimates,904,1960,male,6.243
estimates,904,1961,male,6.343
estimates,904,1962,male,6.431
estimates,904,1963,male,6.505
estimates,904,1964,male,6.564
estimates,904,1965,male,6.605
estimates,904,1966,male,6.684
estimates,904,1967,male,6.741
estimates,904,1968,male,6.781
estimates,904,1969,male,6.809
estimates,904,1970,male,6.829
estimates,904,1971,male,6.883
estimates,904,1972,male,6.919
estimates,904,1973,male,6.941
estimates,904,1974,male,6.951
estimates,904,1975,male,6.952
estimates,904,1976,male,6.999
estimates,904,1977,male,7.032
estimates,904,1978,male,7.05
estimates,904,1979,male,7.051
estimates,904,1980,male,7.036
estimates,904,1981,male,7.045
estimates,904,1982,male,7.036
estimates,904,1983,male,7.016
estimates,904,1984,male,6.996
estimates,904,1985,male,6.98
estimates,904,1986,male,7.016
estimates,904,1987,male,7.046
estimates,904,1988,male,7.074
estimates,904,1989,male,7.101
estimates,904,1990,male,7.127
estimates,904,1991,male,7.204
estimates,904,1992,male,7.275
estimates,904,1993,male,7.337
estimates,904,1994,male,7.386
estimates,904,1995,male,7.423
estimates,904,1996,male,7.523
estimates,904,1997,male,7.61
estimates,904,1998,male,7.689
estimates,904,1999,male,7.767
estimates,904,2000,male,7.849
estimates,904,2001,male,7.965
estimates,904,2002,male,8.082
estimates,904,2003,male,8.198
estimates,904,2004,male,8.312
estimates,904,2005,male,8.425
estimates,904,2006,male,8.551
estimates,904,2007,male,8.676
estimates,904,2008,male,8.802
estimates,904,2009,male,8.935
estimates,904,2010,male,9.079
estimates,904,2011,male,9.253
estimates,904,2012,male,9.432
estimates,904,2013,male,9.623
estimates,904,2014,male,9.835
estimates,904,2015,male,10.074
medium_variant,904,2015,male,10.074
medium_variant,904,2016,male,10.351
medium_variant,904,2017,male,10.649
medium_variant,904,2018,male,10.963
medium_variant,904,2019,male,11.288
medium_variant,904,2020,male,11.622
medium_variant,904,2021,male,11.969
medium_variant,904,2022,male,12.317
medium_variant,904,2023,male,12.676
medium_variant,904,2024,male,13.054
medium_variant,904,2025,male,13.457
medium_variant,904,2026,male,13.876
medium_variant,904,2027,male,14.31
medium_variant,904,2028,male,14.758
medium_variant,904,2029,male,15.216
medium_variant,904,2030,male,15.682
medium_variant,904,2031,male,16.142
medium_variant,904,2032,male,16.603
medium_variant,904,2033,male,17.072
medium_variant,904,2034,male,17.554
medium_variant,904,2035,male,18.056
medium_variant,904,2036,male,18.553
medium_variant,904,2037,male,19.06
medium_variant,904,2038,male,19.582
medium_variant,904,2039,male,20.125
medium_variant,904,2040,male,20.695
medium_variant,904,2041,male,21.26
medium_variant,904,2042,male,21.839
medium_variant,904,2043,male,22.438
medium_variant,904,2044,male,23.06
medium_variant,904,2045,male,23.712
medium_variant,904,2046,male,24.357
medium_variant,904,2047,male,25.018
medium_variant,904,2048,male,25.695
medium_variant,904,2049,male,26.391
medium_variant,904,2050,male,27.11
medium_variant,904,2051,male,27.806
medium_variant,904,2052,male,28.507
medium_variant,904,2053,male,29.22
medium_variant,904,2054,male,29.95
medium_variant,904,2055,male,30.701
medium_variant,904,2056,male,31.408
medium_variant,904,2057,male,32.114
medium_variant,904,2058,male,32.826
medium_variant,904,2059,male,33.555
medium_variant,904,2060,male,34.31
medium_variant,904,2061,male,35.005
medium_variant,904,2062,male,35.7
medium_variant,904,2063,male,36.401
medium_variant,904,2064,male,37.112
medium_variant,904,2065,male,37.836
medium_variant,904,2066,male,38.469
medium_variant,904,2067,male,39.087
medium_variant,904,2068,male,39.7
medium_variant,904,2069,male,40.314
medium_variant,904,2070,male,40.94
medium_variant,904,2071,male,41.455
medium_variant,904,2072,male,41.947
medium_variant,904,2073,male,42.438
medium_variant,904,2074,male,42.953
medium_variant,904,2075,male,43.514
medium_variant,904,2076,male,43.984
medium_variant,904,2077,male,44.461
medium_variant,904,2078,male,44.956
medium_variant,904,2079,male,45.476
medium_variant,904,2080,male,46.032
medium_variant,904,2081,male,46.473
medium_variant,904,2082,male,46.907
medium_variant,904,2083,male,47.35
medium_variant,904,2084,male,47.816
medium_variant,904,2085,male,48.322
medium_variant,904,2086,male,48.698
medium_variant,904,2087,male,49.065
medium_variant,904,2088,male,49.441
medium_variant,904,2089,male,49.843
medium_variant,904,2090,male,50.29
medium_variant,904,2091,male,50.597
medium_variant,904,2092,male,50.896
medium_variant,904,2093,male,51.207
medium_variant,904,2094,male,51.549
medium_variant,904,2095,male,51.944
medium_variant,904,2096,male,52.187
medium_variant,904,2097,male,52.428
medium_variant,904,2098,male,52.687
medium_variant,904,2099,male,52.988
medium_variant,904,2100,male,53.352
estimates,904,1950,female,6.803
estimates,904,1951,female,6.835
estimates,904,1952,female,6.866
estimates,904,1953,female,6.893
estimates,904,1954,female,6.915
estimates,904,1955,female,6.929
estimates,904,1956,female,7.018
estimates,904,1957,female,7.092
estimates,904,1958,female,7.159
estimates,904,1959,female,7.225
estimates,904,1960,female,7.293
estimates,904,1961,female,7.408
estimates,904,1962,female,7.519
estimates,904,1963,female,7.621
estimates,904,1964,female,7.708
estimates,904,1965,female,7.779
estimates,904,1966,female,7.86
estimates,904,1967,female,7.921
estimates,904,1968,female,7.968
estimates,904,1969,female,8.011
estimates,904,1970,female,8.053
estimates,904,1971,female,8.114
estimates,904,1972,female,8.167
estimates,904,1973,female,8.214
estimates,904,1974,female,8.256
estimates,904,1975,female,8.295
estimates,904,1976,female,8.361
estimates,904,1977,female,8.421
estimates,904,1978,female,8.473
estimates,904,1979,female,8.515
estimates,904,1980,female,8.544
estimates,904,1981,female,8.577
estimates,904,1982,female,8.596
estimates,904,1983,female,8.612
estimates,904,1984,female,8.634
estimates,904,1985,female,8.668
estimates,904,1986,female,8.723
estimates,904,1987,female,8.781
estimates,904,1988,female,8.845
estimates,904,1989,female,8.916
estimates,904,1990,female,8.996
estimates,904,1991,female,9.093
estimates,904,1992,female,9.193
estimates,904,1993,female,9.292
estimates,904,1994,female,9.385
estimates,904,1995,female,9.471
estimates,904,1996,female,9.587
estimates,904,1997,female,9.694
estimates,904,1998,female,9.797
estimates,904,1999,female,9.902
estimates,904,2000,female,10.015
estimates,904,2001,female,10.147
estimates,904,2002,female,10.282
estimates,904,2003,female,10.42
estimates,904,2004,female,10.561
estimates,904,2005,female,10.708
estimates,904,2006,female,10.845
estimates,904,2007,female,10.986
estimates,904,2008,female,11.137
estimates,904,2009,female,11.301
estimates,904,2010,female,11.484
estimates,904,2011,female,11.679
estimates,904,2012,female,11.886
estimates,904,2013,female,12.115
estimates,904,2014,female,12.378
estimates,904,2015,female,12.684
medium_variant,904,2015,female,12.684
medium_variant,904,2016,female,13.009
medium_variant,904,2017,female,13.367
medium_variant,904,2018,female,13.756
medium_variant,904,2019,female,14.168
medium_variant,904,2020,female,14.601
medium_variant,904,2021,female,15.026
medium_variant,904,2022,female,15.463
medium_variant,904,2023,female,15.92
medium_variant,904,2024,female,16.41
medium_variant,904,2025,female,16.94
medium_variant,904,2026,female,17.463
