variant,country,year,totalfertility
estimates,104,1950,6.026
estimates,104,1951,6.017
estimates,104,1952,6.002
estimates,104,1953,5.991
estimates,104,1954,5.985
estimates,104,1955,5.985
estimates,104,1956,5.989
estimates,104,1957,5.999
estimates,104,1958,6.012
estimates,104,1959,6.03
estimates,104,1960,6.051
estimates,104,1961,6.073
estimates,104,1962,6.096
estimates,104,1963,6.116
estimates,104,1964,6.13
estimates,104,1965,6.136
estimates,104,1966,6.13
estimates,104,1967,6.111
estimates,104,1968,6.077
estimates,104,1969,6.029
estimates,104,1970,5.964
estimates,104,1971,5.884
estimates,104,1972,5.79
estimates,104,1973,5.685
estimates,104,1974,5.572
estimates,104,1975,5.457
estimates,104,1976,5.343
estimates,104,1977,5.233
estimates,104,1978,5.126
estimates,104,1979,5.024
estimates,104,1980,4.92
estimates,104,1981,4.809
estimates,104,1982,4.685
estimates,104,1983,4.547
estimates,104,1984,4.395
estimates,104,1985,4.231
estimates,104,1986,4.062
estimates,104,1987,3.894
estimates,104,1988,3.734
estimates,104,1989,3.586
estimates,104,1990,3.455
estimates,104,1991,3.341
estimates,104,1992,3.243
estimates,104,1993,3.16
estimates,104,1994,3.09
estimates,104,1995,3.035
estimates,104,1996,2.994
estimates,104,1997,2.965
estimates,104,1998,2.945
estimates,104,1999,2.929
estimates,104,2000,2.914
estimates,104,2001,2.894
estimates,104,2002,2.865
estimates,104,2003,2.827
estimates,104,2004,2.779
estimates,104,2005,2.722
estimates,104,2006,2.658
estimates,104,2007,2.591
estimates,104,2008,2.526
estimates,104,2009,2.465
estimates,104,2010,2.41
estimates,104,2011,2.363
estimates,104,2012,2.322
estimates,104,2013,2.286
estimates,104,2014,2.256
estimates,104,2015,2.23
medium_variant,104,2015,2.23
medium_variant,104,2016,2.207
medium_variant,104,2017,2.187
medium_variant,104,2018,2.167
medium_variant,104,2019,2.148
medium_variant,104,2020,2.128
medium_variant,104,2021,2.108
medium_variant,104,2022,2.088
medium_variant,104,2023,2.069
medium_variant,104,2024,2.051
medium_variant,104,2025,2.034
medium_variant,104,2026,2.018
medium_variant,104,2027,2.002
medium_variant,104,2028,1.986
medium_variant,104,2029,1.971
medium_variant,104,2030,1.957
medium_variant,104,2031,1.943
medium_variant,104,2032,1.93
medium_variant,104,2033,1.917
medium_variant,104,2034,1.906
medium_variant,104,2035,1.895
medium_variant,104,2036,1.884
medium_variant,104,2037,1.875
medium_variant,104,2038,1.865
medium_variant,104,2039,1.857
medium_variant,104,2040,1.848
medium_variant,104,2041,1.84
medium_variant,104,2042,1.833
medium_variant,104,2043,1.826
medium_variant,104,2044,1.82
medium_variant,104,2045,1.814
medium_variant,104,2046,1.809
medium_variant,104,2047,1.804
medium_variant,104,2048,1.8
medium_variant,104,2049,1.796
medium_variant,104,2050,1.792
medium_variant,104,2051,1.788
medium_variant,104,2052,1.785
medium_variant,104,2053,1.783
medium_variant,104,2054,1.78
medium_variant,104,2055,1.778
medium_variant,104,2056,1.776
medium_variant,104,2057,1.774
medium_variant,104,2058,1.773
medium_variant,104,2059,1.771
medium_variant,104,2060,1.77
medium_variant,104,2061,1.769
medium_variant,104,2062,1.768
medium_variant,104,2063,1.768
medium_variant,104,2064,1.767
medium_variant,104,2065,1.767
medium_variant,104,2066,1.767
medium_variant,104,2067,1.766
medium_variant,104,2068,1.767
medium_variant,104,2069,1.767
medium_variant,104,2070,1.767
medium_variant,104,2071,1.768
medium_variant,104,2072,1.768
medium_variant,104,2073,1.769
medium_variant,104,2074,1.769
medium_variant,104,2075,1.77
medium_variant,104,2076,1.771
medium_variant,104,2077,1.771
medium_variant,104,2078,1.772
medium_variant,104,2079,1.773
medium_variant,104,2080,1.774
medium_variant,104,2081,1.775
medium_variant,104,2082,1.776
medium_variant,104,2083,1.777
medium_variant,104,2084,1.778
medium_variant,104,2085,1.778
medium_variant,104,2086,1.779
medium_variant,104,2087,1.78
medium_variant,104,2088,1.781
medium_variant,104,2089,1.782
medium_variant,104,2090,1.783
medium_variant,104,2091,1.784
medium_variant,104,2092,1.784
medium_variant,104,2093,1.785
medium_variant,104,2094,1.786
medium_variant,104,2095,1.787
medium_variant,104,2096,1.788
medium_variant,104,2097,1.789
medium_variant,104,2098,1.789
medium_variant,104,2099,1.79
