variant,country,year,totalfertility
estimates,148,1950,6.062
estimates,148,1951,6.071
estimates,148,1952,6.09
estimates,148,1953,6.109
estimates,148,1954,6.129
estimates,148,1955,6.149
estimates,148,1956,6.169
estimates,148,1957,6.19
estimates,148,1958,6.21
estimates,148,1959,6.23
estimates,148,1960,6.25
estimates,148,1961,6.268
estimates,148,1962,6.285
estimates,148,1963,6.301
estimates,148,1964,6.318
estimates,148,1965,6.337
estimates,148,1966,6.362
estimates,148,1967,6.393
estimates,148,1968,6.432
estimates,148,1969,6.477
estimates,148,1970,6.528
estimates,148,1971,6.582
estimates,148,1972,6.636
estimates,148,1973,6.688
estimates,148,1974,6.736
estimates,148,1975,6.78
estimates,148,1976,6.82
estimates,148,1977,6.857
estimates,148,1978,6.892
estimates,148,1979,6.925
estimates,148,1980,6.958
estimates,148,1981,6.99
estimates,148,1982,7.023
estimates,148,1983,7.056
estimates,148,1984,7.089
estimates,148,1985,7.124
estimates,148,1986,7.161
estimates,148,1987,7.199
estimates,148,1988,7.238
estimates,148,1989,7.276
estimates,148,1990,7.313
estimates,148,1991,7.346
estimates,148,1992,7.376
estimates,148,1993,7.399
estimates,148,1994,7.416
estimates,148,1995,7.425
estimates,148,1996,7.426
estimates,148,1997,7.419
estimates,148,1998,7.405
estimates,148,1999,7.384
estimates,148,2000,7.354
estimates,148,2001,7.315
estimates,148,2002,7.268
estimates,148,2003,7.212
estimates,148,2004,7.147
estimates,148,2005,7.074
estimates,148,2006,6.992
estimates,148,2007,6.901
estimates,148,2008,6.803
estimates,148,2009,6.699
estimates,148,2010,6.592
estimates,148,2011,6.482
estimates,148,2012,6.372
estimates,148,2013,6.263
estimates,148,2014,6.155
estimates,148,2015,6.05
medium_variant,148,2015,6.05
medium_variant,148,2016,5.947
medium_variant,148,2017,5.846
medium_variant,148,2018,5.746
medium_variant,148,2019,5.647
medium_variant,148,2020,5.549
medium_variant,148,2021,5.452
medium_variant,148,2022,5.357
medium_variant,148,2023,5.263
medium_variant,148,2024,5.171
medium_variant,148,2025,5.08
medium_variant,148,2026,4.991
medium_variant,148,2027,4.904
medium_variant,148,2028,4.818
medium_variant,148,2029,4.733
medium_variant,148,2030,4.65
medium_variant,148,2031,4.569
medium_variant,148,2032,4.489
medium_variant,148,2033,4.412
medium_variant,148,2034,4.336
medium_variant,148,2035,4.263
medium_variant,148,2036,4.192
medium_variant,148,2037,4.122
medium_variant,148,2038,4.054
medium_variant,148,2039,3.988
medium_variant,148,2040,3.923
medium_variant,148,2041,3.86
medium_variant,148,2042,3.799
medium_variant,148,2043,3.74
medium_variant,148,2044,3.682
medium_variant,148,2045,3.626
medium_variant,148,2046,3.571
medium_variant,148,2047,3.519
medium_variant,148,2048,3.468
medium_variant,148,2049,3.418
medium_variant,148,2050,3.37
medium_variant,148,2051,3.324
medium_variant,148,2052,3.279
medium_variant,148,2053,3.236
medium_variant,148,2054,3.194
medium_variant,148,2055,3.154
medium_variant,148,2056,3.115
medium_variant,148,2057,3.077
medium_variant,148,2058,3.041
medium_variant,148,2059,3.006
medium_variant,148,2060,2.971
medium_variant,148,2061,2.938
medium_variant,148,2062,2.906
medium_variant,148,2063,2.874
medium_variant,148,2064,2.843
medium_variant,148,2065,2.813
medium_variant,148,2066,2.784
medium_variant,148,2067,2.755
medium_variant,148,2068,2.727
medium_variant,148,2069,2.7
medium_variant,148,2070,2.673
medium_variant,148,2071,2.647
medium_variant,148,2072,2.622
medium_variant,148,2073,2.597
medium_variant,148,2074,2.573
medium_variant,148,2075,2.55
medium_variant,148,2076,2.527
medium_variant,148,2077,2.505
medium_variant,148,2078,2.483
medium_variant,148,2079,2.462
medium_variant,148,2080,2.441
medium_variant,148,2081,2.42
medium_variant,148,2082,2.399
medium_variant,148,2083,2.379
medium_variant,148,2084,2.359
medium_variant,148,2085,2.34
medium_variant,148,2086,2.321
medium_variant,148,2087,2.303
medium_variant,148,2088,2.285
medium_variant,148,2089,2.268
medium_variant,148,2090,2.251
medium_variant,148,2091,2.235
medium_variant,148,2092,2.219
medium_variant,148,2093,2.203
medium_variant,148,2094,2.188
medium_variant,148,2095,2.173
medium_variant,148,2096,2.157
medium_variant,148,2097,2.143
medium_variant,148,2098,2.128
medium_variant,148,2099,2.113
