variant,country,year,totalfertility
estimates,586,1950,6.6
estimates,586,1951,6.6
estimates,586,1952,6.6
estimates,586,1953,6.6
estimates,586,1954,6.6
estimates,586,1955,6.6
estimates,586,1956,6.6
estimates,586,1957,6.6
estimates,586,1958,6.6
estimates,586,1959,6.6
estimates,586,1960,6.6
estimates,586,1961,6.6
estimates,586,1962,6.6
estimates,586,1963,6.6
estimates,586,1964,6.6
estimates,586,1965,6.6
estimates,586,1966,6.6
estimates,586,1967,6.6
estimates,586,1968,6.6
estimates,586,1969,6.6
estimates,586,1970,6.601
estimates,586,1971,6.602
estimates,586,1972,6.605
estimates,586,1973,6.608
estimates,586,1974,6.611
estimates,586,1975,6.612
estimates,586,1976,6.608
estimates,586,1977,6.599
estimates,586,1978,6.583
estimates,586,1979,6.561
estimates,586,1980,6.535
estimates,586,1981,6.508
estimates,586,1982,6.483
estimates,586,1983,6.46
estimates,586,1984,6.436
estimates,586,1985,6.407
estimates,586,1986,6.367
estimates,586,1987,6.31
estimates,586,1988,6.234
estimates,586,1989,6.138
estimates,586,1990,6.024
estimates,586,1991,5.896
estimates,586,1992,5.76
estimates,586,1993,5.622
estimates,586,1994,5.482
estimates,586,1995,5.342
estimates,586,1996,5.198
estimates,586,1997,5.048
estimates,586,1998,4.892
estimates,586,1999,4.733
estimates,586,2000,4.58
estimates,586,2001,4.438
estimates,586,2002,4.314
estimates,586,2003,4.211
estimates,586,2004,4.129
estimates,586,2005,4.067
estimates,586,2006,4.02
estimates,586,2007,3.98
estimates,586,2008,3.942
estimates,586,2009,3.901
estimates,586,2010,3.855
estimates,586,2011,3.802
estimates,586,2012,3.744
estimates,586,2013,3.682
estimates,586,2014,3.617
estimates,586,2015,3.55
medium_variant,586,2015,3.55
medium_variant,586,2016,3.481
medium_variant,586,2017,3.414
medium_variant,586,2018,3.349
medium_variant,586,2019,3.287
medium_variant,586,2020,3.229
medium_variant,586,2021,3.174
medium_variant,586,2022,3.122
medium_variant,586,2023,3.073
medium_variant,586,2024,3.026
medium_variant,586,2025,2.98
medium_variant,586,2026,2.937
medium_variant,586,2027,2.896
medium_variant,586,2028,2.856
medium_variant,586,2029,2.817
medium_variant,586,2030,2.78
medium_variant,586,2031,2.744
medium_variant,586,2032,2.71
medium_variant,586,2033,2.677
medium_variant,586,2034,2.645
medium_variant,586,2035,2.615
medium_variant,586,2036,2.585
medium_variant,586,2037,2.557
medium_variant,586,2038,2.529
medium_variant,586,2039,2.502
medium_variant,586,2040,2.476
medium_variant,586,2041,2.45
medium_variant,586,2042,2.426
medium_variant,586,2043,2.402
medium_variant,586,2044,2.379
medium_variant,586,2045,2.357
medium_variant,586,2046,2.335
medium_variant,586,2047,2.314
medium_variant,586,2048,2.294
medium_variant,586,2049,2.274
medium_variant,586,2050,2.254
medium_variant,586,2051,2.235
medium_variant,586,2052,2.216
medium_variant,586,2053,2.197
medium_variant,586,2054,2.18
medium_variant,586,2055,2.162
medium_variant,586,2056,2.145
medium_variant,586,2057,2.129
medium_variant,586,2058,2.113
medium_variant,586,2059,2.098
medium_variant,586,2060,2.083
medium_variant,586,2061,2.068
medium_variant,586,2062,2.054
medium_variant,586,2063,2.04
medium_variant,586,2064,2.027
medium_variant,586,2065,2.014
medium_variant,586,2066,2.002
medium_variant,586,2067,1.99
medium_variant,586,2068,1.979
medium_variant,586,2069,1.969
medium_variant,586,2070,1.959
medium_variant,586,2071,1.949
medium_variant,586,2072,1.94
medium_variant,586,2073,1.932
medium_variant,586,2074,1.924
medium_variant,586,2075,1.916
medium_variant,586,2076,1.909
medium_variant,586,2077,1.902
medium_variant,586,2078,1.896
medium_variant,586,2079,1.889
medium_variant,586,2080,1.883
medium_variant,586,2081,1.878
medium_variant,586,2082,1.872
medium_variant,586,2083,1.867
medium_variant,586,2084,1.862
medium_variant,586,2085,1.857
medium_variant,586,2086,1.852
medium_variant,586,2087,1.848
medium_variant,586,2088,1.844
medium_variant,586,2089,1.84
medium_variant,586,2090,1.837
medium_variant,586,2091,1.834
medium_variant,586,2092,1.831
medium_variant,586,2093,1.828
medium_variant,586,2094,1.826
medium_variant,586,2095,1.824
medium_variant,586,2096,1.822
medium_variant,586,2097,1.82
medium_variant,586,2098,1.818
medium_variant,586,2099,1.817
