variant,country,year,totalfertility
estimates,418,1950,5.938
estimates,418,1951,5.94
estimates,418,1952,5.942
estimates,418,1953,5.944
estimates,418,1954,5.947
estimates,418,1955,5.949
estimates,418,1956,5.952
estimates,418,1957,5.954
estimates,418,1958,5.956
estimates,418,1959,5.959
estimates,418,1960,5.961
estimates,418,1961,5.964
estimates,418,1962,5.966
estimates,418,1963,5.969
estimates,418,1964,5.971
estimates,418,1965,5.973
estimates,418,1966,5.974
estimates,418,1967,5.973
estimates,418,1968,5.973
estimates,418,1969,5.972
estimates,418,1970,5.974
estimates,418,1971,5.979
estimates,418,1972,5.99
estimates,418,1973,6.006
estimates,418,1974,6.029
estimates,418,1975,6.059
estimates,418,1976,6.096
estimates,418,1977,6.139
estimates,418,1978,6.186
estimates,418,1979,6.233
estimates,418,1980,6.277
estimates,418,1981,6.315
estimates,418,1982,6.345
estimates,418,1983,6.363
estimates,418,1984,6.369
estimates,418,1985,6.361
estimates,418,1986,6.342
estimates,418,1987,6.313
estimates,418,1988,6.274
estimates,418,1989,6.222
estimates,418,1990,6.151
estimates,418,1991,6.054
estimates,418,1992,5.928
estimates,418,1993,5.772
estimates,418,1994,5.589
estimates,418,1995,5.385
estimates,418,1996,5.165
estimates,418,1997,4.939
estimates,418,1998,4.717
estimates,418,1999,4.506
estimates,418,2000,4.311
estimates,418,2001,4.137
estimates,418,2002,3.983
estimates,418,2003,3.845
estimates,418,2004,3.724
estimates,418,2005,3.615
estimates,418,2006,3.517
estimates,418,2007,3.423
estimates,418,2008,3.331
estimates,418,2009,3.24
estimates,418,2010,3.149
estimates,418,2011,3.059
estimates,418,2012,2.974
estimates,418,2013,2.895
estimates,418,2014,2.823
estimates,418,2015,2.758
medium_variant,418,2015,2.758
medium_variant,418,2016,2.698
medium_variant,418,2017,2.643
medium_variant,418,2018,2.592
medium_variant,418,2019,2.544
medium_variant,418,2020,2.498
medium_variant,418,2021,2.454
medium_variant,418,2022,2.412
medium_variant,418,2023,2.373
medium_variant,418,2024,2.335
medium_variant,418,2025,2.3
medium_variant,418,2026,2.266
medium_variant,418,2027,2.233
medium_variant,418,2028,2.202
medium_variant,418,2029,2.172
medium_variant,418,2030,2.144
medium_variant,418,2031,2.116
medium_variant,418,2032,2.09
medium_variant,418,2033,2.064
medium_variant,418,2034,2.04
medium_variant,418,2035,2.017
medium_variant,418,2036,1.995
medium_variant,418,2037,1.974
medium_variant,418,2038,1.954
medium_variant,418,2039,1.935
medium_variant,418,2040,1.917
medium_variant,418,2041,1.9
medium_variant,418,2042,1.884
medium_variant,418,2043,1.869
medium_variant,418,2044,1.855
medium_variant,418,2045,1.841
medium_variant,418,2046,1.829
medium_variant,418,2047,1.818
medium_variant,418,2048,1.807
medium_variant,418,2049,1.798
medium_variant,418,2050,1.789
medium_variant,418,2051,1.781
medium_variant,418,2052,1.773
medium_variant,418,2053,1.766
medium_variant,418,2054,1.76
medium_variant,418,2055,1.755
medium_variant,418,2056,1.75
medium_variant,418,2057,1.746
medium_variant,418,2058,1.742
medium_variant,418,2059,1.739
medium_variant,418,2060,1.737
medium_variant,418,2061,1.735
medium_variant,418,2062,1.734
medium_variant,418,2063,1.733
medium_variant,418,2064,1.732
medium_variant,418,2065,1.732
medium_variant,418,2066,1.731
medium_variant,418,2067,1.731
medium_variant,418,2068,1.732
medium_variant,418,2069,1.732
medium_variant,418,2070,1.732
medium_variant,418,2071,1.733
medium_variant,418,2072,1.733
medium_variant,418,2073,1.734
medium_variant,418,2074,1.735
medium_variant,418,2075,1.736
medium_variant,418,2076,1.737
medium_variant,418,2077,1.738
medium_variant,418,2078,1.74
medium_variant,418,2079,1.741
medium_variant,418,2080,1.743
medium_variant,418,2081,1.744
medium_variant,418,2082,1.746
medium_variant,418,2083,1.747
medium_variant,418,2084,1.749
medium_variant,418,2085,1.751
medium_variant,418,2086,1.752
medium_variant,418,2087,1.754
medium_variant,418,2088,1.755
medium_variant,418,2089,1.756
medium_variant,418,2090,1.758
medium_variant,418,2091,1.759
medium_variant,418,2092,1.761
medium_variant,418,2093,1.762
medium_variant,418,2094,1.763
medium_variant,418,2095,1.765
medium_variant,418,2096,1.766
medium_variant,418,2097,1.768
medium_variant,418,2098,1.769
medium_variant,418,2099,1.771
