variant,country,year,totalfertility
estimates,214,1950,7.507
estimates,214,1951,7.536
estimates,214,1952,7.589
estimates,214,1953,7.629
estimates,214,1954,7.656
estimates,214,1955,7.672
estimates,214,1956,7.675
estimates,214,1957,7.665
estimates,214,1958,7.643
estimates,214,1959,7.606
estimates,214,1960,7.555
estimates,214,1961,7.487
estimates,214,1962,7.404
estimates,214,1963,7.303
estimates,214,1964,7.186
estimates,214,1965,7.053
estimates,214,1966,6.903
estimates,214,1967,6.738
estimates,214,1968,6.561
estimates,214,1969,6.375
estimates,214,1970,6.182
estimates,214,1971,5.983
estimates,214,1972,5.781
estimates,214,1973,5.58
estimates,214,1974,5.382
estimates,214,1975,5.193
estimates,214,1976,5.014
estimates,214,1977,4.847
estimates,214,1978,4.693
estimates,214,1979,4.552
estimates,214,1980,4.422
estimates,214,1981,4.303
estimates,214,1982,4.19
estimates,214,1983,4.082
estimates,214,1984,3.978
estimates,214,1985,3.878
estimates,214,1986,3.783
estimates,214,1987,3.694
estimates,214,1988,3.612
estimates,214,1989,3.537
estimates,214,1990,3.465
estimates,214,1991,3.397
estimates,214,1992,3.329
estimates,214,1993,3.262
estimates,214,1994,3.195
estimates,214,1995,3.13
estimates,214,1996,3.069
estimates,214,1997,3.014
estimates,214,1998,2.966
estimates,214,1999,2.926
estimates,214,2000,2.892
estimates,214,2001,2.862
estimates,214,2002,2.835
estimates,214,2003,2.807
estimates,214,2004,2.779
estimates,214,2005,2.749
estimates,214,2006,2.718
estimates,214,2007,2.687
estimates,214,2008,2.656
estimates,214,2009,2.626
estimates,214,2010,2.597
estimates,214,2011,2.568
estimates,214,2012,2.539
estimates,214,2013,2.51
estimates,214,2014,2.481
estimates,214,2015,2.451
medium_variant,214,2015,2.451
medium_variant,214,2016,2.422
medium_variant,214,2017,2.392
medium_variant,214,2018,2.364
medium_variant,214,2019,2.336
medium_variant,214,2020,2.309
medium_variant,214,2021,2.283
medium_variant,214,2022,2.258
medium_variant,214,2023,2.233
medium_variant,214,2024,2.209
medium_variant,214,2025,2.185
medium_variant,214,2026,2.162
medium_variant,214,2027,2.14
medium_variant,214,2028,2.118
medium_variant,214,2029,2.098
medium_variant,214,2030,2.077
medium_variant,214,2031,2.058
medium_variant,214,2032,2.039
medium_variant,214,2033,2.021
medium_variant,214,2034,2.004
medium_variant,214,2035,1.987
medium_variant,214,2036,1.971
medium_variant,214,2037,1.955
medium_variant,214,2038,1.941
medium_variant,214,2039,1.927
medium_variant,214,2040,1.913
medium_variant,214,2041,1.901
medium_variant,214,2042,1.889
medium_variant,214,2043,1.877
medium_variant,214,2044,1.867
medium_variant,214,2045,1.857
medium_variant,214,2046,1.848
medium_variant,214,2047,1.839
medium_variant,214,2048,1.831
medium_variant,214,2049,1.823
medium_variant,214,2050,1.816
medium_variant,214,2051,1.809
medium_variant,214,2052,1.803
medium_variant,214,2053,1.798
medium_variant,214,2054,1.793
medium_variant,214,2055,1.788
medium_variant,214,2056,1.783
medium_variant,214,2057,1.78
medium_variant,214,2058,1.776
medium_variant,214,2059,1.773
medium_variant,214,2060,1.77
medium_variant,214,2061,1.768
medium_variant,214,2062,1.766
medium_variant,214,2063,1.764
medium_variant,214,2064,1.763
medium_variant,214,2065,1.762
medium_variant,214,2066,1.761
medium_variant,214,2067,1.76
medium_variant,214,2068,1.759
medium_variant,214,2069,1.759
medium_variant,214,2070,1.758
medium_variant,214,2071,1.758
medium_variant,214,2072,1.758
medium_variant,214,2073,1.758
medium_variant,214,2074,1.758
medium_variant,214,2075,1.758
medium_variant,214,2076,1.759
medium_variant,214,2077,1.759
medium_variant,214,2078,1.76
medium_variant,214,2079,1.76
medium_variant,214,2080,1.761
medium_variant,214,2081,1.762
medium_variant,214,2082,1.762
medium_variant,214,2083,1.763
medium_variant,214,2084,1.764
medium_variant,214,2085,1.765
medium_variant,214,2086,1.765
medium_variant,214,2087,1.766
medium_variant,214,2088,1.767
medium_variant,214,2089,1.768
medium_variant,214,2090,1.769
medium_variant,214,2091,1.77
medium_variant,214,2092,1.771
medium_variant,214,2093,1.772
medium_variant,214,2094,1.773
medium_variant,214,2095,1.773
medium_variant,214,2096,1.774
medium_variant,214,2097,1.775
medium_variant,214,2098,1.776
medium_variant,214,2099,1.776
