variant,country,year,totalfertility
estimates,533,1950,5.801
estimates,533,1951,5.767
estimates,533,1952,5.695
estimates,533,1953,5.616
estimates,533,1954,5.53
estimates,533,1955,5.436
estimates,533,1956,5.334
estimates,533,1957,5.223
estimates,533,1958,5.102
estimates,533,1959,4.969
estimates,533,1960,4.82
estimates,533,1961,4.655
estimates,533,1962,4.471
estimates,533,1963,4.271
estimates,533,1964,4.059
estimates,533,1965,3.842
estimates,533,1966,3.625
estimates,533,1967,3.417
estimates,533,1968,3.226
estimates,533,1969,3.054
estimates,533,1970,2.908
estimates,533,1971,2.788
estimates,533,1972,2.691
estimates,533,1973,2.613
estimates,533,1974,2.552
estimates,533,1975,2.506
estimates,533,1976,2.472
estimates,533,1977,2.446
estimates,533,1978,2.425
estimates,533,1979,2.408
estimates,533,1980,2.392
estimates,533,1981,2.377
estimates,533,1982,2.364
estimates,533,1983,2.353
estimates,533,1984,2.342
estimates,533,1985,2.332
estimates,533,1986,2.32
estimates,533,1987,2.307
estimates,533,1988,2.291
estimates,533,1989,2.272
estimates,533,1990,2.249
estimates,533,1991,2.221
estimates,533,1992,2.187
estimates,533,1993,2.149
estimates,533,1994,2.108
estimates,533,1995,2.064
estimates,533,1996,2.021
estimates,533,1997,1.978
estimates,533,1998,1.939
estimates,533,1999,1.903
estimates,533,2000,1.872
estimates,533,2001,1.846
estimates,533,2002,1.823
estimates,533,2003,1.803
estimates,533,2004,1.787
estimates,533,2005,1.774
estimates,533,2006,1.766
estimates,533,2007,1.763
estimates,533,2008,1.764
estimates,533,2009,1.769
estimates,533,2010,1.776
estimates,533,2011,1.783
estimates,533,2012,1.791
estimates,533,2013,1.796
estimates,533,2014,1.8
estimates,533,2015,1.801
medium_variant,533,2015,1.801
medium_variant,533,2016,1.8
medium_variant,533,2017,1.798
medium_variant,533,2018,1.796
medium_variant,533,2019,1.795
medium_variant,533,2020,1.794
medium_variant,533,2021,1.793
medium_variant,533,2022,1.792
medium_variant,533,2023,1.791
medium_variant,533,2024,1.791
medium_variant,533,2025,1.79
medium_variant,533,2026,1.79
medium_variant,533,2027,1.789
medium_variant,533,2028,1.789
medium_variant,533,2029,1.789
medium_variant,533,2030,1.789
medium_variant,533,2031,1.789
medium_variant,533,2032,1.789
medium_variant,533,2033,1.789
medium_variant,533,2034,1.79
medium_variant,533,2035,1.79
medium_variant,533,2036,1.79
medium_variant,533,2037,1.79
medium_variant,533,2038,1.791
medium_variant,533,2039,1.791
medium_variant,533,2040,1.791
medium_variant,533,2041,1.792
medium_variant,533,2042,1.792
medium_variant,533,2043,1.793
medium_variant,533,2044,1.794
medium_variant,533,2045,1.794
medium_variant,533,2046,1.795
medium_variant,533,2047,1.796
medium_variant,533,2048,1.796
medium_variant,533,2049,1.797
medium_variant,533,2050,1.798
medium_variant,533,2051,1.798
medium_variant,533,2052,1.799
medium_variant,533,2053,1.8
medium_variant,533,2054,1.8
medium_variant,533,2055,1.801
medium_variant,533,2056,1.801
medium_variant,533,2057,1.802
medium_variant,533,2058,1.802
medium_variant,533,2059,1.803
medium_variant,533,2060,1.803
medium_variant,533,2061,1.804
medium_variant,533,2062,1.804
medium_variant,533,2063,1.805
medium_variant,533,2064,1.805
medium_variant,533,2065,1.806
medium_variant,533,2066,1.806
medium_variant,533,2067,1.807
medium_variant,533,2068,1.808
medium_variant,533,2069,1.808
medium_variant,533,2070,1.809
medium_variant,533,2071,1.81
medium_variant,533,2072,1.811
medium_variant,533,2073,1.812
medium_variant,533,2074,1.813
medium_variant,533,2075,1.813
medium_variant,533,2076,1.814
medium_variant,533,2077,1.815
medium_variant,533,2078,1.815
medium_variant,533,2079,1.816
medium_variant,533,2080,1.816
medium_variant,533,2081,1.817
medium_variant,533,2082,1.817
medium_variant,533,2083,1.817
medium_variant,533,2084,1.818
medium_variant,533,2085,1.818
medium_variant,533,2086,1.818
medium_variant,533,2087,1.819
medium_variant,533,2088,1.819
medium_variant,533,2089,1.82
medium_variant,533,2090,1.82
medium_variant,533,2091,1.82
medium_variant,533,2092,1.821
medium_variant,533,2093,1.821
medium_variant,533,2094,1.822
medium_variant,533,2095,1.822
medium_variant,533,2096,1.823
medium_variant,533,2097,1.823
medium_variant,533,2098,1.824
medium_variant,533,2099,1.825
