variant,country,year,totalfertility
estimates,474,1950,5.643
estimates,474,1951,5.665
estimates,474,1952,5.705
estimates,474,1953,5.733
estimates,474,1954,5.749
estimates,474,1955,5.753
estimates,474,1956,5.746
estimates,474,1957,5.729
estimates,474,1958,5.7
estimates,474,1959,5.663
estimates,474,1960,5.617
estimates,474,1961,5.564
estimates,474,1962,5.504
estimates,474,1963,5.437
estimates,474,1964,5.363
estimates,474,1965,5.278
estimates,474,1966,5.181
estimates,474,1967,5.069
estimates,474,1968,4.939
estimates,474,1969,4.789
estimates,474,1970,4.613
estimates,474,1971,4.404
estimates,474,1972,4.165
estimates,474,1973,3.9
estimates,474,1974,3.619
estimates,474,1975,3.333
estimates,474,1976,3.059
estimates,474,1977,2.809
estimates,474,1978,2.593
estimates,474,1979,2.418
estimates,474,1980,2.287
estimates,474,1981,2.202
estimates,474,1982,2.15
estimates,474,1983,2.123
estimates,474,1984,2.113
estimates,474,1985,2.111
estimates,474,1986,2.111
estimates,474,1987,2.108
estimates,474,1988,2.099
estimates,474,1989,2.081
estimates,474,1990,2.054
estimates,474,1991,2.021
estimates,474,1992,1.987
estimates,474,1993,1.958
estimates,474,1994,1.933
estimates,474,1995,1.916
estimates,474,1996,1.904
estimates,474,1997,1.898
estimates,474,1998,1.894
estimates,474,1999,1.894
estimates,474,2000,1.899
estimates,474,2001,1.909
estimates,474,2002,1.924
estimates,474,2003,1.944
estimates,474,2004,1.967
estimates,474,2005,1.99
estimates,474,2006,2.009
estimates,474,2007,2.021
estimates,474,2008,2.026
estimates,474,2009,2.022
estimates,474,2010,2.01
estimates,474,2011,1.992
estimates,474,2012,1.971
estimates,474,2013,1.95
estimates,474,2014,1.929
estimates,474,2015,1.911
medium_variant,474,2015,1.911
medium_variant,474,2016,1.896
medium_variant,474,2017,1.882
medium_variant,474,2018,1.869
medium_variant,474,2019,1.858
medium_variant,474,2020,1.848
medium_variant,474,2021,1.84
medium_variant,474,2022,1.833
medium_variant,474,2023,1.827
medium_variant,474,2024,1.823
medium_variant,474,2025,1.819
medium_variant,474,2026,1.815
medium_variant,474,2027,1.813
medium_variant,474,2028,1.81
medium_variant,474,2029,1.808
medium_variant,474,2030,1.807
medium_variant,474,2031,1.805
medium_variant,474,2032,1.804
medium_variant,474,2033,1.803
medium_variant,474,2034,1.802
medium_variant,474,2035,1.801
medium_variant,474,2036,1.8
medium_variant,474,2037,1.799
medium_variant,474,2038,1.799
medium_variant,474,2039,1.798
medium_variant,474,2040,1.798
medium_variant,474,2041,1.798
medium_variant,474,2042,1.797
medium_variant,474,2043,1.797
medium_variant,474,2044,1.797
medium_variant,474,2045,1.797
medium_variant,474,2046,1.798
medium_variant,474,2047,1.798
medium_variant,474,2048,1.799
medium_variant,474,2049,1.8
medium_variant,474,2050,1.801
medium_variant,474,2051,1.802
medium_variant,474,2052,1.802
medium_variant,474,2053,1.803
medium_variant,474,2054,1.804
medium_variant,474,2055,1.805
medium_variant,474,2056,1.805
medium_variant,474,2057,1.806
medium_variant,474,2058,1.807
medium_variant,474,2059,1.808
medium_variant,474,2060,1.809
medium_variant,474,2061,1.811
medium_variant,474,2062,1.812
medium_variant,474,2063,1.813
medium_variant,474,2064,1.814
medium_variant,474,2065,1.815
medium_variant,474,2066,1.816
medium_variant,474,2067,1.817
medium_variant,474,2068,1.818
medium_variant,474,2069,1.819
medium_variant,474,2070,1.819
medium_variant,474,2071,1.82
medium_variant,474,2072,1.821
medium_variant,474,2073,1.822
medium_variant,474,2074,1.823
medium_variant,474,2075,1.824
medium_variant,474,2076,1.825
medium_variant,474,2077,1.826
medium_variant,474,2078,1.827
medium_variant,474,2079,1.828
medium_variant,474,2080,1.829
medium_variant,474,2081,1.83
medium_variant,474,2082,1.831
medium_variant,474,2083,1.832
medium_variant,474,2084,1.833
medium_variant,474,2085,1.834
medium_variant,474,2086,1.834
medium_variant,474,2087,1.835
medium_variant,474,2088,1.836
medium_variant,474,2089,1.836
medium_variant,474,2090,1.836
medium_variant,474,2091,1.837
medium_variant,474,2092,1.837
medium_variant,474,2093,1.838
medium_variant,474,2094,1.839
medium_variant,474,2095,1.84
medium_variant,474,2096,1.841
medium_variant,474,2097,1.842
medium_variant,474,2098,1.843
medium_variant,474,2099,1.844
