variant,country,year,totalfertility
estimates,894,1950,6.623
estimates,894,1951,6.64
estimates,894,1952,6.675
estimates,894,1953,6.717
estimates,894,1954,6.763
estimates,894,1955,6.815
estimates,894,1956,6.871
estimates,894,1957,6.931
estimates,894,1958,6.993
estimates,894,1959,7.056
estimates,894,1960,7.115
estimates,894,1961,7.169
estimates,894,1962,7.214
estimates,894,1963,7.249
estimates,894,1964,7.274
estimates,894,1965,7.291
estimates,894,1966,7.304
estimates,894,1967,7.317
estimates,894,1968,7.332
estimates,894,1969,7.349
estimates,894,1970,7.367
estimates,894,1971,7.383
estimates,894,1972,7.392
estimates,894,1973,7.393
estimates,894,1974,7.382
estimates,894,1975,7.359
estimates,894,1976,7.323
estimates,894,1977,7.276
estimates,894,1978,7.219
estimates,894,1979,7.156
estimates,894,1980,7.087
estimates,894,1981,7.017
estimates,894,1982,6.946
estimates,894,1983,6.877
estimates,894,1984,6.81
estimates,894,1985,6.746
estimates,894,1986,6.685
estimates,894,1987,6.624
estimates,894,1988,6.563
estimates,894,1989,6.502
estimates,894,1990,6.442
estimates,894,1991,6.384
estimates,894,1992,6.329
estimates,894,1993,6.278
estimates,894,1994,6.231
estimates,894,1995,6.189
estimates,894,1996,6.153
estimates,894,1997,6.121
estimates,894,1998,6.093
estimates,894,1999,6.065
estimates,894,2000,6.036
estimates,894,2001,6.003
estimates,894,2002,5.963
estimates,894,2003,5.915
estimates,894,2004,5.859
estimates,894,2005,5.794
estimates,894,2006,5.721
estimates,894,2007,5.642
estimates,894,2008,5.561
estimates,894,2009,5.478
estimates,894,2010,5.397
estimates,894,2011,5.318
estimates,894,2012,5.242
estimates,894,2013,5.171
estimates,894,2014,5.104
estimates,894,2015,5.041
medium_variant,894,2015,5.041
medium_variant,894,2016,4.981
medium_variant,894,2017,4.925
medium_variant,894,2018,4.869
medium_variant,894,2019,4.814
medium_variant,894,2020,4.759
medium_variant,894,2021,4.705
medium_variant,894,2022,4.651
medium_variant,894,2023,4.598
medium_variant,894,2024,4.546
medium_variant,894,2025,4.495
medium_variant,894,2026,4.444
medium_variant,894,2027,4.395
medium_variant,894,2028,4.346
medium_variant,894,2029,4.298
medium_variant,894,2030,4.251
medium_variant,894,2031,4.205
medium_variant,894,2032,4.16
medium_variant,894,2033,4.116
medium_variant,894,2034,4.072
medium_variant,894,2035,4.029
medium_variant,894,2036,3.987
medium_variant,894,2037,3.945
medium_variant,894,2038,3.905
medium_variant,894,2039,3.865
medium_variant,894,2040,3.826
medium_variant,894,2041,3.788
medium_variant,894,2042,3.751
medium_variant,894,2043,3.714
medium_variant,894,2044,3.679
medium_variant,894,2045,3.644
medium_variant,894,2046,3.61
medium_variant,894,2047,3.577
medium_variant,894,2048,3.544
medium_variant,894,2049,3.513
medium_variant,894,2050,3.482
medium_variant,894,2051,3.452
medium_variant,894,2052,3.422
medium_variant,894,2053,3.393
medium_variant,894,2054,3.363
medium_variant,894,2055,3.334
medium_variant,894,2056,3.306
medium_variant,894,2057,3.277
medium_variant,894,2058,3.25
medium_variant,894,2059,3.224
medium_variant,894,2060,3.198
medium_variant,894,2061,3.173
medium_variant,894,2062,3.148
medium_variant,894,2063,3.124
medium_variant,894,2064,3.101
medium_variant,894,2065,3.077
medium_variant,894,2066,3.055
medium_variant,894,2067,3.032
medium_variant,894,2068,3.01
medium_variant,894,2069,2.988
medium_variant,894,2070,2.967
medium_variant,894,2071,2.946
medium_variant,894,2072,2.926
medium_variant,894,2073,2.906
medium_variant,894,2074,2.886
medium_variant,894,2075,2.867
medium_variant,894,2076,2.848
medium_variant,894,2077,2.829
medium_variant,894,2078,2.811
medium_variant,894,2079,2.792
medium_variant,894,2080,2.774
medium_variant,894,2081,2.756
medium_variant,894,2082,2.739
medium_variant,894,2083,2.721
medium_variant,894,2084,2.704
medium_variant,894,2085,2.687
medium_variant,894,2086,2.67
medium_variant,894,2087,2.653
medium_variant,894,2088,2.637
medium_variant,894,2089,2.62
medium_variant,894,2090,2.604
medium_variant,894,2091,2.588
medium_variant,894,2092,2.573
medium_variant,894,2093,2.557
medium_variant,894,2094,2.541
medium_variant,894,2095,2.526
medium_variant,894,2096,2.51
medium_variant,894,2097,2.495
medium_variant,894,2098,2.479
medium_variant,894,2099,2.464
