variant,country,year,totalfertility
estimates,850,1950,5.142
estimates,850,1951,5.17
estimates,850,1952,5.225
estimates,850,1953,5.279
estimates,850,1954,5.331
estimates,850,1955,5.383
estimates,850,1956,5.433
estimates,850,1957,5.482
estimates,850,1958,5.529
estimates,850,1959,5.574
estimates,850,1960,5.615
estimates,850,1961,5.651
estimates,850,1962,5.679
estimates,850,1963,5.696
estimates,850,1964,5.698
estimates,850,1965,5.679
estimates,850,1966,5.634
estimates,850,1967,5.561
estimates,850,1968,5.459
estimates,850,1969,5.328
estimates,850,1970,5.167
estimates,850,1971,4.976
estimates,850,1972,4.76
estimates,850,1973,4.527
estimates,850,1974,4.286
estimates,850,1975,4.047
estimates,850,1976,3.818
estimates,850,1977,3.607
estimates,850,1978,3.42
estimates,850,1979,3.261
estimates,850,1980,3.138
estimates,850,1981,3.053
estimates,850,1982,3
estimates,850,1983,2.973
estimates,850,1984,2.967
estimates,850,1985,2.973
estimates,850,1986,2.986
estimates,850,1987,2.997
estimates,850,1988,2.999
estimates,850,1989,2.987
estimates,850,1990,2.954
estimates,850,1991,2.895
estimates,850,1992,2.813
estimates,850,1993,2.712
estimates,850,1994,2.599
estimates,850,1995,2.481
estimates,850,1996,2.367
estimates,850,1997,2.265
estimates,850,1998,2.184
estimates,850,1999,2.128
estimates,850,2000,2.1
estimates,850,2001,2.104
estimates,850,2002,2.132
estimates,850,2003,2.177
estimates,850,2004,2.233
estimates,850,2005,2.292
estimates,850,2006,2.345
estimates,850,2007,2.384
estimates,850,2008,2.408
estimates,850,2009,2.412
estimates,850,2010,2.398
estimates,850,2011,2.371
estimates,850,2012,2.336
estimates,850,2013,2.302
estimates,850,2014,2.27
estimates,850,2015,2.242
medium_variant,850,2015,2.242
medium_variant,850,2016,2.218
medium_variant,850,2017,2.196
medium_variant,850,2018,2.175
medium_variant,850,2019,2.154
medium_variant,850,2020,2.134
medium_variant,850,2021,2.115
medium_variant,850,2022,2.096
medium_variant,850,2023,2.078
medium_variant,850,2024,2.062
medium_variant,850,2025,2.046
medium_variant,850,2026,2.031
medium_variant,850,2027,2.017
medium_variant,850,2028,2.004
medium_variant,850,2029,1.991
medium_variant,850,2030,1.98
medium_variant,850,2031,1.968
medium_variant,850,2032,1.958
medium_variant,850,2033,1.947
medium_variant,850,2034,1.938
medium_variant,850,2035,1.929
medium_variant,850,2036,1.92
medium_variant,850,2037,1.912
medium_variant,850,2038,1.904
medium_variant,850,2039,1.898
medium_variant,850,2040,1.891
medium_variant,850,2041,1.885
medium_variant,850,2042,1.88
medium_variant,850,2043,1.874
medium_variant,850,2044,1.869
medium_variant,850,2045,1.865
medium_variant,850,2046,1.86
medium_variant,850,2047,1.856
medium_variant,850,2048,1.853
medium_variant,850,2049,1.849
medium_variant,850,2050,1.846
medium_variant,850,2051,1.844
medium_variant,850,2052,1.841
medium_variant,850,2053,1.839
medium_variant,850,2054,1.836
medium_variant,850,2055,1.834
medium_variant,850,2056,1.832
medium_variant,850,2057,1.831
medium_variant,850,2058,1.829
medium_variant,850,2059,1.828
medium_variant,850,2060,1.827
medium_variant,850,2061,1.825
medium_variant,850,2062,1.824
medium_variant,850,2063,1.823
medium_variant,850,2064,1.823
medium_variant,850,2065,1.822
medium_variant,850,2066,1.821
medium_variant,850,2067,1.821
medium_variant,850,2068,1.82
medium_variant,850,2069,1.82
medium_variant,850,2070,1.82
medium_variant,850,2071,1.82
medium_variant,850,2072,1.82
medium_variant,850,2073,1.82
medium_variant,850,2074,1.82
medium_variant,850,2075,1.82
medium_variant,850,2076,1.82
medium_variant,850,2077,1.82
medium_variant,850,2078,1.82
medium_variant,850,2079,1.82
medium_variant,850,2080,1.82
medium_variant,850,2081,1.82
medium_variant,850,2082,1.82
medium_variant,850,2083,1.82
medium_variant,850,2084,1.82
medium_variant,850,2085,1.82
medium_variant,850,2086,1.82
medium_variant,850,2087,1.82
medium_variant,850,2088,1.82
medium_variant,850,2089,1.82
medium_variant,850,2090,1.821
medium_variant,850,2091,1.821
medium_variant,850,2092,1.822
medium_variant,850,2093,1.822
medium_variant,850,2094,1.823
medium_variant,850,2095,1.823
medium_variant,850,2096,1.823
medium_variant,850,2097,1.824
medium_variant,850,2098,1.824
medium_variant,850,2099,1.824
