variant,country,year,totalfertility
estimates,776,1950,7.327
estimates,776,1951,7.316
estimates,776,1952,7.299
estimates,776,1953,7.289
estimates,776,1954,7.288
estimates,776,1955,7.294
estimates,776,1956,7.308
estimates,776,1957,7.326
estimates,776,1958,7.345
estimates,776,1959,7.36
estimates,776,1960,7.363
estimates,776,1961,7.346
estimates,776,1962,7.302
estimates,776,1963,7.226
estimates,776,1964,7.117
estimates,776,1965,6.974
estimates,776,1966,6.795
estimates,776,1967,6.59
estimates,776,1968,6.371
estimates,776,1969,6.15
estimates,776,1970,5.941
estimates,776,1971,5.761
estimates,776,1972,5.616
estimates,776,1973,5.512
estimates,776,1974,5.449
estimates,776,1975,5.426
estimates,776,1976,5.438
estimates,776,1977,5.471
estimates,776,1978,5.509
estimates,776,1979,5.541
estimates,776,1980,5.553
estimates,776,1981,5.532
estimates,776,1982,5.475
estimates,776,1983,5.385
estimates,776,1984,5.266
estimates,776,1985,5.128
estimates,776,1986,4.989
estimates,776,1987,4.864
estimates,776,1988,4.763
estimates,776,1989,4.691
estimates,776,1990,4.644
estimates,776,1991,4.612
estimates,776,1992,4.583
estimates,776,1993,4.547
estimates,776,1994,4.501
estimates,776,1995,4.447
estimates,776,1996,4.391
estimates,776,1997,4.34
estimates,776,1998,4.3
estimates,776,1999,4.27
estimates,776,2000,4.25
estimates,776,2001,4.236
estimates,776,2002,4.221
estimates,776,2003,4.202
estimates,776,2004,4.177
estimates,776,2005,4.144
estimates,776,2006,4.104
estimates,776,2007,4.059
estimates,776,2008,4.012
estimates,776,2009,3.963
estimates,776,2010,3.913
estimates,776,2011,3.864
estimates,776,2012,3.815
estimates,776,2013,3.768
estimates,776,2014,3.722
estimates,776,2015,3.678
medium_variant,776,2015,3.678
medium_variant,776,2016,3.636
medium_variant,776,2017,3.595
medium_variant,776,2018,3.556
medium_variant,776,2019,3.517
medium_variant,776,2020,3.479
medium_variant,776,2021,3.442
medium_variant,776,2022,3.406
medium_variant,776,2023,3.371
medium_variant,776,2024,3.336
medium_variant,776,2025,3.303
medium_variant,776,2026,3.27
medium_variant,776,2027,3.238
medium_variant,776,2028,3.207
medium_variant,776,2029,3.176
medium_variant,776,2030,3.147
medium_variant,776,2031,3.117
medium_variant,776,2032,3.089
medium_variant,776,2033,3.061
medium_variant,776,2034,3.034
medium_variant,776,2035,3.008
medium_variant,776,2036,2.982
medium_variant,776,2037,2.957
medium_variant,776,2038,2.932
medium_variant,776,2039,2.907
medium_variant,776,2040,2.884
medium_variant,776,2041,2.86
medium_variant,776,2042,2.837
medium_variant,776,2043,2.815
medium_variant,776,2044,2.793
medium_variant,776,2045,2.771
medium_variant,776,2046,2.75
medium_variant,776,2047,2.729
medium_variant,776,2048,2.708
medium_variant,776,2049,2.688
medium_variant,776,2050,2.668
medium_variant,776,2051,2.649
medium_variant,776,2052,2.63
medium_variant,776,2053,2.611
medium_variant,776,2054,2.594
medium_variant,776,2055,2.576
medium_variant,776,2056,2.558
medium_variant,776,2057,2.541
medium_variant,776,2058,2.523
medium_variant,776,2059,2.506
medium_variant,776,2060,2.488
medium_variant,776,2061,2.47
medium_variant,776,2062,2.452
medium_variant,776,2063,2.435
medium_variant,776,2064,2.418
medium_variant,776,2065,2.402
medium_variant,776,2066,2.385
medium_variant,776,2067,2.37
medium_variant,776,2068,2.354
medium_variant,776,2069,2.339
medium_variant,776,2070,2.325
medium_variant,776,2071,2.31
medium_variant,776,2072,2.296
medium_variant,776,2073,2.282
medium_variant,776,2074,2.269
medium_variant,776,2075,2.255
medium_variant,776,2076,2.241
medium_variant,776,2077,2.228
medium_variant,776,2078,2.215
medium_variant,776,2079,2.203
medium_variant,776,2080,2.19
medium_variant,776,2081,2.178
medium_variant,776,2082,2.166
medium_variant,776,2083,2.154
medium_variant,776,2084,2.142
medium_variant,776,2085,2.131
medium_variant,776,2086,2.12
medium_variant,776,2087,2.109
medium_variant,776,2088,2.098
medium_variant,776,2089,2.088
medium_variant,776,2090,2.078
medium_variant,776,2091,2.069
medium_variant,776,2092,2.06
medium_variant,776,2093,2.051
medium_variant,776,2094,2.042
medium_variant,776,2095,2.034
medium_variant,776,2096,2.026
medium_variant,776,2097,2.018
medium_variant,776,2098,2.01
medium_variant,776,2099,2.003
