variant,country,year,totalfertility
estimates,646,1950,7.916
estimates,646,1951,7.939
estimates,646,1952,7.983
estimates,646,1953,8.023
estimates,646,1954,8.059
estimates,646,1955,8.09
estimates,646,1956,8.118
estimates,646,1957,8.141
estimates,646,1958,8.161
estimates,646,1959,8.176
estimates,646,1960,8.187
estimates,646,1961,8.194
estimates,646,1962,8.197
estimates,646,1963,8.198
estimates,646,1964,8.198
estimates,646,1965,8.198
estimates,646,1966,8.198
estimates,646,1967,8.201
estimates,646,1968,8.207
estimates,646,1969,8.217
estimates,646,1970,8.231
estimates,646,1971,8.252
estimates,646,1972,8.278
estimates,646,1973,8.307
estimates,646,1974,8.339
estimates,646,1975,8.37
estimates,646,1976,8.401
estimates,646,1977,8.429
estimates,646,1978,8.451
estimates,646,1979,8.462
estimates,646,1980,8.461
estimates,646,1981,8.444
estimates,646,1982,8.41
estimates,646,1983,8.357
estimates,646,1984,8.282
estimates,646,1985,8.177
estimates,646,1986,8.038
estimates,646,1987,7.863
estimates,646,1988,7.657
estimates,646,1989,7.427
estimates,646,1990,7.184
estimates,646,1991,6.942
estimates,646,1992,6.713
estimates,646,1993,6.505
estimates,646,1994,6.324
estimates,646,1995,6.172
estimates,646,1996,6.046
estimates,646,1997,5.936
estimates,646,1998,5.835
estimates,646,1999,5.737
estimates,646,2000,5.64
estimates,646,2001,5.543
estimates,646,2002,5.445
estimates,646,2003,5.345
estimates,646,2004,5.243
estimates,646,2005,5.135
estimates,646,2006,5.021
estimates,646,2007,4.9
estimates,646,2008,4.774
estimates,646,2009,4.644
estimates,646,2010,4.515
estimates,646,2011,4.389
estimates,646,2012,4.269
estimates,646,2013,4.158
estimates,646,2014,4.058
estimates,646,2015,3.967
medium_variant,646,2015,3.967
medium_variant,646,2016,3.885
medium_variant,646,2017,3.809
medium_variant,646,2018,3.737
medium_variant,646,2019,3.667
medium_variant,646,2020,3.599
medium_variant,646,2021,3.533
medium_variant,646,2022,3.468
medium_variant,646,2023,3.406
medium_variant,646,2024,3.346
medium_variant,646,2025,3.289
medium_variant,646,2026,3.233
medium_variant,646,2027,3.179
medium_variant,646,2028,3.128
medium_variant,646,2029,3.078
medium_variant,646,2030,3.03
medium_variant,646,2031,2.984
medium_variant,646,2032,2.939
medium_variant,646,2033,2.895
medium_variant,646,2034,2.852
medium_variant,646,2035,2.811
medium_variant,646,2036,2.77
medium_variant,646,2037,2.731
medium_variant,646,2038,2.692
medium_variant,646,2039,2.654
medium_variant,646,2040,2.618
medium_variant,646,2041,2.582
medium_variant,646,2042,2.547
medium_variant,646,2043,2.513
medium_variant,646,2044,2.48
medium_variant,646,2045,2.447
medium_variant,646,2046,2.416
medium_variant,646,2047,2.385
medium_variant,646,2048,2.355
medium_variant,646,2049,2.326
medium_variant,646,2050,2.298
medium_variant,646,2051,2.27
medium_variant,646,2052,2.243
medium_variant,646,2053,2.217
medium_variant,646,2054,2.192
medium_variant,646,2055,2.167
medium_variant,646,2056,2.143
medium_variant,646,2057,2.12
medium_variant,646,2058,2.096
medium_variant,646,2059,2.074
medium_variant,646,2060,2.052
medium_variant,646,2061,2.031
medium_variant,646,2062,2.011
medium_variant,646,2063,1.992
medium_variant,646,2064,1.974
medium_variant,646,2065,1.957
medium_variant,646,2066,1.941
medium_variant,646,2067,1.926
medium_variant,646,2068,1.911
medium_variant,646,2069,1.897
medium_variant,646,2070,1.883
medium_variant,646,2071,1.871
medium_variant,646,2072,1.859
medium_variant,646,2073,1.847
medium_variant,646,2074,1.837
medium_variant,646,2075,1.827
medium_variant,646,2076,1.818
medium_variant,646,2077,1.81
medium_variant,646,2078,1.802
medium_variant,646,2079,1.795
medium_variant,646,2080,1.789
medium_variant,646,2081,1.782
medium_variant,646,2082,1.777
medium_variant,646,2083,1.772
medium_variant,646,2084,1.767
medium_variant,646,2085,1.763
medium_variant,646,2086,1.759
medium_variant,646,2087,1.756
medium_variant,646,2088,1.753
medium_variant,646,2089,1.75
medium_variant,646,2090,1.748
medium_variant,646,2091,1.746
medium_variant,646,2092,1.744
medium_variant,646,2093,1.742
medium_variant,646,2094,1.741
medium_variant,646,2095,1.74
medium_variant,646,2096,1.74
medium_variant,646,2097,1.74
medium_variant,646,2098,1.74
medium_variant,646,2099,1.741
