variant,country,year,totalfertility
estimates,64,1950,6.67
estimates,64,1951,6.67
estimates,64,1952,6.67
estimates,64,1953,6.67
estimates,64,1954,6.67
estimates,64,1955,6.67
estimates,64,1956,6.67
estimates,64,1957,6.67
estimates,64,1958,6.67
estimates,64,1959,6.67
estimates,64,1960,6.67
estimates,64,1961,6.67
estimates,64,1962,6.67
estimates,64,1963,6.67
estimates,64,1964,6.67
estimates,64,1965,6.67
estimates,64,1966,6.67
estimates,64,1967,6.67
estimates,64,1968,6.67
estimates,64,1969,6.67
estimates,64,1970,6.671
estimates,64,1971,6.674
estimates,64,1972,6.679
estimates,64,1973,6.685
estimates,64,1974,6.69
estimates,64,1975,6.692
estimates,64,1976,6.685
estimates,64,1977,6.668
estimates,64,1978,6.64
estimates,64,1979,6.601
estimates,64,1980,6.553
estimates,64,1981,6.504
estimates,64,1982,6.456
estimates,64,1983,6.41
estimates,64,1984,6.362
estimates,64,1985,6.306
estimates,64,1986,6.23
estimates,64,1987,6.127
estimates,64,1988,5.994
estimates,64,1989,5.829
estimates,64,1990,5.639
estimates,64,1991,5.431
estimates,64,1992,5.216
estimates,64,1993,5.003
estimates,64,1994,4.796
estimates,64,1995,4.597
estimates,64,1996,4.4
estimates,64,1997,4.203
estimates,64,1998,4.002
estimates,64,1999,3.801
estimates,64,2000,3.604
estimates,64,2001,3.416
estimates,64,2002,3.244
estimates,64,2003,3.089
estimates,64,2004,2.954
estimates,64,2005,2.837
estimates,64,2006,2.734
estimates,64,2007,2.64
estimates,64,2008,2.55
estimates,64,2009,2.464
estimates,64,2010,2.382
estimates,64,2011,2.305
estimates,64,2012,2.236
estimates,64,2013,2.177
estimates,64,2014,2.128
estimates,64,2015,2.086
medium_variant,64,2015,2.086
medium_variant,64,2016,2.051
medium_variant,64,2017,2.02
medium_variant,64,2018,1.991
medium_variant,64,2019,1.963
medium_variant,64,2020,1.936
medium_variant,64,2021,1.908
medium_variant,64,2022,1.881
medium_variant,64,2023,1.856
medium_variant,64,2024,1.832
medium_variant,64,2025,1.81
medium_variant,64,2026,1.789
medium_variant,64,2027,1.769
medium_variant,64,2028,1.751
medium_variant,64,2029,1.733
medium_variant,64,2030,1.717
medium_variant,64,2031,1.702
medium_variant,64,2032,1.689
medium_variant,64,2033,1.676
medium_variant,64,2034,1.665
medium_variant,64,2035,1.655
medium_variant,64,2036,1.647
medium_variant,64,2037,1.639
medium_variant,64,2038,1.633
medium_variant,64,2039,1.628
medium_variant,64,2040,1.624
medium_variant,64,2041,1.621
medium_variant,64,2042,1.619
medium_variant,64,2043,1.617
medium_variant,64,2044,1.617
medium_variant,64,2045,1.617
medium_variant,64,2046,1.618
medium_variant,64,2047,1.619
medium_variant,64,2048,1.62
medium_variant,64,2049,1.622
medium_variant,64,2050,1.625
medium_variant,64,2051,1.627
medium_variant,64,2052,1.63
medium_variant,64,2053,1.633
medium_variant,64,2054,1.636
medium_variant,64,2055,1.639
medium_variant,64,2056,1.643
medium_variant,64,2057,1.646
medium_variant,64,2058,1.65
medium_variant,64,2059,1.653
medium_variant,64,2060,1.657
medium_variant,64,2061,1.66
medium_variant,64,2062,1.664
medium_variant,64,2063,1.668
medium_variant,64,2064,1.671
medium_variant,64,2065,1.675
medium_variant,64,2066,1.678
medium_variant,64,2067,1.682
medium_variant,64,2068,1.685
medium_variant,64,2069,1.689
medium_variant,64,2070,1.692
medium_variant,64,2071,1.696
medium_variant,64,2072,1.699
medium_variant,64,2073,1.703
medium_variant,64,2074,1.706
medium_variant,64,2075,1.709
medium_variant,64,2076,1.713
medium_variant,64,2077,1.716
medium_variant,64,2078,1.719
medium_variant,64,2079,1.722
medium_variant,64,2080,1.725
medium_variant,64,2081,1.728
medium_variant,64,2082,1.731
medium_variant,64,2083,1.733
medium_variant,64,2084,1.736
medium_variant,64,2085,1.738
medium_variant,64,2086,1.74
medium_variant,64,2087,1.743
medium_variant,64,2088,1.745
medium_variant,64,2089,1.747
medium_variant,64,2090,1.749
medium_variant,64,2091,1.751
medium_variant,64,2092,1.753
medium_variant,64,2093,1.755
medium_variant,64,2094,1.757
medium_variant,64,2095,1.759
medium_variant,64,2096,1.761
medium_variant,64,2097,1.763
medium_variant,64,2098,1.765
medium_variant,64,2099,1.767
