variant,country,year,totalfertility
estimates,398,1950,4.305
estimates,398,1951,4.332
estimates,398,1952,4.385
estimates,398,1953,4.434
estimates,398,1954,4.477
estimates,398,1955,4.516
estimates,398,1956,4.549
estimates,398,1957,4.573
estimates,398,1958,4.588
estimates,398,1959,4.586
estimates,398,1960,4.562
estimates,398,1961,4.512
estimates,398,1962,4.432
estimates,398,1963,4.323
estimates,398,1964,4.191
estimates,398,1965,4.048
estimates,398,1966,3.912
estimates,398,1967,3.795
estimates,398,1968,3.705
estimates,398,1969,3.646
estimates,398,1970,3.611
estimates,398,1971,3.59
estimates,398,1972,3.569
estimates,398,1973,3.536
estimates,398,1974,3.488
estimates,398,1975,3.427
estimates,398,1976,3.355
estimates,398,1977,3.283
estimates,398,1978,3.216
estimates,398,1979,3.158
estimates,398,1980,3.114
estimates,398,1981,3.085
estimates,398,1982,3.069
estimates,398,1983,3.063
estimates,398,1984,3.063
estimates,398,1985,3.061
estimates,398,1986,3.05
estimates,398,1987,3.024
estimates,398,1988,2.98
estimates,398,1989,2.916
estimates,398,1990,2.83
estimates,398,1991,2.725
estimates,398,1992,2.605
estimates,398,1993,2.48
estimates,398,1994,2.355
estimates,398,1995,2.237
estimates,398,1996,2.133
estimates,398,1997,2.045
estimates,398,1998,1.978
estimates,398,1999,1.935
estimates,398,2000,1.921
estimates,398,2001,1.941
estimates,398,2002,1.991
estimates,398,2003,2.065
estimates,398,2004,2.157
estimates,398,2005,2.261
estimates,398,2006,2.366
estimates,398,2007,2.466
estimates,398,2008,2.553
estimates,398,2009,2.622
estimates,398,2010,2.669
estimates,398,2011,2.695
estimates,398,2012,2.702
estimates,398,2013,2.697
estimates,398,2014,2.681
estimates,398,2015,2.658
medium_variant,398,2015,2.658
medium_variant,398,2016,2.629
medium_variant,398,2017,2.599
medium_variant,398,2018,2.568
medium_variant,398,2019,2.539
medium_variant,398,2020,2.513
medium_variant,398,2021,2.49
medium_variant,398,2022,2.468
medium_variant,398,2023,2.447
medium_variant,398,2024,2.426
medium_variant,398,2025,2.406
medium_variant,398,2026,2.387
medium_variant,398,2027,2.368
medium_variant,398,2028,2.35
medium_variant,398,2029,2.332
medium_variant,398,2030,2.315
medium_variant,398,2031,2.298
medium_variant,398,2032,2.282
medium_variant,398,2033,2.267
medium_variant,398,2034,2.252
medium_variant,398,2035,2.237
medium_variant,398,2036,2.222
medium_variant,398,2037,2.209
medium_variant,398,2038,2.195
medium_variant,398,2039,2.182
medium_variant,398,2040,2.17
medium_variant,398,2041,2.158
medium_variant,398,2042,2.146
medium_variant,398,2043,2.134
medium_variant,398,2044,2.123
medium_variant,398,2045,2.112
medium_variant,398,2046,2.101
medium_variant,398,2047,2.091
medium_variant,398,2048,2.081
medium_variant,398,2049,2.071
medium_variant,398,2050,2.062
medium_variant,398,2051,2.053
medium_variant,398,2052,2.044
medium_variant,398,2053,2.035
medium_variant,398,2054,2.027
medium_variant,398,2055,2.019
medium_variant,398,2056,2.011
medium_variant,398,2057,2.004
medium_variant,398,2058,1.997
medium_variant,398,2059,1.99
medium_variant,398,2060,1.983
medium_variant,398,2061,1.977
medium_variant,398,2062,1.971
medium_variant,398,2063,1.965
medium_variant,398,2064,1.96
medium_variant,398,2065,1.954
medium_variant,398,2066,1.949
medium_variant,398,2067,1.944
medium_variant,398,2068,1.939
medium_variant,398,2069,1.934
medium_variant,398,2070,1.929
medium_variant,398,2071,1.925
medium_variant,398,2072,1.92
medium_variant,398,2073,1.916
medium_variant,398,2074,1.912
medium_variant,398,2075,1.908
medium_variant,398,2076,1.904
medium_variant,398,2077,1.901
medium_variant,398,2078,1.898
medium_variant,398,2079,1.895
medium_variant,398,2080,1.892
medium_variant,398,2081,1.889
medium_variant,398,2082,1.887
medium_variant,398,2083,1.884
medium_variant,398,2084,1.882
medium_variant,398,2085,1.88
medium_variant,398,2086,1.878
medium_variant,398,2087,1.876
medium_variant,398,2088,1.874
medium_variant,398,2089,1.872
medium_variant,398,2090,1.869
medium_variant,398,2091,1.867
medium_variant,398,2092,1.865
medium_variant,398,2093,1.863
medium_variant,398,2094,1.861
medium_variant,398,2095,1.859
medium_variant,398,2096,1.858
medium_variant,398,2097,1.856
medium_variant,398,2098,1.855
medium_variant,398,2099,1.853
