variant,country,year,totalfertility
estimates,368,1950,8.11
estimates,368,1951,7.875
estimates,368,1952,7.437
estimates,368,1953,7.065
estimates,368,1954,6.758
estimates,368,1955,6.516
estimates,368,1956,6.34
estimates,368,1957,6.228
estimates,368,1958,6.178
estimates,368,1959,6.188
estimates,368,1960,6.252
estimates,368,1961,6.364
estimates,368,1962,6.514
estimates,368,1963,6.689
estimates,368,1964,6.872
estimates,368,1965,7.044
estimates,368,1966,7.188
estimates,368,1967,7.295
estimates,368,1968,7.362
estimates,368,1969,7.383
estimates,368,1970,7.362
estimates,368,1971,7.308
estimates,368,1972,7.234
estimates,368,1973,7.153
estimates,368,1974,7.072
estimates,368,1975,6.993
estimates,368,1976,6.915
estimates,368,1977,6.834
estimates,368,1978,6.748
estimates,368,1979,6.658
estimates,368,1980,6.569
estimates,368,1981,6.485
estimates,368,1982,6.407
estimates,368,1983,6.338
estimates,368,1984,6.276
estimates,368,1985,6.22
estimates,368,1986,6.164
estimates,368,1987,6.105
estimates,368,1988,6.039
estimates,368,1989,5.965
estimates,368,1990,5.882
estimates,368,1991,5.794
estimates,368,1992,5.702
estimates,368,1993,5.61
estimates,368,1994,5.517
estimates,368,1995,5.423
estimates,368,1996,5.325
estimates,368,1997,5.221
estimates,368,1998,5.112
estimates,368,1999,5.002
estimates,368,2000,4.894
estimates,368,2001,4.796
estimates,368,2002,4.711
estimates,368,2003,4.644
estimates,368,2004,4.594
estimates,368,2005,4.563
estimates,368,2006,4.549
estimates,368,2007,4.547
estimates,368,2008,4.552
estimates,368,2009,4.559
estimates,368,2010,4.562
estimates,368,2011,4.557
estimates,368,2012,4.542
estimates,368,2013,4.515
estimates,368,2014,4.476
estimates,368,2015,4.427
medium_variant,368,2015,4.427
medium_variant,368,2016,4.37
medium_variant,368,2017,4.309
medium_variant,368,2018,4.248
medium_variant,368,2019,4.19
medium_variant,368,2020,4.136
medium_variant,368,2021,4.085
medium_variant,368,2022,4.036
medium_variant,368,2023,3.988
medium_variant,368,2024,3.942
medium_variant,368,2025,3.896
medium_variant,368,2026,3.851
medium_variant,368,2027,3.807
medium_variant,368,2028,3.764
medium_variant,368,2029,3.722
medium_variant,368,2030,3.681
medium_variant,368,2031,3.64
medium_variant,368,2032,3.601
medium_variant,368,2033,3.562
medium_variant,368,2034,3.525
medium_variant,368,2035,3.489
medium_variant,368,2036,3.454
medium_variant,368,2037,3.42
medium_variant,368,2038,3.387
medium_variant,368,2039,3.355
medium_variant,368,2040,3.323
medium_variant,368,2041,3.293
medium_variant,368,2042,3.263
medium_variant,368,2043,3.233
medium_variant,368,2044,3.205
medium_variant,368,2045,3.177
medium_variant,368,2046,3.149
medium_variant,368,2047,3.123
medium_variant,368,2048,3.097
medium_variant,368,2049,3.072
medium_variant,368,2050,3.047
medium_variant,368,2051,3.022
medium_variant,368,2052,2.998
medium_variant,368,2053,2.973
medium_variant,368,2054,2.949
medium_variant,368,2055,2.926
medium_variant,368,2056,2.902
medium_variant,368,2057,2.88
medium_variant,368,2058,2.858
medium_variant,368,2059,2.837
medium_variant,368,2060,2.816
medium_variant,368,2061,2.796
medium_variant,368,2062,2.776
medium_variant,368,2063,2.757
medium_variant,368,2064,2.737
medium_variant,368,2065,2.717
medium_variant,368,2066,2.698
medium_variant,368,2067,2.678
medium_variant,368,2068,2.66
medium_variant,368,2069,2.641
medium_variant,368,2070,2.623
medium_variant,368,2071,2.606
medium_variant,368,2072,2.588
medium_variant,368,2073,2.571
medium_variant,368,2074,2.554
medium_variant,368,2075,2.537
medium_variant,368,2076,2.52
medium_variant,368,2077,2.503
medium_variant,368,2078,2.487
medium_variant,368,2079,2.471
medium_variant,368,2080,2.455
medium_variant,368,2081,2.439
medium_variant,368,2082,2.423
medium_variant,368,2083,2.408
medium_variant,368,2084,2.393
medium_variant,368,2085,2.377
medium_variant,368,2086,2.362
medium_variant,368,2087,2.347
medium_variant,368,2088,2.332
medium_variant,368,2089,2.317
medium_variant,368,2090,2.302
medium_variant,368,2091,2.287
medium_variant,368,2092,2.273
medium_variant,368,2093,2.259
medium_variant,368,2094,2.245
medium_variant,368,2095,2.232
medium_variant,368,2096,2.219
medium_variant,368,2097,2.206
medium_variant,368,2098,2.194
medium_variant,368,2099,2.182
