variant,country,year,totalfertility
estimates,156,1950,6.665
estimates,156,1951,6.468
estimates,156,1952,6.111
estimates,156,1953,5.828
estimates,156,1954,5.619
estimates,156,1955,5.482
estimates,156,1956,5.417
estimates,156,1957,5.42
estimates,156,1958,5.484
estimates,156,1959,5.598
estimates,156,1960,5.748
estimates,156,1961,5.919
estimates,156,1962,6.089
estimates,156,1963,6.237
estimates,156,1964,6.346
estimates,156,1965,6.396
estimates,156,1966,6.375
estimates,156,1967,6.286
estimates,156,1968,6.133
estimates,156,1969,5.92
estimates,156,1970,5.648
estimates,156,1971,5.322
estimates,156,1972,4.956
estimates,156,1973,4.57
estimates,156,1974,4.181
estimates,156,1975,3.809
estimates,156,1976,3.472
estimates,156,1977,3.18
estimates,156,1978,2.938
estimates,156,1979,2.753
estimates,156,1980,2.63
estimates,156,1981,2.57
estimates,156,1982,2.56
estimates,156,1983,2.582
estimates,156,1984,2.623
estimates,156,1985,2.661
estimates,156,1986,2.675
estimates,156,1987,2.654
estimates,156,1988,2.593
estimates,156,1989,2.489
estimates,156,1990,2.35
estimates,156,1991,2.187
estimates,156,1992,2.021
estimates,156,1993,1.868
estimates,156,1994,1.739
estimates,156,1995,1.639
estimates,156,1996,1.571
estimates,156,1997,1.527
estimates,156,1998,1.503
estimates,156,1999,1.494
estimates,156,2000,1.497
estimates,156,2001,1.508
estimates,156,2002,1.524
estimates,156,2003,1.54
estimates,156,2004,1.554
estimates,156,2005,1.565
estimates,156,2006,1.572
estimates,156,2007,1.577
estimates,156,2008,1.581
estimates,156,2009,1.586
estimates,156,2010,1.59
estimates,156,2011,1.594
estimates,156,2012,1.599
estimates,156,2013,1.604
estimates,156,2014,1.61
estimates,156,2015,1.617
medium_variant,156,2015,1.617
medium_variant,156,2016,1.624
medium_variant,156,2017,1.631
medium_variant,156,2018,1.637
medium_variant,156,2019,1.644
medium_variant,156,2020,1.65
medium_variant,156,2021,1.656
medium_variant,156,2022,1.661
medium_variant,156,2023,1.666
medium_variant,156,2024,1.671
medium_variant,156,2025,1.676
medium_variant,156,2026,1.68
medium_variant,156,2027,1.685
medium_variant,156,2028,1.689
medium_variant,156,2029,1.693
medium_variant,156,2030,1.697
medium_variant,156,2031,1.7
medium_variant,156,2032,1.704
medium_variant,156,2033,1.707
medium_variant,156,2034,1.711
medium_variant,156,2035,1.714
medium_variant,156,2036,1.718
medium_variant,156,2037,1.721
medium_variant,156,2038,1.724
medium_variant,156,2039,1.727
medium_variant,156,2040,1.73
medium_variant,156,2041,1.732
medium_variant,156,2042,1.735
medium_variant,156,2043,1.738
medium_variant,156,2044,1.74
medium_variant,156,2045,1.743
medium_variant,156,2046,1.745
medium_variant,156,2047,1.747
medium_variant,156,2048,1.749
medium_variant,156,2049,1.751
medium_variant,156,2050,1.753
medium_variant,156,2051,1.755
medium_variant,156,2052,1.757
medium_variant,156,2053,1.759
medium_variant,156,2054,1.76
medium_variant,156,2055,1.762
medium_variant,156,2056,1.763
medium_variant,156,2057,1.765
medium_variant,156,2058,1.766
medium_variant,156,2059,1.768
medium_variant,156,2060,1.77
medium_variant,156,2061,1.771
medium_variant,156,2062,1.773
medium_variant,156,2063,1.774
medium_variant,156,2064,1.776
medium_variant,156,2065,1.777
medium_variant,156,2066,1.778
medium_variant,156,2067,1.779
medium_variant,156,2068,1.781
medium_variant,156,2069,1.782
medium_variant,156,2070,1.783
medium_variant,156,2071,1.785
medium_variant,156,2072,1.786
medium_variant,156,2073,1.787
medium_variant,156,2074,1.788
medium_variant,156,2075,1.788
medium_variant,156,2076,1.789
medium_variant,156,2077,1.79
medium_variant,156,2078,1.79
medium_variant,156,2079,1.791
medium_variant,156,2080,1.792
medium_variant,156,2081,1.792
medium_variant,156,2082,1.793
medium_variant,156,2083,1.794
medium_variant,156,2084,1.794
medium_variant,156,2085,1.795
medium_variant,156,2086,1.796
medium_variant,156,2087,1.796
medium_variant,156,2088,1.797
medium_variant,156,2089,1.797
medium_variant,156,2090,1.798
medium_variant,156,2091,1.799
medium_variant,156,2092,1.799
medium_variant,156,2093,1.8
medium_variant,156,2094,1.8
medium_variant,156,2095,1.801
medium_variant,156,2096,1.801
medium_variant,156,2097,1.802
medium_variant,156,2098,1.802
medium_variant,156,2099,1.803
