variant,country,year,totalfertility
estimates,51,1950,4.132
estimates,51,1951,4.239
estimates,51,1952,4.437
estimates,51,1953,4.601
estimates,51,1954,4.732
estimates,51,1955,4.828
estimates,51,1956,4.89
estimates,51,1957,4.918
estimates,51,1958,4.91
estimates,51,1959,4.867
estimates,51,1960,4.786
estimates,51,1961,4.67
estimates,51,1962,4.521
estimates,51,1963,4.345
estimates,51,1964,4.15
estimates,51,1965,3.95
estimates,51,1966,3.758
estimates,51,1967,3.582
estimates,51,1968,3.429
estimates,51,1969,3.302
estimates,51,1970,3.199
estimates,51,1971,3.114
estimates,51,1972,3.035
estimates,51,1973,2.956
estimates,51,1974,2.875
estimates,51,1975,2.792
estimates,51,1976,2.712
estimates,51,1977,2.641
estimates,51,1978,2.582
estimates,51,1979,2.538
estimates,51,1980,2.51
estimates,51,1981,2.499
estimates,51,1982,2.503
estimates,51,1983,2.517
estimates,51,1984,2.538
estimates,51,1985,2.559
estimates,51,1986,2.578
estimates,51,1987,2.591
estimates,51,1988,2.592
estimates,51,1989,2.578
estimates,51,1990,2.544
estimates,51,1991,2.484
estimates,51,1992,2.4
estimates,51,1993,2.297
estimates,51,1994,2.179
estimates,51,1995,2.056
estimates,51,1996,1.938
estimates,51,1997,1.832
estimates,51,1998,1.747
estimates,51,1999,1.685
estimates,51,2000,1.648
estimates,51,2001,1.635
estimates,51,2002,1.637
estimates,51,2003,1.648
estimates,51,2004,1.665
estimates,51,2005,1.681
estimates,51,2006,1.694
estimates,51,2007,1.702
estimates,51,2008,1.706
estimates,51,2009,1.703
estimates,51,2010,1.693
estimates,51,2011,1.68
estimates,51,2012,1.664
estimates,51,2013,1.648
estimates,51,2014,1.634
estimates,51,2015,1.622
medium_variant,51,2015,1.622
medium_variant,51,2016,1.612
medium_variant,51,2017,1.604
medium_variant,51,2018,1.597
medium_variant,51,2019,1.591
medium_variant,51,2020,1.587
medium_variant,51,2021,1.584
medium_variant,51,2022,1.582
medium_variant,51,2023,1.581
medium_variant,51,2024,1.581
medium_variant,51,2025,1.583
medium_variant,51,2026,1.584
medium_variant,51,2027,1.587
medium_variant,51,2028,1.59
medium_variant,51,2029,1.593
medium_variant,51,2030,1.596
medium_variant,51,2031,1.599
medium_variant,51,2032,1.602
medium_variant,51,2033,1.606
medium_variant,51,2034,1.609
medium_variant,51,2035,1.612
medium_variant,51,2036,1.616
medium_variant,51,2037,1.62
medium_variant,51,2038,1.623
medium_variant,51,2039,1.627
medium_variant,51,2040,1.631
medium_variant,51,2041,1.635
medium_variant,51,2042,1.638
medium_variant,51,2043,1.642
medium_variant,51,2044,1.646
medium_variant,51,2045,1.65
medium_variant,51,2046,1.654
medium_variant,51,2047,1.657
medium_variant,51,2048,1.661
medium_variant,51,2049,1.665
medium_variant,51,2050,1.668
medium_variant,51,2051,1.672
medium_variant,51,2052,1.675
medium_variant,51,2053,1.678
medium_variant,51,2054,1.682
medium_variant,51,2055,1.685
medium_variant,51,2056,1.688
medium_variant,51,2057,1.691
medium_variant,51,2058,1.694
medium_variant,51,2059,1.697
medium_variant,51,2060,1.701
medium_variant,51,2061,1.704
medium_variant,51,2062,1.707
medium_variant,51,2063,1.71
medium_variant,51,2064,1.713
medium_variant,51,2065,1.717
medium_variant,51,2066,1.72
medium_variant,51,2067,1.722
medium_variant,51,2068,1.725
medium_variant,51,2069,1.728
medium_variant,51,2070,1.73
medium_variant,51,2071,1.733
medium_variant,51,2072,1.735
medium_variant,51,2073,1.737
medium_variant,51,2074,1.739
medium_variant,51,2075,1.742
medium_variant,51,2076,1.744
medium_variant,51,2077,1.746
medium_variant,51,2078,1.748
medium_variant,51,2079,1.75
medium_variant,51,2080,1.752
medium_variant,51,2081,1.754
medium_variant,51,2082,1.756
medium_variant,51,2083,1.758
medium_variant,51,2084,1.76
medium_variant,51,2085,1.762
medium_variant,51,2086,1.764
medium_variant,51,2087,1.765
medium_variant,51,2088,1.767
medium_variant,51,2089,1.768
medium_variant,51,2090,1.769
medium_variant,51,2091,1.771
medium_variant,51,2092,1.772
medium_variant,51,2093,1.773
medium_variant,51,2094,1.774
medium_variant,51,2095,1.776
medium_variant,51,2096,1.777
medium_variant,51,2097,1.779
medium_variant,51,2098,1.781
medium_variant,51,2099,1.782
