variant,country,year,totalfertility
estimates,208,1950,2.575
estimates,208,1951,2.566
estimates,208,1952,2.551
estimates,208,1953,2.541
estimates,208,1954,2.537
estimates,208,1955,2.539
estimates,208,1956,2.546
estimates,208,1957,2.557
estimates,208,1958,2.569
estimates,208,1959,2.581
estimates,208,1960,2.588
estimates,208,1961,2.587
estimates,208,1962,2.575
estimates,208,1963,2.548
estimates,208,1964,2.507
estimates,208,1965,2.453
estimates,208,1966,2.39
estimates,208,1967,2.321
estimates,208,1968,2.251
estimates,208,1969,2.183
estimates,208,1970,2.117
estimates,208,1971,2.055
estimates,208,1972,1.994
estimates,208,1973,1.934
estimates,208,1974,1.876
estimates,208,1975,1.817
estimates,208,1976,1.758
estimates,208,1977,1.697
estimates,208,1978,1.636
estimates,208,1979,1.577
estimates,208,1980,1.524
estimates,208,1981,1.48
estimates,208,1982,1.45
estimates,208,1983,1.435
estimates,208,1984,1.435
estimates,208,1985,1.45
estimates,208,1986,1.479
estimates,208,1987,1.518
estimates,208,1988,1.562
estimates,208,1989,1.608
estimates,208,1990,1.652
estimates,208,1991,1.691
estimates,208,1992,1.722
estimates,208,1993,1.745
estimates,208,1994,1.76
estimates,208,1995,1.767
estimates,208,1996,1.767
estimates,208,1997,1.763
estimates,208,1998,1.758
estimates,208,1999,1.754
estimates,208,2000,1.753
estimates,208,2001,1.757
estimates,208,2002,1.767
estimates,208,2003,1.782
estimates,208,2004,1.799
estimates,208,2005,1.816
estimates,208,2006,1.829
estimates,208,2007,1.833
estimates,208,2008,1.829
estimates,208,2009,1.816
estimates,208,2010,1.796
estimates,208,2011,1.775
estimates,208,2012,1.755
estimates,208,2013,1.742
estimates,208,2014,1.735
estimates,208,2015,1.736
medium_variant,208,2015,1.736
medium_variant,208,2016,1.742
medium_variant,208,2017,1.751
medium_variant,208,2018,1.759
medium_variant,208,2019,1.767
medium_variant,208,2020,1.774
medium_variant,208,2021,1.778
medium_variant,208,2022,1.782
medium_variant,208,2023,1.786
medium_variant,208,2024,1.789
medium_variant,208,2025,1.793
medium_variant,208,2026,1.796
medium_variant,208,2027,1.799
medium_variant,208,2028,1.802
medium_variant,208,2029,1.805
medium_variant,208,2030,1.807
medium_variant,208,2031,1.81
medium_variant,208,2032,1.812
medium_variant,208,2033,1.814
medium_variant,208,2034,1.816
medium_variant,208,2035,1.818
medium_variant,208,2036,1.82
medium_variant,208,2037,1.822
medium_variant,208,2038,1.823
medium_variant,208,2039,1.825
medium_variant,208,2040,1.827
medium_variant,208,2041,1.828
medium_variant,208,2042,1.83
medium_variant,208,2043,1.831
medium_variant,208,2044,1.833
medium_variant,208,2045,1.834
medium_variant,208,2046,1.835
medium_variant,208,2047,1.836
medium_variant,208,2048,1.837
medium_variant,208,2049,1.839
medium_variant,208,2050,1.839
medium_variant,208,2051,1.84
medium_variant,208,2052,1.841
medium_variant,208,2053,1.842
medium_variant,208,2054,1.843
medium_variant,208,2055,1.843
medium_variant,208,2056,1.844
medium_variant,208,2057,1.845
medium_variant,208,2058,1.845
medium_variant,208,2059,1.846
medium_variant,208,2060,1.847
medium_variant,208,2061,1.848
medium_variant,208,2062,1.848
medium_variant,208,2063,1.849
medium_variant,208,2064,1.85
medium_variant,208,2065,1.85
medium_variant,208,2066,1.851
medium_variant,208,2067,1.851
medium_variant,208,2068,1.851
medium_variant,208,2069,1.852
medium_variant,208,2070,1.852
medium_variant,208,2071,1.852
medium_variant,208,2072,1.852
medium_variant,208,2073,1.853
medium_variant,208,2074,1.853
medium_variant,208,2075,1.853
medium_variant,208,2076,1.854
medium_variant,208,2077,1.854
medium_variant,208,2078,1.854
medium_variant,208,2079,1.855
medium_variant,208,2080,1.855
medium_variant,208,2081,1.855
medium_variant,208,2082,1.855
medium_variant,208,2083,1.855
medium_variant,208,2084,1.855
medium_variant,208,2085,1.855
medium_variant,208,2086,1.856
medium_variant,208,2087,1.856
medium_variant,208,2088,1.856
medium_variant,208,2089,1.856
medium_variant,208,2090,1.857
medium_variant,208,2091,1.857
medium_variant,208,2092,1.857
medium_variant,208,2093,1.858
medium_variant,208,2094,1.858
medium_variant,208,2095,1.858
medium_variant,208,2096,1.858
medium_variant,208,2097,1.858
medium_variant,208,2098,1.857
medium_variant,208,2099,1.857
