variant,country,year,totalfertility
estimates,203,1950,2.943
estimates,203,1951,2.886
estimates,203,1952,2.778
estimates,203,1953,2.681
estimates,203,1954,2.596
estimates,203,1955,2.522
estimates,203,1956,2.459
estimates,203,1957,2.406
estimates,203,1958,2.361
estimates,203,1959,2.321
estimates,203,1960,2.282
estimates,203,1961,2.243
estimates,203,1962,2.199
estimates,203,1963,2.15
estimates,203,1964,2.099
estimates,203,1965,2.05
estimates,203,1966,2.013
estimates,203,1967,1.993
estimates,203,1968,1.994
estimates,203,1969,2.015
estimates,203,1970,2.055
estimates,203,1971,2.112
estimates,203,1972,2.175
estimates,203,1973,2.238
estimates,203,1974,2.293
estimates,203,1975,2.332
estimates,203,1976,2.347
estimates,203,1977,2.336
estimates,203,1978,2.302
estimates,203,1979,2.248
estimates,203,1980,2.18
estimates,203,1981,2.108
estimates,203,1982,2.042
estimates,203,1983,1.989
estimates,203,1984,1.95
estimates,203,1985,1.925
estimates,203,1986,1.91
estimates,203,1987,1.896
estimates,203,1988,1.876
estimates,203,1989,1.846
estimates,203,1990,1.802
estimates,203,1991,1.741
estimates,203,1992,1.664
estimates,203,1993,1.576
estimates,203,1994,1.481
estimates,203,1995,1.385
estimates,203,1996,1.297
estimates,203,1997,1.222
estimates,203,1998,1.167
estimates,203,1999,1.133
estimates,203,2000,1.123
estimates,203,2001,1.136
estimates,203,2002,1.166
estimates,203,2003,1.207
estimates,203,2004,1.254
estimates,203,2005,1.304
estimates,203,2006,1.35
estimates,203,2007,1.39
estimates,203,2008,1.424
estimates,203,2009,1.448
estimates,203,2010,1.465
estimates,203,2011,1.476
estimates,203,2012,1.485
estimates,203,2013,1.495
estimates,203,2014,1.507
estimates,203,2015,1.522
medium_variant,203,2015,1.522
medium_variant,203,2016,1.539
medium_variant,203,2017,1.556
medium_variant,203,2018,1.572
medium_variant,203,2019,1.587
medium_variant,203,2020,1.601
medium_variant,203,2021,1.614
medium_variant,203,2022,1.626
medium_variant,203,2023,1.637
medium_variant,203,2024,1.647
medium_variant,203,2025,1.657
medium_variant,203,2026,1.667
medium_variant,203,2027,1.676
medium_variant,203,2028,1.684
medium_variant,203,2029,1.692
medium_variant,203,2030,1.7
medium_variant,203,2031,1.707
medium_variant,203,2032,1.714
medium_variant,203,2033,1.721
medium_variant,203,2034,1.727
medium_variant,203,2035,1.733
medium_variant,203,2036,1.739
medium_variant,203,2037,1.744
medium_variant,203,2038,1.749
medium_variant,203,2039,1.754
medium_variant,203,2040,1.759
medium_variant,203,2041,1.763
medium_variant,203,2042,1.768
medium_variant,203,2043,1.772
medium_variant,203,2044,1.775
medium_variant,203,2045,1.779
medium_variant,203,2046,1.783
medium_variant,203,2047,1.786
medium_variant,203,2048,1.789
medium_variant,203,2049,1.792
medium_variant,203,2050,1.795
medium_variant,203,2051,1.797
medium_variant,203,2052,1.8
medium_variant,203,2053,1.802
medium_variant,203,2054,1.805
medium_variant,203,2055,1.807
medium_variant,203,2056,1.809
medium_variant,203,2057,1.811
medium_variant,203,2058,1.813
medium_variant,203,2059,1.815
medium_variant,203,2060,1.816
medium_variant,203,2061,1.818
medium_variant,203,2062,1.82
medium_variant,203,2063,1.821
medium_variant,203,2064,1.823
medium_variant,203,2065,1.824
medium_variant,203,2066,1.826
medium_variant,203,2067,1.827
medium_variant,203,2068,1.828
medium_variant,203,2069,1.83
medium_variant,203,2070,1.831
medium_variant,203,2071,1.832
medium_variant,203,2072,1.833
medium_variant,203,2073,1.835
medium_variant,203,2074,1.836
medium_variant,203,2075,1.837
medium_variant,203,2076,1.838
medium_variant,203,2077,1.838
medium_variant,203,2078,1.839
medium_variant,203,2079,1.84
medium_variant,203,2080,1.841
medium_variant,203,2081,1.841
medium_variant,203,2082,1.842
medium_variant,203,2083,1.842
medium_variant,203,2084,1.843
medium_variant,203,2085,1.843
medium_variant,203,2086,1.844
medium_variant,203,2087,1.844
medium_variant,203,2088,1.844
medium_variant,203,2089,1.845
medium_variant,203,2090,1.845
medium_variant,203,2091,1.845
medium_variant,203,2092,1.845
medium_variant,203,2093,1.846
medium_variant,203,2094,1.846
medium_variant,203,2095,1.846
medium_variant,203,2096,1.847
medium_variant,203,2097,1.847
medium_variant,203,2098,1.848
medium_variant,203,2099,1.849
