variant,country,year,totalfertility
estimates,175,1950,7.91
estimates,175,1951,7.91
estimates,175,1952,7.91
estimates,175,1953,7.91
estimates,175,1954,7.91
estimates,175,1955,7.91
estimates,175,1956,7.91
estimates,175,1957,7.91
estimates,175,1958,7.91
estimates,175,1959,7.91
estimates,175,1960,7.91
estimates,175,1961,7.91
estimates,175,1962,7.91
estimates,175,1963,7.91
estimates,175,1964,7.91
estimates,175,1965,7.91
estimates,175,1966,7.91
estimates,175,1967,7.91
estimates,175,1968,7.91
estimates,175,1969,7.91
estimates,175,1970,7.912
estimates,175,1971,7.918
estimates,175,1972,7.928
estimates,175,1973,7.94
estimates,175,1974,7.95
estimates,175,1975,7.953
estimates,175,1976,7.941
estimates,175,1977,7.909
estimates,175,1978,7.854
estimates,175,1979,7.777
estimates,175,1980,7.681
estimates,175,1981,7.574
estimates,175,1982,7.463
estimates,175,1983,7.351
estimates,175,1984,7.236
estimates,175,1985,7.107
estimates,175,1986,6.946
estimates,175,1987,6.746
estimates,175,1988,6.507
estimates,175,1989,6.236
estimates,175,1990,5.954
estimates,175,1991,5.686
estimates,175,1992,5.454
estimates,175,1993,5.273
estimates,175,1994,5.149
estimates,175,1995,5.076
estimates,175,1996,5.041
estimates,175,1997,5.024
estimates,175,1998,5.005
estimates,175,1999,4.978
estimates,175,2000,4.939
estimates,175,2001,4.892
estimates,175,2002,4.844
estimates,175,2003,4.8
estimates,175,2004,4.759
estimates,175,2005,4.717
estimates,175,2006,4.669
estimates,175,2007,4.61
estimates,175,2008,4.539
estimates,175,2009,4.456
estimates,175,2010,4.363
estimates,175,2011,4.264
estimates,175,2012,4.165
estimates,175,2013,4.07
estimates,175,2014,3.981
estimates,175,2015,3.9
medium_variant,175,2015,3.9
medium_variant,175,2016,3.827
medium_variant,175,2017,3.758
medium_variant,175,2018,3.692
medium_variant,175,2019,3.628
medium_variant,175,2020,3.567
medium_variant,175,2021,3.507
medium_variant,175,2022,3.45
medium_variant,175,2023,3.395
medium_variant,175,2024,3.342
medium_variant,175,2025,3.291
medium_variant,175,2026,3.241
medium_variant,175,2027,3.194
medium_variant,175,2028,3.148
medium_variant,175,2029,3.104
medium_variant,175,2030,3.061
medium_variant,175,2031,3.02
medium_variant,175,2032,2.98
medium_variant,175,2033,2.941
medium_variant,175,2034,2.903
medium_variant,175,2035,2.866
medium_variant,175,2036,2.831
medium_variant,175,2037,2.796
medium_variant,175,2038,2.762
medium_variant,175,2039,2.729
medium_variant,175,2040,2.697
medium_variant,175,2041,2.666
medium_variant,175,2042,2.635
medium_variant,175,2043,2.605
medium_variant,175,2044,2.576
medium_variant,175,2045,2.547
medium_variant,175,2046,2.518
medium_variant,175,2047,2.491
medium_variant,175,2048,2.464
medium_variant,175,2049,2.437
medium_variant,175,2050,2.411
medium_variant,175,2051,2.386
medium_variant,175,2052,2.361
medium_variant,175,2053,2.337
medium_variant,175,2054,2.314
medium_variant,175,2055,2.291
medium_variant,175,2056,2.268
medium_variant,175,2057,2.246
medium_variant,175,2058,2.224
medium_variant,175,2059,2.203
medium_variant,175,2060,2.182
medium_variant,175,2061,2.162
medium_variant,175,2062,2.142
medium_variant,175,2063,2.124
medium_variant,175,2064,2.106
medium_variant,175,2065,2.089
medium_variant,175,2066,2.072
medium_variant,175,2067,2.056
medium_variant,175,2068,2.041
medium_variant,175,2069,2.026
medium_variant,175,2070,2.012
medium_variant,175,2071,1.999
medium_variant,175,2072,1.986
medium_variant,175,2073,1.973
medium_variant,175,2074,1.962
medium_variant,175,2075,1.95
medium_variant,175,2076,1.94
medium_variant,175,2077,1.93
medium_variant,175,2078,1.92
medium_variant,175,2079,1.911
medium_variant,175,2080,1.903
medium_variant,175,2081,1.895
medium_variant,175,2082,1.887
medium_variant,175,2083,1.88
medium_variant,175,2084,1.873
medium_variant,175,2085,1.866
medium_variant,175,2086,1.86
medium_variant,175,2087,1.855
medium_variant,175,2088,1.85
medium_variant,175,2089,1.845
medium_variant,175,2090,1.841
medium_variant,175,2091,1.837
medium_variant,175,2092,1.834
medium_variant,175,2093,1.831
medium_variant,175,2094,1.828
medium_variant,175,2095,1.825
medium_variant,175,2096,1.823
medium_variant,175,2097,1.82
medium_variant,175,2098,1.818
medium_variant,175,2099,1.817
