variant,country,year,totalfertility
estimates,608,1950,7.448
estimates,608,1951,7.444
estimates,608,1952,7.432
estimates,608,1953,7.416
estimates,608,1954,7.394
estimates,608,1955,7.366
estimates,608,1956,7.334
estimates,608,1957,7.296
estimates,608,1958,7.252
estimates,608,1959,7.203
estimates,608,1960,7.148
estimates,608,1961,7.087
estimates,608,1962,7.02
estimates,608,1963,6.947
estimates,608,1964,6.867
estimates,608,1965,6.781
estimates,608,1966,6.689
estimates,608,1967,6.589
estimates,608,1968,6.485
estimates,608,1969,6.376
estimates,608,1970,6.264
estimates,608,1971,6.152
estimates,608,1972,6.041
estimates,608,1973,5.931
estimates,608,1974,5.824
estimates,608,1975,5.718
estimates,608,1976,5.613
estimates,608,1977,5.506
estimates,608,1978,5.399
estimates,608,1979,5.29
estimates,608,1980,5.183
estimates,608,1981,5.078
estimates,608,1982,4.978
estimates,608,1983,4.883
estimates,608,1984,4.795
estimates,608,1985,4.712
estimates,608,1986,4.632
estimates,608,1987,4.554
estimates,608,1988,4.476
estimates,608,1989,4.397
estimates,608,1990,4.32
estimates,608,1991,4.246
estimates,608,1992,4.177
estimates,608,1993,4.113
estimates,608,1994,4.056
estimates,608,1995,4.005
estimates,608,1996,3.961
estimates,608,1997,3.922
estimates,608,1998,3.886
estimates,608,1999,3.85
estimates,608,2000,3.811
estimates,608,2001,3.766
estimates,608,2002,3.712
estimates,608,2003,3.65
estimates,608,2004,3.579
estimates,608,2005,3.503
estimates,608,2006,3.425
estimates,608,2007,3.349
estimates,608,2008,3.278
estimates,608,2009,3.214
estimates,608,2010,3.158
estimates,608,2011,3.109
estimates,608,2012,3.067
estimates,608,2013,3.028
estimates,608,2014,2.992
estimates,608,2015,2.958
medium_variant,608,2015,2.958
medium_variant,608,2016,2.925
medium_variant,608,2017,2.894
medium_variant,608,2018,2.864
medium_variant,608,2019,2.835
medium_variant,608,2020,2.806
medium_variant,608,2021,2.777
medium_variant,608,2022,2.749
medium_variant,608,2023,2.721
medium_variant,608,2024,2.694
medium_variant,608,2025,2.667
medium_variant,608,2026,2.642
medium_variant,608,2027,2.617
medium_variant,608,2028,2.593
medium_variant,608,2029,2.569
medium_variant,608,2030,2.547
medium_variant,608,2031,2.524
medium_variant,608,2032,2.503
medium_variant,608,2033,2.482
medium_variant,608,2034,2.461
medium_variant,608,2035,2.44
medium_variant,608,2036,2.419
medium_variant,608,2037,2.399
medium_variant,608,2038,2.379
medium_variant,608,2039,2.36
medium_variant,608,2040,2.341
medium_variant,608,2041,2.322
medium_variant,608,2042,2.304
medium_variant,608,2043,2.287
medium_variant,608,2044,2.27
medium_variant,608,2045,2.253
medium_variant,608,2046,2.236
medium_variant,608,2047,2.22
medium_variant,608,2048,2.205
medium_variant,608,2049,2.189
medium_variant,608,2050,2.174
medium_variant,608,2051,2.159
medium_variant,608,2052,2.144
medium_variant,608,2053,2.129
medium_variant,608,2054,2.114
medium_variant,608,2055,2.1
medium_variant,608,2056,2.086
medium_variant,608,2057,2.072
medium_variant,608,2058,2.059
medium_variant,608,2059,2.046
medium_variant,608,2060,2.034
medium_variant,608,2061,2.023
medium_variant,608,2062,2.012
medium_variant,608,2063,2.001
medium_variant,608,2064,1.991
medium_variant,608,2065,1.981
medium_variant,608,2066,1.971
medium_variant,608,2067,1.962
medium_variant,608,2068,1.953
medium_variant,608,2069,1.945
medium_variant,608,2070,1.937
medium_variant,608,2071,1.93
medium_variant,608,2072,1.923
medium_variant,608,2073,1.916
medium_variant,608,2074,1.909
medium_variant,608,2075,1.903
medium_variant,608,2076,1.896
medium_variant,608,2077,1.89
medium_variant,608,2078,1.885
medium_variant,608,2079,1.879
medium_variant,608,2080,1.874
medium_variant,608,2081,1.869
medium_variant,608,2082,1.864
medium_variant,608,2083,1.86
medium_variant,608,2084,1.856
medium_variant,608,2085,1.852
medium_variant,608,2086,1.849
medium_variant,608,2087,1.845
medium_variant,608,2088,1.842
medium_variant,608,2089,1.839
medium_variant,608,2090,1.837
medium_variant,608,2091,1.834
medium_variant,608,2092,1.831
medium_variant,608,2093,1.829
medium_variant,608,2094,1.827
medium_variant,608,2095,1.825
medium_variant,608,2096,1.823
medium_variant,608,2097,1.821
medium_variant,608,2098,1.819
medium_variant,608,2099,1.817
