variant,country,year,totalfertility
estimates,414,1950,7.218
estimates,414,1951,7.212
estimates,414,1952,7.202
estimates,414,1953,7.194
estimates,414,1954,7.189
estimates,414,1955,7.188
estimates,414,1956,7.19
estimates,414,1957,7.195
estimates,414,1958,7.206
estimates,414,1959,7.221
estimates,414,1960,7.244
estimates,414,1961,7.273
estimates,414,1962,7.309
estimates,414,1963,7.347
estimates,414,1964,7.383
estimates,414,1965,7.409
estimates,414,1966,7.417
estimates,414,1967,7.402
estimates,414,1968,7.358
estimates,414,1969,7.281
estimates,414,1970,7.169
estimates,414,1971,7.018
estimates,414,1972,6.835
estimates,414,1973,6.627
estimates,414,1974,6.403
estimates,414,1975,6.176
estimates,414,1976,5.962
estimates,414,1977,5.769
estimates,414,1978,5.599
estimates,414,1979,5.452
estimates,414,1980,5.316
estimates,414,1981,5.177
estimates,414,1982,5.018
estimates,414,1983,4.83
estimates,414,1984,4.61
estimates,414,1985,4.357
estimates,414,1986,4.074
estimates,414,1987,3.777
estimates,414,1988,3.482
estimates,414,1989,3.205
estimates,414,1990,2.967
estimates,414,1991,2.791
estimates,414,1992,2.682
estimates,414,1993,2.641
estimates,414,1994,2.66
estimates,414,1995,2.72
estimates,414,1996,2.796
estimates,414,1997,2.861
estimates,414,1998,2.895
estimates,414,1999,2.89
estimates,414,2000,2.845
estimates,414,2001,2.773
estimates,414,2002,2.691
estimates,414,2003,2.616
estimates,414,2004,2.552
estimates,414,2005,2.498
estimates,414,2006,2.45
estimates,414,2007,2.4
estimates,414,2008,2.344
estimates,414,2009,2.281
estimates,414,2010,2.215
estimates,414,2011,2.151
estimates,414,2012,2.094
estimates,414,2013,2.046
estimates,414,2014,2.011
estimates,414,2015,1.986
medium_variant,414,2015,1.986
medium_variant,414,2016,1.97
medium_variant,414,2017,1.96
medium_variant,414,2018,1.952
medium_variant,414,2019,1.944
medium_variant,414,2020,1.935
medium_variant,414,2021,1.926
medium_variant,414,2022,1.917
medium_variant,414,2023,1.908
medium_variant,414,2024,1.901
medium_variant,414,2025,1.894
medium_variant,414,2026,1.887
medium_variant,414,2027,1.881
medium_variant,414,2028,1.876
medium_variant,414,2029,1.87
medium_variant,414,2030,1.865
medium_variant,414,2031,1.861
medium_variant,414,2032,1.856
medium_variant,414,2033,1.852
medium_variant,414,2034,1.848
medium_variant,414,2035,1.844
medium_variant,414,2036,1.841
medium_variant,414,2037,1.838
medium_variant,414,2038,1.835
medium_variant,414,2039,1.833
medium_variant,414,2040,1.831
medium_variant,414,2041,1.829
medium_variant,414,2042,1.827
medium_variant,414,2043,1.826
medium_variant,414,2044,1.824
medium_variant,414,2045,1.823
medium_variant,414,2046,1.822
medium_variant,414,2047,1.821
medium_variant,414,2048,1.821
medium_variant,414,2049,1.82
medium_variant,414,2050,1.819
medium_variant,414,2051,1.819
medium_variant,414,2052,1.818
medium_variant,414,2053,1.817
medium_variant,414,2054,1.817
medium_variant,414,2055,1.816
medium_variant,414,2056,1.816
medium_variant,414,2057,1.816
medium_variant,414,2058,1.816
medium_variant,414,2059,1.815
medium_variant,414,2060,1.815
medium_variant,414,2061,1.816
medium_variant,414,2062,1.816
medium_variant,414,2063,1.816
medium_variant,414,2064,1.816
medium_variant,414,2065,1.816
medium_variant,414,2066,1.817
medium_variant,414,2067,1.817
medium_variant,414,2068,1.817
medium_variant,414,2069,1.818
medium_variant,414,2070,1.818
medium_variant,414,2071,1.818
medium_variant,414,2072,1.819
medium_variant,414,2073,1.819
medium_variant,414,2074,1.82
medium_variant,414,2075,1.82
medium_variant,414,2076,1.821
medium_variant,414,2077,1.821
medium_variant,414,2078,1.821
medium_variant,414,2079,1.822
medium_variant,414,2080,1.822
medium_variant,414,2081,1.823
medium_variant,414,2082,1.823
medium_variant,414,2083,1.824
medium_variant,414,2084,1.824
medium_variant,414,2085,1.824
medium_variant,414,2086,1.825
medium_variant,414,2087,1.825
medium_variant,414,2088,1.826
medium_variant,414,2089,1.826
medium_variant,414,2090,1.827
medium_variant,414,2091,1.827
medium_variant,414,2092,1.827
medium_variant,414,2093,1.828
medium_variant,414,2094,1.828
medium_variant,414,2095,1.828
medium_variant,414,2096,1.829
medium_variant,414,2097,1.829
medium_variant,414,2098,1.829
medium_variant,414,2099,1.829
