variant,country,year,totalfertility
estimates,254,1950,5.076
estimates,254,1951,5.053
estimates,254,1952,5.011
estimates,254,1953,4.977
estimates,254,1954,4.951
estimates,254,1955,4.934
estimates,254,1956,4.925
estimates,254,1957,4.924
estimates,254,1958,4.93
estimates,254,1959,4.945
estimates,254,1960,4.967
estimates,254,1961,4.995
estimates,254,1962,5.025
estimates,254,1963,5.054
estimates,254,1964,5.076
estimates,254,1965,5.08
estimates,254,1966,5.059
estimates,254,1967,5.006
estimates,254,1968,4.921
estimates,254,1969,4.803
estimates,254,1970,4.653
estimates,254,1971,4.471
estimates,254,1972,4.267
estimates,254,1973,4.055
estimates,254,1974,3.847
estimates,254,1975,3.659
estimates,254,1976,3.508
estimates,254,1977,3.402
estimates,254,1978,3.343
estimates,254,1979,3.332
estimates,254,1980,3.361
estimates,254,1981,3.417
estimates,254,1982,3.484
estimates,254,1983,3.548
estimates,254,1984,3.603
estimates,254,1985,3.65
estimates,254,1986,3.691
estimates,254,1987,3.737
estimates,254,1988,3.791
estimates,254,1989,3.851
estimates,254,1990,3.912
estimates,254,1991,3.967
estimates,254,1992,4.009
estimates,254,1993,4.034
estimates,254,1994,4.04
estimates,254,1995,4.027
estimates,254,1996,3.998
estimates,254,1997,3.958
estimates,254,1998,3.914
estimates,254,1999,3.868
estimates,254,2000,3.824
estimates,254,2001,3.786
estimates,254,2002,3.752
estimates,254,2003,3.724
estimates,254,2004,3.701
estimates,254,2005,3.681
estimates,254,2006,3.662
estimates,254,2007,3.641
estimates,254,2008,3.617
estimates,254,2009,3.588
estimates,254,2010,3.555
estimates,254,2011,3.517
estimates,254,2012,3.477
estimates,254,2013,3.437
estimates,254,2014,3.397
estimates,254,2015,3.358
medium_variant,254,2015,3.358
medium_variant,254,2016,3.319
medium_variant,254,2017,3.282
medium_variant,254,2018,3.246
medium_variant,254,2019,3.211
medium_variant,254,2020,3.177
medium_variant,254,2021,3.145
medium_variant,254,2022,3.113
medium_variant,254,2023,3.083
medium_variant,254,2024,3.054
medium_variant,254,2025,3.025
medium_variant,254,2026,2.998
medium_variant,254,2027,2.971
medium_variant,254,2028,2.945
medium_variant,254,2029,2.92
medium_variant,254,2030,2.895
medium_variant,254,2031,2.871
medium_variant,254,2032,2.848
medium_variant,254,2033,2.825
medium_variant,254,2034,2.804
medium_variant,254,2035,2.782
medium_variant,254,2036,2.762
medium_variant,254,2037,2.742
medium_variant,254,2038,2.723
medium_variant,254,2039,2.704
medium_variant,254,2040,2.685
medium_variant,254,2041,2.667
medium_variant,254,2042,2.649
medium_variant,254,2043,2.631
medium_variant,254,2044,2.614
medium_variant,254,2045,2.597
medium_variant,254,2046,2.581
medium_variant,254,2047,2.564
medium_variant,254,2048,2.548
medium_variant,254,2049,2.532
medium_variant,254,2050,2.516
medium_variant,254,2051,2.501
medium_variant,254,2052,2.485
medium_variant,254,2053,2.47
medium_variant,254,2054,2.455
medium_variant,254,2055,2.44
medium_variant,254,2056,2.426
medium_variant,254,2057,2.411
medium_variant,254,2058,2.397
medium_variant,254,2059,2.384
medium_variant,254,2060,2.37
medium_variant,254,2061,2.357
medium_variant,254,2062,2.344
medium_variant,254,2063,2.33
medium_variant,254,2064,2.317
medium_variant,254,2065,2.304
medium_variant,254,2066,2.291
medium_variant,254,2067,2.278
medium_variant,254,2068,2.265
medium_variant,254,2069,2.253
medium_variant,254,2070,2.24
medium_variant,254,2071,2.228
medium_variant,254,2072,2.216
medium_variant,254,2073,2.204
medium_variant,254,2074,2.193
medium_variant,254,2075,2.182
medium_variant,254,2076,2.171
medium_variant,254,2077,2.161
medium_variant,254,2078,2.152
medium_variant,254,2079,2.142
medium_variant,254,2080,2.133
medium_variant,254,2081,2.124
medium_variant,254,2082,2.116
medium_variant,254,2083,2.107
medium_variant,254,2084,2.099
medium_variant,254,2085,2.09
medium_variant,254,2086,2.082
medium_variant,254,2087,2.074
medium_variant,254,2088,2.066
medium_variant,254,2089,2.058
medium_variant,254,2090,2.051
medium_variant,254,2091,2.044
medium_variant,254,2092,2.037
medium_variant,254,2093,2.031
medium_variant,254,2094,2.024
medium_variant,254,2095,2.018
medium_variant,254,2096,2.012
medium_variant,254,2097,2.007
medium_variant,254,2098,2.001
medium_variant,254,2099,1.996
