variant,country,year,totalfertility
Estimates,36,1950,3.005
Estimates,36,1951,3.056
Estimates,36,1952,3.15
Estimates,36,1953,3.231
Estimates,36,1954,3.297
Estimates,36,1955,3.349
Estimates,36,1956,3.386
Estimates,36,1957,3.409
Estimates,36,1958,3.418
Estimates,36,1959,3.411
Estimates,36,1960,3.389
Estimates,36,1961,3.353
Estimates,36,1962,3.303
Estimates,36,1963,3.24
Estimates,36,1964,3.168
Estimates,36,1965,3.09
Estimates,36,1966,3.011
Estimates,36,1967,2.933
Estimates,36,1968,2.858
Estimates,36,1969,2.786
Estimates,36,1970,2.713
Estimates,36,1971,2.636
Estimates,36,1972,2.549
Estimates,36,1973,2.452
Estimates,36,1974,2.348
Estimates,36,1975,2.242
Estimates,36,1976,2.142
Estimates,36,1977,2.057
Estimates,36,1978,1.989
Estimates,36,1979,1.941
Estimates,36,1980,1.912
Estimates,36,1981,1.898
Estimates,36,1982,1.891
Estimates,36,1983,1.887
Estimates,36,1984,1.883
Estimates,36,1985,1.877
Estimates,36,1986,1.87
Estimates,36,1987,1.865
Estimates,36,1988,1.863
Estimates,36,1989,1.863
Estimates,36,1990,1.863
Estimates,36,1991,1.861
Estimates,36,1992,1.857
Estimates,36,1993,1.85
Estimates,36,1994,1.839
Estimates,36,1995,1.825
Estimates,36,1996,1.809
Estimates,36,1997,1.793
Estimates,36,1998,1.778
Estimates,36,1999,1.767
Estimates,36,2000,1.762
Estimates,36,2001,1.766
Estimates,36,2002,1.78
Estimates,36,2003,1.802
Estimates,36,2004,1.832
Estimates,36,2005,1.865
Estimates,36,2006,1.897
Estimates,36,2007,1.924
Estimates,36,2008,1.943
Estimates,36,2009,1.952
Estimates,36,2010,1.952
Estimates,36,2011,1.944
Estimates,36,2012,1.931
Estimates,36,2013,1.917
Estimates,36,2014,1.903
Estimates,36,2015,1.89
Medium_variant,36,2015,1.89
Medium_variant,36,2016,1.878
Medium_variant,36,2017,1.867
Medium_variant,36,2018,1.857
Medium_variant,36,2019,1.848
Medium_variant,36,2020,1.841
Medium_variant,36,2021,1.834
Medium_variant,36,2022,1.829
Medium_variant,36,2023,1.823
Medium_variant,36,2024,1.819
Medium_variant,36,2025,1.815
Medium_variant,36,2026,1.811
Medium_variant,36,2027,1.807
Medium_variant,36,2028,1.804
Medium_variant,36,2029,1.801
Medium_variant,36,2030,1.798
Medium_variant,36,2031,1.796
Medium_variant,36,2032,1.793
Medium_variant,36,2033,1.791
Medium_variant,36,2034,1.789
Medium_variant,36,2035,1.787
Medium_variant,36,2036,1.785
Medium_variant,36,2037,1.784
Medium_variant,36,2038,1.783
Medium_variant,36,2039,1.782
Medium_variant,36,2040,1.781
Medium_variant,36,2041,1.781
Medium_variant,36,2042,1.78
Medium_variant,36,2043,1.78
Medium_variant,36,2044,1.78
Medium_variant,36,2045,1.78
Medium_variant,36,2046,1.78
Medium_variant,36,2047,1.78
Medium_variant,36,2048,1.78
Medium_variant,36,2049,1.781
Medium_variant,36,2050,1.781
Medium_variant,36,2051,1.782
Medium_variant,36,2052,1.782
Medium_variant,36,2053,1.783
Medium_variant,36,2054,1.783
Medium_variant,36,2055,1.784
Medium_variant,36,2056,1.784
Medium_variant,36,2057,1.785
Medium_variant,36,2058,1.785
Medium_variant,36,2059,1.786
Medium_variant,36,2060,1.787
Medium_variant,36,2061,1.788
Medium_variant,36,2062,1.789
Medium_variant,36,2063,1.79
Medium_variant,36,2064,1.791
Medium_variant,36,2065,1.792
Medium_variant,36,2066,1.792
Medium_variant,36,2067,1.793
Medium_variant,36,2068,1.794
Medium_variant,36,2069,1.795
Medium_variant,36,2070,1.796
Medium_variant,36,2071,1.796
Medium_variant,36,2072,1.797
Medium_variant,36,2073,1.798
Medium_variant,36,2074,1.8
Medium_variant,36,2075,1.801
Medium_variant,36,2076,1.802
Medium_variant,36,2077,1.803
Medium_variant,36,2078,1.803
Medium_variant,36,2079,1.804
Medium_variant,36,2080,1.805
Medium_variant,36,2081,1.806
Medium_variant,36,2082,1.807
Medium_variant,36,2083,1.808
Medium_variant,36,2084,1.809
Medium_variant,36,2085,1.81
Medium_variant,36,2086,1.811
Medium_variant,36,2087,1.812
Medium_variant,36,2088,1.813
Medium_variant,36,2089,1.814
Medium_variant,36,2090,1.815
Medium_variant,36,2091,1.816
Medium_variant,36,2092,1.817
Medium_variant,36,2093,1.817
Medium_variant,36,2094,1.818
Medium_variant,36,2095,1.819
Medium_variant,36,2096,1.82
Medium_variant,36,2097,1.82
Medium_variant,36,2098,1.821
Medium_variant,36,2099,1.822
