variant,country,year,totalfertility
estimates,540,1950,5.224
estimates,540,1951,5.223
estimates,540,1952,5.223
estimates,540,1953,5.223
estimates,540,1954,5.223
estimates,540,1955,5.223
estimates,540,1956,5.223
estimates,540,1957,5.223
estimates,540,1958,5.224
estimates,540,1959,5.224
estimates,540,1960,5.224
estimates,540,1961,5.224
estimates,540,1962,5.223
estimates,540,1963,5.222
estimates,540,1964,5.22
estimates,540,1965,5.222
estimates,540,1966,5.234
estimates,540,1967,5.255
estimates,540,1968,5.28
estimates,540,1969,5.302
estimates,540,1970,5.304
estimates,540,1971,5.264
estimates,540,1972,5.173
estimates,540,1973,5.027
estimates,540,1974,4.83
estimates,540,1975,4.596
estimates,540,1976,4.345
estimates,540,1977,4.1
estimates,540,1978,3.881
estimates,540,1979,3.696
estimates,540,1980,3.551
estimates,540,1981,3.44
estimates,540,1982,3.351
estimates,540,1983,3.274
estimates,540,1984,3.205
estimates,540,1985,3.144
estimates,540,1986,3.093
estimates,540,1987,3.053
estimates,540,1988,3.024
estimates,540,1989,3.002
estimates,540,1990,2.983
estimates,540,1991,2.96
estimates,540,1992,2.928
estimates,540,1993,2.886
estimates,540,1994,2.832
estimates,540,1995,2.768
estimates,540,1996,2.695
estimates,540,1997,2.621
estimates,540,1998,2.548
estimates,540,1999,2.482
estimates,540,2000,2.424
estimates,540,2001,2.378
estimates,540,2002,2.341
estimates,540,2003,2.314
estimates,540,2004,2.295
estimates,540,2005,2.283
estimates,540,2006,2.277
estimates,540,2007,2.274
estimates,540,2008,2.272
estimates,540,2009,2.269
estimates,540,2010,2.264
estimates,540,2011,2.255
estimates,540,2012,2.243
estimates,540,2013,2.229
estimates,540,2014,2.213
estimates,540,2015,2.194
medium_variant,540,2015,2.194
medium_variant,540,2016,2.175
medium_variant,540,2017,2.154
medium_variant,540,2018,2.134
medium_variant,540,2019,2.114
medium_variant,540,2020,2.096
medium_variant,540,2021,2.078
medium_variant,540,2022,2.062
medium_variant,540,2023,2.047
medium_variant,540,2024,2.032
medium_variant,540,2025,2.018
medium_variant,540,2026,2.005
medium_variant,540,2027,1.993
medium_variant,540,2028,1.981
medium_variant,540,2029,1.969
medium_variant,540,2030,1.958
medium_variant,540,2031,1.947
medium_variant,540,2032,1.937
medium_variant,540,2033,1.927
medium_variant,540,2034,1.918
medium_variant,540,2035,1.909
medium_variant,540,2036,1.901
medium_variant,540,2037,1.894
medium_variant,540,2038,1.886
medium_variant,540,2039,1.88
medium_variant,540,2040,1.873
medium_variant,540,2041,1.867
medium_variant,540,2042,1.862
medium_variant,540,2043,1.857
medium_variant,540,2044,1.852
medium_variant,540,2045,1.848
medium_variant,540,2046,1.844
medium_variant,540,2047,1.84
medium_variant,540,2048,1.837
medium_variant,540,2049,1.833
medium_variant,540,2050,1.83
medium_variant,540,2051,1.828
medium_variant,540,2052,1.825
medium_variant,540,2053,1.823
medium_variant,540,2054,1.821
medium_variant,540,2055,1.82
medium_variant,540,2056,1.818
medium_variant,540,2057,1.817
medium_variant,540,2058,1.816
medium_variant,540,2059,1.814
medium_variant,540,2060,1.813
medium_variant,540,2061,1.812
medium_variant,540,2062,1.811
medium_variant,540,2063,1.81
medium_variant,540,2064,1.81
medium_variant,540,2065,1.809
medium_variant,540,2066,1.808
medium_variant,540,2067,1.808
medium_variant,540,2068,1.808
medium_variant,540,2069,1.807
medium_variant,540,2070,1.807
medium_variant,540,2071,1.807
medium_variant,540,2072,1.807
medium_variant,540,2073,1.807
medium_variant,540,2074,1.807
medium_variant,540,2075,1.808
medium_variant,540,2076,1.808
medium_variant,540,2077,1.808
medium_variant,540,2078,1.809
medium_variant,540,2079,1.809
medium_variant,540,2080,1.809
medium_variant,540,2081,1.809
medium_variant,540,2082,1.81
medium_variant,540,2083,1.81
medium_variant,540,2084,1.81
medium_variant,540,2085,1.81
medium_variant,540,2086,1.81
medium_variant,540,2087,1.81
medium_variant,540,2088,1.81
medium_variant,540,2089,1.81
medium_variant,540,2090,1.81
medium_variant,540,2091,1.81
medium_variant,540,2092,1.811
medium_variant,540,2093,1.811
medium_variant,540,2094,1.811
medium_variant,540,2095,1.812
medium_variant,540,2096,1.812
medium_variant,540,2097,1.813
medium_variant,540,2098,1.813
medium_variant,540,2099,1.814
